Rank,Name,Team,Position,Season,Week,Opponent,ReceivingTargets,Receptions,ReceptionPercentage,ReceivingYards,ReceivingTouchdowns,ReceivingLong,ReceivingYardsPerTarget,ReceivingYardsPerReception,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,Fumbles,FumblesLost,FantasyPointsPerGame,FantasyPoints
1,JimmyGrahamP,NO,TE,2013,1,ATL,14,10,71.4,123,0,55,8.8,12.3,0,0,0,0,0,0,12.3,12.3
2,JermichaelFinley,GB,TE,2013,1,SF,9,8,88.9,86,0,38,9.6,10.8,0,0,0,0,0,0,8.6,8.6
3,VernonDavis,SF,TE,2013,1,GB,5,4,80,85,0,38,17,21.2,0,0,0,0,0,0,8.5,8.5
4,OwenDaniels,HOU,TE,2013,1,LAC,11,8,72.7,79,0,35,7.2,9.9,0,0,0,0,0,0,7.9,7.9
5,ZachSudfeld,NE,TE,2013,1,BUF,12,6,50,78,0,20,6.5,13,0,0,0,0,0,0,7.8,7.8
6,JasonWittenIR,DAL,TE,2013,1,NYG,7,6,85.7,75,0,33,10.7,12.5,0,0,0,0,0,0,7.5,7.5
7,FredDavis,WAS,TE,2013,1,PHI,5,5,100,73,0,32,14.6,14.6,0,0,0,0,0,0,7.3,7.3
8,JuliusThomas,DEN,TE,2013,1,BAL,14,14,100,72,0,32,5.1,5.1,0,0,0,0,0,0,7.2,7.2
9,TonyGonzalez,ATL,TE,2013,1,NO,9,8,88.9,68,0,30,7.6,8.5,0,0,0,0,0,0,6.8,6.8
10,EdDickson,BAL,TE,2013,1,DEN,5,5,100,59,0,26,11.8,11.8,0,0,0,0,0,0,5.9,5.9
11,GregOlsenO,CAR,TE,2013,1,SEA,6,4,66.7,55,0,24,9.2,13.8,0,0,0,0,0,0,5.5,5.5
11,BrentCelek,PHI,TE,2013,1,WAS,5,5,100,55,0,24,11,11,0,0,0,0,0,0,5.5,5.5
13,BrandonMyers,NYG,TE,2013,1,DAL,7,6,85.7,52,0,23,7.4,8.7,0,0,0,0,0,0,5.2,5.2
14,JermaineGreshamQ,CIN,TE,2013,1,CHI,7,5,71.4,51,0,22,7.3,10.2,0,0,0,0,0,0,5.1,5.1
15,BrandonPettigrew,DET,TE,2013,1,MIN,10,6,60,50,0,22,5,8.3,0,0,0,0,0,0,5,5
16,JordanCameron,CLE,TE,2013,1,MIA,6,5,83.3,49,0,22,8.2,9.8,0,0,0,0,0,0,4.9,4.9
17,KellenWinslow,NYJ,TE,2013,1,TB,7,5,71.4,48,0,21,6.9,9.6,0,0,0,0,0,0,4.8,4.8
18,JaredCook,LAR,TE,2013,1,ARI,6,4,66.7,46,0,20,7.7,11.5,0,0,0,0,0,0,4.6,4.6
19,DavidPaulson,PIT,TE,2013,1,TEN,6,6,100,45,0,20,7.5,7.5,0,0,0,0,0,0,4.5,4.5
20,DwayneAllen,IND,TE,2013,1,OAK,5,4,80,43,0,19,8.6,10.8,0,1,0,0,0,0,4.4,4.4
21,KyleRudolph,MIN,TE,2013,1,DET,6,4,66.7,43,0,19,7.2,10.8,0,0,0,0,0,0,4.3,4.3
22,ScottChandler,BUF,TE,2013,1,NE,4,3,75,41,0,18,10.2,13.7,0,0,0,0,0,0,4.1,4.1
22,TylerEifert,CIN,TE,2013,1,CHI,6,4,66.7,41,0,48,6.8,10.2,0,0,0,0,0,0,4.1,4.1
24,LukeStocker,TB,TE,2013,1,NYJ,4,4,100,39,0,17,9.8,9.8,0,0,0,0,0,0,3.9,3.9
25,AntonioGates,LAC,TE,2013,1,HOU,6,4,66.7,36,0,16,6,9,0,0,0,0,0,0,3.6,3.6
26,DallasClark,BAL,TE,2013,1,DEN,6,4,66.7,35,0,15,5.8,8.8,0,0,0,0,0,0,3.5,3.5
26,MartellusBennett,CHI,TE,2013,1,CIN,5,3,60,35,0,16,7,11.7,0,0,0,0,0,0,3.5,3.5
