Rank,Name,Team,Position,Season,Week,Opponent,TacklesForLoss,Sacks,QuarterbackHits,Interceptions,FumblesRecovered,Safeties,DefensiveTouchdowns,SpecialTeamsTouchdowns,PointsAllowed,FantasyPointsPerGame,FantasyPoints
1,ArizonaCardinals,ARI,DST,2015,12,SF,0,3,0,2,1,0,0,0,18,10,10
2,PhiladelphiaEagles,PHI,DST,2015,12,DET,0,3,0,1,1,0,0,0,19,8,8
2,CarolinaPanthers,CAR,DST,2015,12,DAL,0,3,0,1,1,0,0,0,20,8,8
2,CincinnatiBengals,CIN,DST,2015,12,LAR,0,3,0,2,0,0,0,0,18,8,8
5,SeattleSeahawks,SEA,DST,2015,12,PIT,0,2,0,1,1,0,0,0,20,7,7
5,BaltimoreRavens,BAL,DST,2015,12,CLE,0,3,0,1,1,0,0,0,22,7,7
7,GreenBayPackers,GB,DST,2015,12,CHI,0,2,0,1,1,0,0,0,21,6,6
7,ClevelandBrowns,CLE,DST,2015,12,BAL,0,2,0,1,1,0,0,0,26,6,6
7,NewEnglandPatriots,NE,DST,2015,12,DEN,0,3,0,1,0,0,0,0,17,6,6
7,KansasCityChiefs,KC,DST,2015,12,BUF,0,3,0,1,0,0,0,0,20,6,6
7,JacksonvilleJaguars,JAX,DST,2015,12,LAC,0,3,0,1,1,0,0,0,28,6,6
12,LosAngelesRams,LAR,DST,2015,12,CIN,0,3,0,1,0,0,0,0,23,5,5
12,HoustonTexans,HOU,DST,2015,12,NO,0,3,0,1,0,0,0,0,24,5,5
12,DenverBroncos,DEN,DST,2015,12,NE,0,3,0,1,0,0,0,0,24,5,5
12,OaklandRaiders,OAK,DST,2015,12,TEN,0,3,0,1,0,0,0,0,22,5,5
12,MiamiDolphins,MIA,DST,2015,12,NYJ,0,3,0,1,0,0,0,0,26,5,5
12,NewYorkJets,NYJ,DST,2015,12,MIA,0,3,0,1,0,0,0,0,21,5,5
12,MinnesotaVikings,MIN,DST,2015,12,ATL,0,3,0,1,0,0,0,0,21,5,5
19,DetroitLions,DET,DST,2015,12,PHI,0,3,0,1,0,0,0,0,28,4,4
19,DallasCowboys,DAL,DST,2015,12,CAR,0,2,0,1,0,0,0,0,26,4,4
19,PittsburghSteelers,PIT,DST,2015,12,SEA,0,2,0,1,0,0,0,0,21,4,4
19,NewYorkGiants,NYG,DST,2015,12,WAS,0,2,0,1,0,0,0,0,24,4,4
19,BuffaloBills,BUF,DST,2015,12,KC,0,2,0,1,0,0,0,0,23,4,4
19,AtlantaFalcons,ATL,DST,2015,12,MIN,0,2,0,1,0,0,0,0,23,4,4
19,TampaBayBuccaneers,TB,DST,2015,12,IND,0,2,0,1,0,0,0,0,25,4,4
19,TennesseeTitans,TEN,DST,2015,12,OAK,0,2,0,1,0,0,0,0,24,4,4
19,LosAngelesChargers,LAC,DST,2015,12,JAX,0,2,0,1,0,0,0,0,24,4,4
19,IndianapolisColts,IND,DST,2015,12,TB,0,2,0,1,0,0,0,0,25,4,4
19,WashingtonRedskins,WAS,DST,2015,12,NYG,0,2,0,1,0,0,0,0,27,4,4
30,ChicagoBears,CHI,DST,2015,12,GB,0,2,0,1,0,0,0,0,28,3,3
30,SanFrancisco49ers,SF,DST,2015,12,ARI,0,2,0,1,0,0,0,0,30,3,3
32,NewOrleansSaints,NO,DST,2015,12,HOU,0,2,0,0,0,0,0,0,27,2,2
