Rank,Name,Team,Position,Season,Week,Opponent,PassingCompletions,PassingAttempts,PassingCompletionPercentage,PassingYards,PassingYardsPerAttempt,PassingTouchdowns,PassingInterceptions,PassingRating,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,FantasyPointsPerGame,FantasyPoints
1,CamNewton,CAR,QB,2015,16,ATL,20,33,60.6,257,7.8,2,1,92.61,8,40,5,1,26.3,26.28
2,BlakeBortles,JAX,QB,2015,16,NO,25,41,61,290,7.1,3,1,96.6,4,22,5.5,0,23.8,23.8
3,BenRoethlisberger,PIT,QB,2015,16,BAL,25,39,64.1,310,7.9,3,1,103.58,2,4,2,0,22.8,22.8
4,DrewBrees,NO,QB,2015,16,JAX,25,38,65.8,293,7.7,3,1,104.39,1,2,2,0,21.9,21.92
5,RussellWilson,SEA,QB,2015,16,LAR,20,32,62.5,250,7.8,2,1,94.53,7,35,5,0,19.5,19.5
6,AaronRodgersQ,GB,QB,2015,16,ARI,21,35,60,251,7.2,2,1,89.11,4,20,5,0,18,18.04
7,MatthewStafford,DET,QB,2015,16,SF,24,38,63.2,282,7.4,2,1,92.21,2,7,3.5,0,18,17.98
8,TomBrady,NE,QB,2015,16,NYJ,25,40,62.5,289,7.2,2,1,90.52,2,4,2,0,18,17.96
9,TyrodTaylorQ,BUF,QB,2015,16,DAL,19,31,61.3,214,6.9,2,1,89.99,6,33,5.5,0,17.9,17.86
10,CarsonPalmer,ARI,QB,2015,16,GB,22,36,61.1,288,8,2,1,93.29,2,3,1.5,0,17.8,17.82
11,PhilipRivers,LAC,QB,2015,16,OAK,26,39,66.7,286,7.3,2,1,94.6,1,3,3,0,17.7,17.74
12,RyanFitzpatrick,NYJ,QB,2015,16,NE,21,37,56.8,245,6.6,2,1,83.73,4,19,4.8,0,17.7,17.7
13,DerekCarr,OAK,QB,2015,16,LAC,23,38,60.5,264,6.9,2,1,88.05,2,7,3.5,0,17.3,17.26
14,KirkCousins,WAS,QB,2015,16,PHI,23,36,63.9,262,7.3,2,1,92.59,2,7,3.5,0,17.2,17.18
15,JayCutler,CHI,QB,2015,16,TB,22,34,64.7,250,7.4,2,1,94,3,10,3.3,0,17,17
16,AlexSmith,KC,QB,2015,16,CLE,19,30,63.3,213,7.1,2,1,92.78,4,24,6,0,16.9,16.92
17,JameisWinston,TB,QB,2015,16,CHI,19,32,59.4,234,7.3,2,1,89.84,3,15,5,0,16.9,16.86
18,RyanTannehillP,MIA,QB,2015,16,IND,22,36,61.1,247,6.9,2,1,88.54,2,9,4.5,0,16.8,16.78
19,EliManning,NYG,QB,2015,16,MIN,24,38,63.2,263,6.9,2,1,90.13,1,2,2,0,16.7,16.72
20,BrockOsweiler,DEN,QB,2015,16,CIN,22,37,59.5,248,6.7,2,1,86.32,3,7,2.3,0,16.6,16.62
21,BlaineGabbertQ,SF,QB,2015,16,DET,20,34,58.8,223,6.6,2,1,85.78,4,16,4,0,16.5,16.52
22,SamBradfordQ,PHI,QB,2015,16,WAS,22,36,61.1,254,7.1,2,1,89.35,2,3,1.5,0,16.5,16.46
23,TeddyBridgewater,MIN,QB,2015,16,NYG,19,30,63.3,224,7.5,2,1,94.31,3,14,4.7,0,16.4,16.36
24,JohnnyManziel,CLE,QB,2015,16,KC,21,37,56.8,236,6.4,2,2,71.45,4,20,5,0,15.4,15.44
25,BrandonWeeden,HOU,QB,2015,16,TEN,20,35,57.1,222,6.3,2,1,83.27,2,5,2.5,0,15.4,15.38
26,AJMcCarron,CIN,QB,2015,16,DEN,19,32,59.4,217,6.8,2,1,87.63,2,6,3,0,15.3,15.28
27,MattHasselbeck,IND,QB,2015,16,MIA,19,31,61.3,213,6.9,2,1,89.85,1,3,3,0,14.8,14.82
28,MattRyan,ATL,QB,2015,16,CAR,25,38,65.8,261,6.9,2,2,81.14,2,3,1.5,0,14.7,14.74
29,ZachMettenberger,TEN,QB,2015,16,HOU,19,32,59.4,222,6.9,2,2,75.26,2,4,2,0,13.3,13.28
30,CaseKeenum,LAR,QB,2015,16,SEA,18,30,60,183,6.1,1,1,74.72,2,4,2,0,9.7,9.72
31,KellenMoore,DAL,QB,2015,16,BUF,18,31,58.1,205,6.6,1,2,61.9,2,8,4,0,9,9
32,MattSchaub,BAL,QB,2015,16,PIT,2,4,50,29,7.2,1,0,113.54,0,0,0,0,5.2,5.16
33,CharlieWhitehurst,IND,QB,2015,16,MIA,6,13,46.2,75,5.8,1,1,58.17,0,1,0,0,5.1,5.1
34,JoshMcCown,CLE,QB,2015,16,KC,0,0,0,69,0,1,1,0,0,3,0,0,5.1,5.06
35,MattFlynn,NO,QB,2015,16,JAX,1,2,50,15,7.5,0,0,75,0,0,0,0,0.6,0.6
36,MattCassel,DAL,QB,2015,16,BUF,1,1,100,10,10,0,0,108.33,0,1,0,0,0.5,0.5
37,MarkSanchez,PHI,QB,2015,16,WAS,1,1,100,8,8,0,0,100,0,0,0,0,0.3,0.32
37,NickFoles,LAR,QB,2015,16,SEA,1,1,100,8,8,0,0,100,0,0,0,0,0.3,0.32
39,AustinDavisP,CLE,QB,2015,16,KC,1,1,100,7,7,0,0,95.83,0,0,0,0,0.3,0.28
39,ChadHenne,JAX,QB,2015,16,NO,1,1,100,7,7,0,0,95.83,0,0,0,0,0.3,0.28
39,MikeGlennon,TB,QB,2015,16,CHI,1,1,100,7,7,0,0,95.83,0,0,0,0,0.3,0.28
42,ColtMcCoy,WAS,QB,2015,16,PHI,0,1,0,6,6,0,0,52.08,0,0,0,0,0.2,0.24
43,GenoSmith,NYJ,QB,2015,16,NE,0,1,0,5,5,0,0,47.92,0,0,0,0,0.2,0.2
43,RyanNassib,NYG,QB,2015,16,MIN,0,1,0,5,5,0,0,47.92,0,0,0,0,0.2,0.2
43,ScottTolzien,GB,QB,2015,16,ARI,0,1,0,5,5,0,0,47.92,0,0,0,0,0.2,0.2
46,MattMcGloin,OAK,QB,2015,16,LAC,0,0,0,4,0,0,0,0,0,0,0,0,0.2,0.16
46,JimmyGaroppoloIR,NE,QB,2015,16,NYJ,0,1,0,4,4,0,0,43.75,0,0,0,0,0.2,0.16
46,DanOrlovsky,DET,QB,2015,16,SF,0,0,0,4,0,0,0,0,0,0,0,0,0.2,0.16
46,EJManuel,BUF,QB,2015,16,DAL,0,1,0,4,4,0,0,43.75,0,0,0,0,0.2,0.16
50,KellenClemens,LAC,QB,2015,16,OAK,0,0,0,3,0,0,0,0,0,0,0,0,0.1,0.12
50,ShaunHill,MIN,QB,2015,16,NYG,0,0,0,3,0,0,0,0,0,0,0,0,0.1,0.12
52,AlexTanney,TEN,QB,2015,16,HOU,0,0,0,2,0,0,0,0,0,0,0,0,0.1,0.08
52,ChaseDaniel,KC,QB,2015,16,CLE,0,0,0,2,0,0,0,0,0,0,0,0,0.1,0.08
52,MattMoore,MIA,QB,2015,16,IND,0,0,0,2,0,0,0,0,0,0,0,0,0.1,0.08
52,DerekAnderson,CAR,QB,2015,16,ATL,0,0,0,2,0,0,0,0,0,0,0,0,0.1,0.08
52,LandryJones,PIT,QB,2015,16,BAL,0,0,0,2,0,0,0,0,0,0,0,0,0.1,0.08
57,DavidFales,CHI,QB,2015,16,TB,0,0,0,1,0,0,0,0,0,0,0,0,0,0.04
57,SeanRenfree,ATL,QB,2015,16,CAR,0,0,0,1,0,0,0,0,0,0,0,0,0,0.04
57,TarvarisJackson,SEA,QB,2015,16,LAR,0,0,0,1,0,0,0,0,0,0,0,0,0,0.04
57,DrewStanton,ARI,QB,2015,16,GB,0,0,0,1,0,0,0,0,0,0,0,0,0,0.04
57,KeithWenning,CIN,QB,2015,16,DEN,0,0,0,1,0,0,0,0,0,0,0,0,0,0.04
62,StephenMorris,PHI,QB,2015,16,WAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,RobertGriffinIII,WAS,QB,2015,16,PHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,ThaddeusLewis,PHI,QB,2015,16,WAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,BrycePetty,NYJ,QB,2015,16,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,BJDaniels,HOU,QB,2015,16,TEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,BrianHoyer,HOU,QB,2015,16,TEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,MarcusMariotaP,TEN,QB,2015,16,HOU,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,AaronMurray,KC,QB,2015,16,CLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,LukeMcCown,NO,QB,2015,16,JAX,0,0,0,0,0,0,0,0,0,0,0,0,0,0
