Rank,Name,Team,Position,Season,Week,Opponent,TacklesForLoss,Sacks,QuarterbackHits,Interceptions,FumblesRecovered,Safeties,DefensiveTouchdowns,SpecialTeamsTouchdowns,PointsAllowed,FantasyPointsPerGame,FantasyPoints
1,DenverBroncos,DEN,DST,2016,8,LAC,0,3,0,1.1,0.7,0,0,0,19.2,8.8,8.8
2,ArizonaCardinals,ARI,DST,2016,8,CAR,0,2.9,0,1.2,0.6,0,0,0,19.5,8.7,8.7
2,TennesseeTitans,TEN,DST,2016,8,JAX,0,3.1,0,1.3,0.4,0,0,0,19.4,8.7,8.7
4,MinnesotaVikings,MIN,DST,2016,8,CHI,0,2.6,0,1.2,0.7,0,0,0,16.9,8.6,8.6
5,NewYorkJets,NYJ,DST,2016,8,CLE,0,2.5,0,0.9,0.6,0,0,0,19.9,8.3,8.3
6,CarolinaPanthers,CAR,DST,2016,8,ARI,0,2.4,0,1.1,0.6,0.1,0,0,25.3,7.8,7.8
7,NewEnglandPatriots,NE,DST,2016,8,BUF,0,2.4,0,0.9,0.5,0,0,0,20.1,7.4,7.4
8,DetroitLions,DET,DST,2016,8,HOU,0,2.4,0,0.9,0.6,0,0,0,21.8,7.2,7.2
9,WashingtonRedskins,WAS,DST,2016,8,CIN,0,2.5,0,0.7,0.6,0,0,0,24,6.9,6.9
9,KansasCityChiefs,KC,DST,2016,8,IND,0,2.3,0,1.2,0.5,0,0,0,21.5,6.9,6.9
11,OaklandRaiders,OAK,DST,2016,8,TB,0,2.2,0,1.2,0.7,0,0,0,21.7,6.6,6.6
12,AtlantaFalcons,ATL,DST,2016,8,GB,0,2.3,0,0.9,0.6,0,0,0,22.7,6.5,6.5
13,TampaBayBuccaneers,TB,DST,2016,8,OAK,0,2.2,0,0.9,0.6,0,0,0,27.3,6.4,6.4
13,ClevelandBrowns,CLE,DST,2016,8,NYJ,0,2,0,1.1,0.5,0,0,0,22.7,6.4,6.4
15,SeattleSeahawks,SEA,DST,2016,8,NO,0,2.3,0,0.9,0.5,0,0,0,22.6,6.3,6.3
15,PhiladelphiaEagles,PHI,DST,2016,8,DAL,0,2.5,0,0.6,0.7,0,0,0,23.6,6.3,6.3
17,LosAngelesChargers,LAC,DST,2016,8,DEN,0,2.2,0,1,0.4,0,0,0,23.8,6.2,6.2
18,CincinnatiBengals,CIN,DST,2016,8,WAS,0,2.3,0,1.1,0.5,0,0,0,22.9,6.1,6.1
18,HoustonTexans,HOU,DST,2016,8,DET,0,2.7,0,0.9,0.5,0,0,0,22.5,6.1,6.1
18,DallasCowboys,DAL,DST,2016,8,PHI,0,2.1,0,0.8,0.6,0,0,0,21.1,6.1,6.1
21,IndianapolisColts,IND,DST,2016,8,KC,0,2.1,0,0.8,0.5,0,0,0,25,5.9,5.9
22,ChicagoBears,CHI,DST,2016,8,MIN,0,2.1,0,0.7,0.5,0,0,0,24.7,5.7,5.7
23,BuffaloBills,BUF,DST,2016,8,NE,0,2.4,0,0.7,0.6,0,0,0,24.5,5.6,5.6
24,JacksonvilleJaguars,JAX,DST,2016,8,TEN,0,2.2,0,0.8,0.5,0,0,0,24,5.4,5.4
25,GreenBayPackers,GB,DST,2016,8,ATL,0,2.4,0,0.7,0.4,0,0,0,25.9,5.2,5.2
26,NewOrleansSaints,NO,DST,2016,8,SEA,0,2,0,0.5,0.6,0,0,0,28.7,3.8,3.8
