Rank,Name,Team,Position,Season,Week,Opponent,ReceivingTargets,Receptions,ReceptionPercentage,ReceivingYards,ReceivingTouchdowns,ReceivingLong,ReceivingYardsPerTarget,ReceivingYardsPerReception,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,Fumbles,FumblesLost,FantasyPointsPerGame,FantasyPoints
1,RobGronkowskiQ,NE,TE,2013,8,MIA,8,5,62.5,82,1,36,10.2,16.4,0,0,0,0,0,0,14.2,14.2
2,JuliusThomas,DEN,TE,2013,8,WAS,7,6,85.7,58,1,26,8.3,9.7,0,0,0,0,0,0,11.8,11.8
3,TonyGonzalez,ATL,TE,2013,8,ARI,13,11,84.6,110,0,49,8.5,10,0,0,0,0,0,0,11,11
4,JasonWittenIR,DAL,TE,2013,8,DET,10,8,80,101,0,45,10.1,12.6,0,0,0,0,0,0,10.1,10.1
5,HeathMiller,PIT,TE,2013,8,OAK,9,7,77.8,90,0,40,10,12.9,0,0,0,0,0,0,9,9
6,VernonDavis,SF,TE,2013,8,JAX,7,5,71.4,85,0,38,12.1,17,0,0,0,0,0,0,8.5,8.5
7,GregOlsenO,CAR,TE,2013,8,TB,7,6,85.7,78,0,35,11.1,13,0,0,0,0,0,0,7.8,7.8
8,JordanReed,WAS,TE,2013,8,DEN,7,7,100,76,0,34,10.9,10.9,0,0,0,0,0,0,7.6,7.6
9,JermaineGreshamQ,CIN,TE,2013,8,NYJ,8,7,87.5,70,0,31,8.8,10,0,0,0,0,0,0,7,7
10,RobHousler,ARI,TE,2013,8,ATL,8,8,100,69,0,31,8.6,8.6,0,0,0,0,0,0,6.9,6.9
11,AndrewQuarless,GB,TE,2013,8,MIN,7,7,100,67,0,30,9.6,9.6,0,0,0,0,0,0,6.7,6.7
12,JaredCook,LAR,TE,2013,8,SEA,8,6,75,66,0,29,8.2,11,0,0,0,0,0,0,6.6,6.6
13,AnthonyFasano,KC,TE,2013,8,CLE,8,7,87.5,58,0,26,7.2,8.3,0,0,0,0,0,0,5.8,5.8
14,JimmyGrahamP,NO,TE,2013,8,BUF,7,4,57.1,57,0,26,8.1,14.2,0,0,0,0,0,0,5.7,5.7
15,BrandonPettigrew,DET,TE,2013,8,DAL,7,6,85.7,53,0,23,7.6,8.8,0,0,0,0,0,0,5.3,5.3
15,ZachErtz,PHI,TE,2013,8,NYG,5,4,80,53,0,23,10.6,13.2,0,0,0,0,0,0,5.3,5.3
17,JordanCameron,CLE,TE,2013,8,KC,7,5,71.4,49,0,22,7,9.8,0,0,0,0,0,0,4.9,4.9
17,KyleRudolph,MIN,TE,2013,8,GB,7,5,71.4,49,0,22,7,9.8,0,0,0,0,0,0,4.9,4.9
19,JeffCumberland,NYJ,TE,2013,8,CIN,4,3,75,47,0,21,11.8,15.7,0,0,0,0,0,0,4.7,4.7
19,TylerEifert,CIN,TE,2013,8,NYJ,5,4,80,47,0,21,9.4,11.8,0,0,0,0,0,0,4.7,4.7
21,MarcedesLewis,JAX,TE,2013,8,SF,6,4,66.7,44,0,19,7.3,11,0,0,0,0,0,0,4.4,4.4
22,BenjaminWatson,NO,TE,2013,8,BUF,4,4,100,43,0,19,10.8,10.8,0,0,0,0,0,0,4.3,4.3
23,TimWright,TB,TE,2013,8,CAR,5,4,80,41,0,18,8.2,10.2,0,0,0,0,0,0,4.1,4.1
23,CharlesClayQ,MIA,TE,2013,8,NE,4,3,75,41,0,18,10.2,13.7,0,0,0,0,0,0,4.1,4.1
25,BrandonMyers,NYG,TE,2013,8,PHI,5,3,60,37,0,17,7.4,12.3,0,0,0,0,0,0,3.7,3.7
26,ScottChandler,BUF,TE,2013,8,NO,3,2,66.7,36,0,16,12,18,0,0,0,0,0,0,3.6,3.6
27,BrentCelek,PHI,TE,2013,8,NYG,3,2,66.7,29,0,13,9.7,14.5,0,0,0,0,0,0,2.9,2.9
28,BrandonBostick,GB,TE,2013,8,MIN,3,2,66.7,27,0,20,9,13.5,0,0,0,0,0,0,2.7,2.7
29,MychalRivera,OAK,TE,2013,8,PIT,3,2,66.7,25,0,11,8.3,12.5,0,0,0,0,0,0,2.5,2.5
29,JohnCarlson,MIN,TE,2013,8,GB,4,4,100,25,0,11,6.2,6.2,0,0,0,0,0,0,2.5,2.5
29,ZachMiller,SEA,TE,2013,8,LAR,4,3,75,25,0,11,6.2,8.3,0,0,0,0,0,0,2.5,2.5
32,SeanMcGrath,KC,TE,2013,8,CLE,3,2,66.7,23,0,10,7.7,11.5,0,0,0,0,0,0,2.3,2.3
33,VanceMcDonald,SF,TE,2013,8,JAX,3,2,66.7,22,0,9,7.3,11,0,0,0,0,0,0,2.2,2.2
34,LukeWillson,SEA,TE,2013,8,LAR,2,1,50,20,0,9,10,20,0,0,0,0,0,0,2,2
35,LoganPaulsen,WAS,TE,2013,8,DEN,2,1,50,16,0,7,8,16,0,0,0,0,0,0,1.6,1.6
