Rank,Name,Team,Position,Season,Week,Opponent,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,ReceivingTargets,Receptions,ReceivingYards,ReceivingTouchdowns,Fumbles,FumblesLost,FantasyPointsPerGame,FantasyPoints
1,Le'VeonBellO,PIT,RB,2014,16,KC,22,114,5.2,1,7,5,36,0,0,0,21,21
2,EddieLacy,GB,RB,2014,16,TB,18,93,5.2,1,4,3,21,0,0,0,17.4,17.4
3,CJAnderson,DEN,RB,2014,16,CIN,24,96,4,1,3,2,14,0,0,0,17,17
4,ArianFoster,HOU,RB,2014,16,BAL,21,76,3.6,1,5,4,27,0,0,0,16.3,16.3
4,JoiqueBell,DET,RB,2014,16,CHI,19,75,3.9,1,6,4,28,0,0,0,16.3,16.3
4,DeMarcoMurray,DAL,RB,2014,16,IND,21,100,4.8,1,0,0,3,0,0,0,16.3,16.3
7,MarshawnLynchP,SEA,RB,2014,16,ARI,22,82,3.7,1,4,3,20,0,0,0,16.2,16.2
8,JamaalCharles,KC,RB,2014,16,PIT,16,75,4.7,1,6,4,26,0,0,0,16.1,16.1
9,JonathanStewartIR,CAR,RB,2014,16,CLE,19,84,4.4,1,3,2,8,0,0,0,15.2,15.2
10,MarkIngramSUS,NO,RB,2014,16,ATL,19,84,4.4,1,1,1,7,0,0,0,15.1,15.1
11,LeSeanMcCoyQ,PHI,RB,2014,16,WAS,20,85,4.2,1,1,1,4,0,0,0,14.9,14.9
12,TreMason,LAR,RB,2014,16,NYG,17,75,4.4,1,3,2,8,0,0,0,14.3,14.3
13,JustinForsett,BAL,RB,2014,16,HOU,17,70,4.1,1,3,2,12,0,0,0,14.2,14.2
14,MattForteIR,CHI,RB,2014,16,DET,11,37,3.4,1,7,5,39,0,0,0,13.6,13.6
15,JeremyHillIR,CIN,RB,2014,16,DEN,15,64,4.3,1,3,2,9,0,0,0,13.3,13.3
16,MattAsiata,MIN,RB,2014,16,MIA,14,55,3.9,1,6,4,15,0,0,0,13,13
17,StevenJackson,ATL,RB,2014,16,NO,15,51,3.4,1,3,2,12,0,0,0,12.3,12.3
