Rank,Name,Team,Position,Season,Week,Opponent,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,ReceivingTargets,Receptions,ReceivingYards,ReceivingTouchdowns,Fumbles,FumblesLost,FantasyPointsPerGame,FantasyPoints
1,Le'VeonBellO,PIT,RB,2017,10,IND,21,95.4,4.5,0.8,5.88,4,31.6,0.2,0.1,0.1,18.5,18.5
2,ToddGurley,LAR,RB,2017,10,HOU,20.1,80,4,0.8,4.35,3.2,28.8,0.1,0.1,0.1,16.1,16.08
3,LeonardFournetteQ,JAX,RB,2017,10,LAC,21.6,96.5,4.4,0.7,3.23,2.2,17.6,0.1,0.1,0.1,16,16.01
4,LeSeanMcCoyQ,BUF,RB,2017,10,NO,18.3,84.2,4.7,0.4,6.25,4.6,34.9,0.2,0.1,0.1,15.3,15.31
5,JordanHoward,CHI,RB,2017,10,GB,20.5,89.1,4.4,0.5,1.5,1.1,9.4,0.1,0.1,0.1,13.2,13.25
6,MarkIngramSUS,NO,RB,2017,10,BUF,15.5,62.7,3.9,0.5,4.89,3.6,25.6,0.2,0.1,0.1,12.8,12.83
7,CarlosHyde,SF,RB,2017,10,NYG,17,64.9,3.8,0.5,5.46,3.9,27.1,0.1,0.1,0.1,12.6,12.6
8,DevontaFreemanO,ATL,RB,2017,10,DAL,13.7,59.1,4.2,0.5,4.05,3,24.7,0.1,0.1,0.1,11.8,11.78
9,MelvinGordon,LAC,RB,2017,10,JAX,15.5,63.1,3.9,0.3,5.92,4,29.7,0.1,0.1,0.1,11.5,11.48
10,ChristianMcCaffrey,CAR,RB,2017,10,MIA,8.9,36.5,4,0.2,7.14,5.1,45.7,0.3,0.1,0.1,11,11.02
11,AlvinKamaraP,NO,RB,2017,10,BUF,8.2,39.5,5,0.3,6.55,5,41.4,0.2,0.1,0.1,10.9,10.89
12,BilalPowell,NYJ,RB,2017,10,TB,13.7,55.5,4,0.4,4.64,3.2,24.4,0.1,0.1,0.1,10.8,10.79
13,AdrianPetersonQ,ARI,RB,2017,10,SEA,17.5,71.2,3.9,0.4,2.08,1.6,11.1,0,0.1,0.1,10.4,10.43
14,LamarMiller,HOU,RB,2017,10,LAR,15.4,61,4.1,0.3,3.89,2.8,19.7,0.1,0.1,0.1,10.3,10.27
15,JerickMcKinnonIR,MIN,RB,2017,10,WAS,12.2,49.9,4.2,0.3,5.51,3.7,25.9,0.1,0.1,0.1,9.8,9.78
16,DeMarcoMurray,TEN,RB,2017,10,CIN,13.3,50,3.8,0.4,3.38,2.6,18.2,0.1,0.1,0.1,9.6,9.62
17,JoeMixonO,CIN,RB,2017,10,TEN,14.5,51.8,3.7,0.3,4.11,2.9,22.3,0.1,0.1,0.1,9.6,9.61
18,OrleansDarkwa,NYG,RB,2017,10,SF,14.2,59.3,4.2,0.3,2.59,1.8,13.5,0.1,0.1,0.1,9.5,9.48
19,DougMartin,TB,RB,2017,10,NYJ,15.3,63.1,4.2,0.4,1.6,1.1,9.3,0,0.1,0.1,9.4,9.44
20,AmeerAbdullah,DET,RB,2017,10,CLE,16.1,56.8,3.6,0.3,2.31,1.7,13.6,0.1,0.1,0.1,9.2,9.24
21,AlfredMorrisQ,DAL,RB,2017,10,ATL,12.5,55.2,4.6,0.5,0.8,0.6,4.4,0,0.1,0.1,8.8,8.76
22,IsaiahCrowell,CLE,RB,2017,10,DET,13.5,49.8,3.6,0.3,2.94,2,14.9,0.1,0.1,0.1,8.7,8.67
23,ThomasRawls,SEA,RB,2017,10,ARI,13.6,50.8,3.6,0.3,2.09,1.6,12.4,0.1,0.1,0.1,8.5,8.52
24,LataviusMurray,MIN,RB,2017,10,WAS,12.9,48.8,3.8,0.4,1.46,1.1,7.5,0,0.1,0.1,7.8,7.83
25,FrankGore,IND,RB,2017,10,PIT,13.2,48.5,3.7,0.3,2.54,1.9,13.3,0,0.1,0.1,7.8,7.78
26,AaronJones,GB,RB,2017,10,CHI,11,47.2,4.3,0.3,2.44,1.8,12.8,0,0.1,0.1,7.6,7.6
27,DerrickHenry,TEN,RB,2017,10,CIN,11.7,43.2,3.6,0.4,1.93,1.3,9.5,0,0.1,0.1,7.5,7.47
28,ElijahMcGuireIR,NYJ,RB,2017,10,TB,8.8,34.1,3.8,0.3,3.04,2.1,17.5,0.1,0.1,0.1,7.4,7.36
28,CJAnderson,DEN,RB,2017,10,NE,11.1,50.9,4.6,0.3,1.41,1,6.7,0,0.1,0.1,7.4,7.36
30,TevinColeman,ATL,RB,2017,10,DAL,8,36.6,4.6,0.3,2.01,1.5,14.3,0.1,0.1,0.1,7.3,7.29
31,RobKelleyIR,WAS,RB,2017,10,MIN,13.7,45.2,3.2,0.4,0.74,0.5,3.6,0,0.1,0.1,7.1,7.08
32,DionLewis,NE,RB,2017,10,DEN,10.6,42.1,3.8,0.3,2.01,1.4,11.2,0,0.1,0.1,6.9,6.93
33,ChrisThompson,WAS,RB,2017,10,MIN,6.4,24.3,4,0.1,5.34,3.9,34,0.1,0.1,0.1,6.8,6.83
34,JamesWhite,NE,RB,2017,10,DEN,2.6,8.6,3,0.1,6.81,4.7,40.3,0.2,0,0,6.7,6.69
35,JonathanStewartIR,CAR,RB,2017,10,MIA,13.1,43,3.3,0.3,1.39,1,7.6,0,0.1,0.1,6.7,6.66
36,KenyanDrake,MIA,RB,2017,10,CAR,11.4,44.6,4.1,0.1,3.4,2.3,15.4,0,0.1,0.1,6.4,6.4
37,TyMontgomery,GB,RB,2017,10,CHI,9.2,33.4,3.7,0.3,2.41,1.8,14.5,0,0.1,0.1,6.4,6.39
38,TarikCohen,CHI,RB,2017,10,GB,7.6,22,2.8,0.2,3.83,2.8,25.1,0.1,0.1,0.1,6.3,6.31
39,DukeJohnson,CLE,RB,2017,10,DET,5.6,20.5,3.3,0.1,5.44,4,32.3,0.1,0.1,0.1,6.3,6.28
40,DamienWilliams,MIA,RB,2017,10,CAR,8.7,28.7,3.2,0.1,3.74,2.6,19.8,0.1,0.1,0.1,5.8,5.85
41,DarrenMcFadden,DAL,RB,2017,10,ATL,6.3,29.2,4.8,0.2,2.27,1.6,12.4,0.1,0.1,0.1,5.8,5.76
42,ChrisIvory,JAX,RB,2017,10,LAC,7.3,29.4,4.1,0.2,2.28,1.6,12,0.1,0.1,0.1,5.7,5.74
43,TheoRiddick,DET,RB,2017,10,CLE,3.8,11.7,3,0.1,5.47,3.7,29.5,0.2,0.1,0.1,5.7,5.72
44,DevontaeBooker,DEN,RB,2017,10,NE,6.2,24.8,4.2,0.1,3.88,2.7,21.2,0.1,0.1,0.1,5.6,5.6
45,MarlonMackQ,IND,RB,2017,10,PIT,7.7,30,3.8,0.2,2.75,1.9,15.4,0,0.1,0.1,5.5,5.54
46,WayneGallman,NYG,RB,2017,10,SF,7.6,32.2,4,0.2,1.72,1.2,9.3,0,0.1,0.1,5.2,5.15
47,D'OntaForemanPUP,HOU,RB,2017,10,LAR,8.6,38.5,4.2,0.2,0.4,0.3,2.4,0,0.1,0.1,5.1,5.09
48,RexBurkheadIR,NE,RB,2017,10,DEN,3.1,12.1,4,0.1,4.46,3.1,24.3,0.1,0,0,4.8,4.84
49,JamaalCharles,DEN,RB,2017,10,NE,5,21.9,4.4,0.1,2.66,1.8,13.6,0.1,0.1,0.1,4.6,4.55
50,GiovaniBernardP,CIN,RB,2017,10,TEN,6.3,16.8,2.8,0.1,2.41,1.8,14.5,0.1,0,0,4.3,4.33
51,CJProsiseD,SEA,RB,2017,10,ARI,5,14.2,2.8,0.1,2.35,1.8,16.4,0.1,0,0,4.3,4.26
52,MattBreidaQ,SF,RB,2017,10,NYG,5.6,16.7,2.8,0.1,2.64,1.9,15.3,0.1,0.1,0.1,4.2,4.2
53,JDMcKissicIR,SEA,RB,2017,10,ARI,1.8,11.8,6,0.1,3.04,1.8,16.2,0.1,0,0,4,4
54,AustinEkeler,LAC,RB,2017,10,JAX,4.5,18.8,4.8,0.1,2.76,2,15.6,0,0.1,0.1,3.8,3.84
55,RodSmith,DAL,RB,2017,10,ATL,6.8,22.1,3.1,0.2,0.39,0.3,2.5,0,0,0,3.7,3.66
56,ShaneVereenIR,NYG,RB,2017,10,SF,2,6.7,3.5,0,4.08,3,23.1,0.1,0,0,3.6,3.58
57,MikeTolbert,BUF,FB,2017,10,NO,6.2,19.7,3.3,0.2,0.74,0.5,3.9,0,0,0,3.6,3.56
58,AndreEllington,ARI,RB,2017,10,SEA,1.4,4.9,5,0,3.43,2.6,21.2,0.1,0,0,3.2,3.21
59,DwayneWashington,DET,RB,2017,10,CLE,4.9,16.8,3.4,0.2,0.29,0.2,2.3,0,0,0,3.1,3.11
60,LanceDunbar,LAR,RB,2017,10,HOU,2.9,8.8,3,0.1,1.83,1.3,11.5,0.1,0.1,0.1,3,3.03
61,TJYeldonP,JAX,RB,2017,10,LAC,2.6,12.8,4.3,0.1,1.92,1.3,10.9,0,0,0,3,2.97
62,KyleJuszczyk,SF,FB,2017,10,NYG,1.3,4.3,4,0.1,2.32,1.7,14.2,0.1,0.1,0.1,2.8,2.85
63,PeytonBarber,TB,RB,2017,10,NYJ,5.1,18.4,3.6,0.1,0.67,0.5,3.5,0,0,0,2.8,2.79
64,JamesConner,PIT,RB,2017,10,IND,3.7,14.6,3.8,0.2,0,0,0.2,0,0,0,2.7,2.68
65,CharlesSims,TB,RB,2017,10,NYJ,1.3,4.7,5,0,2.86,2,15.5,0.1,0.1,0.1,2.4,2.42
66,JamaalWilliams,GB,RB,2017,10,CHI,1.7,6.7,3.5,0.1,0.26,0.2,1.7,0,0,0,1.4,1.44
