age,game_num,position_bit_1,position_bit_2,position_bit_3,away,kickoff_dome_x,kickoff_weather_summary_x_bit_1,kickoff_weather_summary_x_bit_2,kickoff_weather_summary_x_bit_3,kickoff_weather_summary_x_bit_4,kickoff_weather_summary_x_bit_5,kickoff_weather_summary_x_bit_6,wind_speed,wind_direction_1,wind_direction_2,wind_direction_3,wind_direction_4,wind_direction_5,kickoff_humidity_x,kickoff_visibility_x,kickoff_barometer_x,kickoff_dew_point_x,kickoff_cloud_cover_x,gs,rec_yds
23.298000000000002,12,1,0,0,0,0,0,1,0,0,0,0,3,1,0,1,0,0,61.0,10.0,30.0,61.0,28,1,0
23.311999999999998,14,1,0,0,1,0,1,1,0,0,0,0,11,1,0,0,0,0,54.0,10.0,32.0,22.0,90,1,1
31.171999999999997,10,1,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,28.0,4.0,29.0,28.0,0,1,3
33.226,16,1,0,0,1,0,0,0,0,0,0,0,4,1,0,0,1,0,48.0,10.0,30.0,34.0,0,1,0
24.344,1,1,0,0,0,0,0,1,1,0,0,0,10,0,0,0,1,0,50.0,10.0,29.0,66.0,0,1,31
24.351,2,1,0,0,1,0,1,0,1,0,0,0,9,0,0,0,0,0,64.0,10.0,29.0,59.0,0,1,9
24.358,3,1,0,0,1,0,1,1,0,0,0,0,15,0,1,1,0,0,75.0,10.0,29.0,53.0,0,1,0
24.344,2,1,0,0,0,0,1,0,0,0,0,0,3,1,0,0,0,0,78.0,10.0,30.0,55.0,0,1,7
25.014,6,1,0,0,0,0,1,0,0,0,0,0,6,1,1,0,1,0,86.0,10.0,29.0,39.0,0,1,0
25.021,7,1,0,0,1,1,1,0,1,0,0,0,14,1,0,0,0,0,60.0,10.0,30.0,31.0,0,1,13
25.029,8,1,0,0,0,0,1,0,0,0,0,0,6,0,1,1,0,0,86.0,8.0,30.0,44.0,0,1,34
25.041999999999998,10,1,0,0,1,0,1,0,1,1,1,0,0,1,0,0,0,0,87.0,2.0,30.0,57.0,0,1,18
25.049,11,1,0,0,0,0,1,0,1,0,0,0,10,1,0,1,1,0,50.0,10.0,30.0,4.0,0,1,22
25.063000000000002,13,1,0,0,0,0,0,1,0,0,0,1,9,0,0,1,1,0,80.0,3.0,30.0,5.0,0,1,66
25.07,14,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,29.0,10.0,30.0,27.0,0,1,66
25.076999999999998,15,1,0,0,0,0,0,0,1,0,0,1,5,0,0,0,1,0,89.0,4.0,29.0,19.0,0,1,19
25.084,16,1,0,0,1,0,1,0,0,0,0,0,10,0,1,0,0,0,75.0,10.0,30.0,17.0,0,1,31
25.357,4,1,0,0,1,0,1,1,0,0,0,0,6,0,1,1,1,0,45.0,10.0,30.0,55.0,0,1,0
25.361,5,1,0,0,0,0,1,0,1,1,1,0,7,1,1,1,0,0,97.0,3.0,29.0,62.0,0,1,19
26.006,6,1,0,0,1,0,1,1,0,0,0,0,12,0,1,1,1,0,59.0,10.0,30.0,72.0,0,1,11
26.013,7,1,0,0,0,0,0,1,1,0,0,0,11,1,1,0,0,0,66.0,10.0,29.0,42.0,0,1,9
26.02,8,1,0,0,1,1,1,0,1,0,0,0,6,0,1,1,0,0,81.0,10.0,30.0,63.0,0,1,19
26.034000000000002,9,1,0,0,0,0,1,0,1,0,0,0,6,1,0,0,1,0,85.0,10.0,29.0,28.0,0,1,10
26.041,10,1,0,0,0,0,1,0,0,0,0,0,9,1,1,0,0,0,75.0,7.0,29.0,20.0,0,1,35
26.055,12,1,0,0,0,0,1,0,1,0,0,0,7,0,1,0,0,0,65.0,10.0,30.0,13.0,0,1,17
26.069000000000003,14,1,0,0,1,0,1,0,0,0,0,0,9,0,1,0,1,0,93.0,6.0,29.0,32.0,100,1,7
26.076,15,1,0,0,1,0,1,1,0,0,0,0,4,0,1,1,0,0,65.0,10.0,32.0,63.0,93,1,17
26.083000000000002,16,1,0,0,0,0,1,0,0,0,0,0,6,0,1,0,0,0,75.0,7.0,32.0,18.0,95,1,0
27.089000000000002,16,1,0,0,0,0,1,0,0,0,0,0,5,0,1,0,1,0,77.0,8.0,30.0,17.0,94,1,0
29.141,1,1,0,0,1,0,0,1,1,0,0,0,10,0,0,0,1,0,50.0,10.0,29.0,66.0,0,1,8
29.148000000000003,2,1,0,0,0,0,0,1,1,0,0,0,3,1,0,0,0,0,58.0,10.0,29.0,63.0,0,1,26
29.183000000000003,7,1,0,0,0,0,1,0,1,0,0,0,10,1,0,1,1,0,35.0,10.0,29.0,41.0,0,1,27
29.19,8,1,0,0,0,0,1,0,1,0,0,0,9,1,1,0,0,0,31.0,10.0,30.0,30.0,0,1,14
29.197,9,1,0,0,1,0,0,1,1,0,0,0,5,1,0,0,1,0,48.0,10.0,30.0,20.0,0,1,20
29.211,10,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,31.0,30.0,0,0,1,37
29.218000000000004,11,1,0,0,0,0,1,0,1,0,0,0,4,1,0,0,0,0,35.0,10.0,30.0,4.0,0,1,21
29.225,12,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,51.0,6.0,30.0,35.0,0,1,28
29.246,15,1,0,0,0,0,0,1,0,0,1,0,8,0,1,0,0,0,75.0,6.0,30.0,18.0,0,1,19
30.14,1,1,0,0,0,0,1,0,1,0,0,0,5,0,1,1,1,0,45.0,10.0,30.0,54.0,0,1,29
30.147,2,1,0,0,1,0,0,0,1,0,1,0,14,0,0,1,0,0,20.0,50.0,30.0,37.0,0,1,39
30.154,3,1,0,0,1,0,1,0,1,0,0,0,8,1,1,1,0,0,70.0,10.0,29.0,73.0,0,1,23
30.162,4,1,0,0,0,0,1,0,1,0,0,0,3,0,1,1,1,0,66.0,10.0,29.0,60.0,0,1,0
30.168000000000003,5,1,0,0,1,0,0,1,1,0,0,0,6,0,0,1,0,0,22.0,10.0,29.0,44.0,0,1,32
30.182,6,1,0,0,1,0,1,0,1,0,1,0,6,0,0,1,0,0,70.0,12.0,29.0,61.0,0,1,0
30.189,7,1,0,0,0,0,1,0,1,0,0,0,13,0,1,1,0,0,42.0,10.0,29.0,59.0,0,1,19
30.195999999999998,8,1,0,0,0,0,0,1,1,0,1,0,20,0,1,1,0,0,33.0,10.0,30.0,34.0,0,1,24
30.203000000000003,9,1,0,0,1,0,1,1,1,1,0,0,11,1,1,0,0,0,82.0,10.0,29.0,36.0,0,1,7
30.224,12,1,0,0,0,0,1,0,1,0,0,0,12,1,0,0,0,0,50.0,10.0,30.0,9.0,0,1,20
30.230999999999998,13,1,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,36.0,10.0,31.0,46.0,56,1,0
30.238000000000003,14,1,0,0,0,0,1,0,0,0,0,0,10,0,1,1,0,0,78.0,9.0,29.0,53.0,100,1,2
30.252,16,1,0,0,0,0,0,0,0,0,0,0,5,1,0,1,1,0,56.0,10.0,31.0,23.0,0,1,0
31.153000000000002,2,1,0,0,1,0,0,1,0,0,0,0,11,0,0,0,1,0,59.0,10.0,29.0,51.0,47,1,84
31.180999999999997,5,1,0,0,0,0,0,0,0,0,0,0,6,0,0,1,1,0,32.0,10.0,31.0,29.0,0,1,1
31.195,7,1,0,0,1,0,1,1,0,0,0,0,4,1,0,0,0,0,89.0,7.0,29.0,65.0,90,1,9
31.201999999999998,8,1,0,0,1,1,1,0,0,0,0,0,14,0,0,0,1,0,85.0,8.0,32.0,57.0,95,1,33
31.209,9,1,0,0,0,0,0,1,0,0,0,0,3,1,0,1,0,0,33.0,10.0,30.0,31.0,59,1,19
31.213,10,1,0,0,1,0,0,1,0,0,0,0,2,0,1,0,0,0,96.0,9.0,29.0,70.0,43,1,14
31.223000000000003,11,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,1,0,93.0,4.0,30.0,55.0,100,1,22
31.23,12,1,0,0,0,0,1,1,0,0,0,0,4,1,1,0,0,0,52.0,10.0,29.0,39.0,78,1,0
31.244,14,1,0,0,1,0,0,0,0,0,0,0,5,0,1,0,1,0,46.0,10.0,29.0,20.0,6,1,21
31.250999999999998,15,1,0,0,0,0,1,1,0,0,0,0,10,1,1,0,0,0,73.0,9.0,29.0,63.0,81,1,21
31.258000000000003,16,1,0,0,1,1,1,1,0,0,0,0,6,0,1,0,0,0,71.0,9.0,30.0,24.0,91,1,0
32.150999999999996,2,1,0,0,1,1,0,0,0,0,0,0,3,1,1,0,0,0,61.0,10.0,31.0,62.0,11,1,1
32.179,6,1,0,0,0,0,0,1,0,0,0,0,7,0,1,1,0,0,61.0,10.0,32.0,64.0,48,1,15
32.186,7,1,0,0,0,0,0,0,0,0,0,0,5,1,0,1,1,0,43.0,10.0,29.0,47.0,0,1,10
32.19,8,1,0,0,0,0,0,0,0,0,0,0,4,1,0,0,1,0,75.0,9.0,32.0,58.0,10,1,0
32.2,9,1,0,0,1,0,0,0,0,0,0,0,3,0,1,0,1,0,56.0,9.0,29.0,57.0,3,1,9
32.207,10,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,51.0,10.0,29.0,38.0,0,1,9
32.221,12,1,0,0,1,0,0,0,1,1,0,1,5,0,1,1,0,0,91.0,1.0,31.0,36.0,98,1,0
32.242,14,1,0,0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,71.0,9.0,29.0,4.0,5,1,0
32.256,16,1,0,0,0,0,1,1,0,0,0,0,2,0,0,1,1,0,94.0,8.0,29.0,47.0,73,1,0
33.178000000000004,5,1,0,0,1,1,0,1,0,0,0,0,3,1,0,1,1,0,74.0,3.0,29.0,68.0,56,1,0
33.185,6,1,0,0,0,0,1,0,1,0,0,1,9,1,0,1,0,0,70.0,9.0,29.0,74.0,28,1,25
33.189,7,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,67.0,10.0,29.0,38.0,10,1,11
33.199,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,82.0,10.0,30.0,70.0,9,1,9
33.248000000000005,15,1,0,0,1,0,1,1,0,0,0,0,5,0,1,0,0,0,80.0,10.0,31.0,16.0,68,1,0
33.255,16,1,0,0,0,0,0,0,0,0,0,0,4,0,0,1,1,0,67.0,10.0,30.0,59.0,15,1,1
27.281999999999996,2,1,0,0,0,0,0,1,0,0,0,0,6,1,0,0,0,0,53.0,10.0,31.0,57.0,51,1,0
27.285999999999998,3,1,0,0,1,0,0,0,0,0,0,0,2,1,1,1,1,0,71.0,9.0,29.0,57.0,10,1,0
27.31,6,1,0,0,1,0,1,1,0,0,0,0,10,0,1,0,0,0,36.0,10.0,31.0,23.0,67,1,0
33.083,1,1,0,0,0,0,1,0,1,0,1,0,3,0,0,1,0,0,86.0,10.0,31.0,62.0,0,1,49
33.089,2,1,0,0,1,0,1,1,0,0,0,0,7,1,0,1,1,0,40.0,10.0,30.0,46.0,0,1,124
33.096,3,1,0,0,1,0,1,0,1,0,0,0,7,0,0,0,1,0,39.0,10.0,29.0,49.0,0,1,55
33.103,4,1,0,0,0,0,1,0,1,0,1,0,6,0,0,1,0,0,24.0,3.0,30.0,40.0,0,1,136
33.11,5,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,35.0,10.0,30.0,35.0,0,1,74
33.118,6,1,0,0,0,0,1,0,1,0,1,0,3,0,0,0,0,0,85.0,38.0,29.0,60.0,0,1,28
33.124,7,1,0,0,1,0,1,0,1,0,0,0,7,0,0,0,1,0,60.0,10.0,29.0,62.0,0,1,31
33.138000000000005,8,1,0,0,1,0,1,1,0,0,0,0,10,1,0,0,0,0,72.0,10.0,30.0,40.0,0,1,53
33.145,9,1,0,0,0,0,1,0,1,0,1,0,6,1,0,1,1,0,18.0,11.0,29.0,30.0,0,1,62
33.152,10,1,0,0,1,0,0,1,1,0,0,0,8,1,0,1,0,0,64.0,10.0,30.0,67.0,0,1,52
33.159,11,1,0,0,1,0,1,0,1,0,0,0,4,1,0,0,0,0,35.0,10.0,30.0,4.0,0,1,21
33.166,12,1,0,0,0,0,0,0,0,1,0,0,3,0,1,0,1,0,40.0,30.0,29.0,50.0,0,1,41
33.173,13,1,0,0,0,0,0,1,0,0,0,0,7,0,0,0,0,0,52.0,36.0,30.0,36.0,0,1,50
33.177,14,1,0,0,1,0,0,1,1,0,0,0,6,1,0,0,1,0,42.0,50.0,30.0,18.0,0,1,23
33.194,16,1,0,0,0,0,1,1,0,0,1,0,2,0,0,0,0,0,34.0,50.0,30.0,41.0,0,1,31
34.082,1,1,0,0,1,1,1,1,0,0,0,0,4,1,1,1,1,0,70.0,20.0,29.0,73.0,0,1,81
34.088,2,1,0,0,0,0,1,1,0,0,1,0,6,1,0,1,1,0,61.0,6.0,29.0,70.0,0,1,96
34.095,3,1,0,0,1,0,0,1,0,0,0,0,16,1,0,1,1,0,66.0,10.0,29.0,60.0,0,1,8
34.102,4,1,0,0,0,0,1,0,1,0,1,0,7,0,1,0,1,0,62.0,20.0,29.0,58.0,0,1,30
34.109,5,1,0,0,0,0,1,0,1,0,1,0,6,0,0,0,0,0,35.0,17.0,29.0,53.0,0,1,60
34.116,6,1,0,0,1,0,0,1,1,0,0,0,7,0,1,0,0,0,13.0,10.0,29.0,30.0,0,1,27
34.123000000000005,7,1,0,0,0,0,1,0,1,0,1,0,6,0,0,1,0,0,70.0,12.0,29.0,61.0,0,1,61
34.126999999999995,8,1,0,0,1,0,0,1,0,0,0,0,3,1,0,1,1,0,29.0,30.0,30.0,28.0,0,1,54
34.137,9,1,0,0,1,0,1,0,1,0,0,0,5,1,0,0,0,0,27.0,10.0,30.0,34.0,0,1,28
34.150999999999996,10,1,0,0,0,0,1,0,1,0,1,0,7,0,0,1,0,0,48.0,15.0,29.0,50.0,0,1,32
34.158,11,1,0,0,0,0,1,0,1,0,1,0,3,0,1,1,0,0,58.0,10.0,29.0,56.0,0,1,14
34.165,12,1,0,0,1,0,1,1,0,1,1,1,0,1,0,0,0,0,44.0,37.0,30.0,36.0,0,1,83
34.172,13,1,0,0,0,0,1,1,0,0,0,0,2,1,0,0,0,0,71.0,9.0,29.0,54.0,65,1,34
34.185,15,1,0,0,1,0,1,0,0,0,0,0,1,1,0,1,1,0,82.0,9.0,29.0,52.0,100,1,92
35.116,5,1,0,0,0,0,0,1,0,0,0,0,5,0,1,1,0,0,60.0,9.0,31.0,61.0,42,1,92
35.122,6,1,0,0,1,0,0,0,0,0,0,0,8,1,1,1,0,0,53.0,9.0,29.0,33.0,1,1,95
35.144,9,1,0,0,0,0,0,1,0,0,0,0,7,0,0,1,0,0,69.0,9.0,30.0,50.0,53,1,69
35.164,11,1,0,0,1,0,0,0,0,0,0,0,6,0,0,1,1,0,56.0,10.0,31.0,59.0,10,1,53
36.085,1,1,0,0,1,0,0,0,0,0,0,0,7,0,1,1,0,0,56.0,10.0,30.0,56.0,0,1,20
36.113,5,1,0,0,1,0,0,0,0,0,0,0,4,0,0,1,0,0,35.0,10.0,32.0,48.0,4,1,30
36.117,6,1,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,68.0,9.0,31.0,58.0,7,1,16
36.134,8,1,0,0,1,0,1,1,0,0,0,0,3,1,0,1,0,0,23.0,4.0,30.0,34.0,83,1,33
36.141,9,1,0,0,0,0,0,0,0,0,0,0,3,0,1,0,1,0,56.0,9.0,29.0,57.0,3,1,75
36.169000000000004,12,1,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,27.0,10.0,31.0,36.0,1,1,37
36.183,14,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,27.0,10.0,30.0,26.0,1,1,11
36.189,15,1,0,0,1,0,1,1,0,0,0,0,10,0,1,0,1,0,91.0,5.0,30.0,35.0,76,1,94
36.196999999999996,16,1,0,0,0,0,0,1,0,0,0,0,4,1,0,1,1,0,66.0,10.0,30.0,45.0,32,1,55
37.085,1,1,0,0,1,0,0,1,0,0,0,0,3,1,1,1,0,0,43.0,3.0,29.0,49.0,36,1,17
37.147,9,1,0,0,1,0,0,1,0,1,1,0,5,0,0,1,1,0,72.0,9.0,30.0,66.0,19,1,3
37.175,13,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,11.0,10.0,29.0,20.0,12,1,0
37.196,16,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,68.0,4.0,29.0,51.0,15,1,46
24.182,11,1,0,0,1,1,0,0,0,0,0,0,4,1,0,0,1,0,30.0,3.0,30.0,27.0,2,1,0
24.21,15,1,0,0,1,0,1,1,0,0,0,0,1,1,1,1,1,0,68.0,10.0,32.0,42.0,84,1,0
24.217,16,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,57.0,9.0,30.0,54.0,0,1,0
23.267,13,1,0,0,1,0,0,1,0,0,0,0,3,0,1,1,0,0,94.0,9.0,31.0,50.0,42,1,0
21.361,8,1,0,0,0,1,0,0,0,0,0,0,3,0,0,1,0,0,34.0,6.0,29.0,51.0,3,1,41
22.03,12,1,0,0,0,1,1,1,0,0,0,0,5,1,1,1,1,0,94.0,3.0,29.0,43.0,73,1,0
22.037,13,1,0,0,1,0,1,1,0,0,0,0,2,1,0,1,1,0,78.0,8.0,29.0,57.0,88,1,5
22.31,1,1,0,0,1,0,0,0,0,0,0,0,5,1,0,1,0,0,52.0,10.0,30.0,48.0,4,1,128
22.316999999999997,2,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,76.0,3.0,29.0,65.0,3,1,7
22.345,5,1,0,0,0,1,0,1,0,0,0,0,3,1,0,1,1,0,74.0,3.0,29.0,68.0,56,1,48
22.359,7,1,0,0,1,0,1,0,1,1,0,0,2,1,1,1,1,0,95.0,2.0,31.0,60.0,84,1,47
23.000999999999998,8,1,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,91.0,6.0,31.0,56.0,100,1,36
23.008000000000003,9,1,0,0,0,1,1,1,0,0,0,0,1,0,0,1,1,0,92.0,3.0,31.0,44.0,89,1,49
23.016,10,1,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1,0,87.0,10.0,31.0,42.0,30,1,-1
23.022,11,1,0,0,0,1,0,0,0,0,0,0,4,1,0,0,1,0,30.0,3.0,30.0,27.0,2,1,38
21.343000000000004,1,1,0,0,0,0,1,0,0,0,0,0,7,1,1,0,1,0,77.0,10.0,29.0,71.0,0,1,26
21.364,4,1,0,0,1,0,1,0,1,0,0,0,6,1,1,0,0,0,48.0,10.0,30.0,52.0,0,1,44
22.006,5,1,0,0,1,1,0,1,1,0,0,0,5,1,0,1,0,0,39.0,10.0,30.0,50.0,0,1,11
22.013,6,1,0,0,0,0,1,1,0,0,0,0,4,1,0,1,0,0,46.0,10.0,30.0,64.0,0,1,58
22.026999999999997,7,1,0,0,0,0,1,0,1,0,0,0,7,0,0,0,0,0,40.0,10.0,29.0,52.0,0,1,26
22.034000000000002,8,1,0,0,1,0,1,1,0,0,0,0,10,0,1,0,1,0,0.0,10.0,30.0,0.0,0,1,3
22.041,9,1,0,0,0,0,1,0,0,0,0,0,5,0,0,1,1,0,73.0,10.0,29.0,57.0,0,1,30
22.048000000000002,10,1,0,0,1,0,1,0,0,0,0,0,7,0,1,1,0,0,38.0,10.0,30.0,21.0,0,1,7
22.055,11,1,0,0,1,0,1,1,1,1,0,0,10,0,1,1,0,0,86.0,10.0,29.0,49.0,0,1,16
22.349,1,1,0,0,0,0,1,1,0,0,0,0,6,1,0,0,1,0,73.0,9.0,29.0,71.0,67,1,110
22.355999999999998,2,1,0,0,1,1,0,0,0,0,0,0,2,1,0,0,0,0,45.0,10.0,30.0,67.0,12,1,29
23.089000000000002,15,1,0,0,0,0,0,0,0,0,0,0,11,1,1,0,1,0,57.0,10.0,31.0,67.0,21,1,60
24.073,13,1,0,0,1,0,0,1,0,0,0,0,3,1,0,0,1,0,72.0,9.0,29.0,45.0,27,1,35
24.079,14,1,0,0,0,0,1,1,0,0,0,0,3,1,0,1,1,0,91.0,5.0,30.0,31.0,69,1,3
24.36,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,47.0,9.0,29.0,65.0,0,1,31
25.002,4,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,49.0,10.0,30.0,44.0,3,1,46
25.009,5,1,0,0,1,0,1,1,0,0,0,0,5,0,1,0,1,0,70.0,10.0,30.0,57.0,91,1,29
25.016,6,1,0,0,0,0,1,1,0,0,0,0,5,1,0,1,1,0,79.0,10.0,31.0,64.0,63,1,46
25.023000000000003,7,1,0,0,1,0,1,0,1,0,0,1,9,1,0,1,0,0,70.0,9.0,29.0,74.0,28,1,21
25.03,8,1,0,0,0,0,1,0,1,1,0,0,2,1,1,1,1,0,95.0,2.0,31.0,60.0,84,1,28
25.034000000000002,9,1,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,82.0,10.0,31.0,59.0,4,1,20
25.044,10,1,0,0,1,0,1,1,0,0,0,0,6,1,1,1,1,0,81.0,9.0,31.0,69.0,64,1,67
25.058000000000003,11,1,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,47.0,10.0,31.0,26.0,14,1,27
25.072,13,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,9.0,4.0,29.0,0.0,3,1,1
24.076999999999998,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0,4.0,29.0,10.0,10,1,36
24.098000000000003,13,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,9.0,4.0,29.0,0.0,3,1,0
24.101999999999997,14,1,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,59.0,10.0,29.0,13.0,8,1,0
27.225,5,1,0,0,0,0,1,0,1,1,1,0,9,1,0,1,0,0,87.0,4.0,30.0,65.0,0,1,0
27.246,8,1,0,0,1,0,0,1,1,0,0,0,13,0,1,0,1,0,33.0,10.0,30.0,29.0,0,1,0
27.267,10,1,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,87.0,2.0,30.0,57.0,0,1,0
27.274,11,1,0,0,0,0,1,0,1,0,0,0,7,0,0,1,0,0,40.0,10.0,30.0,5.0,0,1,5
27.281,12,1,0,0,1,0,1,0,0,0,0,0,3,0,1,1,0,0,81.0,10.0,30.0,32.0,0,1,11
27.288,13,1,0,0,1,0,0,1,0,0,0,0,7,0,0,0,0,0,52.0,36.0,30.0,36.0,0,1,14
28.238000000000003,7,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,33.0,29.0,30.0,28.0,0,1,0
28.294,14,1,0,0,0,1,0,0,0,0,0,0,8,0,0,1,0,0,49.0,10.0,29.0,36.0,0,1,0
22.256,7,1,0,0,1,0,1,1,0,0,0,0,3,1,0,0,1,0,63.0,10.0,32.0,35.0,93,1,0
22.320999999999998,15,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,85.0,10.0,31.0,31.0,92,1,19
33.128,9,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,63.0,40.0,29.0,48.0,0,1,0
33.156,13,1,0,0,1,1,0,1,0,1,0,0,4,1,0,0,0,0,100.0,2.0,30.0,52.0,0,1,0
23.218000000000004,9,1,0,0,0,0,0,1,0,0,0,0,6,1,0,0,0,0,76.0,9.0,30.0,63.0,31,1,35
23.225,10,1,0,0,1,1,1,1,0,0,0,0,16,0,1,0,0,0,67.0,10.0,29.0,23.0,86,1,0
23.232,11,1,0,0,1,0,1,1,0,0,0,0,6,0,1,0,1,0,77.0,8.0,32.0,32.0,70,1,23
23.239,12,1,0,0,0,0,0,1,0,0,0,0,3,1,0,1,0,0,61.0,10.0,30.0,61.0,28,1,4
23.253,14,1,0,0,1,0,1,1,0,0,0,0,11,1,0,0,0,0,54.0,10.0,32.0,22.0,90,1,2
23.259,15,1,0,0,0,0,1,1,0,0,0,0,2,1,0,0,1,0,92.0,4.0,29.0,63.0,66,1,12
23.267,16,1,0,0,1,1,0,0,0,0,0,0,3,1,1,1,0,0,71.0,9.0,30.0,29.0,6,1,25
24.21,8,1,0,0,0,0,1,1,0,0,0,0,4,0,0,1,1,0,79.0,9.0,31.0,70.0,66,1,0
24.217,9,1,0,0,0,0,0,1,0,1,1,0,5,0,0,1,1,0,72.0,9.0,30.0,66.0,19,1,0
24.224,10,1,0,0,1,0,1,1,1,1,0,0,8,0,0,1,0,0,73.0,3.0,30.0,30.0,35,1,0
32.264,1,1,0,0,0,1,0,1,0,0,0,0,9,0,1,1,1,0,52.0,10.0,29.0,70.0,0,1,31
32.278,3,1,0,0,0,1,1,1,0,0,0,0,10,0,0,1,1,0,67.0,10.0,29.0,67.0,0,1,14
32.313,7,1,0,0,0,1,1,1,0,0,0,0,6,1,1,1,0,0,68.0,10.0,30.0,61.0,0,1,45
32.32,8,1,0,0,1,0,1,0,0,0,0,0,8,1,0,0,0,0,41.0,10.0,30.0,30.0,0,1,0
32.327,9,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,68.0,10.0,30.0,54.0,0,1,5
32.355,13,1,0,0,0,1,0,1,0,1,0,0,4,1,0,0,0,0,100.0,2.0,30.0,52.0,0,1,20
