age,game_num,position_bit_1,position_bit_2,position_bit_3,away,kickoff_dome_x,kickoff_weather_summary_x_bit_1,kickoff_weather_summary_x_bit_2,kickoff_weather_summary_x_bit_3,kickoff_weather_summary_x_bit_4,kickoff_weather_summary_x_bit_5,kickoff_weather_summary_x_bit_6,wind_speed,wind_direction_1,wind_direction_2,wind_direction_3,wind_direction_4,wind_direction_5,kickoff_humidity_x,kickoff_visibility_x,kickoff_barometer_x,kickoff_dew_point_x,kickoff_cloud_cover_x,gs,pass_sacked
31.074,6,1,0,0,0,0,1,0,0,0,0,0,8,0,0,0,1,0,85.0,8.0,31.0,57.0,98,1,0
31.095,9,1,0,0,0,0,0,1,0,0,0,0,3,1,0,1,0,0,33.0,10.0,30.0,31.0,59,1,0
31.099,10,1,0,0,1,0,0,1,0,0,0,0,2,0,1,0,0,0,96.0,9.0,29.0,70.0,43,1,0
31.109,11,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,1,0,93.0,4.0,30.0,55.0,100,1,0
31.123,13,1,0,0,1,0,1,1,0,0,0,0,4,1,1,1,1,0,63.0,9.0,31.0,52.0,69,1,0
31.13,14,1,0,0,1,0,0,0,0,0,0,0,5,0,1,0,1,0,46.0,10.0,29.0,20.0,6,1,0
31.144000000000002,16,1,0,0,1,1,1,1,0,0,0,0,6,0,1,0,0,0,71.0,9.0,30.0,24.0,91,1,0
32.03,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,1,1,0,55.0,10.0,32.0,59.0,9,1,0
32.051,4,1,0,0,1,0,0,0,0,0,0,0,4,0,0,1,1,0,49.0,10.0,29.0,61.0,14,1,0
32.058,5,1,0,0,1,0,0,0,0,0,0,0,12,0,0,1,1,0,60.0,10.0,30.0,72.0,21,1,0
32.065,6,1,0,0,0,0,0,1,0,0,0,0,7,0,1,1,0,0,61.0,10.0,32.0,64.0,48,1,0
32.071999999999996,7,1,0,0,0,0,0,0,0,0,0,0,5,1,0,1,1,0,43.0,10.0,29.0,47.0,0,1,0
32.076,8,1,0,0,0,0,0,0,0,0,0,0,4,1,0,0,1,0,75.0,9.0,32.0,58.0,10,1,0
32.086,9,1,0,0,1,0,0,0,0,0,0,0,3,0,1,0,1,0,56.0,9.0,29.0,57.0,3,1,0
32.1,11,1,0,0,1,1,0,0,0,0,0,0,7,0,0,1,0,0,64.0,9.0,29.0,24.0,20,1,0
32.121,13,1,0,0,0,0,0,1,0,0,0,0,11,0,1,1,0,0,36.0,10.0,30.0,22.0,35,1,0
32.134,15,1,0,0,1,0,1,1,0,0,0,0,2,1,0,0,1,0,92.0,4.0,29.0,63.0,66,1,0
33.029,1,1,0,0,0,0,0,0,0,0,0,0,4,0,0,1,1,0,57.0,10.0,29.0,57.0,0,1,0
33.043,3,1,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,49.0,10.0,31.0,66.0,18,1,0
33.05,4,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,59.0,10.0,30.0,69.0,0,1,0
33.056999999999995,5,1,0,0,1,0,0,0,0,0,0,0,6,1,1,0,1,0,70.0,10.0,29.0,78.0,21,1,0
33.065,6,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,68.0,10.0,29.0,42.0,1,1,0
33.071,7,1,0,0,1,0,0,0,0,0,0,0,4,1,1,0,0,0,46.0,3.0,30.0,52.0,5,1,0
33.092,9,1,0,0,0,0,1,1,0,0,0,0,2,0,1,1,0,0,85.0,6.0,32.0,48.0,74,1,0
33.096,10,1,0,0,1,0,1,1,0,0,0,0,2,0,1,0,1,0,79.0,10.0,30.0,31.0,78,1,0
33.113,12,1,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,49.0,10.0,31.0,40.0,4,1,0
33.12,13,1,0,0,1,1,0,0,0,0,0,0,4,1,1,1,1,0,10.0,10.0,31.0,15.0,20,1,0
33.126999999999995,14,1,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,25.0,10.0,30.0,25.0,6,1,0
23.054000000000002,3,1,0,0,1,0,1,0,1,0,0,0,8,1,1,1,0,0,70.0,10.0,29.0,73.0,0,1,0
23.061999999999998,4,1,0,0,0,0,1,0,1,0,0,0,3,0,1,1,1,0,66.0,10.0,29.0,60.0,0,1,0
23.089000000000002,7,1,0,0,0,0,1,0,1,0,0,0,13,0,1,1,0,0,42.0,10.0,29.0,59.0,0,1,0
24.05,2,1,0,0,0,0,1,1,0,0,0,0,8,1,1,0,0,0,71.0,8.0,30.0,70.0,83,1,0
24.061,3,1,0,0,1,0,1,0,0,0,0,0,3,1,0,0,0,0,94.0,8.0,31.0,60.0,97,1,0
24.066999999999997,4,1,0,0,1,0,0,0,0,0,0,0,8,1,1,1,1,0,57.0,10.0,30.0,57.0,23,1,0
24.081,6,1,0,0,1,0,0,0,0,0,0,0,15,1,1,1,0,0,31.0,10.0,29.0,31.0,0,1,0
24.095,8,1,0,0,0,0,0,0,0,0,0,0,3,0,1,1,0,0,88.0,3.0,31.0,54.0,18,1,0
24.109,9,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,17.0,4.0,29.0,14.0,50,1,0
24.116,10,1,0,0,1,0,0,0,0,0,0,0,4,0,0,1,0,0,25.0,10.0,32.0,40.0,0,1,0
24.123,11,1,0,0,0,0,1,1,1,1,0,0,5,0,0,1,1,0,95.0,4.0,32.0,33.0,100,1,0
24.13,12,1,0,0,1,0,1,1,0,0,0,0,3,0,0,0,0,0,81.0,9.0,29.0,54.0,74,1,0
25.051,2,1,0,0,1,0,0,1,0,0,0,0,2,0,0,0,0,0,69.0,9.0,29.0,77.0,28,1,0
25.058000000000003,3,1,0,0,0,0,1,1,0,0,0,0,6,0,1,0,0,0,79.0,9.0,30.0,58.0,90,1,0
25.065,4,1,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,0,90.0,8.0,29.0,57.0,26,1,0
25.079,5,1,0,0,1,0,1,1,1,1,0,0,5,0,0,0,0,0,96.0,3.0,30.0,60.0,52,1,0
25.1,8,1,0,0,0,0,0,0,0,0,0,0,6,1,1,1,0,0,57.0,10.0,32.0,45.0,5,1,0
25.114,10,1,0,0,0,0,0,1,0,0,0,0,8,1,1,0,1,0,51.0,10.0,29.0,26.0,26,1,0
25.121,11,1,0,0,1,0,1,1,0,0,0,0,6,0,0,1,0,0,31.0,5.0,30.0,15.0,82,1,0
25.131999999999998,13,1,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,62.0,9.0,29.0,11.0,0,1,0
25.142,14,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,71.0,9.0,29.0,4.0,5,1,0
25.149,15,1,0,0,0,0,1,0,0,1,0,1,11,0,1,1,0,0,83.0,7.0,31.0,55.0,56,1,0
25.156,16,1,0,0,1,0,0,1,0,0,0,0,4,1,0,1,1,0,66.0,10.0,30.0,45.0,32,1,0
26.04,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,77.0,10.0,31.0,55.0,22,1,0
26.05,2,1,0,0,0,0,1,0,0,0,0,0,3,0,0,0,1,0,95.0,7.0,31.0,63.0,94,1,0
26.057,3,1,0,0,1,0,0,0,0,0,0,0,4,1,0,1,1,0,32.0,10.0,29.0,48.0,3,1,0
26.081999999999997,7,1,0,0,1,0,0,1,0,0,0,0,4,1,0,1,1,0,77.0,10.0,31.0,54.0,48,1,0
26.093000000000004,8,1,0,0,0,0,0,0,0,0,0,0,3,1,0,0,1,0,49.0,8.0,30.0,23.0,1,1,0
26.113000000000003,10,1,0,0,1,0,1,1,0,0,0,0,8,0,0,1,0,0,53.0,10.0,29.0,32.0,79,1,0
26.155,16,1,0,0,1,0,1,1,0,0,0,0,3,0,0,0,1,0,72.0,2.0,31.0,8.0,77,1,0
28.183000000000003,16,1,0,0,1,0,1,0,0,0,0,0,9,1,0,1,1,0,46.0,10.0,29.0,38.0,0,1,0
29.07,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,39.0,15.0,30.0,51.0,0,1,0
29.074,2,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,62.0,24.0,29.0,66.0,0,1,0
29.084,3,1,0,0,1,0,1,0,0,0,0,1,19,0,1,0,1,0,61.0,10.0,29.0,55.0,0,1,0
31.074,1,1,0,0,0,0,0,1,0,0,0,0,7,0,1,0,0,0,46.0,10.0,29.0,59.0,34,1,0
31.081,2,1,0,0,1,0,0,1,0,0,0,0,5,0,1,0,0,0,77.0,7.0,32.0,68.0,28,1,0
31.095,4,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,90.0,9.0,29.0,64.0,88,1,0
31.116,7,1,0,0,1,0,0,1,0,0,0,0,11,0,1,0,1,0,46.0,10.0,30.0,38.0,36,1,0
31.13,8,1,0,0,0,0,1,1,0,0,0,0,10,1,0,0,1,0,38.0,10.0,30.0,37.0,66,1,0
31.134,9,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,55.0,10.0,31.0,36.0,10,1,0
31.144000000000002,10,1,0,0,1,0,0,0,0,0,0,0,7,0,1,1,0,0,43.0,10.0,29.0,31.0,0,1,0
31.151,11,1,0,0,0,0,0,0,0,0,0,0,8,0,1,0,0,0,46.0,10.0,30.0,29.0,10,1,0
31.158,12,1,0,0,0,0,0,0,0,0,0,0,3,1,0,0,1,0,56.0,10.0,29.0,30.0,16,1,0
31.171999999999997,14,1,0,0,0,0,1,1,1,1,0,0,6,0,0,1,0,0,82.0,8.0,29.0,52.0,93,1,0
31.179000000000002,15,1,0,0,1,0,0,1,0,0,0,0,4,0,0,0,1,0,80.0,9.0,29.0,33.0,49,1,0
31.186,16,1,0,0,1,0,0,0,1,1,0,1,1,0,1,1,1,0,93.0,1.0,30.0,36.0,96,1,0
22.201999999999998,1,1,0,0,1,0,0,1,0,0,0,0,16,0,0,0,1,0,68.0,10.0,30.0,61.0,0,1,0
22.209,2,1,0,0,1,1,1,0,0,0,0,0,12,1,1,0,0,0,36.0,10.0,30.0,47.0,0,1,0
22.244,6,1,0,0,0,0,1,1,0,0,0,0,11,0,1,1,1,0,67.0,10.0,29.0,75.0,0,1,0
22.250999999999998,7,1,0,0,1,0,0,1,0,0,0,0,14,0,1,0,1,0,40.0,10.0,29.0,29.0,0,1,0
22.293000000000003,13,1,0,0,1,0,0,0,1,0,0,1,4,1,1,1,1,0,84.0,34.0,30.0,22.0,0,1,0
23.201,1,1,0,0,0,0,1,0,1,0,0,0,13,1,1,0,1,0,57.0,10.0,30.0,72.0,0,1,0
23.278000000000002,11,1,0,0,1,0,0,0,1,0,1,0,7,0,0,0,1,0,52.0,20.0,29.0,19.0,0,1,0
24.27,9,1,0,0,1,0,0,0,0,0,0,0,9,0,0,0,0,0,38.0,10.0,29.0,33.0,9,1,0
24.299,13,1,0,0,0,0,0,1,0,0,1,1,5,1,1,0,1,0,89.0,9.0,30.0,71.0,1,1,0
24.305,14,1,0,0,1,0,0,1,0,0,0,0,6,0,1,0,1,0,55.0,10.0,29.0,43.0,46,1,0
24.311999999999998,15,1,0,0,0,0,0,1,0,0,0,0,13,1,0,1,0,0,69.0,9.0,32.0,70.0,46,1,0
25.224,4,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,88.0,4.0,29.0,56.0,64,1,0
25.234,5,1,0,0,0,0,0,0,0,0,0,0,12,0,0,1,1,0,60.0,10.0,30.0,72.0,21,1,0
25.241,6,1,0,0,0,0,0,1,0,0,0,0,11,1,1,1,1,0,74.0,9.0,32.0,73.0,33,1,0
25.269000000000002,9,1,0,0,1,0,0,0,0,0,0,0,3,0,0,1,0,0,27.0,10.0,30.0,46.0,2,1,0
25.276,10,1,0,0,1,0,0,1,0,0,0,0,4,1,0,1,1,0,68.0,8.0,31.0,52.0,48,1,0
25.283,11,1,0,0,0,0,0,0,0,0,0,0,10,0,0,0,1,0,56.0,9.0,30.0,62.0,12,1,0
25.29,12,1,0,0,1,0,0,0,0,0,0,0,3,1,0,0,1,0,56.0,10.0,29.0,30.0,16,1,0
25.296999999999997,13,1,0,0,0,0,0,1,0,0,0,0,15,0,1,1,1,0,83.0,6.0,31.0,70.0,45,1,0
25.303,14,1,0,0,1,0,1,1,0,0,0,0,3,1,0,1,1,0,91.0,5.0,30.0,31.0,69,1,0
25.31,15,1,0,0,1,0,1,0,0,0,0,0,7,0,1,0,1,0,90.0,6.0,31.0,32.0,99,1,0
25.318,16,1,0,0,0,0,1,1,0,0,0,0,10,1,0,1,0,0,68.0,9.0,30.0,69.0,61,1,0
26.204,1,1,0,0,0,0,0,0,0,0,0,0,5,1,0,1,0,0,52.0,10.0,30.0,48.0,4,1,0
26.211,2,1,0,0,1,0,0,0,0,0,0,0,4,0,0,0,1,0,57.0,10.0,30.0,71.0,21,1,0
26.218000000000004,3,1,0,0,0,0,0,0,0,0,0,0,3,1,1,1,0,0,47.0,10.0,30.0,65.0,5,1,0
26.221999999999998,4,1,0,0,1,0,0,1,0,0,0,0,4,1,0,1,1,0,66.0,7.0,29.0,52.0,50,1,0
26.233,5,1,0,0,0,0,0,0,0,0,0,0,3,0,0,1,1,0,71.0,10.0,29.0,55.0,23,1,0
26.239,6,1,0,0,1,0,1,1,0,0,0,0,4,1,1,0,0,0,88.0,9.0,29.0,65.0,84,1,0
26.246,7,1,0,0,0,0,1,0,0,0,0,0,4,1,1,1,0,0,80.0,10.0,29.0,61.0,100,1,0
26.253,8,1,0,0,1,1,0,0,0,0,0,0,5,1,0,0,0,0,46.0,10.0,30.0,35.0,0,1,0
26.281,11,1,0,0,1,0,0,0,0,0,0,0,5,0,1,0,0,0,46.0,10.0,29.0,28.0,5,1,0
26.288,12,1,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,53.0,10.0,29.0,33.0,8,1,0
26.295,13,1,0,0,1,0,1,1,0,0,0,0,4,1,1,0,0,0,64.0,5.0,30.0,19.0,80,1,0
26.301,14,1,0,0,1,1,1,1,0,0,0,0,5,0,0,1,1,0,82.0,10.0,29.0,23.0,88,1,0
26.309,15,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,88.0,6.0,30.0,18.0,100,1,0
26.316,16,1,0,0,1,1,0,0,0,0,0,0,4,0,1,0,0,0,65.0,10.0,29.0,20.0,0,1,0
26.031,2,1,0,0,0,1,1,0,0,0,0,0,12,1,1,0,0,0,36.0,10.0,30.0,47.0,0,1,0
26.052,5,1,0,0,0,1,1,0,0,0,0,0,9,1,0,1,1,0,84.0,10.0,29.0,51.0,0,1,0
29.069000000000003,7,1,0,0,0,0,0,1,0,0,0,0,10,0,0,1,1,0,54.0,10.0,29.0,61.0,25,1,0
29.083000000000002,8,1,0,0,0,0,0,0,0,0,0,0,11,1,1,1,1,0,62.0,10.0,30.0,65.0,22,1,0
23.195999999999998,1,1,0,0,0,1,1,1,0,0,0,0,5,1,1,0,0,0,46.0,10.0,29.0,63.0,0,1,0
24.195,1,1,0,0,1,0,0,1,0,0,0,0,6,1,1,0,0,0,33.0,30.0,30.0,39.0,0,1,0
24.203000000000003,2,1,0,0,0,1,1,1,0,0,0,1,6,1,0,0,0,0,93.0,3.0,30.0,55.0,0,1,0
24.209,3,1,0,0,1,0,1,0,1,0,0,0,5,0,1,1,1,0,42.0,10.0,29.0,59.0,0,1,0
24.215999999999998,4,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,37.0,10.0,30.0,52.0,0,1,0
24.223000000000003,5,1,0,0,0,1,1,0,0,1,0,0,19,1,1,0,0,0,44.0,10.0,29.0,35.0,0,1,0
24.226999999999997,6,1,0,0,1,0,0,1,0,0,0,0,3,1,1,0,1,0,90.0,10.0,29.0,74.0,0,1,0
24.237,7,1,0,0,0,1,1,1,0,0,0,0,9,1,0,1,1,0,59.0,10.0,30.0,40.0,0,1,0
24.244,8,1,0,0,1,0,1,0,1,0,0,0,7,0,1,0,1,0,27.0,10.0,29.0,22.0,0,1,0
24.252,9,1,0,0,1,0,1,0,0,0,0,0,8,1,0,1,1,0,28.0,10.0,30.0,21.0,0,1,0
24.265,10,1,0,0,0,1,0,0,1,0,0,1,4,0,0,1,0,0,96.0,1.0,29.0,28.0,0,1,0
24.285999999999998,13,1,0,0,1,0,1,1,0,0,0,0,11,0,0,1,1,0,62.0,10.0,29.0,26.0,87,1,0
24.293000000000003,14,1,0,0,0,1,1,1,0,0,0,0,4,0,1,1,0,0,85.0,7.0,29.0,43.0,90,1,0
24.3,15,1,0,0,1,0,1,0,0,0,0,0,9,0,1,1,0,0,81.0,9.0,30.0,45.0,99,1,0
25.201,1,1,0,0,1,0,1,1,0,0,0,0,7,0,0,0,0,0,83.0,8.0,32.0,48.0,77,1,0
25.209,2,1,0,0,0,1,0,0,0,0,0,0,3,1,1,1,1,0,66.0,9.0,29.0,48.0,0,1,0
25.226,5,1,0,0,1,0,1,1,0,0,0,0,2,1,1,0,1,0,73.0,9.0,30.0,67.0,71,1,0
25.236,6,1,0,0,0,1,0,0,0,0,0,0,2,1,1,1,0,0,51.0,10.0,30.0,26.0,0,1,0
25.243000000000002,7,1,0,0,0,1,0,1,0,0,0,0,7,0,0,1,1,0,42.0,10.0,29.0,38.0,45,1,0
25.250999999999998,8,1,0,0,1,0,1,0,1,1,0,0,5,0,0,1,1,0,95.0,4.0,30.0,60.0,100,1,0
25.256999999999998,9,1,0,0,0,1,0,0,0,0,0,0,4,1,0,1,0,0,43.0,10.0,30.0,27.0,0,1,0
25.271,10,1,0,0,1,1,0,0,0,0,0,0,8,0,1,0,0,0,48.0,10.0,30.0,29.0,0,1,0
25.278000000000002,11,1,0,0,0,1,1,1,0,0,0,0,8,0,0,1,1,0,69.0,9.0,29.0,34.0,81,1,0
25.285,12,1,0,0,1,0,0,1,0,0,0,0,2,0,1,1,0,0,81.0,9.0,29.0,30.0,54,1,0
25.291999999999998,13,1,0,0,1,0,0,1,0,0,0,0,8,0,1,1,1,0,64.0,10.0,29.0,64.0,50,1,0
25.305999999999997,15,1,0,0,1,0,0,1,0,0,0,0,13,1,0,1,0,0,69.0,9.0,32.0,70.0,46,1,0
26.2,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,46.0,10.0,29.0,53.0,30,1,0
26.206999999999997,2,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,17.0,7.0,31.0,36.0,18,1,0
26.214000000000002,3,1,0,0,0,1,0,1,0,0,0,0,4,0,1,1,0,0,53.0,10.0,30.0,66.0,30,1,0
26.221,4,1,0,0,1,0,0,1,0,0,0,0,6,1,0,0,1,0,62.0,10.0,29.0,45.0,44,1,0
26.228,5,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,54.0,10.0,30.0,48.0,1,1,0
26.235,6,1,0,0,1,0,0,0,0,0,0,0,6,1,1,0,1,0,76.0,9.0,30.0,72.0,8,1,0
26.256,9,1,0,0,1,0,0,0,0,0,0,0,5,1,1,0,0,0,56.0,10.0,31.0,51.0,0,1,0
26.27,10,1,0,0,0,1,0,0,0,0,0,0,7,0,0,1,0,0,64.0,9.0,29.0,24.0,20,1,0
26.274,11,1,0,0,0,1,1,0,0,0,0,0,4,0,1,0,1,0,86.0,9.0,29.0,36.0,99,1,0
26.285,12,1,0,0,1,0,0,0,0,0,0,0,2,0,0,1,0,0,70.0,9.0,29.0,34.0,23,1,0
26.291,13,1,0,0,0,1,1,1,0,0,0,0,8,0,1,1,0,0,68.0,6.0,30.0,23.0,89,1,0
26.298000000000002,14,1,0,0,1,1,0,0,0,0,0,0,3,1,1,0,0,0,74.0,8.0,29.0,17.0,19,1,0
26.304000000000002,15,1,0,0,1,0,0,0,0,0,0,0,5,0,1,0,0,0,69.0,10.0,29.0,39.0,10,1,0
26.311999999999998,16,1,0,0,0,1,0,0,0,0,0,0,3,1,1,1,0,0,71.0,9.0,30.0,29.0,6,1,0
27.195,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,77.0,10.0,31.0,55.0,22,1,0
27.205,2,1,0,0,1,1,0,0,0,0,0,0,3,0,0,1,1,0,69.0,10.0,30.0,75.0,15,1,0
27.223000000000003,5,1,0,0,1,0,0,1,0,0,0,0,4,1,1,1,1,0,86.0,9.0,29.0,72.0,40,1,0
27.247,8,1,0,0,0,0,1,1,1,1,0,0,1,1,1,0,1,0,90.0,10.0,29.0,57.0,59,1,0
27.268,10,1,0,0,1,0,1,1,0,0,0,0,3,1,0,0,1,0,45.0,10.0,30.0,42.0,64,1,0
27.275,11,1,0,0,0,0,0,1,0,0,0,0,4,0,0,1,0,0,50.0,10.0,31.0,28.0,42,1,0
27.281999999999996,12,1,0,0,1,0,0,0,0,0,0,0,2,1,0,1,1,0,69.0,10.0,32.0,36.0,2,1,0
27.29,13,1,0,0,1,0,0,0,0,0,0,0,3,0,1,0,0,0,57.0,10.0,32.0,41.0,2,1,0
26.041999999999998,1,1,0,0,1,0,1,1,0,0,0,0,3,0,0,1,0,0,30.0,50.0,30.0,46.0,0,1,0
26.052,2,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,37.0,22.0,30.0,50.0,0,1,0
26.059,3,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,43.0,19.0,29.0,48.0,0,1,0
26.066,4,1,0,0,1,0,1,1,0,0,0,0,8,1,0,1,1,0,48.0,10.0,30.0,53.0,0,1,0
26.073,5,1,0,0,1,0,0,1,1,0,0,0,6,1,1,1,0,0,57.0,10.0,31.0,70.0,0,1,0
26.087,7,1,0,0,1,0,1,0,1,0,0,0,7,1,1,0,0,0,53.0,10.0,30.0,35.0,0,1,0
26.101,8,1,0,0,1,0,0,1,1,0,0,0,15,0,0,1,1,0,0.0,10.0,30.0,0.0,0,1,0
26.108,9,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,28.0,4.0,29.0,28.0,0,1,0
26.115,10,1,0,0,1,0,1,1,1,1,0,1,24,0,1,1,0,0,81.0,10.0,29.0,62.0,0,1,0
26.122,11,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,28.0,23.0,30.0,4.0,0,1,0
26.125999999999998,12,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,42.0,6.0,30.0,16.0,0,1,0
26.136,13,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,82.0,5.0,30.0,25.0,0,1,0
26.144000000000002,14,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,84.0,10.0,30.0,11.0,0,1,0
26.15,15,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,81.0,20.0,29.0,57.0,0,1,0
27.065,4,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,50.0,4.0,30.0,59.0,0,1,0
27.072,5,1,0,0,0,0,0,1,1,0,0,0,7,0,1,1,0,0,30.0,10.0,29.0,31.0,0,1,0
27.079,6,1,0,0,1,0,1,0,0,0,0,0,6,0,1,1,0,0,67.0,10.0,30.0,51.0,0,1,0
27.086,7,1,0,0,1,0,0,1,1,0,0,0,11,1,1,0,0,0,66.0,10.0,29.0,42.0,0,1,0
27.093000000000004,8,1,0,0,0,0,1,0,1,0,0,0,11,0,1,0,1,0,24.0,10.0,29.0,41.0,0,1,0
27.096999999999998,9,1,0,0,0,0,1,0,1,0,0,0,3,0,0,0,1,0,48.0,10.0,29.0,34.0,0,1,0
27.108,10,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,69.0,10.0,30.0,39.0,0,1,0
27.114,11,1,0,0,0,0,1,0,0,0,0,0,3,1,0,1,0,0,31.0,10.0,30.0,22.0,0,1,0
27.142,14,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,32.0,10.0,31.0,29.0,0,1,0
27.156,16,1,0,0,1,1,1,0,0,0,0,0,2,0,1,0,1,0,96.0,8.0,30.0,57.0,100,1,0
28.05,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,53.0,10.0,31.0,63.0,31,1,0
28.057,2,1,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,41.0,10.0,30.0,61.0,47,1,0
28.092,6,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,86.0,8.0,31.0,60.0,85,1,0
28.1,7,1,0,0,0,0,1,0,1,1,0,0,5,0,0,1,1,0,95.0,4.0,30.0,60.0,100,1,0
28.105999999999998,8,1,0,0,0,0,1,1,0,0,0,0,7,1,1,1,1,0,57.0,9.0,29.0,39.0,82,1,0
28.113000000000003,9,1,0,0,1,0,0,1,0,0,0,0,3,1,0,1,0,0,33.0,10.0,30.0,31.0,59,1,0
28.12,10,1,0,0,0,0,0,1,0,0,0,0,8,1,0,0,0,0,49.0,10.0,29.0,33.0,40,1,0
28.124000000000002,11,1,0,0,1,0,0,0,1,1,0,0,11,1,1,0,1,0,92.0,5.0,31.0,65.0,77,1,0
28.134,12,1,0,0,1,1,0,0,0,0,0,0,3,0,0,0,1,0,74.0,9.0,29.0,56.0,19,1,0
28.141,13,1,0,0,0,0,1,1,0,0,0,0,6,0,1,1,0,0,62.0,10.0,29.0,56.0,60,1,0
28.148000000000003,14,1,0,0,1,0,0,0,0,0,0,0,4,0,1,0,1,0,44.0,10.0,30.0,21.0,9,1,0
29.045,1,1,0,0,1,0,0,0,0,0,0,0,2,1,1,1,0,0,15.0,6.0,31.0,29.0,15,1,0
29.055,2,1,0,0,0,0,0,1,0,0,0,0,3,1,1,0,1,0,57.0,10.0,29.0,68.0,28,1,0
29.076999999999998,5,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,0,68.0,9.0,31.0,47.0,0,1,0
29.104,8,1,0,0,1,0,0,0,0,0,0,0,3,1,1,0,0,0,62.0,7.0,30.0,58.0,12,1,0
29.111,9,1,0,0,0,0,0,1,0,0,0,0,4,1,0,0,0,0,66.0,9.0,31.0,37.0,33,1,0
29.115,10,1,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,60.0,9.0,30.0,44.0,1,1,0
29.125,11,1,0,0,1,0,0,0,0,0,0,0,6,0,1,0,0,0,65.0,10.0,29.0,44.0,11,1,0
29.131999999999998,12,1,0,0,1,0,1,1,0,0,0,0,1,0,1,1,0,0,75.0,9.0,29.0,34.0,67,1,0
30.054000000000002,2,1,0,0,0,0,0,1,0,0,0,0,3,0,0,1,1,0,62.0,10.0,30.0,67.0,25,1,0
30.061,3,1,0,0,0,0,0,0,0,0,0,0,4,0,0,1,1,0,60.0,10.0,29.0,66.0,23,1,0
30.068,4,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,47.0,10.0,30.0,41.0,2,1,0
30.075,5,1,0,0,1,1,0,0,0,0,0,0,4,1,1,0,0,0,63.0,10.0,29.0,57.0,4,1,0
30.079,6,1,0,0,0,0,1,1,0,0,0,0,5,1,1,1,1,0,84.0,9.0,30.0,68.0,83,1,0
30.089000000000002,7,1,0,0,1,0,1,0,0,0,0,0,4,1,1,1,0,0,80.0,10.0,29.0,61.0,100,1,0
30.096,8,1,0,0,1,0,0,1,0,0,0,0,9,0,1,0,0,0,62.0,9.0,29.0,50.0,56,1,0
30.103,9,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,91.0,6.0,31.0,56.0,100,1,0
30.111,10,1,0,0,0,0,0,0,0,0,0,0,9,0,0,0,1,0,62.0,10.0,30.0,39.0,16,1,0
30.124000000000002,11,1,0,0,1,0,0,0,0,0,0,0,6,0,0,1,0,0,47.0,10.0,31.0,26.0,14,1,0
30.131,12,1,0,0,1,1,0,0,0,0,0,0,3,0,0,1,1,0,70.0,9.0,31.0,59.0,2,1,0
30.159000000000002,16,1,0,0,1,1,1,1,0,0,0,0,3,0,1,0,0,0,65.0,3.0,29.0,25.0,84,1,0
