age,game_num,position_bit_1,position_bit_2,position_bit_3,away,kickoff_dome_x,kickoff_weather_summary_x_bit_1,kickoff_weather_summary_x_bit_2,kickoff_weather_summary_x_bit_3,kickoff_weather_summary_x_bit_4,kickoff_weather_summary_x_bit_5,kickoff_weather_summary_x_bit_6,wind_speed,wind_direction_1,wind_direction_2,wind_direction_3,wind_direction_4,wind_direction_5,kickoff_humidity_x,kickoff_visibility_x,kickoff_barometer_x,kickoff_dew_point_x,kickoff_cloud_cover_x,gs,targets
24.101999999999997,16,1,0,1,1,1,0,0,0,0,0,0,2,0,0,1,0,0,77.0,9.0,32.0,20.0,18,1,6
25.26,1,1,0,1,0,0,0,1,1,0,0,0,10,0,0,0,1,0,50.0,10.0,29.0,66.0,0,1,11
25.267,2,1,0,1,1,0,1,0,1,0,0,0,9,0,0,0,0,0,64.0,10.0,29.0,59.0,0,1,14
25.274,3,1,0,1,1,0,1,1,0,0,0,0,15,0,1,1,0,0,75.0,10.0,29.0,53.0,0,1,15
25.281,4,1,0,1,0,0,1,1,0,0,0,0,11,0,0,1,1,0,62.0,10.0,29.0,66.0,0,1,12
25.288,5,1,0,1,1,1,1,1,0,0,0,0,13,0,1,0,1,0,51.0,10.0,29.0,39.0,0,1,10
25.295,6,1,0,1,1,0,0,1,1,1,1,0,4,1,0,0,1,0,48.0,15.0,30.0,39.0,0,1,1
25.302,7,1,0,1,0,0,1,0,1,0,0,0,7,0,0,0,1,0,60.0,10.0,29.0,62.0,0,1,13
25.309,8,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,33.0,10.0,30.0,42.0,0,1,10
25.323,9,1,0,1,1,0,1,0,1,0,0,0,5,1,0,0,1,0,29.0,10.0,30.0,32.0,0,1,4
25.33,10,1,0,1,0,0,1,0,0,0,0,0,4,1,1,1,0,0,72.0,10.0,30.0,69.0,0,1,5
25.337,11,1,0,1,1,0,1,0,0,0,0,0,9,1,0,0,0,0,48.0,10.0,30.0,31.0,0,1,11
25.344,12,1,0,1,1,0,1,0,0,0,0,0,8,1,0,1,1,0,55.0,10.0,29.0,0.0,0,1,11
25.348000000000003,13,1,0,1,0,0,1,0,1,0,0,0,4,1,1,1,0,0,79.0,10.0,30.0,63.0,0,1,6
26.273000000000003,3,1,0,1,0,0,1,0,1,0,0,0,5,0,1,1,1,0,42.0,10.0,29.0,59.0,0,1,10
26.28,4,1,0,1,1,0,1,0,1,0,1,0,7,0,1,0,1,0,62.0,20.0,29.0,58.0,0,1,4
26.301,7,1,0,1,0,0,1,1,0,0,0,0,10,0,0,1,1,0,56.0,10.0,30.0,57.0,0,1,9
26.308000000000003,8,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,41.0,10.0,29.0,55.0,0,1,8
26.315,9,1,0,1,1,0,1,0,1,0,0,0,4,1,1,1,0,0,42.0,10.0,30.0,24.0,0,1,7
26.322,10,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0,17.0,29.0,0,0,1,7
26.336,11,1,0,1,1,1,0,0,0,0,0,1,9,1,1,0,1,0,92.0,1.0,29.0,49.0,0,1,3
26.343000000000004,12,1,0,1,0,0,0,1,0,0,0,0,7,1,1,1,0,0,57.0,10.0,30.0,56.0,0,1,8
26.35,13,1,0,1,0,0,1,0,0,0,0,0,9,1,0,0,0,0,81.0,9.0,30.0,52.0,100,1,10
26.357,14,1,0,1,1,0,1,1,0,0,0,0,7,0,1,0,0,0,65.0,9.0,29.0,38.0,83,1,11
26.361,15,1,0,1,0,0,0,1,0,0,0,0,3,0,1,0,1,0,75.0,9.0,31.0,46.0,51,1,7
27.006,16,1,0,1,1,0,0,1,0,1,1,0,8,0,1,0,0,0,92.0,7.0,30.0,40.0,100,1,10
27.3,6,1,0,1,1,0,1,1,0,0,0,0,13,0,0,0,1,0,66.0,10.0,30.0,58.0,70,1,6
27.329,9,1,0,1,1,0,0,1,0,0,0,0,2,0,1,1,0,0,81.0,6.0,29.0,43.0,37,1,7
27.342,11,1,0,1,0,0,1,0,0,0,0,0,8,1,0,0,1,0,91.0,5.0,29.0,52.0,100,1,4
27.355999999999998,13,1,0,1,0,0,0,1,0,0,0,0,3,0,1,1,0,0,94.0,9.0,31.0,50.0,42,1,3
28.305999999999997,6,1,0,1,1,0,0,0,0,0,0,0,2,0,1,0,1,0,56.0,9.0,31.0,53.0,14,1,0
28.316999999999997,8,1,0,1,0,0,0,1,0,0,0,0,2,0,0,0,1,0,69.0,9.0,32.0,64.0,27,1,4
28.326999999999998,9,1,0,1,0,0,0,0,0,0,0,0,2,1,1,0,1,0,66.0,9.0,29.0,65.0,9,1,5
28.334,10,1,0,1,1,0,0,1,0,0,0,0,8,1,1,0,1,0,51.0,10.0,29.0,26.0,26,1,7
28.348000000000003,12,1,0,1,1,0,0,0,0,0,0,0,3,0,0,1,0,0,27.0,10.0,31.0,36.0,1,1,2
22.346999999999998,16,1,0,1,1,0,0,0,0,0,0,0,5,0,1,0,0,0,52.0,10.0,30.0,2.0,3,1,4
23.038,11,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,17.0,10.0,30.0,34.0,18,1,3
25.269000000000002,11,1,0,1,0,0,1,0,1,1,1,0,6,0,1,0,0,0,96.0,3.0,29.0,45.0,0,1,11
25.276,12,1,0,1,0,0,1,0,0,0,0,0,15,0,0,1,0,0,56.0,10.0,30.0,2.0,0,1,4
25.283,13,1,0,1,0,0,1,1,0,0,0,0,11,1,1,1,0,0,85.0,8.0,32.0,30.0,92,1,8
25.29,14,1,0,1,1,1,1,0,0,0,0,0,1,0,1,0,1,0,87.0,5.0,30.0,44.0,100,1,7
25.296999999999997,15,1,0,1,1,0,1,1,0,0,0,0,7,1,1,0,1,0,64.0,9.0,30.0,65.0,73,1,6
25.304000000000002,16,1,0,1,0,0,1,1,0,0,0,0,4,1,0,0,0,0,82.0,8.0,30.0,17.0,88,1,4
26.199,1,1,0,1,1,0,1,1,0,0,0,0,4,1,0,1,1,0,82.0,8.0,29.0,58.0,76,1,3
26.205,2,1,0,1,0,0,0,1,0,0,0,0,12,0,1,1,0,0,50.0,10.0,29.0,50.0,28,1,3
26.212,3,1,0,1,0,0,0,0,0,0,0,0,13,1,1,0,0,0,44.0,10.0,29.0,56.0,4,1,2
26.281999999999996,12,1,0,1,0,0,1,0,0,0,0,0,3,0,1,0,1,0,90.0,6.0,30.0,33.0,97,1,0
27.197,1,1,0,1,1,0,0,0,0,0,0,0,3,0,0,1,1,0,55.0,10.0,32.0,59.0,9,1,6
27.204,2,1,0,1,0,1,1,1,0,0,0,0,4,0,1,1,0,0,55.0,10.0,30.0,56.0,63,1,2
27.247,7,1,0,1,1,0,0,1,0,1,1,0,3,1,1,1,0,0,72.0,9.0,29.0,48.0,55,1,0
27.26,9,1,0,1,1,0,0,0,0,0,0,0,4,0,0,0,0,0,31.0,10.0,30.0,25.0,2,1,0
27.278000000000002,12,1,0,1,0,1,1,0,0,0,0,0,5,0,1,0,0,0,78.0,9.0,31.0,29.0,99,1,5
27.295,14,1,0,1,0,1,0,0,0,0,0,0,3,1,1,0,0,0,74.0,8.0,29.0,17.0,19,1,5
27.309,16,1,0,1,0,1,0,0,0,0,0,0,2,0,0,1,0,0,77.0,9.0,32.0,20.0,18,1,1
24.021,9,1,0,1,1,0,0,0,0,0,0,0,11,1,1,1,1,0,62.0,10.0,30.0,65.0,22,1,0
22.278000000000002,6,1,0,1,1,0,0,0,0,0,0,0,6,1,1,0,1,0,76.0,9.0,30.0,72.0,8,1,4
22.285,7,1,0,1,1,0,0,0,0,0,0,0,5,1,0,1,1,0,43.0,10.0,29.0,47.0,0,1,3
23.331999999999997,13,1,0,1,1,0,0,1,1,1,0,0,4,0,1,0,1,0,84.0,1.0,29.0,22.0,92,1,4
23.336,14,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,59.0,10.0,29.0,13.0,8,1,3
23.345,15,1,0,1,1,0,0,1,0,1,1,0,5,1,1,0,0,0,83.0,9.0,31.0,56.0,56,1,4
23.353,16,1,0,1,0,1,0,1,0,0,0,0,3,1,0,0,1,0,73.0,9.0,31.0,2.0,34,1,4
22.344,4,1,0,1,1,0,0,0,0,0,0,0,8,1,1,1,1,0,57.0,10.0,30.0,57.0,23,1,7
22.351,5,1,0,1,0,0,0,0,0,0,0,0,11,1,1,0,0,0,45.0,10.0,30.0,56.0,3,1,3
23.0,7,1,0,1,0,0,0,0,0,0,0,0,6,0,0,1,1,0,38.0,10.0,30.0,38.0,0,1,7
23.049,13,1,0,1,0,0,1,1,1,1,0,0,11,1,1,1,0,0,94.0,4.0,32.0,58.0,95,1,0
23.063000000000002,15,1,0,1,0,0,1,0,0,0,0,0,12,0,0,0,1,0,85.0,9.0,31.0,30.0,100,1,0
23.322,1,1,0,1,0,0,0,0,0,0,0,0,7,0,1,1,0,0,56.0,10.0,30.0,56.0,0,1,7
23.343000000000004,4,1,0,1,1,0,1,0,1,1,0,0,0,1,1,0,0,0,90.0,8.0,29.0,57.0,26,1,7
23.357,5,1,0,1,1,0,1,1,1,1,0,0,5,0,0,0,0,0,96.0,3.0,30.0,60.0,52,1,4
23.364,6,1,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,52.0,10.0,29.0,51.0,0,1,2
24.005,7,1,0,1,1,1,1,1,0,0,0,0,5,0,1,0,0,0,73.0,8.0,29.0,58.0,64,1,5
24.011999999999997,8,1,0,1,0,0,0,0,0,0,0,0,6,1,1,1,0,0,57.0,10.0,32.0,45.0,5,1,4
24.019000000000002,9,1,0,1,1,0,0,1,0,0,0,0,4,1,0,0,0,0,66.0,9.0,31.0,37.0,33,1,3
24.026,10,1,0,1,0,0,0,1,0,0,0,0,8,1,1,0,1,0,51.0,10.0,29.0,26.0,26,1,8
24.033,11,1,0,1,1,0,1,1,0,0,0,0,6,0,0,1,0,0,31.0,5.0,30.0,15.0,82,1,4
24.04,12,1,0,1,1,1,1,1,0,0,0,0,5,1,1,1,1,0,94.0,3.0,29.0,43.0,73,1,2
24.061,15,1,0,1,0,0,1,0,0,1,0,1,11,0,1,1,0,0,83.0,7.0,31.0,55.0,56,1,2
24.316999999999997,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,77.0,10.0,31.0,55.0,22,1,4
24.326999999999998,2,1,0,1,0,0,1,0,0,0,0,0,3,0,0,0,1,0,95.0,7.0,31.0,63.0,94,1,4
24.334,3,1,0,1,1,0,0,0,0,0,0,0,4,1,0,1,1,0,32.0,10.0,29.0,48.0,3,1,1
24.342,4,1,0,1,0,0,0,0,0,0,0,0,5,1,1,1,0,0,62.0,8.0,31.0,63.0,3,1,4
24.348000000000003,5,1,0,1,1,0,0,0,0,0,0,0,2,0,1,1,0,0,68.0,10.0,29.0,72.0,14,1,3
23.276,1,1,0,1,0,1,1,1,0,0,0,0,7,1,1,0,1,0,70.0,9.0,29.0,72.0,0,1,3
23.283,2,1,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,61.0,10.0,30.0,66.0,0,1,8
23.29,3,1,0,1,1,0,0,0,0,0,0,0,6,1,1,1,1,0,34.0,10.0,29.0,48.0,0,1,8
23.294,4,1,0,1,0,1,1,0,1,0,0,0,5,1,0,1,0,0,63.0,10.0,30.0,58.0,0,1,8
23.304000000000002,5,1,0,1,0,1,1,1,0,0,0,0,13,0,1,0,1,0,51.0,10.0,29.0,39.0,0,1,7
23.311,6,1,0,1,1,0,1,0,0,0,0,0,5,1,1,1,1,0,88.0,10.0,30.0,72.0,0,1,4
23.318,7,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,38.0,10.0,30.0,38.0,0,1,2
23.326,8,1,0,1,0,1,1,1,0,0,0,0,4,1,0,1,0,0,64.0,10.0,30.0,41.0,0,1,5
23.331999999999997,9,1,0,1,0,1,0,1,1,0,0,0,13,1,1,0,1,0,38.0,10.0,30.0,32.0,0,1,8
23.339000000000002,10,1,0,1,1,1,0,1,1,0,0,0,7,0,1,0,0,0,52.0,10.0,30.0,30.0,0,1,4
23.353,11,1,0,1,0,1,1,1,0,0,0,0,4,1,0,0,0,0,37.0,10.0,30.0,5.0,0,1,6
24.002,13,1,0,1,1,1,1,1,0,0,0,0,10,1,1,0,0,0,28.0,20.0,30.0,23.0,0,1,2
24.016,15,1,0,1,0,1,1,0,0,0,0,0,12,0,1,0,1,0,79.0,7.0,29.0,28.0,0,1,3
25.344,9,1,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,31.0,10.0,31.0,32.0,1,1,7
25.359,11,1,0,1,1,0,1,1,0,0,0,0,8,0,1,1,1,0,74.0,9.0,31.0,34.0,90,1,3
26.0,12,1,0,1,1,0,1,1,0,0,0,0,14,0,0,1,1,0,75.0,9.0,29.0,70.0,77,1,8
26.006999999999998,13,1,0,1,0,0,1,1,0,0,0,0,3,1,1,0,1,0,71.0,9.0,30.0,56.0,62,1,5
26.014,14,1,0,1,0,0,0,0,0,0,0,0,3,1,1,0,0,0,38.0,10.0,30.0,19.0,14,1,5
26.028000000000002,16,1,0,1,1,0,1,1,0,0,0,0,5,0,1,0,0,0,73.0,7.0,30.0,25.0,91,1,4
21.258000000000003,9,1,0,1,0,0,1,1,0,0,0,0,6,1,1,1,1,0,81.0,9.0,31.0,69.0,64,1,10
21.3,15,1,0,1,1,0,1,1,0,0,0,0,1,1,1,1,1,0,68.0,10.0,32.0,42.0,84,1,6
23.017,15,1,0,1,1,0,0,0,0,0,0,0,7,0,0,1,0,0,50.0,10.0,31.0,37.0,17,1,1
23.025,16,1,0,1,0,0,0,1,0,0,0,0,6,0,0,1,0,0,63.0,9.0,31.0,40.0,47,1,3
26.016,9,1,0,1,0,0,1,1,1,1,0,0,11,1,1,0,0,0,82.0,10.0,29.0,36.0,0,1,7
26.02,10,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,81.0,10.0,30.0,65.0,0,1,9
26.345,4,1,0,1,0,0,1,1,0,0,0,0,4,0,1,1,1,0,65.0,10.0,29.0,48.0,84,1,5
27.000999999999998,7,1,0,1,1,0,0,0,0,0,0,0,3,1,1,1,0,0,63.0,9.0,29.0,39.0,19,1,11
27.064,15,1,0,1,0,0,1,1,0,0,0,0,5,0,1,0,0,0,95.0,5.0,30.0,36.0,78,1,4
27.070999999999998,16,1,0,1,0,0,0,1,0,0,0,0,10,0,0,0,0,0,83.0,4.0,30.0,25.0,30,1,3
27.323,1,1,0,1,1,1,0,0,0,0,0,0,6,0,0,0,0,0,17.0,10.0,29.0,47.0,12,1,4
27.33,2,1,0,1,0,0,0,1,0,0,0,0,6,1,1,0,0,0,72.0,9.0,29.0,69.0,28,1,6
27.334,3,1,0,1,0,0,0,0,0,0,0,0,3,0,1,1,0,0,62.0,10.0,29.0,55.0,14,1,3
27.344,4,1,0,1,0,0,1,0,0,0,0,0,2,1,0,0,0,0,96.0,9.0,29.0,54.0,100,1,2
27.351,5,1,0,1,1,0,0,1,0,0,0,0,9,0,1,0,0,0,61.0,7.0,29.0,44.0,51,1,5
27.358,6,1,0,1,0,0,0,0,0,0,0,0,7,1,1,0,0,0,61.0,10.0,29.0,52.0,15,1,1
27.365,7,1,0,1,1,0,0,0,0,0,0,0,6,1,0,1,1,0,54.0,10.0,31.0,46.0,17,1,2
28.006,8,1,0,1,1,0,0,1,0,1,1,0,2,0,1,0,0,0,92.0,5.0,29.0,47.0,23,1,4
28.02,9,1,0,1,0,0,0,0,0,0,0,0,2,1,0,1,1,0,57.0,10.0,30.0,31.0,15,1,3
28.034000000000002,11,1,0,1,1,0,0,1,0,0,0,0,8,0,0,1,0,0,49.0,10.0,29.0,29.0,54,1,5
28.049,13,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,92.0,3.0,29.0,31.0,12,1,7
28.055,14,1,0,1,1,0,0,0,0,0,0,0,3,1,0,0,0,0,49.0,7.0,29.0,10.0,10,1,2
28.061,15,1,0,1,0,0,1,1,1,1,0,0,4,1,0,1,1,0,92.0,3.0,29.0,38.0,99,1,5
28.069000000000003,16,1,0,1,1,0,1,1,0,0,0,0,10,1,0,1,0,0,68.0,9.0,30.0,69.0,61,1,4
28.318,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,77.0,10.0,31.0,55.0,22,1,5
28.328000000000003,2,1,0,1,1,1,0,0,0,0,0,0,3,0,0,1,1,0,69.0,10.0,30.0,75.0,15,1,6
28.335,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,59.0,10.0,30.0,68.0,0,1,6
28.342,4,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,47.0,10.0,30.0,41.0,2,1,9
28.346,5,1,0,1,1,0,0,1,0,0,0,0,4,1,1,1,1,0,86.0,9.0,29.0,72.0,40,1,11
28.355999999999998,6,1,0,1,1,0,1,1,0,0,0,0,5,1,0,1,1,0,79.0,10.0,31.0,64.0,63,1,4
29.005,8,1,0,1,0,0,1,1,1,1,0,0,1,1,1,0,1,0,90.0,10.0,29.0,57.0,59,1,7
24.128,7,1,0,1,1,1,0,0,0,0,0,0,3,0,0,0,0,0,63.0,10.0,30.0,42.0,5,1,8
24.164,11,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,66.0,10.0,29.0,34.0,4,1,3
24.19,15,1,0,1,0,0,0,1,0,1,1,0,5,1,1,0,0,0,83.0,9.0,31.0,56.0,56,1,2
24.198,16,1,0,1,0,0,1,1,0,0,0,0,5,1,0,0,1,0,45.0,10.0,29.0,1.0,70,1,3
23.315,10,1,0,1,0,0,1,0,0,0,0,0,3,0,1,0,1,0,74.0,10.0,30.0,70.0,0,1,0
23.329,12,1,0,1,1,0,0,1,0,0,0,0,5,1,0,1,1,0,42.0,10.0,30.0,34.0,0,1,3
23.35,15,1,0,1,1,1,1,0,0,0,0,0,12,0,1,0,1,0,79.0,7.0,29.0,28.0,0,1,3
23.357,16,1,0,1,1,1,1,1,0,0,0,0,3,1,0,0,0,0,55.0,10.0,30.0,41.0,0,1,2
25.25,1,1,0,1,0,0,0,1,0,0,0,0,7,0,0,0,0,0,51.0,10.0,32.0,57.0,26,1,6
25.258000000000003,2,1,0,1,1,1,0,0,0,0,0,0,3,1,1,1,1,0,66.0,9.0,29.0,48.0,0,1,3
27.090999999999998,2,1,0,1,1,0,1,1,1,0,1,0,4,1,0,1,1,0,91.0,2.0,29.0,69.0,0,1,8
27.122,6,1,0,1,0,0,1,0,1,0,0,0,10,0,1,1,1,0,56.0,10.0,30.0,49.0,0,1,7
25.338,6,1,0,1,1,0,0,1,0,0,0,0,11,1,1,1,1,0,74.0,9.0,32.0,73.0,33,1,2
25.345,7,1,0,1,0,0,0,0,0,0,0,0,6,1,0,1,1,0,54.0,10.0,31.0,46.0,17,1,6
26.0,9,1,0,1,0,0,0,0,0,0,0,0,2,1,0,1,1,0,38.0,10.0,30.0,29.0,6,1,1
26.011,11,1,0,1,1,1,1,0,0,0,0,0,4,0,1,0,1,0,86.0,9.0,29.0,36.0,99,1,1
26.021,12,1,0,1,0,0,0,1,0,0,0,0,2,0,1,1,1,0,66.0,10.0,29.0,30.0,39,1,3
26.028000000000002,13,1,0,1,1,0,1,1,0,1,1,0,6,0,1,1,0,0,75.0,4.0,29.0,17.0,71,1,2
26.041999999999998,15,1,0,1,0,0,0,1,0,0,0,0,4,0,0,0,1,0,80.0,9.0,29.0,33.0,49,1,1
26.049,16,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,71.0,9.0,30.0,29.0,9,1,4
27.048000000000002,16,1,0,1,1,1,0,1,0,0,0,0,3,1,0,0,1,0,73.0,9.0,31.0,2.0,34,1,5
22.238000000000003,13,1,0,1,1,0,0,1,0,0,0,1,13,1,1,1,0,0,86.0,4.0,29.0,24.0,73,1,2
22.245,14,1,0,1,0,0,1,1,0,0,0,0,7,0,0,1,0,0,78.0,6.0,29.0,20.0,93,1,3
22.250999999999998,15,1,0,1,1,0,0,1,0,0,0,0,8,1,1,0,1,0,82.0,9.0,29.0,66.0,26,1,14
22.259,16,1,0,1,0,0,0,0,1,1,0,1,1,0,1,1,1,0,93.0,1.0,30.0,36.0,96,1,5
23.043000000000003,10,1,0,1,1,0,0,0,0,0,0,0,6,1,1,0,0,0,71.0,7.0,29.0,21.0,18,1,3
23.344,2,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,17.0,7.0,31.0,36.0,18,1,2
25.054000000000002,12,1,0,1,1,0,0,0,0,0,0,0,5,1,1,1,1,0,62.0,10.0,29.0,65.0,23,1,3
24.177,7,1,0,1,1,0,0,1,1,0,0,0,12,0,1,0,0,0,32.0,10.0,30.0,32.0,0,1,7
24.184,8,1,0,1,1,1,1,1,0,0,0,0,9,0,0,0,0,0,50.0,10.0,30.0,31.0,0,1,3
24.24,15,1,0,1,1,0,0,1,1,0,0,0,9,0,1,1,0,0,98.0,10.0,29.0,61.0,0,1,2
25.155,4,1,0,1,0,0,1,0,1,0,0,0,3,1,1,1,1,0,47.0,10.0,30.0,57.0,0,1,2
25.19,9,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,46.0,10.0,30.0,43.0,0,1,2
26.203000000000003,9,1,0,1,1,0,0,1,0,0,0,0,9,0,1,1,1,0,59.0,10.0,30.0,62.0,49,1,1
26.237,14,1,0,1,0,0,0,0,0,0,0,0,7,1,1,1,0,0,63.0,9.0,29.0,38.0,6,1,7
26.245,15,1,0,1,1,0,1,1,0,0,0,0,5,0,1,0,0,0,95.0,5.0,30.0,36.0,78,1,2
27.145,2,1,0,1,1,0,0,0,0,0,0,0,5,0,1,1,0,0,63.0,9.0,30.0,70.0,14,1,6
27.159000000000002,4,1,0,1,1,0,0,1,0,0,0,0,8,0,0,1,0,0,56.0,9.0,30.0,52.0,39,1,4
27.186999999999998,7,1,0,1,0,0,0,0,0,0,0,0,3,1,1,1,0,0,55.0,10.0,29.0,60.0,1,1,7
27.208000000000002,10,1,0,1,0,0,0,0,0,0,0,0,7,0,1,1,0,0,43.0,10.0,29.0,31.0,0,1,6
27.219,12,1,0,1,1,1,1,0,0,0,0,0,5,0,1,0,0,0,78.0,9.0,31.0,29.0,99,1,4
27.244,15,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,32.0,10.0,32.0,34.0,73,1,5
28.144000000000002,2,1,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,49.0,3.0,29.0,49.0,40,1,8
28.179000000000002,6,1,0,1,1,0,0,0,0,0,0,0,2,0,1,0,0,0,59.0,10.0,32.0,53.0,0,1,2
28.186,7,1,0,1,1,0,0,1,1,1,0,1,0,0,0,0,1,0,94.0,7.0,30.0,59.0,70,1,3
28.206999999999997,10,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,47.0,10.0,30.0,32.0,2,1,4
24.143,8,1,0,1,1,0,1,0,0,0,0,0,1,1,1,1,1,0,90.0,4.0,29.0,53.0,96,1,5
24.156999999999996,10,1,0,1,1,1,0,0,0,0,0,0,3,1,0,1,1,0,62.0,10.0,29.0,16.0,10,1,7
24.171,12,1,0,1,1,1,0,0,0,0,0,0,3,1,1,1,0,0,26.0,10.0,29.0,40.0,9,1,6
24.178,13,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,11.0,10.0,29.0,19.0,5,1,7
24.185,14,1,0,1,1,0,1,1,0,0,0,0,5,0,1,1,0,0,91.0,5.0,31.0,44.0,83,1,3
24.191999999999997,15,1,0,1,1,0,1,1,0,0,0,0,2,0,0,0,0,0,90.0,6.0,29.0,38.0,91,1,6
22.245,10,1,0,1,1,0,1,0,0,0,0,0,5,1,1,0,0,0,60.0,10.0,29.0,34.0,0,1,9
22.259,12,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,67.0,6.0,30.0,24.0,0,1,4
22.266,13,1,0,1,1,0,0,1,1,0,0,1,0,1,0,0,0,0,82.0,5.0,30.0,25.0,0,1,7
22.273000000000003,14,1,0,1,0,1,0,1,1,0,0,0,6,0,1,0,0,0,60.0,10.0,30.0,8.0,0,1,6
22.28,15,1,0,1,1,0,0,1,0,0,0,0,13,1,1,0,0,0,74.0,10.0,29.0,45.0,0,1,7
22.287,16,1,0,1,0,1,0,1,1,0,0,0,11,0,1,0,0,0,51.0,10.0,30.0,15.0,0,1,5
23.174,1,1,0,1,1,1,1,0,1,0,0,0,6,1,0,1,0,0,40.0,10.0,30.0,50.0,0,1,5
23.180999999999997,2,1,0,1,0,0,1,1,0,0,0,0,11,0,1,0,1,0,39.0,10.0,30.0,39.0,0,1,7
23.195,4,1,0,1,0,0,0,1,0,0,0,0,8,1,1,0,0,0,41.0,10.0,30.0,54.0,0,1,4
23.199,5,1,0,1,1,0,1,0,1,1,1,0,7,1,1,1,0,0,97.0,3.0,29.0,62.0,0,1,4
23.209,6,1,0,1,0,0,1,0,0,0,0,1,20,1,1,1,0,0,38.0,10.0,29.0,35.0,0,1,8
23.223000000000003,8,1,0,1,1,0,1,0,1,0,0,0,7,0,0,0,0,0,40.0,10.0,29.0,52.0,0,1,12
23.23,9,1,0,1,0,0,0,1,0,0,0,0,12,1,1,1,0,0,34.0,10.0,29.0,26.0,0,1,7
24.201,4,1,0,1,1,0,1,1,0,0,0,0,5,0,0,1,1,0,64.0,6.0,30.0,48.0,77,1,1
25.191999999999997,3,1,0,1,1,0,1,1,0,0,0,0,2,0,0,1,1,0,61.0,10.0,29.0,70.0,65,1,1
25.206,5,1,0,1,0,1,0,0,0,0,0,0,4,1,1,1,0,0,59.0,10.0,29.0,39.0,0,1,6
25.22,6,1,0,1,1,0,1,1,0,0,0,0,10,0,1,0,1,0,48.0,10.0,29.0,42.0,68,1,7
25.234,8,1,0,1,0,1,0,0,0,0,0,0,5,0,1,1,0,0,56.0,10.0,31.0,45.0,0,1,8
25.248,10,1,0,1,0,1,0,1,0,0,0,0,2,1,0,1,0,0,62.0,10.0,29.0,16.0,50,1,8
25.252,11,1,0,1,1,1,1,1,0,0,0,0,7,0,0,0,0,0,93.0,5.0,30.0,42.0,86,1,5
25.269000000000002,13,1,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,72.0,9.0,29.0,57.0,14,1,4
25.281999999999996,15,1,0,1,1,0,1,1,0,0,0,0,4,0,1,0,1,0,86.0,10.0,29.0,31.0,73,1,4
26.226,8,1,0,1,1,0,1,1,1,1,0,0,2,0,0,0,1,0,93.0,6.0,30.0,37.0,64,1,4
26.261,12,1,0,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,56.0,10.0,30.0,40.0,8,1,4
22.279,3,1,0,1,0,0,1,0,0,0,0,0,3,0,0,0,0,0,71.0,10.0,29.0,64.0,0,1,9
22.363000000000003,14,1,0,1,0,0,0,0,0,0,0,0,2,1,0,0,1,0,32.0,10.0,31.0,29.0,0,1,6
23.005,15,1,0,1,0,0,1,1,0,0,0,0,4,0,0,1,1,0,62.0,10.0,29.0,38.0,78,1,3
23.271,1,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,53.0,10.0,31.0,63.0,31,1,3
23.278000000000002,2,1,0,1,0,0,0,1,0,0,0,0,2,1,0,0,0,0,41.0,10.0,30.0,61.0,47,1,4
23.285,3,1,0,1,0,0,1,0,0,0,0,0,8,0,0,0,1,0,91.0,4.0,29.0,64.0,99,1,0
23.291999999999998,4,1,0,1,1,0,0,1,0,0,0,0,7,0,0,1,0,0,79.0,7.0,29.0,68.0,52,1,3
23.305999999999997,5,1,0,1,1,0,1,0,0,0,0,0,4,0,1,1,0,0,85.0,8.0,29.0,55.0,100,1,3
23.313000000000002,6,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,86.0,8.0,31.0,60.0,85,1,5
