age,game_num,position_bit_1,position_bit_2,position_bit_3,away,kickoff_dome_x,kickoff_weather_summary_x_bit_1,kickoff_weather_summary_x_bit_2,kickoff_weather_summary_x_bit_3,kickoff_weather_summary_x_bit_4,kickoff_weather_summary_x_bit_5,kickoff_weather_summary_x_bit_6,wind_speed,wind_direction_1,wind_direction_2,wind_direction_3,wind_direction_4,wind_direction_5,kickoff_humidity_x,kickoff_visibility_x,kickoff_barometer_x,kickoff_dew_point_x,kickoff_cloud_cover_x,gs,punt_ret_yds_per_ret
25.123,12,1,0,1,1,0,0,0,0,1,0,0,3,0,1,0,1,0,40.0,30.0,29.0,50.0,0,1,0.0
25.13,13,1,0,1,0,0,1,0,0,0,0,0,7,0,1,1,1,0,81.0,10.0,30.0,23.0,0,1,0.0
25.136999999999997,14,1,0,1,1,0,1,0,0,1,0,0,18,0,1,0,1,0,63.0,10.0,29.0,16.0,0,1,0.0
25.144000000000002,15,1,0,1,0,0,0,1,0,0,0,0,13,1,1,0,0,0,74.0,10.0,29.0,45.0,0,1,0.0
25.151,16,1,0,1,0,0,1,0,0,0,0,0,9,1,0,1,1,0,46.0,10.0,29.0,38.0,0,1,0.0
26.038,1,1,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,39.0,15.0,30.0,51.0,0,1,0.0
26.045,2,1,0,1,0,0,0,1,1,0,0,0,4,1,0,0,0,0,47.0,10.0,30.0,47.0,0,1,0.0
26.052,3,1,0,1,0,0,1,0,1,0,0,0,14,0,1,0,1,0,30.0,10.0,29.0,45.0,0,1,0.0
26.066,4,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,96.0,37.0,29.0,34.0,0,1,0.0
26.094,8,1,0,1,0,0,1,0,1,0,0,0,4,1,1,1,0,0,42.0,10.0,30.0,24.0,0,1,0.0
26.098000000000003,9,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,74.0,10.0,30.0,35.0,0,1,0.0
26.108,10,1,0,1,1,1,1,1,0,1,0,0,19,1,1,1,0,0,62.0,10.0,29.0,63.0,0,1,0.0
26.115,11,1,0,1,1,0,1,0,1,0,0,0,14,1,0,1,1,0,50.0,10.0,29.0,56.0,0,1,0.0
26.122,12,1,0,1,1,0,1,1,0,0,0,0,7,0,1,1,1,0,47.0,10.0,30.0,54.0,0,1,0.0
26.129,13,1,0,1,0,0,0,0,0,0,0,0,3,0,0,1,1,0,62.0,8.0,29.0,30.0,21,1,0.0
26.136,14,1,0,1,1,0,1,0,0,0,0,0,5,0,1,0,1,0,93.0,8.0,31.0,43.0,100,1,0.0
26.144000000000002,15,1,0,1,0,0,0,1,0,0,0,0,7,1,0,1,0,0,75.0,7.0,31.0,38.0,50,1,0.0
26.15,16,1,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,87.0,9.0,29.0,32.0,100,1,0.0
27.044,1,1,0,1,1,0,0,1,0,0,0,0,9,0,1,0,1,0,54.0,10.0,31.0,57.0,56,1,0.0
27.051,2,1,0,1,0,0,0,1,0,0,0,0,6,0,0,1,1,0,43.0,10.0,29.0,49.0,28,1,0.0
27.058000000000003,3,1,0,1,1,0,1,1,0,0,0,0,8,1,1,1,1,0,61.0,10.0,30.0,58.0,71,1,0.0
27.065,4,1,0,1,0,0,0,0,0,0,0,0,8,1,1,1,1,0,57.0,10.0,30.0,57.0,23,1,0.0
27.072,5,1,0,1,0,0,0,0,0,0,0,0,7,1,1,0,0,0,42.0,10.0,29.0,48.0,20,1,0.0
27.079,6,1,0,1,1,0,1,1,0,0,0,0,2,0,0,1,0,0,80.0,9.0,29.0,31.0,77,1,0.0
27.093000000000004,7,1,0,1,1,0,0,1,0,0,0,0,9,1,0,1,1,0,57.0,10.0,29.0,48.0,42,1,0.0
27.096999999999998,8,1,0,1,0,0,1,1,0,0,0,0,5,0,1,1,0,0,77.0,9.0,30.0,58.0,61,1,0.0
27.108,9,1,0,1,0,0,0,1,0,0,0,0,2,0,1,1,0,0,81.0,6.0,29.0,43.0,37,1,0.0
27.114,10,1,0,1,1,1,0,0,0,0,0,0,2,1,0,0,0,0,28.0,10.0,30.0,31.0,10,1,0.0
27.121,11,1,0,1,0,0,1,1,0,0,0,0,6,0,0,1,1,0,81.0,8.0,31.0,40.0,92,1,0.0
27.128,12,1,0,1,1,0,1,1,0,0,0,0,5,1,0,1,1,0,66.0,9.0,29.0,35.0,87,1,0.0
27.135,13,1,0,1,0,0,0,1,0,0,0,0,6,1,1,1,0,0,69.0,9.0,30.0,55.0,56,1,0.0
27.142,14,1,0,1,1,0,1,1,0,0,0,0,5,0,1,1,0,0,72.0,9.0,31.0,43.0,62,1,0.0
27.15,15,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,75.0,7.0,29.0,9.0,48,1,0.0
27.156,16,1,0,1,0,0,1,1,0,0,0,0,5,0,1,0,0,0,73.0,7.0,30.0,25.0,91,1,0.0
28.041999999999998,1,1,0,1,1,0,0,1,0,0,0,0,9,0,1,0,0,0,47.0,10.0,29.0,58.0,37,1,0.0
28.049,2,1,0,1,1,0,0,0,1,1,0,0,3,1,1,1,0,0,90.0,3.0,30.0,68.0,69,1,0.0
28.055999999999997,3,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,59.0,8.0,30.0,66.0,1,1,0.0
28.06,4,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,88.0,4.0,29.0,56.0,64,1,0.0
28.07,5,1,0,1,1,0,0,0,0,0,0,0,3,0,0,1,1,0,34.0,10.0,29.0,44.0,15,1,0.0
28.076999999999998,6,1,0,1,1,0,0,0,0,0,0,0,7,1,1,0,0,0,61.0,10.0,29.0,52.0,15,1,0.0
28.084,7,1,0,1,0,0,0,0,0,0,0,0,6,1,1,0,0,0,52.0,6.0,29.0,48.0,0,1,0.0
28.090999999999998,8,1,0,1,0,0,1,1,0,0,0,0,3,1,0,1,0,0,93.0,2.0,30.0,50.0,86,1,0.0
28.105999999999998,9,1,0,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,32.0,10.0,29.0,24.0,99,1,0.0
28.112,10,1,0,1,0,0,1,0,0,0,0,0,7,0,0,1,0,0,63.0,6.0,30.0,25.0,97,1,0.0
29.041,1,1,0,1,0,0,0,0,0,0,0,0,3,1,1,1,1,0,47.0,4.0,29.0,48.0,0,1,0.0
29.045,2,1,0,1,0,0,1,1,0,0,0,0,0,1,1,0,1,0,86.0,5.0,31.0,63.0,73,1,0.0
29.055,3,1,0,1,1,0,0,0,0,0,0,0,7,0,1,1,0,0,50.0,6.0,31.0,67.0,4,1,0.0
29.061999999999998,4,1,0,1,1,0,0,0,0,0,0,0,2,1,1,0,1,0,41.0,3.0,30.0,40.0,6,1,0.0
29.069000000000003,5,1,0,1,0,0,1,0,1,1,0,0,2,1,0,1,0,0,91.0,6.0,29.0,61.0,60,1,0.0
29.083000000000002,6,1,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,52.0,10.0,29.0,54.0,10,1,0.0
29.09,7,1,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,69.0,5.0,30.0,29.0,74,1,0.0
29.096999999999998,8,1,0,1,1,0,1,1,0,0,0,0,4,0,0,1,1,0,79.0,9.0,31.0,70.0,66,1,0.0
29.104,9,1,0,1,1,0,1,1,0,0,0,0,2,0,1,1,0,0,85.0,6.0,32.0,48.0,74,1,0.0
29.111,10,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0,4.0,29.0,10.0,10,1,0.0
29.118000000000002,11,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,57.0,5.0,31.0,32.0,6,1,0.0
29.125999999999998,12,1,0,1,0,0,0,1,0,0,0,0,3,1,1,1,0,0,50.0,5.0,31.0,41.0,25,1,0.0
29.131999999999998,13,1,0,1,0,0,1,1,0,0,0,0,4,1,1,0,0,0,64.0,5.0,30.0,19.0,80,1,0.0
29.139,14,1,0,1,1,1,0,1,1,1,0,0,0,1,0,1,0,0,91.0,3.0,29.0,22.0,100,1,0.0
29.146,15,1,0,1,0,0,1,1,0,0,0,0,2,1,1,1,0,0,75.0,5.0,31.0,28.0,91,1,0.0
29.153000000000002,16,1,0,1,1,0,1,1,0,0,0,0,5,1,0,0,1,0,45.0,10.0,29.0,1.0,70,1,0.0
24.09,16,1,0,1,1,0,1,1,0,0,1,0,2,0,0,0,0,0,34.0,50.0,30.0,41.0,0,1,0.0
25.005,5,1,0,1,1,0,0,1,1,0,0,0,6,0,0,1,0,0,22.0,10.0,29.0,44.0,0,1,0.0
25.04,9,1,0,1,1,0,1,1,1,1,0,0,11,1,1,0,0,0,82.0,10.0,29.0,36.0,0,1,0.0
22.284000000000002,4,1,0,1,0,0,0,1,0,0,0,0,8,0,0,1,0,0,56.0,9.0,30.0,52.0,39,1,0.0
22.333000000000002,10,1,0,1,0,0,1,1,1,1,0,0,1,1,1,0,0,0,78.0,9.0,32.0,54.0,53,1,0.0
22.361,14,1,0,1,1,1,1,1,0,0,0,0,6,0,1,0,0,0,86.0,8.0,31.0,46.0,86,1,0.0
22.061,3,1,0,1,0,0,1,0,1,0,0,0,12,0,1,0,1,0,48.0,10.0,29.0,51.0,0,1,0.0
22.081999999999997,6,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,86.0,10.0,30.0,43.0,0,1,0.0
22.089000000000002,7,1,0,1,1,0,1,0,1,0,0,0,12,0,1,0,1,0,31.0,10.0,29.0,33.0,0,1,0.0
22.096,8,1,0,1,0,0,0,1,0,0,0,0,14,0,1,0,1,0,40.0,10.0,29.0,29.0,0,1,0.0
22.103,9,1,0,1,0,0,1,0,1,0,0,0,3,1,0,0,1,0,36.0,10.0,30.0,17.0,0,1,0.0
22.118000000000002,10,1,0,1,1,0,0,1,1,0,1,0,20,1,0,0,0,0,36.0,10.0,29.0,29.0,0,1,0.0
22.124000000000002,11,1,0,1,0,0,1,0,1,0,0,0,16,0,0,1,0,0,32.0,10.0,30.0,3.0,0,1,0.0
22.151999999999997,15,1,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,81.0,20.0,29.0,57.0,0,1,0.0
22.159000000000002,16,1,0,1,0,0,1,0,0,1,1,0,8,1,1,1,1,0,96.0,3.0,29.0,40.0,0,1,0.0
23.053,2,1,0,1,1,0,1,1,0,0,0,0,11,0,1,0,1,0,39.0,10.0,30.0,39.0,0,1,0.0
24.059,2,1,0,1,1,0,0,0,0,0,0,0,4,1,0,0,0,0,54.0,10.0,29.0,45.0,2,1,0.0
24.066,3,1,0,1,0,0,0,0,0,0,0,0,3,1,1,1,0,0,44.0,10.0,29.0,47.0,1,1,0.0
24.123,10,1,0,1,0,0,0,0,0,0,0,0,5,0,0,1,0,0,47.0,10.0,32.0,11.0,0,1,0.0
21.308000000000003,2,1,0,1,1,0,1,0,1,0,0,0,9,0,0,0,0,0,64.0,10.0,29.0,59.0,0,1,0.0
21.322,4,1,0,1,0,0,1,1,0,0,0,0,11,0,0,1,1,0,62.0,10.0,29.0,66.0,0,1,10.0
21.329,5,1,0,1,1,1,1,1,0,0,0,0,13,0,1,0,1,0,51.0,10.0,29.0,39.0,0,1,1.25
22.034000000000002,14,1,0,1,0,0,1,0,0,0,0,0,8,0,1,0,0,0,70.0,10.0,29.0,56.0,0,1,3.33
23.230999999999998,1,1,0,1,1,1,0,0,0,0,0,0,2,1,0,0,1,0,54.0,6.0,31.0,68.0,8,1,0.0
23.238000000000003,2,1,0,1,1,1,0,0,0,0,0,0,1,1,1,0,1,0,10.0,10.0,30.0,34.0,0,1,8.6
23.28,7,1,0,1,0,0,0,0,0,0,0,0,10,1,1,1,1,0,56.0,10.0,29.0,67.0,23,1,0.0
23.284000000000002,8,1,0,1,0,0,0,1,0,0,0,0,2,0,0,0,1,0,69.0,9.0,32.0,64.0,27,1,0.0
24.271,6,1,0,1,1,0,0,0,0,0,0,0,3,1,1,0,0,0,47.0,10.0,29.0,51.0,14,1,0.0
24.278000000000002,7,1,0,1,0,0,0,1,0,0,0,0,9,0,1,0,0,0,62.0,9.0,29.0,50.0,56,1,0.0
24.340999999999998,16,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,57.0,9.0,30.0,54.0,0,1,0.0
24.03,3,1,0,1,1,1,0,1,0,0,0,0,11,0,0,0,1,0,53.0,10.0,30.0,68.0,0,1,0.0
24.058000000000003,7,1,0,1,1,0,1,1,0,0,0,0,8,0,0,0,0,0,54.0,10.0,30.0,29.0,0,1,0.0
25.12,14,1,0,1,0,0,1,1,0,0,0,0,3,1,1,0,0,0,83.0,9.0,31.0,31.0,62,1,0.0
25.127,15,1,0,1,0,0,0,0,0,0,0,0,5,1,0,0,0,0,77.0,9.0,30.0,6.0,17,1,0.0
26.026999999999997,2,1,0,1,0,1,1,1,0,0,0,0,4,0,1,1,0,0,55.0,10.0,30.0,56.0,63,1,0.0
26.048000000000002,5,1,0,1,0,1,0,0,0,0,0,0,4,1,1,1,0,0,59.0,10.0,29.0,39.0,0,1,0.0
26.061999999999998,6,1,0,1,1,0,1,1,0,0,0,0,10,0,1,0,1,0,48.0,10.0,29.0,42.0,68,1,0.0
26.076,8,1,0,1,0,1,0,0,0,0,0,0,5,0,1,1,0,0,56.0,10.0,31.0,45.0,0,1,0.0
26.09,10,1,0,1,0,1,0,1,0,0,0,0,2,1,0,1,0,0,62.0,10.0,29.0,16.0,50,1,0.0
26.094,11,1,0,1,1,1,1,1,0,0,0,0,7,0,0,0,0,0,93.0,5.0,30.0,42.0,86,1,0.0
26.111,13,1,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,72.0,9.0,29.0,57.0,14,1,9.0
26.118000000000002,14,1,0,1,0,1,0,0,0,0,0,0,3,1,1,0,0,0,74.0,8.0,29.0,17.0,19,1,0.0
26.124000000000002,15,1,0,1,1,0,1,1,0,0,0,0,4,0,1,0,1,0,86.0,10.0,29.0,31.0,73,1,0.0
26.131999999999998,16,1,0,1,0,1,0,0,0,0,0,0,2,0,0,1,0,0,77.0,9.0,32.0,20.0,18,1,0.0
27.02,1,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,61.0,10.0,30.0,65.0,0,1,0.0
27.026,2,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,66.0,10.0,31.0,66.0,23,1,0.0
27.033,3,1,0,1,0,1,0,0,0,0,0,0,7,0,1,1,0,0,60.0,10.0,29.0,68.0,5,1,0.0
27.04,4,1,0,1,0,1,1,1,1,1,0,0,7,1,1,1,0,0,70.0,9.0,32.0,49.0,49,1,0.0
27.048000000000002,5,1,0,1,1,0,0,0,0,0,0,0,3,0,0,1,1,0,71.0,10.0,29.0,55.0,23,1,0.0
27.054000000000002,6,1,0,1,0,1,1,1,0,0,0,0,4,0,0,1,0,0,78.0,10.0,30.0,41.0,68,1,0.0
27.061,7,1,0,1,0,1,0,0,0,0,0,0,3,0,0,0,0,0,63.0,10.0,30.0,42.0,5,1,0.0
27.068,8,1,0,1,1,0,0,0,0,0,0,0,5,0,0,0,1,0,61.0,9.0,30.0,41.0,22,1,0.0
27.081999999999997,9,1,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,49.0,7.0,29.0,25.0,6,1,0.0
27.089000000000002,10,1,0,1,0,1,0,0,0,0,0,0,3,1,0,1,1,0,62.0,10.0,29.0,16.0,10,1,0.0
27.093000000000004,11,1,0,1,1,1,1,1,0,0,0,0,7,1,0,1,1,0,71.0,10.0,30.0,25.0,82,1,0.0
27.103,12,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,57.0,3.0,29.0,46.0,15,1,0.0
27.11,13,1,0,1,1,0,0,0,0,0,0,0,2,0,1,0,1,0,54.0,10.0,29.0,24.0,0,1,0.0
27.116999999999997,14,1,0,1,0,1,0,1,1,1,0,0,0,1,0,1,0,0,91.0,3.0,29.0,22.0,100,1,0.0
27.123,15,1,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1,0,76.0,10.0,29.0,3.0,3,1,0.0
27.131,16,1,0,1,0,1,0,0,0,0,0,0,4,0,1,0,0,0,65.0,10.0,29.0,20.0,0,1,0.0
22.148000000000003,13,1,0,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,36.0,10.0,31.0,46.0,56,1,0.0
22.162,15,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,67.0,8.0,31.0,24.0,86,1,0.0
23.063000000000002,1,1,0,1,1,0,0,0,0,0,0,0,8,0,1,1,1,0,39.0,10.0,31.0,55.0,4,1,0.0
23.066999999999997,2,1,0,1,0,0,1,1,0,0,0,0,8,1,1,0,0,0,71.0,8.0,30.0,70.0,83,1,0.0
23.105,7,1,0,1,0,0,0,0,0,0,0,0,6,0,0,1,1,0,38.0,10.0,30.0,38.0,0,1,0.0
23.112,8,1,0,1,0,0,0,0,0,0,0,0,3,0,1,1,0,0,88.0,3.0,31.0,54.0,18,1,0.0
23.125999999999998,9,1,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,17.0,4.0,29.0,14.0,50,1,0.0
23.133000000000003,10,1,0,1,1,0,0,0,0,0,0,0,4,0,0,1,0,0,25.0,10.0,32.0,40.0,0,1,0.0
23.14,11,1,0,1,0,0,1,1,1,1,0,0,5,0,0,1,1,0,95.0,4.0,32.0,33.0,100,1,0.0
23.147,12,1,0,1,1,0,1,1,0,0,0,0,3,0,0,0,0,0,81.0,9.0,29.0,54.0,74,1,0.0
23.154,13,1,0,1,0,0,1,1,1,1,0,0,11,1,1,1,0,0,94.0,4.0,32.0,58.0,95,1,0.0
23.160999999999998,14,1,0,1,1,0,0,0,0,0,0,0,3,1,1,0,0,0,38.0,10.0,30.0,19.0,14,1,0.0
23.168000000000003,15,1,0,1,0,0,1,0,0,0,0,0,12,0,0,0,1,0,85.0,9.0,31.0,30.0,100,1,0.0
23.175,16,1,0,1,0,0,0,0,0,0,0,0,7,1,0,0,0,0,82.0,9.0,29.0,27.0,19,1,0.0
24.061,1,1,0,1,0,0,0,0,0,0,0,0,7,0,1,1,0,0,56.0,10.0,30.0,56.0,0,1,0.0
24.11,7,1,0,1,1,1,1,1,0,0,0,0,5,0,1,0,0,0,73.0,8.0,29.0,58.0,64,1,0.0
24.124000000000002,9,1,0,1,1,0,0,1,0,0,0,0,4,1,0,0,0,0,66.0,9.0,31.0,37.0,33,1,0.0
24.131,10,1,0,1,0,0,0,1,0,0,0,0,8,1,1,0,1,0,51.0,10.0,29.0,26.0,26,1,0.0
24.145,12,1,0,1,1,1,1,1,0,0,0,0,5,1,1,1,1,0,94.0,3.0,29.0,43.0,73,1,0.0
25.081999999999997,4,1,0,1,0,0,0,0,0,0,0,0,5,1,1,1,0,0,62.0,8.0,31.0,63.0,3,1,0.0
25.088,5,1,0,1,1,0,0,0,0,0,0,0,2,0,1,1,0,0,68.0,10.0,29.0,72.0,14,1,0.0
25.136999999999997,11,1,0,1,0,0,0,0,0,0,0,0,3,1,1,0,0,0,44.0,8.0,29.0,36.0,2,1,0.0
25.144000000000002,12,1,0,1,1,0,1,1,0,0,0,0,0,0,1,1,1,0,73.0,9.0,29.0,38.0,74,1,0.0
25.151,13,1,0,1,0,0,0,0,0,0,0,0,5,0,1,0,0,0,43.0,8.0,30.0,26.0,0,1,0.0
25.156999999999996,14,1,0,1,0,0,0,0,0,0,0,0,2,0,1,1,0,0,41.0,8.0,30.0,28.0,0,1,0.0
25.165,15,1,0,1,0,0,1,1,0,0,0,0,5,0,1,0,0,0,80.0,10.0,31.0,16.0,68,1,0.0
25.096,16,1,0,1,1,0,0,1,0,1,0,1,5,0,0,1,1,0,85.0,2.0,29.0,38.0,0,1,0.0
28.085,14,1,0,1,0,1,1,1,0,0,0,0,6,0,1,0,0,0,86.0,8.0,31.0,46.0,86,1,0.0
29.041999999999998,9,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,56.0,10.0,29.0,42.0,15,1,0.0
22.299,1,1,0,1,1,0,0,1,0,0,0,0,6,1,0,0,0,0,41.0,10.0,30.0,54.0,0,1,0.0
22.305999999999997,2,1,0,1,1,0,1,0,1,0,0,0,4,0,1,0,1,0,50.0,10.0,30.0,48.0,0,1,0.0
22.32,4,1,0,1,1,0,1,0,1,0,1,0,7,0,1,0,1,0,62.0,20.0,29.0,58.0,0,1,0.0
22.326999999999998,5,1,0,1,0,0,1,0,1,0,0,0,4,0,0,0,1,0,28.0,10.0,30.0,38.0,0,1,0.0
22.340999999999998,7,1,0,1,0,0,1,1,0,0,0,0,10,0,0,1,1,0,56.0,10.0,30.0,57.0,0,1,0.0
23.011,11,1,0,1,1,1,0,0,0,0,0,1,9,1,1,0,1,0,92.0,1.0,29.0,49.0,0,1,0.0
23.018,12,1,0,1,0,0,0,1,0,0,0,0,7,1,1,1,0,0,57.0,10.0,30.0,56.0,0,1,0.0
23.046,16,1,0,1,1,0,0,1,0,1,1,0,8,0,1,0,0,0,92.0,7.0,30.0,40.0,100,1,0.0
23.305,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,53.0,10.0,31.0,63.0,31,1,0.0
23.311999999999998,2,1,0,1,0,0,0,0,0,0,0,0,5,0,1,1,1,0,57.0,10.0,31.0,67.0,24,1,0.0
23.319000000000003,3,1,0,1,1,0,0,0,0,0,0,0,3,1,1,1,0,0,44.0,10.0,29.0,47.0,1,1,0.0
23.326,4,1,0,1,1,1,0,1,0,0,0,0,8,0,0,1,1,0,57.0,10.0,29.0,55.0,41,1,0.0
23.333000000000002,5,1,0,1,1,0,0,0,0,0,0,0,9,0,1,0,0,0,55.0,10.0,30.0,66.0,21,1,0.0
23.346999999999998,7,1,0,1,0,0,0,0,0,0,0,0,3,1,1,1,0,0,63.0,9.0,29.0,39.0,19,1,0.0
23.361,8,1,0,1,1,0,0,0,0,0,0,0,7,0,0,1,0,0,41.0,10.0,30.0,33.0,5,1,0.0
24.003,9,1,0,1,1,0,0,0,0,0,0,0,5,0,0,0,0,0,31.0,10.0,31.0,32.0,1,1,0.0
24.006999999999998,10,1,0,1,0,0,0,1,0,0,0,0,2,0,1,0,0,0,96.0,9.0,29.0,70.0,43,1,0.0
24.017,11,1,0,1,0,0,0,0,0,0,0,0,6,0,0,1,1,0,56.0,10.0,31.0,59.0,10,1,0.0
24.031,13,1,0,1,0,0,0,1,0,0,0,0,8,0,1,1,1,0,64.0,10.0,29.0,64.0,50,1,0.0
24.038,14,1,0,1,0,0,0,0,0,0,0,0,7,1,1,1,1,0,60.0,10.0,29.0,54.0,23,1,0.0
24.045,15,1,0,1,1,1,0,1,0,0,0,0,11,1,1,0,1,0,86.0,7.0,31.0,70.0,49,1,0.0
24.052,16,1,0,1,1,0,0,1,0,0,0,0,4,1,0,0,1,0,52.0,10.0,31.0,39.0,38,1,0.0
24.304000000000002,1,1,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,57.0,10.0,29.0,74.0,28,1,0.0
24.311,2,1,0,1,1,0,0,0,0,0,0,0,5,0,0,0,0,0,64.0,9.0,31.0,65.0,2,1,0.0
24.318,3,1,0,1,0,0,0,1,0,0,0,0,4,0,0,1,1,0,63.0,9.0,30.0,73.0,34,1,0.0
24.325,4,1,0,1,0,0,0,1,0,0,0,0,6,1,0,0,1,0,62.0,10.0,29.0,45.0,44,1,0.0
24.339000000000002,5,1,0,1,1,0,1,0,0,0,0,0,3,1,1,0,0,0,91.0,7.0,29.0,64.0,100,1,0.0
24.346,6,1,0,1,0,0,0,0,0,0,0,0,5,0,0,0,1,0,44.0,10.0,29.0,49.0,6,1,0.0
24.35,7,1,0,1,1,0,0,0,0,0,0,0,4,1,0,0,1,0,75.0,9.0,32.0,58.0,10,1,0.0
24.36,8,1,0,1,1,0,0,0,0,0,0,0,6,1,1,1,0,0,57.0,10.0,32.0,45.0,5,1,0.0
25.000999999999998,9,1,0,1,0,0,0,1,0,0,0,0,6,1,0,0,0,0,76.0,9.0,30.0,63.0,31,1,0.0
25.008000000000003,10,1,0,1,1,1,1,1,0,0,0,0,16,0,1,0,0,0,67.0,10.0,29.0,23.0,86,1,0.0
25.015,11,1,0,1,1,0,1,1,0,0,0,0,6,0,1,0,1,0,77.0,8.0,32.0,32.0,70,1,0.0
25.309,2,1,0,1,0,0,0,0,0,0,0,0,7,0,0,0,1,0,56.0,9.0,29.0,69.0,13,1,0.0
25.316,3,1,0,1,0,0,0,1,0,0,0,0,7,1,1,1,0,0,56.0,10.0,29.0,53.0,26,1,0.0
25.323,4,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,49.0,10.0,30.0,44.0,3,1,0.0
25.33,5,1,0,1,1,0,1,1,0,0,0,0,4,0,0,0,0,0,76.0,10.0,29.0,63.0,68,1,0.0
25.337,6,1,0,1,0,0,0,1,0,0,0,0,7,1,1,1,1,0,71.0,9.0,29.0,74.0,27,1,0.0
25.344,7,1,0,1,1,1,0,1,0,0,0,0,5,0,1,1,0,0,57.0,10.0,29.0,58.0,42,1,0.0
25.358,8,1,0,1,0,0,1,1,0,0,0,0,4,0,0,1,1,0,79.0,9.0,31.0,70.0,66,1,0.0
26.0,9,1,0,1,0,0,0,1,0,1,1,0,5,0,0,1,1,0,72.0,9.0,30.0,66.0,19,1,0.0
21.028000000000002,3,1,0,1,0,0,1,0,1,0,0,0,5,0,1,1,1,0,42.0,10.0,29.0,59.0,0,1,0.0
21.035,4,1,0,1,1,0,1,0,1,0,1,0,7,0,1,0,1,0,62.0,20.0,29.0,58.0,0,1,0.0
21.041999999999998,5,1,0,1,0,0,1,0,1,0,0,0,4,0,0,0,1,0,28.0,10.0,30.0,38.0,0,1,0.0
21.049,6,1,0,1,1,0,1,1,0,0,0,0,7,1,1,0,0,0,76.0,10.0,29.0,66.0,0,1,0.0
