ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td
1,1997,1997-08-31,1,23.336,NYJ,@,SEA,W 41-3,2,-3,-1.50,0
