ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,2000,2000-11-05,9,23.096,CAR,@,STL,W 27-24,,2,1,16,16.00,1,50.0%,8.00,0,0,,0,1,6
2,2000,2000-11-12,10,23.103,CAR,,NOR,L 10-20,,,,,,,0.0%,,,,,,,
3,2000,2000-11-19,11,23.110,CAR,@,MIN,L 17-31,,1,,,,,0.0%,,,,,,,
4,2000,2000-11-27,12,23.118,CAR,,GNB,W 31-14,,2,1,11,11.00,0,50.0%,5.50,0,0,,0,0,0
5,2000,2000-12-03,13,23.124,CAR,,STL,W 16-3,,2,1,9,9.00,0,50.0%,4.50,0,0,,0,0,0
6,2000,2000-12-10,14,23.131,CAR,@,KAN,L 14-15,,1,1,11,11.00,0,100.0%,11.00,0,0,,0,0,0
7,2000,2000-12-17,15,23.138,CAR,,SDG,W 30-22,,0,,,,,0.0%,,,,,,,
8,2000,2000-12-24,16,23.145,CAR,@,OAK,L 9-52,,1,,,,,0.0%,,,,,,,
9,2001,2001-12-23,14,24.144,CAR,,STL,L 32-38,,2,1,10,10.00,0,50.0%,5.00,0,0,,0,0,0
10,2001,2001-12-30,15,24.151,CAR,,ARI,L 7-30,,0,0,0,,0,0.0%,,1,8,8.00,0,0,0
11,2001,2002-01-06,16,24.158,CAR,,NWE,L 6-38,*,,,,,,0.0%,,,,,,,
12,2002,2002-11-03,9,25.094,TAM,,MIN,W 38-24,,,,,,,0.0%,,,,,,,
13,2002,2002-11-17,10,25.108,TAM,,CAR,W 23-10,,0,,,,,0.0%,,,,,,,
14,2002,2002-11-24,11,25.115,TAM,,GNB,W 21-7,,,,,,,0.0%,,,,,,,
15,2002,2002-12-01,12,25.122,TAM,@,NOR,L 20-23,,0,,,,,0.0%,,,,,,,
