ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,sacks
1,1998,1998-12-03,13,25.232,STL,@,PHI,L 14-17,,,,,,
2,1998,1998-12-13,14,25.242,STL,,NWE,W 32-18,,,,,,
3,1998,1998-12-20,15,25.249,STL,@,CAR,L 13-20,,,,,,
4,1998,1998-12-27,16,25.256,STL,@,SFO,L 19-38,,,,,,
5,1999,1999-10-10,5,26.178,ARI,,NYG,W 14-3,,,,,,
6,1999,1999-11-07,8,26.206,ARI,@,NYJ,L 7-12,,,,,,
7,1999,1999-11-14,9,26.213,ARI,,DET,W 23-19,,,,,,
8,1999,1999-11-21,10,26.220,ARI,,DAL,W 13-9,,,,,,
9,1999,1999-11-28,11,26.227,ARI,@,NYG,W 34-24,,,,,,
10,1999,1999-12-05,12,26.234,ARI,,PHI,W 21-17,,,,,,
11,1999,1999-12-19,14,26.248,ARI,,BUF,L 21-31,,,,,,
12,1999,1999-12-26,15,26.255,ARI,@,ATL,L 14-37,,,,,,
13,1999,2000-01-02,16,26.262,ARI,@,GNB,L 24-49,*,,,,,
14,2000,2000-09-03,1,27.141,ARI,@,NYG,L 16-21,,,,,,
15,2000,2000-09-10,2,27.148,ARI,,DAL,W 32-31,*,,,,,
16,2000,2000-09-24,3,27.162,ARI,,GNB,L 3-29,,,,,,
17,2000,2000-10-01,4,27.169,ARI,@,SFO,L 20-27,,,,,,
18,2000,2000-10-08,5,27.176,ARI,,CLE,W 29-21,,,,,,
19,2000,2000-10-15,6,27.183,ARI,,PHI,L 14-33,,,,,,
20,2000,2000-10-22,7,27.190,ARI,@,DAL,L 7-48,,,,,,
21,2000,2000-10-29,8,27.197,ARI,,NOR,L 10-21,,,,,,
22,2002,2002-09-08,1,29.146,HOU,,DAL,W 19-10,,,,,,
23,2002,2002-09-15,2,29.153,HOU,@,SDG,L 3-24,,,,,,
24,2002,2002-09-22,3,29.160,HOU,,IND,L 3-23,,,,,,
25,2002,2002-09-29,4,29.167,HOU,@,PHI,L 17-35,,,,,,
26,2002,2002-10-13,5,29.181,HOU,,BUF,L 24-31,,,,,,
27,2002,2002-10-20,6,29.188,HOU,@,CLE,L 17-34,,,,,,
28,2002,2002-10-27,7,29.195,HOU,@,JAX,W 21-19,,,,,,
29,2002,2002-11-03,8,29.202,HOU,,CIN,L 3-38,,,,,,
30,2002,2002-11-10,9,29.209,HOU,@,TEN,L 10-17,,,,,,
31,2002,2002-11-17,10,29.216,HOU,,JAX,L 21-24,,1,9,9.00,0,0.0
32,2002,2002-11-24,11,29.223,HOU,,NYG,W 16-14,,,,,,
33,2002,2002-12-01,12,29.230,HOU,@,IND,L 3-19,,,,,,
34,2002,2002-12-08,13,29.237,HOU,@,PIT,W 24-6,,,,,,
35,2002,2002-12-15,14,29.244,HOU,,BAL,L 19-23,,,,,,
36,2002,2002-12-22,15,29.251,HOU,@,WAS,L 10-26,,,,,,
37,2002,2002-12-29,16,29.258,HOU,,TEN,L 3-13,,0,0,,0,1.0
38,2003,2003-09-07,1,30.145,HOU,@,MIA,W 21-20,*,,,,,
39,2003,2003-09-14,2,30.152,HOU,@,NOR,L 10-31,*,,,,,
40,2003,2003-09-21,3,30.159,HOU,,KAN,L 14-42,,,,,,
41,2003,2003-09-28,4,30.166,HOU,,JAX,W 24-20,*,,,,,
42,2003,2003-10-12,5,30.180,HOU,@,TEN,L 17-38,,,,,,
43,2003,2003-10-19,6,30.187,HOU,,NYJ,L 14-19,*,0,0,,0,1.0
44,2003,2003-10-26,7,30.194,HOU,@,IND,L 21-30,*,,,,,
45,2003,2003-11-02,8,30.201,HOU,,CAR,W 14-10,*,,,,,
46,2003,2003-11-09,9,30.208,HOU,@,CIN,L 27-34,,,,,,
47,2003,2003-11-16,10,30.215,HOU,@,BUF,W 12-10,*,,,,,
48,2003,2003-11-23,11,30.222,HOU,,NWE,L 20-23,*,,,,,
49,2003,2003-11-30,12,30.229,HOU,,ATL,W 17-13,*,,,,,
50,2003,2003-12-07,13,30.236,HOU,@,JAX,L 0-27,*,,,,,
51,2003,2003-12-14,14,30.243,HOU,@,TAM,L 3-16,*,,,,,
52,2003,2003-12-21,15,30.250,HOU,,TEN,L 24-27,*,,,,,
53,2003,2003-12-28,16,30.257,HOU,,IND,L 17-20,,,,,,
54,2004,2004-09-12,1,31.150,HOU,,SDG,L 20-27,,,,,,
55,2004,2004-09-19,2,31.157,HOU,@,DET,L 16-28,,,,,,
56,2004,2004-09-26,3,31.164,HOU,@,KAN,W 24-21,,,,,,
57,2004,2004-10-03,4,31.171,HOU,,OAK,W 30-17,,,,,,
58,2004,2004-10-17,6,31.185,HOU,@,TEN,W 20-10,,,,,,
59,2004,2004-10-31,7,31.199,HOU,,JAX,W 20-6,,,,,,
60,2004,2004-11-07,8,31.206,HOU,@,DEN,L 13-31,,,,,,
61,2004,2004-11-14,9,31.213,HOU,@,IND,L 14-49,,,,,,
62,2004,2004-11-21,10,31.220,HOU,,GNB,L 13-16,,,,,,
63,2004,2004-11-28,11,31.227,HOU,,TEN,W 31-21,,,,,,
64,2004,2004-12-05,12,31.234,HOU,@,NYJ,L 7-29,,,,,,
65,2004,2004-12-12,13,31.241,HOU,,IND,L 14-23,,,,,,
66,2004,2004-12-19,14,31.248,HOU,@,CHI,W 24-5,,,,,,
67,2004,2004-12-26,15,31.255,HOU,@,JAX,W 21-0,,,,,,
68,2004,2005-01-02,16,31.262,HOU,,CLE,L 14-22,,,,,,
