ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,def_int,def_int_yds,def_int_td
1,1978,1978-09-10,2,21.322,SFO,,CHI,L 13-16,,,,,,,
2,1978,1978-09-17,3,21.329,SFO,@,HOU,L 19-20,,,,,,,
3,1978,1978-09-24,4,21.336,SFO,@,NYG,L 10-27,0,0,,0,1,0,0
4,1978,1978-10-01,5,21.343,SFO,,CIN,W 28-12,,,,,,,
5,1978,1978-10-08,6,21.350,SFO,@,RAM,L 10-27,,,,,,,
6,1978,1978-10-15,7,21.357,SFO,,NOR,L 7-14,,,,,,,
7,1978,1978-10-22,8,21.364,SFO,,ATL,L 17-20,1,3,3.00,0,0,0,0
8,1978,1978-10-29,9,22.006,SFO,@,WAS,L 20-38,,,,,,,
9,1978,1978-11-05,10,22.013,SFO,@,ATL,L 10-21,,,,,,,
10,1978,1978-11-12,11,22.020,SFO,,STL,L 10-16,,,,,,,
11,1978,1978-11-19,12,22.027,SFO,,RAM,L 28-31,1,20,20.00,0,0,0,0
12,1978,1978-11-27,13,22.035,SFO,,PIT,L 7-24,1,16,16.00,0,0,0,0
13,1978,1978-12-03,14,22.041,SFO,@,NOR,L 13-24,,,,,,,
14,1978,1978-12-10,15,22.048,SFO,,TAM,W 6-3,,,,,,,
15,1978,1978-12-17,16,22.055,SFO,@,DET,L 14-33,,,,,,,
