ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,rush_att,rush_yds,rush_yds_per_att,rush_td,all_td,scoring
18,1977,1977-10-30,7,25.216,CHI,@,GNB,W 26-0,,,,,,,,,,
19,1977,1977-11-06,8,25.223,CHI,@,HOU,L 0-47,1,12,12.00,0,0,0,,0,0,0
20,1977,1977-11-13,9,25.230,CHI,,KAN,W 28-27,4,46,11.50,0,0,0,,0,0,0
21,1977,1977-11-20,10,25.237,CHI,,MIN,W 10-7,2,22,11.00,0,0,0,,0,0,0
22,1977,1977-11-24,11,25.241,CHI,@,DET,W 31-14,4,48,12.00,0,0,0,,0,0,0
23,1977,1977-12-04,12,25.251,CHI,@,TAM,W 10-0,7,79,11.29,0,0,0,,0,0,0
24,1977,1977-12-11,13,25.258,CHI,,GNB,W 21-10,7,94,13.43,1,0,0,,0,1,6
25,1977,1977-12-18,14,25.265,CHI,@,NYG,W 12-9,5,83,16.60,0,0,0,,0,0,0
26,1978,1978-09-03,1,26.159,CHI,,STL,W 17-10,1,15,15.00,0,0,0,,0,0,0
27,1978,1978-09-10,2,26.166,CHI,@,SFO,W 16-13,3,87,29.00,0,0,0,,0,0,0
28,1978,1978-09-17,3,26.173,CHI,@,DET,W 19-0,4,91,22.75,1,0,0,,0,1,6
29,1978,1978-09-25,4,26.181,CHI,,MIN,L 20-24,2,26,13.00,0,0,0,,0,0,0
30,1978,1978-10-01,5,26.187,CHI,,OAK,L 19-25,3,40,13.33,0,0,0,,0,0,0
31,1978,1978-10-08,6,26.194,CHI,@,GNB,L 14-24,9,113,12.56,2,0,0,,0,2,12
32,1978,1978-10-16,7,26.202,CHI,@,DEN,L 7-16,2,45,22.50,0,0,0,,0,0,0
33,1978,1978-10-22,8,26.208,CHI,@,TAM,L 19-33,5,105,21.00,1,0,0,,0,1,6
34,1978,1978-11-05,10,26.222,CHI,,SEA,L 29-31,5,88,17.60,0,0,0,,0,0,0
35,1978,1978-11-12,11,26.229,CHI,@,MIN,L 14-17,1,18,18.00,0,0,0,,0,0,0
36,1978,1978-11-19,12,26.236,CHI,,ATL,W 13-7,1,6,6.00,0,0,0,,0,0,0
37,1978,1978-11-26,13,26.243,CHI,,TAM,W 14-3,1,16,16.00,0,0,0,,0,0,0
38,1978,1978-12-04,14,26.251,CHI,@,SDG,L 7-40,2,58,29.00,0,0,0,,0,0,0
39,1978,1978-12-10,15,26.257,CHI,,GNB,W 14-0,1,35,35.00,1,0,0,,0,1,6
40,1978,1978-12-16,16,26.263,CHI,@,WAS,W 14-10,2,16,8.00,0,0,0,,0,0,0
41,1979,1979-09-02,1,27.158,CHI,,GNB,W 6-3,2,18,9.00,0,0,0,,0,0,0
42,1979,1979-09-09,2,27.165,CHI,,MIN,W 26-7,3,76,25.33,1,0,0,,0,1,6
43,1979,1979-09-16,3,27.172,CHI,@,DAL,L 20-24,2,76,38.00,1,0,0,,0,1,6
44,1979,1979-09-23,4,27.179,CHI,@,MIA,L 16-31,4,49,12.25,0,0,0,,0,0,0
45,1979,1979-09-30,5,27.186,CHI,,TAM,L 13-17,2,19,9.50,0,0,0,,0,0,0
46,1979,1979-10-07,6,27.193,CHI,@,BUF,W 7-0,,,,,,,,,,
47,1979,1979-10-14,7,27.200,CHI,,NWE,L 7-27,1,9,9.00,0,0,0,,0,0,0
48,1979,1979-10-21,8,27.207,CHI,@,MIN,L 27-30,4,66,16.50,0,0,0,,0,0,0
49,1979,1979-10-28,9,27.214,CHI,@,SFO,W 28-27,1,48,48.00,1,0,0,,0,1,6
50,1979,1979-11-04,10,27.221,CHI,,DET,W 35-7,2,21,10.50,0,0,0,,0,0,0
51,1980,1980-09-07,1,28.163,CHI,@,GNB,L 6-12,5,59,11.80,0,0,0,,0,0,0
52,1980,1980-09-14,2,28.170,CHI,,NOR,W 22-3,2,24,12.00,0,0,0,,0,0,0
53,1980,1980-09-28,4,28.184,CHI,@,PIT,L 3-38,,,,,,,,,,
54,1980,1980-10-06,5,28.192,CHI,,TAM,W 23-0,2,34,17.00,0,0,0,,0,0,0
55,1980,1980-10-12,6,28.198,CHI,@,MIN,L 7-13,2,31,15.50,0,0,0,,0,0,0
56,1980,1980-10-19,7,28.205,CHI,,DET,W 24-7,3,140,46.67,1,0,0,,0,1,6
57,1980,1980-10-26,8,28.212,CHI,@,PHI,L 14-17,3,26,8.67,0,0,0,,0,0,0
58,1980,1980-11-03,9,28.220,CHI,@,CLE,L 21-27,1,16,16.00,0,0,0,,0,0,0
59,1980,1980-11-09,10,28.226,CHI,,WAS,W 35-21,3,71,23.67,2,0,0,,0,2,12
60,1980,1980-11-16,11,28.233,CHI,,HOU,L 6-10,,,,,,,,,,
61,1980,1980-11-23,12,28.240,CHI,@,ATL,L 17-28,5,94,18.80,0,0,0,,0,0,0
62,1980,1980-11-27,13,28.244,CHI,@,DET,W 23-17,6,106,17.67,0,0,0,,0,0,0
63,1980,1980-12-07,14,28.254,CHI,,GNB,W 61-7,3,63,21.00,0,0,0,,0,0,0
64,1980,1980-12-14,15,28.261,CHI,,CIN,L 14-17,1,32,32.00,0,0,0,,0,0,0
65,1980,1980-12-20,16,28.267,CHI,@,TAM,W 14-13,,,,,,,,,,
66,1982,1982-09-12,1,30.168,CHI,@,DET,L 10-17,1,17,17.00,0,0,0,,0,0,0
67,1982,1982-11-21,3,30.238,CHI,,DET,W 20-17,1,27,27.00,0,0,0,,0,0,0
68,1982,1982-11-28,4,30.245,CHI,@,MIN,L 7-35,0,0,,0,,,,,,
69,1982,1982-12-05,5,30.252,CHI,,NWE,W 26-13,0,0,,0,,,,,,
70,1982,1982-12-12,6,30.259,CHI,@,SEA,L 14-20,0,0,,0,,,,,,
71,1983,1983-09-18,3,31.174,CHI,@,NOR,L 31-34,,,,,,,,,,
