ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1969,1969-10-19,5,22.063,SFO,,ATL,L 7-21,0,0,,0,4,15,3.75,0,0,0,,0,0,0
2,1969,1969-11-02,7,22.077,SFO,,DET,L 14-26,1,5,5.00,0,1,51,51.00,1,0,0,,0,1,6
3,1969,1969-11-09,8,22.084,SFO,@,RAM,L 30-41,0,0,,0,1,1,1.00,0,0,0,,0,0,0
4,1969,1969-11-16,9,22.091,SFO,,BAL,W 20-17,8,41,5.13,0,3,77,25.67,1,0,0,,0,1,6
5,1969,1969-11-23,10,22.098,SFO,@,NOR,L 38-43,2,13,6.50,0,3,106,35.33,2,0,0,,0,2,12
6,1969,1969-11-27,11,22.102,SFO,@,DAL,T 24-24,2,15,7.50,0,0,0,,0,0,0,,0,0,0
7,1969,1969-12-06,12,22.111,SFO,,CHI,W 42-21,6,118,19.67,1,2,80,40.00,1,0,0,,0,2,12
8,1969,1969-12-14,13,22.119,SFO,@,MIN,L 7-10,2,1,0.50,0,2,15,7.50,0,0,0,,0,0,0
9,1969,1969-12-21,14,22.126,SFO,,PHI,W 14-13,2,-3,-1.50,0,2,19,9.50,0,0,0,,0,0,0
10,1970,1970-09-20,1,23.034,SFO,,WAS,W 26-17,2,-1,-0.50,0,0,0,,0,0,0,,0,0,0
11,1970,1970-09-27,2,23.041,SFO,,CLE,W 34-31,3,8,2.67,0,4,78,19.50,2,0,0,,0,2,12
12,1970,1970-10-04,3,23.048,SFO,@,ATL,L 20-21,2,4,2.00,0,0,0,,0,0,0,,0,0,0
13,1970,1970-10-11,4,23.055,SFO,@,RAM,W 20-6,4,-1,-0.25,0,0,0,,0,0,0,,0,0,0
14,1970,1970-10-18,5,23.062,SFO,,NOR,T 20-20,2,2,1.00,0,1,-5,-5.00,0,2,67,33.50,0,0,0
15,1970,1970-10-25,6,23.069,SFO,,DEN,W 19-14,5,30,6.00,0,2,10,5.00,0,0,0,,0,0,0
16,1970,1970-11-01,7,23.076,SFO,,GNB,W 26-10,0,0,,0,1,52,52.00,0,0,0,,0,0,0
17,1970,1970-11-08,8,23.083,SFO,@,CHI,W 37-16,2,-7,-3.50,0,0,0,,0,0,0,,0,0,0
18,1970,1970-11-15,9,23.090,SFO,@,HOU,W 30-20,3,20,6.67,0,2,73,36.50,1,2,60,30.00,0,1,6
19,1970,1970-11-22,10,23.097,SFO,@,DET,L 7-28,0,0,,0,1,7,7.00,0,0,0,,0,0,0
20,1970,1970-11-29,11,23.104,SFO,,RAM,L 13-30,1,4,4.00,0,0,0,,0,1,25,25.00,0,0,0
21,1970,1970-12-06,12,23.111,SFO,,ATL,W 24-20,1,4,4.00,0,1,6,6.00,0,0,0,,0,0,0
22,1970,1970-12-13,13,23.118,SFO,@,NOR,W 38-27,4,9,2.25,0,0,0,,0,1,25,25.00,0,0,0
23,1970,1970-12-20,14,23.125,SFO,@,OAK,W 38-7,2,17,8.50,0,0,0,,0,0,0,,0,0,0
24,1971,1971-09-19,1,24.033,SFO,@,ATL,L 17-20,1,25,25.00,1,2,21,10.50,0,0,0,,0,1,6
25,1971,1971-09-26,2,24.040,SFO,@,NOR,W 38-20,,,,,,,,,,,,,,
26,1971,1971-10-17,5,24.061,SFO,,CHI,W 13-0,,,,,,,,,,,,,,
27,1971,1971-10-24,6,24.068,SFO,@,STL,W 26-14,,,,,,,,,,,,,,
28,1971,1971-10-31,7,24.075,SFO,,NWE,W 27-10,,,,,,,,,,,,,,
29,1971,1971-11-07,8,24.082,SFO,@,MIN,W 13-9,,,,,,,,,,,,,,
30,1971,1971-11-14,9,24.089,SFO,,NOR,L 20-26,,,,,,,,,,,,,,
31,1971,1971-11-21,10,24.096,SFO,@,RAM,L 6-17,,,,,,,,,,,,,,
32,1971,1971-12-06,12,24.111,SFO,,KAN,L 17-26,1,19,19.00,0,1,12,12.00,0,0,0,,0,0,0
33,1971,1971-12-12,13,24.117,SFO,,ATL,W 24-3,1,-8,-8.00,0,0,0,,0,0,0,,0,0,0
34,1972,1972-09-17,1,25.031,SFO,,SDG,W 34-3,13,64,4.92,1,2,14,7.00,0,0,0,,0,1,6
35,1972,1972-09-24,2,25.038,SFO,@,BUF,L 20-27,1,-2,-2.00,0,0,0,,0,0,0,,0,0,0
36,1972,1972-10-01,3,25.045,SFO,@,NOR,W 37-2,7,28,4.00,0,1,0,0.00,0,0,0,,0,0,0
37,1972,1972-10-08,4,25.052,SFO,@,RAM,L 7-31,3,46,15.33,0,2,40,20.00,0,0,0,,0,0,0
38,1972,1972-10-15,5,25.059,SFO,,NYG,L 17-23,,,,,,,,,,,,,,
39,1972,1972-10-22,6,25.066,SFO,,NOR,T 20-20,5,10,2.00,0,1,29,29.00,0,0,0,,0,0,0
40,1972,1972-10-29,7,25.073,SFO,@,ATL,W 49-14,7,43,6.14,0,0,0,,0,0,0,,0,0,0
41,1972,1972-11-05,8,25.080,SFO,@,GNB,L 24-34,1,-1,-1.00,0,5,37,7.40,0,0,0,,0,0,0
42,1972,1972-11-12,9,25.087,SFO,,BAL,W 24-21,1,5,5.00,0,0,0,,0,0,0,,0,0,0
43,1972,1972-11-19,10,25.094,SFO,@,CHI,W 34-21,3,6,2.00,0,1,1,1.00,0,0,0,,0,0,0
44,1972,1972-11-23,11,25.098,SFO,@,DAL,W 31-10,1,-2,-2.00,0,2,17,8.50,0,0,0,,0,0,0
45,1972,1972-12-04,12,25.109,SFO,,RAM,L 16-26,1,3,3.00,0,1,10,10.00,0,0,0,,0,0,0
46,1972,1972-12-10,13,25.115,SFO,,ATL,W 20-0,5,43,8.60,0,0,0,,0,0,0,,0,0,0
47,1972,1972-12-16,14,25.121,SFO,,MIN,W 20-17,4,7,1.75,0,0,0,,0,0,0,,0,0,0
48,1973,1973-09-16,1,26.030,SFO,@,MIA,L 13-21,3,22,7.33,0,1,6,6.00,0,0,0,,0,0,0
49,1973,1973-09-23,2,26.037,SFO,@,DEN,W 36-34,6,27,4.50,1,1,66,66.00,0,0,0,,0,1,6
50,1973,1973-09-30,3,26.044,SFO,,RAM,L 20-40,4,13,3.25,0,0,0,,0,0,0,,0,0,0
51,1973,1973-10-07,4,26.051,SFO,@,ATL,W 13-9,8,49,6.13,0,1,-3,-3.00,0,0,0,,0,0,0
52,1973,1973-11-04,8,26.079,SFO,@,DET,L 20-30,7,44,6.29,0,3,-8,-2.67,0,0,0,,0,0,0
53,1973,1973-11-11,9,26.086,SFO,@,WAS,L 9-33,11,47,4.27,0,2,12,6.00,0,0,0,,0,0,0
54,1973,1973-11-18,10,26.093,SFO,@,RAM,L 13-31,9,32,3.56,0,5,29,5.80,0,1,18,18.00,0,0,0
55,1973,1973-11-26,11,26.101,SFO,,GNB,W 20-6,1,2,2.00,0,0,0,,0,0,0,,0,0,0
56,1973,1973-12-02,12,26.107,SFO,,PHI,W 38-28,1,-2,-2.00,0,1,17,17.00,0,1,0,0.00,0,0,0
57,1973,1973-12-09,13,26.114,SFO,@,NOR,L 10-16,5,28,5.60,0,5,38,7.60,0,2,43,21.50,0,0,0
58,1973,1973-12-15,14,26.120,SFO,,PIT,L 14-37,1,-3,-3.00,0,0,0,,0,1,20,20.00,0,0,0
