ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result
1,1970,1970-09-28,2,27.130,BAL,,KAN,L 24-44
2,1970,1970-10-04,3,27.136,BAL,@,BOS,W 14-6
3,1970,1970-10-11,4,27.143,BAL,@,HOU,W 24-20
4,1970,1970-10-18,5,27.150,BAL,@,NYJ,W 29-22
5,1970,1970-10-25,6,27.157,BAL,,BOS,W 27-3
6,1970,1970-11-01,7,27.164,BAL,,MIA,W 35-0
7,1970,1970-11-09,8,27.172,BAL,@,GNB,W 13-10
8,1970,1970-11-15,9,27.178,BAL,,BUF,T 17-17
9,1970,1970-11-22,10,27.185,BAL,@,MIA,L 17-34
10,1970,1970-11-29,11,27.192,BAL,,CHI,W 21-20
11,1970,1970-12-06,12,27.199,BAL,,PHI,W 29-10
12,1970,1970-12-13,13,27.206,BAL,@,BUF,W 20-14
13,1970,1970-12-19,14,27.212,BAL,,NYJ,W 35-20
14,1971,1971-09-19,1,28.121,BAL,,NYJ,W 22-0
15,1971,1971-09-26,2,28.128,BAL,,CLE,L 13-14
16,1971,1971-10-03,3,28.135,BAL,@,NWE,W 23-3
17,1971,1971-10-10,4,28.142,BAL,@,BUF,W 43-0
18,1971,1971-10-17,5,28.149,BAL,@,NYG,W 31-7
19,1971,1971-10-25,6,28.157,BAL,@,MIN,L 3-10
20,1971,1971-10-31,7,28.163,BAL,,PIT,W 34-21
21,1971,1971-11-08,8,28.171,BAL,,RAM,W 24-17
22,1971,1971-11-14,9,28.177,BAL,@,NYJ,W 14-13
23,1971,1971-11-21,10,28.184,BAL,@,MIA,L 14-17
24,1971,1971-11-28,11,28.191,BAL,@,OAK,W 37-14
25,1971,1971-12-05,12,28.198,BAL,,BUF,W 24-0
26,1971,1971-12-11,13,28.204,BAL,,MIA,W 14-3
27,1971,1971-12-19,14,28.212,BAL,,NWE,L 17-21
28,1972,1972-10-22,6,29.154,BAL,@,NYJ,L 20-24
29,1972,1972-10-29,7,29.161,BAL,,MIA,L 0-23
30,1972,1972-11-06,8,29.169,BAL,@,NWE,W 24-17
31,1972,1972-11-12,9,29.175,BAL,@,SFO,L 21-24
32,1972,1972-11-19,10,29.182,BAL,@,CIN,W 20-19
33,1972,1972-11-26,11,29.189,BAL,,NWE,W 31-0
34,1972,1972-12-03,12,29.196,BAL,,BUF,W 35-7
35,1972,1972-12-10,13,29.203,BAL,@,KAN,L 10-24
36,1972,1972-12-16,14,29.209,BAL,@,MIA,L 0-16
37,1973,1973-09-16,1,30.118,BAL,@,CLE,L 14-24
38,1973,1973-09-23,2,30.125,BAL,,NYJ,L 10-34
39,1973,1973-09-30,3,30.132,BAL,,NOR,W 14-10
40,1973,1973-10-07,4,30.139,BAL,@,NWE,L 16-24
41,1973,1973-10-14,5,30.146,BAL,@,BUF,L 13-31
42,1973,1973-10-21,6,30.153,BAL,@,DET,W 29-27
43,1973,1973-10-28,7,30.160,BAL,,OAK,L 21-34
44,1973,1973-11-04,8,30.167,BAL,,HOU,L 27-31
45,1973,1973-11-11,9,30.174,BAL,@,MIA,L 0-44
46,1973,1973-11-18,10,30.181,BAL,@,WAS,L 14-22
47,1973,1973-11-25,11,30.188,BAL,,BUF,L 17-24
48,1973,1973-12-02,12,30.195,BAL,@,NYJ,L 17-20
49,1973,1973-12-09,13,30.202,BAL,,MIA,W 16-3
50,1973,1973-12-16,14,30.209,BAL,,NWE,W 18-13
51,1974,1974-09-15,1,31.117,BAL,@,PIT,L 0-30
52,1974,1974-09-22,2,31.124,BAL,,GNB,L 13-20
53,1974,1974-09-29,3,31.131,BAL,@,PHI,L 10-30
54,1974,1974-10-06,4,31.138,BAL,@,NWE,L 3-42
55,1974,1974-10-13,5,31.145,BAL,,BUF,L 14-27
56,1974,1974-10-20,6,31.152,BAL,@,NYJ,W 35-20
57,1974,1974-10-27,7,31.159,BAL,@,MIA,L 7-17
58,1974,1974-11-03,8,31.166,BAL,,CIN,L 14-24
59,1974,1974-11-10,9,31.173,BAL,,DEN,L 6-17
60,1974,1974-11-17,10,31.180,BAL,@,ATL,W 17-7
61,1974,1974-11-24,11,31.187,BAL,,NWE,L 17-27
62,1974,1974-12-01,12,31.194,BAL,@,BUF,L 0-6
63,1974,1974-12-08,13,31.201,BAL,,MIA,L 16-17
64,1974,1974-12-15,14,31.208,BAL,,NYJ,L 38-45
