ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring,sacks,tackles_solo,tackles_assists
13,2007,2007-12-16,14,27.112,IND,@,OAK,W 21-14,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,0.0,,
14,2007,2007-12-23,15,27.119,IND,,HOU,W 38-15,,,0,0,,0,0.0%,,0,0,,0,1,13,13.00,0,0,0,0.0,,
15,2007,2007-12-30,16,27.126,IND,,TEN,L 10-16,,3,3,28,9.33,0,100.0%,9.33,0,0,,0,0,0,,0,0,0,0.0,,
16,2008,2008-09-08,1,28.013,OAK,,DEN,L 14-41,,,,,,,0.0%,,,,,,,,,,,,,,
17,2008,2008-09-14,2,28.019,OAK,@,KAN,W 23-8,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,0.0,0,0
18,2008,2008-09-21,3,28.026,OAK,@,BUF,L 23-24,,,,,,,0.0%,,,,,,,,,,,,,,
19,2008,2008-09-28,4,28.033,OAK,,SDG,L 18-28,,,,,,,0.0%,,,,,,,,,,,,,,
20,2008,2008-10-12,5,28.047,OAK,@,NOR,L 3-34,,,,,,,0.0%,,,,,,,,,,,,,,
21,2008,2008-10-19,6,28.054,OAK,,NYJ,W 16-13,,,,,,,0.0%,,,,,,,,,,,,,,
22,2008,2008-10-26,7,28.061,OAK,@,BAL,L 10-29,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,0.0,0,0
23,2008,2008-11-02,8,28.068,OAK,,ATL,L 0-24,*,1,,,,,0.0%,,,,,,,,,,,,,,
24,2008,2008-11-09,9,28.075,OAK,,CAR,L 6-17,*,4,2,16,8.00,0,50.0%,4.00,0,0,,0,0,0,,0,0,0,0.0,0,0
25,2008,2008-11-16,10,28.082,OAK,@,MIA,L 15-17,,2,1,-2,-2.00,0,50.0%,-1.00,0,0,,0,0,0,,0,0,0,0.0,0,0
26,2008,2008-11-23,11,28.089,OAK,@,DEN,W 31-10,*,0,,,,,0.0%,,,,,,,,,,,,,,
27,2008,2008-11-30,12,28.096,OAK,,KAN,L 13-20,*,,,,,,0.0%,,,,,,,,,,,,,,
28,2008,2008-12-04,13,28.100,OAK,@,SDG,L 7-34,*,0,0,0,,0,0.0%,,0,0,,0,1,15,15.00,0,0,0,0.0,0,0
29,2008,2008-12-14,14,28.110,OAK,,NWE,L 26-49,*,2,1,3,3.00,0,50.0%,1.50,0,0,,0,0,0,,0,0,0,0.0,0,0
30,2008,2008-12-21,15,28.117,OAK,,HOU,W 27-16,*,2,2,13,6.50,0,100.0%,6.50,0,0,,0,1,14,14.00,0,0,0,0.0,0,0
31,2008,2008-12-28,16,28.124,OAK,@,TAM,W 31-24,,,,,,,0.0%,,,,,,,,,,,,,,
32,2009,2009-09-14,1,29.019,OAK,,SDG,L 20-24,,,,,,,0.0%,,,,,,,,,,,,,,
33,2009,2009-09-20,2,29.025,OAK,@,KAN,W 13-10,,,,,,,0.0%,,,,,,,,,,,,,,
34,2009,2009-09-27,3,29.032,OAK,,DEN,L 3-23,,1,,,,,0.0%,,,,,,,,,,,,,,
35,2009,2009-10-04,4,29.039,OAK,@,HOU,L 6-29,,1,,,,,0.0%,,,,,,,,,,,,,,
36,2009,2009-10-11,5,29.046,OAK,@,NYG,L 7-44,*,1,1,14,14.00,0,100.0%,14.00,0,0,,0,0,0,,0,0,0,0.0,0,1
37,2009,2009-10-25,7,29.060,OAK,,NYJ,L 0-38,,0,0,0,,0,0.0%,,0,0,,0,1,17,17.00,0,0,0,0.0,0,0
38,2009,2009-11-01,8,29.067,OAK,@,SDG,L 16-24,,,,,,,0.0%,,,,,,,,,,,,,,
39,2009,2009-11-15,9,29.081,OAK,,KAN,L 10-16,,2,1,1,1.00,0,50.0%,0.50,0,0,,0,0,0,,0,0,0,0.0,0,0
40,2009,2009-11-22,10,29.088,OAK,,CIN,W 20-17,*,3,3,14,4.67,0,100.0%,4.67,0,0,,0,0,0,,0,0,0,0.0,0,0
41,2009,2009-11-26,11,29.092,OAK,@,DAL,L 7-24,,1,1,1,1.00,0,100.0%,1.00,0,0,,0,0,0,,0,0,0,0.0,0,0
42,2009,2009-12-06,12,29.102,OAK,@,PIT,W 27-24,*,0,,,,,0.0%,,,,,,,,,,,,,,
43,2009,2009-12-13,13,29.109,OAK,,WAS,L 13-34,,,,,,,0.0%,,,,,,,,,,,,,,
44,2009,2009-12-20,14,29.116,OAK,@,DEN,W 20-19,,1,1,1,1.00,0,100.0%,1.00,0,0,,0,0,0,,0,0,0,0.0,0,0
