ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring,def_int,def_int_yds,def_int_td
22,1985,1985-11-10,10,23.035,RAI,@,SDG,L 34-40,1,17,17.00,0,0,0,0,0,0
23,1985,1985-11-17,11,23.042,RAI,,CIN,W 13-6,,,,,,,,,
24,1985,1985-11-24,12,23.049,RAI,,DEN,W 31-28,,,,,,,,,
25,1985,1985-12-01,13,23.056,RAI,@,ATL,W 34-24,2,37,18.50,0,0,0,0,0,0
26,1985,1985-12-08,14,23.063,RAI,@,DEN,W 17-14,,,,,,,,,
27,1985,1985-12-15,15,23.070,RAI,,SEA,W 13-3,,,,,,,,,
28,1985,1985-12-23,16,23.078,RAI,@,RAM,W 16-6,1,33,33.00,0,0,0,0,0,0
29,1986,1986-09-07,1,23.336,RAI,@,DEN,L 36-38,,,,,,,,,
30,1986,1986-09-14,2,23.343,RAI,@,WAS,L 6-10,,,,,,,,,
31,1986,1986-09-21,3,23.350,RAI,,NYG,L 9-14,,,,,,,,,
32,1986,1986-09-28,4,23.357,RAI,,SDG,W 17-13,,,,,,,,,
33,1986,1986-10-05,5,23.364,RAI,@,KAN,W 24-17,,,,,,,,,
34,1986,1986-10-12,6,24.006,RAI,,SEA,W 14-10,,,,,,,,,
35,1986,1986-10-19,7,24.013,RAI,@,MIA,W 30-28,0,0,,0,0,0,1,0,0
36,1986,1986-10-26,8,24.020,RAI,@,HOU,W 28-17,0,0,,0,0,0,2,0,0
37,1986,1986-11-02,9,24.027,RAI,,DEN,L 10-21,,,,,,,,,
38,1986,1986-11-09,10,24.034,RAI,@,DAL,W 17-13,0,0,,0,0,0,1,2,0
39,1986,1986-11-16,11,24.041,RAI,,CLE,W 27-14,,,,,,,,,
40,1986,1986-11-20,12,24.045,RAI,@,SDG,W 37-31,,,,,,,,,
41,1986,1986-11-30,13,24.055,RAI,,PHI,L 27-33,,,,,,,,,
42,1986,1986-12-08,14,24.063,RAI,@,SEA,L 0-37,,,,,,,,,
43,1986,1986-12-14,15,24.069,RAI,,KAN,L 17-20,,,,,,,,,
44,1986,1986-12-21,16,24.076,RAI,,IND,L 24-30,,,,,,,,,
45,1987,1987-09-13,1,24.342,RAI,@,GNB,W 20-0,,,,,,,,,
46,1987,1987-09-20,2,24.349,RAI,,DET,W 27-7,,,,,,,,,
47,1987,1987-10-25,6,25.019,RAI,,SEA,L 13-35,,,,,,,,,
48,1987,1987-11-01,7,25.026,RAI,@,NWE,L 23-26,,,,,,,,,
49,1987,1987-11-08,8,25.033,RAI,@,MIN,L 20-31,,,,,,,,,
50,1987,1987-11-15,9,25.040,RAI,@,SDG,L 14-16,,,,,,,,,
51,1987,1987-11-22,10,25.047,RAI,,DEN,L 17-23,,,,,,,,,
52,1987,1987-11-30,11,25.055,RAI,@,SEA,W 37-14,,,,,,,,,
53,1987,1987-12-06,12,25.061,RAI,,BUF,W 34-21,,,,,,,,,
54,1987,1987-12-13,13,25.068,RAI,@,KAN,L 10-16,,,,,,,,,
55,1987,1987-12-20,14,25.075,RAI,,CLE,L 17-24,,,,,,,,,
56,1987,1987-12-27,15,25.082,RAI,,CHI,L 3-6,,,,,,,,,
57,1988,1988-09-18,3,25.348,SDG,,SEA,W 17-6,,,,,,,,,
58,1988,1988-09-25,4,25.355,SDG,@,KAN,W 24-23,,,,,,,,,
59,1988,1988-10-02,5,25.362,SDG,,DEN,L 0-12,,,,,,,,,
60,1988,1988-10-09,6,26.003,SDG,,NOR,L 17-23,,,,,,,,,
61,1988,1988-10-16,7,26.010,SDG,@,MIA,L 28-31,,,,,,,,,
62,1988,1988-10-23,8,26.017,SDG,,IND,L 0-16,,,,,,,,,
63,1988,1988-10-30,9,26.024,SDG,@,SEA,L 14-17,,,,,,,,,
64,1988,1988-11-06,10,26.031,SDG,,RAI,L 3-13,,,,,,,,,
65,1988,1988-11-13,11,26.038,SDG,@,ATL,W 10-7,,,,,,,,,
66,1988,1988-11-20,12,26.045,SDG,@,RAM,W 38-24,,,,,,,,,
67,1988,1988-11-27,13,26.052,SDG,,SFO,L 10-48,,,,,,,,,
68,1988,1988-12-04,14,26.059,SDG,@,CIN,L 10-27,,,,,,,,,
69,1988,1988-12-11,15,26.066,SDG,,PIT,W 20-14,,,,,,,,,
70,1988,1988-12-18,16,26.073,SDG,,KAN,W 24-13,,,,,,,,,
71,1989,1989-09-10,1,26.339,SDG,@,RAI,L 14-40,,,,,,,,,
72,1989,1989-09-17,2,26.346,SDG,,HOU,L 27-34,,,,,,,,,
73,1989,1989-09-24,3,26.353,SDG,,KAN,W 21-6,,,,,,,,,
74,1989,1989-10-01,4,26.360,SDG,@,PHO,W 24-13,,,,,,,,,
75,1989,1989-10-15,6,27.009,SDG,,SEA,L 16-17,,,,,,,,,
76,1989,1989-10-22,7,27.016,SDG,,NYG,L 13-20,0,0,,0,0,0,1,0,0
77,1989,1989-10-29,8,27.023,SDG,@,SEA,L 7-10,,,,,,,,,
78,1989,1989-11-05,9,27.030,SDG,,PHI,W 20-17,0,0,,0,0,0,1,22,0
79,1989,1989-11-12,10,27.037,SDG,,RAI,W 14-12,0,0,,0,0,0,1,25,0
80,1989,1989-11-19,11,27.044,SDG,@,PIT,L 17-20,,,,,,,,,
81,1989,1989-11-26,12,27.051,SDG,@,IND,L 6-10,,,,,,,,,
82,1989,1989-12-03,13,27.058,SDG,,NYJ,L 17-20,0,0,,0,0,0,1,0,0
83,1989,1989-12-10,14,27.065,SDG,@,WAS,L 21-26,,,,,,,,,
84,1990,1990-09-09,1,27.338,SDG,@,DAL,L 14-17,,,,,,,,,
85,1990,1990-09-16,2,27.345,SDG,,CIN,L 16-21,,,,,,,,,
86,1990,1990-09-23,3,27.352,SDG,@,CLE,W 24-14,0,0,,0,0,0,1,0,0
87,1990,1990-09-30,4,27.359,SDG,,HOU,L 7-17,,,,,,,,,
88,1990,1990-10-07,5,28.001,SDG,@,PIT,L 14-36,,,,,,,,,
89,1990,1990-10-14,6,28.008,SDG,@,NYJ,W 39-3,,,,,,,,,
90,1990,1990-10-21,7,28.015,SDG,,RAI,L 9-24,0,0,,0,0,0,1,14,0
91,1990,1990-10-28,8,28.022,SDG,,TAM,W 41-10,,,,,,,,,
92,1990,1990-11-04,9,28.029,SDG,@,SEA,W 31-14,,,,,,,,,
93,1990,1990-11-11,10,28.036,SDG,,DEN,W 19-7,,,,,,,,,
94,1990,1990-11-18,11,28.043,SDG,@,KAN,L 10-27,,,,,,,,,
95,1990,1990-11-25,12,28.050,SDG,,SEA,L 10-13,,,,,,,,,
96,1990,1990-12-02,13,28.057,SDG,,NYJ,W 38-17,,,,,,,,,
97,1990,1990-12-16,14,28.071,SDG,@,DEN,L 10-20,,,,,,,,,
98,1990,1990-12-23,15,28.078,SDG,,KAN,L 21-24,,,,,,,,,
99,1990,1990-12-30,16,28.085,SDG,@,RAI,L 12-17,,,,,,,,,
100,1991,1991-09-01,1,28.330,SDG,@,PIT,L 20-26,,,,,,,,,
101,1991,1991-09-08,2,28.337,SDG,@,SFO,L 14-34,,,,,,,,,
102,1991,1991-09-15,3,28.344,SDG,,ATL,L 10-13,,,,,,,,,
103,1991,1991-09-22,4,28.351,SDG,@,DEN,L 19-27,,,,,,,,,
104,1991,1991-09-29,5,28.358,SDG,,KAN,L 13-14,,,,,,,,,
105,1991,1991-10-06,6,29.000,SDG,@,RAI,W 21-13,,,,,,,,,
106,1991,1991-10-13,7,29.007,SDG,@,RAM,L 24-30,,,,,,,,,
107,1991,1991-10-20,8,29.014,SDG,,CLE,L 24-30,,,,,,,,,
108,1991,1991-10-27,9,29.021,SDG,@,SEA,L 9-20,,,,,,,,,
109,1991,1991-11-10,10,29.035,SDG,,SEA,W 17-14,,,,,,,,,
110,1991,1991-11-17,11,29.042,SDG,,NOR,W 24-21,,,,,,,,,
111,1991,1991-11-24,12,29.049,SDG,@,NYJ,L 3-24,,,,,,,,,
112,1991,1991-12-01,13,29.056,SDG,,RAI,L 7-9,,,,,,,,,
113,1991,1991-12-08,14,29.063,SDG,@,KAN,L 17-20,,,,,,,,,
114,1991,1991-12-15,15,29.070,SDG,,MIA,W 38-30,,,,,,,,,
115,1991,1991-12-22,16,29.077,SDG,,DEN,L 14-17,,,,,,,,,
116,1992,1992-09-06,1,29.336,RAI,@,DEN,L 13-17,,,,,,,,,
117,1992,1992-09-13,2,29.343,RAI,@,CIN,L 21-24,,,,,,,,,
118,1992,1992-09-20,3,29.350,RAI,,CLE,L 16-28,,,,,,,,,
119,1992,1992-09-28,4,29.358,RAI,@,KAN,L 7-27,,,,,,,,,
120,1992,1992-10-18,7,30.012,RAI,@,SEA,W 19-0,,,,,,,,,
121,1993,1993-11-28,11,31.053,RAM,,SFO,L 10-35,,,,,,,,,
