ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring,sacks,def_int,def_int_yds,def_int_td
35,1983,1983-11-13,11,26.013,KAN,,CIN,W 20-15,0,0,,0,0,0,0.5,1,14,0
36,1983,1983-11-20,12,26.020,KAN,@,DAL,L 21-41,0,0,,0,,,,,,
37,1983,1983-11-27,13,26.027,KAN,@,SEA,L 48-51,0,0,,0,,,,,,
38,1984,1984-09-02,1,26.307,KAN,@,PIT,W 37-27,,,,,,,,,,
39,1984,1984-09-09,2,26.314,KAN,@,CIN,W 27-22,,,,,,,,,,
40,1984,1984-09-16,3,26.321,KAN,,RAI,L 20-22,0,0,,0,0,0,0.0,1,0,0
41,1984,1984-09-23,4,26.328,KAN,@,DEN,L 0-21,0,0,,0,0,0,0.0,1,16,0
42,1984,1984-09-30,5,26.335,KAN,,CLE,W 10-6,,,,,,,,,,
43,1984,1984-10-07,6,26.342,KAN,,NYJ,L 16-17,,,,,,,,,,
44,1984,1984-10-14,7,26.349,KAN,,SDG,W 31-13,,,,,,,,,,
45,1984,1984-10-21,8,26.356,KAN,@,NYJ,L 7-28,,,,,,,,,,
46,1984,1984-10-28,9,26.363,KAN,,TAM,W 24-20,,,,,,,,,,
47,1984,1984-11-04,10,27.004,KAN,@,SEA,L 0-45,,,,,,,,,,
48,1984,1984-11-11,11,27.011,KAN,,HOU,L 16-17,,,,,,,,,,
49,1984,1984-11-18,12,27.018,KAN,@,RAI,L 7-17,,,,,,,,,,
50,1984,1984-11-25,13,27.025,KAN,@,NYG,L 27-28,,,,,,,,,,
51,1984,1984-12-02,14,27.032,KAN,,DEN,W 16-13,,,,,,,,,,
52,1984,1984-12-09,15,27.039,KAN,,SEA,W 34-7,,,,,,,,,,
53,1984,1984-12-16,16,27.046,KAN,@,SDG,W 42-21,,,,,,,,,,
54,1985,1985-09-08,1,27.312,KAN,@,NOR,W 47-27,,,,,,,,,,
55,1985,1985-09-12,2,27.316,KAN,,RAI,W 36-20,,,,,,,,,,
56,1985,1985-09-22,3,27.326,KAN,@,MIA,L 0-31,,,,,,,,,,
57,1985,1985-09-29,4,27.333,KAN,,SEA,W 28-7,,,,,,,,,,
58,1985,1985-10-13,6,27.347,KAN,@,SDG,L 20-31,,,,,,,,,,
59,1985,1985-10-20,7,27.354,KAN,,RAM,L 0-16,,,,,,,,,,
60,1985,1985-10-27,8,27.361,KAN,,DEN,L 10-30,0,0,,0,0,0,1.0,0,0,0
61,1985,1985-11-03,9,28.003,KAN,@,HOU,L 20-23,,,,,,,,,,
62,1985,1985-11-10,10,28.010,KAN,,PIT,L 28-36,0,0,,0,0,0,0.5,0,0,0
63,1985,1985-11-17,11,28.017,KAN,@,SFO,L 3-31,,,,,,,,,,
64,1985,1985-11-24,12,28.024,KAN,,IND,W 20-7,,,,,,,,,,
65,1985,1985-12-01,13,28.031,KAN,@,SEA,L 6-24,,,,,,,,,,
66,1985,1985-12-08,14,28.038,KAN,,ATL,W 38-10,0,0,,0,0,0,0.5,0,0,0
67,1985,1985-12-14,15,28.044,KAN,@,DEN,L 13-14,0,0,,0,0,0,0.0,1,0,0
68,1985,1985-12-22,16,28.052,KAN,,SDG,W 38-34,,,,,,,,,,
69,1986,1986-09-07,1,28.311,KAN,,CIN,W 24-14,,,,,,,,,,
70,1986,1986-09-14,2,28.318,KAN,@,SEA,L 17-23,,,,,,,,,,
71,1986,1986-09-21,3,28.325,KAN,,HOU,W 27-13,,,,,,,,,,
72,1986,1986-09-28,4,28.332,KAN,@,BUF,W 20-17,,,,,,,,,,
73,1986,1986-10-12,6,28.346,KAN,@,CLE,L 7-20,,,,,,,,,,
74,1986,1986-10-19,7,28.353,KAN,,SDG,W 42-41,0,0,,0,2,12,0.0,3,121,2
75,1986,1986-10-26,8,28.360,KAN,,TAM,W 27-20,,,,,,,,,,
76,1986,1986-11-02,9,29.002,KAN,@,SDG,W 24-23,0,0,,0,0,0,0.0,1,0,0
77,1986,1986-11-09,10,29.009,KAN,,SEA,W 27-7,,,,,,,,,,
78,1986,1986-11-16,11,29.016,KAN,@,DEN,L 17-38,,,,,,,,,,
79,1986,1986-11-23,12,29.023,KAN,@,STL,L 14-23,,,,,,,,,,
80,1986,1986-11-30,13,29.030,KAN,,BUF,L 14-17,,,,,,,,,,
81,1986,1986-12-07,14,29.037,KAN,,DEN,W 37-10,0,0,,0,1,6,0.0,1,72,1
82,1986,1986-12-14,15,29.044,KAN,@,RAI,W 20-17,,,,,,,,,,
83,1986,1986-12-21,16,29.051,KAN,@,PIT,W 24-19,,,,,,,,,,
84,1987,1987-09-13,1,29.317,KAN,,SDG,W 20-13,,,,,,,,,,
85,1987,1987-09-20,2,29.324,KAN,@,SEA,L 14-43,,,,,,,,,,
86,1987,1987-10-25,6,29.359,KAN,@,SDG,L 21-42,,,,,,,,,,
87,1987,1987-11-01,7,30.001,KAN,@,CHI,L 28-31,,,,,,,,,,
88,1987,1987-11-08,8,30.008,KAN,,PIT,L 16-17,,,,,,,,,,
89,1987,1987-11-15,9,30.015,KAN,,NYJ,L 9-16,,,,,,,,,,
90,1987,1987-11-22,10,30.022,KAN,,GNB,L 3-23,,,,,,,,,,
91,1987,1987-11-26,11,30.026,KAN,@,DET,W 27-20,,,,,,,,,,
92,1987,1987-12-06,12,30.036,KAN,@,CIN,L 27-30,,,,,,,,,,
93,1987,1987-12-13,13,30.043,KAN,,RAI,W 16-10,,,,,,,,,,
94,1987,1987-12-19,14,30.049,KAN,@,DEN,L 17-20,,,,,,,,,,
95,1988,1988-09-04,1,30.309,KAN,,CLE,L 3-6,,,,,,,,,,
96,1988,1988-09-11,2,30.316,KAN,@,SEA,L 10-31,,,,,,,,,,
97,1988,1988-09-25,4,30.330,KAN,,SDG,L 23-24,,,,,,,,,,
98,1988,1988-10-02,5,30.337,KAN,@,NYJ,T 17-17,0,0,,0,0,0,0.0,1,32,0
99,1988,1988-10-09,6,30.344,KAN,@,HOU,L 6-7,0,0,,0,0,0,0.0,1,25,0
100,1988,1988-10-16,7,30.351,KAN,,RAI,L 17-27,,,,,,,,,,
101,1988,1988-11-20,12,31.020,KAN,,SEA,W 27-24,,,,,,,,,,
102,1988,1988-11-27,13,31.027,KAN,@,PIT,L 10-16,,,,,,,,,,
103,1988,1988-12-04,14,31.034,KAN,,NYJ,W 38-34,,,,,,,,,,
104,1988,1988-12-11,15,31.041,KAN,@,NYG,L 12-28,,,,,,,,,,
105,1989,1989-10-29,8,31.363,KAN,@,PIT,L 17-23,,,,,,,,,,
106,1989,1989-11-05,9,32.005,KAN,,SEA,W 20-10,,,,,,,,,,
107,1989,1989-11-12,10,32.012,KAN,,DEN,L 13-16,,,,,,,,,,
108,1989,1989-11-19,11,32.019,KAN,@,CLE,T 10-10,,,,,,,,,,
109,1989,1989-11-26,12,32.026,KAN,,HOU,W 34-0,,,,,,,,,,
110,1989,1989-12-03,13,32.033,KAN,,MIA,W 26-21,,,,,,,,,,
111,1989,1989-12-10,14,32.040,KAN,@,GNB,W 21-3,0,0,,0,0,0,0.0,1,0,0
112,1989,1989-12-17,15,32.047,KAN,,SDG,L 13-20,,,,,,,,,,
113,1989,1989-12-24,16,32.054,KAN,@,MIA,W 27-24,,,,,,,,,,
114,1990,1990-09-09,1,32.313,KAN,,MIN,W 24-21,,,,,,,,,,
115,1990,1990-09-17,2,32.321,KAN,@,DEN,L 23-24,,,,,,,,,,
116,1990,1990-09-23,3,32.327,KAN,@,GNB,W 17-3,,,,,,,,,,
117,1990,1990-09-30,4,32.334,KAN,,CLE,W 34-0,,,,,,,,,,
118,1990,1990-10-07,5,32.341,KAN,@,IND,L 19-23,,,,,,,,,,
119,1990,1990-10-14,6,32.348,KAN,,DET,W 43-24,,,,,,,,,,
120,1990,1990-10-21,7,32.355,KAN,@,SEA,L 7-19,,,,,,,,,,
121,1990,1990-11-04,8,33.004,KAN,,RAI,W 9-7,,,,,,,,,,
122,1990,1990-11-11,9,33.011,KAN,,SEA,L 16-17,,,,,,,,,,
123,1990,1990-11-18,10,33.018,KAN,,SDG,W 27-10,0,0,,0,0,0,0.0,1,14,0
124,1990,1990-11-25,11,33.025,KAN,@,RAI,W 27-24,,,,,,,,,,
125,1990,1990-12-02,12,33.032,KAN,@,NWE,W 37-7,,,,,,,,,,
126,1990,1990-12-09,13,33.039,KAN,,DEN,W 31-20,,,,,,,,,,
127,1990,1990-12-16,14,33.046,KAN,,HOU,L 10-27,,,,,,,,,,
128,1990,1990-12-23,15,33.053,KAN,@,SDG,W 24-21,,,,,,,,,,
129,1990,1990-12-29,16,33.059,KAN,@,CHI,W 21-10,,,,,,,,,,
130,1991,1991-09-01,1,33.305,KAN,,ATL,W 14-3,,,,,,,,,,
131,1991,1991-09-08,2,33.312,KAN,,NOR,L 10-17,,,,,,,,,,
132,1991,1991-09-16,3,33.320,KAN,@,HOU,L 7-17,,,,,,,,,,
133,1991,1991-09-22,4,33.326,KAN,,SEA,W 20-13,,,,,,,,,,
134,1991,1991-09-29,5,33.333,KAN,@,SDG,W 14-13,,,,,,,,,,
135,1991,1991-10-07,6,33.341,KAN,,BUF,W 33-6,,,,,,,,,,
136,1991,1991-10-13,7,33.347,KAN,,MIA,W 42-7,,,,,,,,,,
137,1991,1991-10-20,8,33.354,KAN,@,DEN,L 16-19,,,,,,,,,,
138,1991,1991-10-28,9,33.362,KAN,,RAI,W 24-21,0,0,,0,0,0,0.0,1,83,0
139,1991,1991-11-10,10,34.010,KAN,@,RAM,W 27-20,,,,,,,,,,
140,1991,1991-11-17,11,34.017,KAN,,DEN,L 20-24,,,,,,,,,,
141,1991,1991-11-24,12,34.024,KAN,@,CLE,L 15-20,,,,,,,,,,
142,1991,1991-12-01,13,34.031,KAN,@,SEA,W 19-6,,,,,,,,,,
143,1991,1991-12-08,14,34.038,KAN,,SDG,W 20-17,,,,,,,,,,
144,1991,1991-12-14,15,34.044,KAN,@,SFO,L 14-28,,,,,,,,,,
145,1991,1991-12-22,16,34.052,KAN,@,RAI,W 27-21,,,,,,,,,,
