ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring,sacks,def_int,def_int_yds,def_int_td
95,1998,1998-11-02,8,27.147,PHI,,DAL,L 0-34,,0,0,,0,0,0,,0,0,0,1.0,0,0,0
96,1998,1998-11-08,9,27.153,PHI,,DET,W 10-9,,,,,,,,,,,,,,,
97,1998,1998-11-22,11,27.167,PHI,@,NYG,L 0-20,,,,,,,,,,,,,,,
98,1998,1998-11-29,12,27.174,PHI,@,GNB,L 16-24,,0,0,,0,0,0,,0,0,0,0.0,1,29,0
99,1998,1998-12-03,13,27.178,PHI,,STL,W 17-14,,,,,,,,,,,,,,,
100,1998,1998-12-13,14,27.188,PHI,,ARI,L 17-20,,0,0,,0,0,0,,0,0,0,0.0,1,0,0
101,1998,1998-12-20,15,27.195,PHI,@,DAL,L 9-13,,,,,,,,,,,,,,,
102,1998,1998-12-27,16,27.202,PHI,,NYG,L 10-20,,,,,,,,,,,,,,,
103,1999,1999-09-12,1,28.096,PHI,,ARI,L 24-25,*,,,,,,,,,,,,,,
104,1999,1999-09-19,2,28.103,PHI,,TAM,L 5-19,*,0,0,,0,0,0,,0,0,0,1.0,1,26,0
105,1999,1999-09-26,3,28.110,PHI,@,BUF,L 0-26,*,,,,,,,,,,,,,,
106,1999,1999-10-03,4,28.117,PHI,@,NYG,L 15-16,*,0,0,,0,0,0,,0,0,0,0.0,1,1,0
107,1999,1999-10-10,5,28.124,PHI,,DAL,W 13-10,*,0,0,,0,0,0,,0,0,0,0.0,1,0,0
108,1999,1999-10-17,6,28.131,PHI,@,CHI,W 20-16,*,0,0,,0,0,0,,0,0,0,0.0,1,35,0
109,1999,1999-11-07,9,28.152,PHI,@,CAR,L 7-33,*,,,,,,,,,,,,,,
110,1999,1999-11-14,10,28.159,PHI,,WAS,W 35-28,*,0,0,,0,0,0,,0,0,0,0.0,1,29,0
111,1999,1999-11-21,11,28.166,PHI,,IND,L 17-44,*,,,,,,,,,,,,,,
112,1999,1999-11-28,12,28.173,PHI,@,WAS,L 17-20,*,,,,,,,,,,,,,,
113,1999,1999-12-05,13,28.180,PHI,@,ARI,L 17-21,*,,,,,,,,,,,,,,
114,1999,1999-12-12,14,28.187,PHI,@,DAL,L 10-20,*,,,,,,,,,,,,,,
115,1999,1999-12-19,15,28.194,PHI,,NWE,W 24-9,*,0,0,,0,0,0,,0,0,0,0.0,2,0,0
116,1999,2000-01-02,16,28.208,PHI,,STL,W 38-31,*,,,,,,,,,,,,,,
117,2000,2000-09-03,1,29.087,PHI,@,DAL,W 41-14,*,,,,,,,,,,,,,,
118,2000,2000-09-10,2,29.094,PHI,,NYG,L 18-33,*,,,,,,,,,,,,,,
119,2000,2000-09-17,3,29.101,PHI,@,GNB,L 3-6,,0,0,,0,0,0,,0,0,0,0.0,1,0,0
120,2000,2000-09-24,4,29.108,PHI,@,NOR,W 21-7,*,0,0,,0,0,0,,0,0,0,0.0,2,17,0
121,2000,2000-10-01,5,29.115,PHI,,ATL,W 38-10,*,,,,,,,,,,,,,,
122,2000,2000-10-08,6,29.122,PHI,,WAS,L 14-17,*,,,,,,,,,,,,,,
123,2000,2000-10-15,7,29.129,PHI,@,ARI,W 33-14,*,0,0,,0,0,0,,0,0,0,0.0,1,17,0
124,2000,2000-10-22,8,29.136,PHI,,CHI,W 13-9,*,,,,,,,,,,,,,,
125,2000,2000-10-29,9,29.143,PHI,@,NYG,L 7-24,*,0,0,,0,0,0,,0,0,0,1.0,0,0,0
126,2000,2000-11-05,10,29.150,PHI,,DAL,W 16-13,*,,,,,,,,,,,,,,
127,2000,2000-11-12,11,29.157,PHI,@,PIT,W 26-23,,,,,,,,,,,,,,,
128,2000,2000-11-19,12,29.164,PHI,,ARI,W 34-9,,,,,,,,,,,,,,,
129,2000,2000-11-26,13,29.171,PHI,@,WAS,W 23-20,,,,,,,,,,,,,,,
130,2000,2000-12-03,14,29.178,PHI,,TEN,L 13-15,,,,,,,,,,,,,,,
131,2000,2000-12-10,15,29.185,PHI,@,CLE,W 35-24,*,0,0,,0,0,0,,0,0,0,0.0,1,0,0
132,2000,2000-12-24,16,29.199,PHI,,CIN,W 16-7,,,,,,,,,,,,,,,
133,2001,2001-09-09,1,30.093,PHI,,STL,L 17-20,*,0,0,,0,0,0,,0,0,0,0.0,1,0,0
134,2001,2001-09-23,2,30.107,PHI,@,SEA,W 27-3,*,,,,,,,,,,,,,,
135,2001,2001-09-30,3,30.114,PHI,,DAL,W 40-18,*,,,,,,,,,,,,,,
136,2001,2001-10-07,4,30.121,PHI,,ARI,L 20-21,*,,,,,,,,,,,,,,
137,2001,2001-10-22,5,30.136,PHI,@,NYG,W 10-9,*,,,,,,,,,,,,,,
138,2001,2001-10-28,6,30.142,PHI,,OAK,L 10-20,*,,,,,,,,,,,,,,
139,2001,2001-11-04,7,30.149,PHI,@,ARI,W 21-7,*,,,,,,,,,,,,,,
140,2001,2001-11-11,8,30.156,PHI,,MIN,W 48-17,*,0,0,,0,0,0,,0,0,0,0.0,1,0,0
141,2001,2001-11-18,9,30.163,PHI,@,DAL,W 36-3,*,0,0,,0,0,0,,0,0,0,1.5,0,0,0
142,2001,2001-11-25,10,30.170,PHI,,WAS,L 3-13,*,,,,,,,,,,,,,,
143,2001,2001-11-29,11,30.174,PHI,@,KAN,W 23-10,*,,,,,,,,,,,,,,
144,2001,2001-12-09,12,30.184,PHI,,SDG,W 24-14,*,0,0,,0,0,0,,0,0,0,0.0,1,0,0
145,2001,2001-12-16,13,30.191,PHI,@,WAS,W 20-6,*,,,,,,,,,,,,,,
146,2001,2001-12-22,14,30.197,PHI,@,SFO,L 3-13,*,,,,,,,,,,,,,,
147,2001,2001-12-30,15,30.205,PHI,,NYG,W 24-21,*,,,,,,,,,,,,,,
148,2002,2002-09-16,2,31.100,PHI,@,WAS,W 37-7,*,0,0,,0,0,0,,0,0,0,0.0,1,1,0
149,2002,2002-09-22,3,31.106,PHI,,DAL,W 44-13,*,,,,,,,,,,,,,,
150,2002,2002-09-29,4,31.113,PHI,,HOU,W 35-17,*,,,,,,,,,,,,,,
151,2002,2002-10-06,5,31.120,PHI,@,JAX,L 25-28,*,,,,,,,,,,,,,,
152,2002,2002-10-20,6,31.134,PHI,,TAM,W 20-10,*,,,,,,,,,,,,,,
153,2002,2002-10-28,7,31.142,PHI,,NYG,W 17-3,*,,,,,,,,,,,,,,
154,2002,2002-11-03,8,31.148,PHI,@,CHI,W 19-13,*,,,,,,,,,,,,,,
155,2002,2002-11-10,9,31.155,PHI,,IND,L 13-35,*,,,,,,,,,,,,,,
156,2002,2002-11-17,10,31.162,PHI,,ARI,W 38-14,*,,,,,,,,,,,,,,
157,2002,2002-11-25,11,31.170,PHI,@,SFO,W 38-17,*,,,,,,,,,,,,,,
158,2002,2002-12-01,12,31.176,PHI,,STL,W 10-3,*,0,0,,0,0,0,,0,0,0,0.0,1,0,0
159,2002,2002-12-08,13,31.183,PHI,@,SEA,W 27-20,*,,,,,,,,,,,,,,
160,2002,2002-12-15,14,31.190,PHI,,WAS,W 34-21,*,,,,,,,,,,,,,,
161,2002,2002-12-21,15,31.196,PHI,@,DAL,W 27-3,*,,,,,,,,,,,,,,
162,2002,2002-12-28,16,31.203,PHI,@,NYG,L 7-10,*,,,,,,,,,,,,,,
163,2003,2003-09-08,1,32.092,PHI,,TAM,L 0-17,*,0,0,,0,0,0,,0,0,0,0.0,1,28,0
164,2003,2003-09-14,2,32.098,PHI,,NWE,L 10-31,*,,,,,,,,,,,,,,
165,2003,2003-09-28,3,32.112,PHI,@,BUF,W 23-13,*,,,,,,,,,,,,,,
166,2003,2003-10-12,5,32.126,PHI,@,DAL,L 21-23,*,0,0,,0,0,0,,0,0,0,0.0,1,0,0
167,2003,2003-10-19,6,32.133,PHI,@,NYG,W 14-10,*,,,,,,,,,,,,,,
168,2003,2003-10-26,7,32.140,PHI,,NYJ,W 24-17,*,,,,,,,,,,,,,,
169,2003,2003-11-02,8,32.147,PHI,@,ATL,W 23-16,*,,,,,,,,,,,,,,
170,2003,2003-11-10,9,32.155,PHI,@,GNB,W 17-14,*,,,,,,,,,,,,,,
171,2003,2003-11-16,10,32.161,PHI,,NYG,W 28-10,*,0,0,,0,0,0,,0,0,0,0.0,1,0,0
172,2003,2003-11-23,11,32.168,PHI,,NOR,W 33-20,*,,,,,,,,,,,,,,
173,2003,2003-11-30,12,32.175,PHI,@,CAR,W 25-16,*,,,,,,,,,,,,,,
174,2003,2003-12-07,13,32.182,PHI,,DAL,W 36-10,*,,,,,,,,,,,,,,
175,2003,2003-12-15,14,32.190,PHI,@,MIA,W 34-27,*,,,,,,,,,,,,,,
176,2004,2004-09-12,1,33.096,BUF,,JAX,L 10-13,*,,,,,,,,,,,,,,
177,2004,2004-09-19,2,33.103,BUF,@,OAK,L 10-13,*,,,,,,,,,,,,,,
178,2004,2004-10-03,3,33.117,BUF,,NWE,L 17-31,*,,,,,,,,,,,,,,
179,2004,2004-12-12,13,33.187,BUF,,CLE,W 37-7,*,0,0,,0,0,0,,0,0,0,1.0,1,8,0
180,2004,2004-12-19,14,33.194,BUF,@,CIN,W 33-17,*,,,,,,,,,,,,,,
181,2004,2004-12-26,15,33.201,BUF,@,SFO,W 41-7,*,,,,,,,,,,,,,,
182,2004,2005-01-02,16,33.208,BUF,,PIT,L 24-29,*,,,,,,,,,,,,,,
183,2005,2005-09-11,1,34.095,BUF,,HOU,W 22-7,*,0,0,,0,0,0,,0,0,0,0.0,2,22,0
184,2005,2005-09-18,2,34.102,BUF,@,TAM,L 3-19,*,,,,,,,,,,,,,,
185,2005,2005-09-25,3,34.109,BUF,,ATL,L 16-24,*,,,,,,,,,,,,,,
186,2005,2005-10-02,4,34.116,BUF,@,NOR,L 7-19,*,,,,,,,,,,,,,,
187,2005,2005-10-09,5,34.123,BUF,,MIA,W 20-14,*,0,0,,0,0,0,,0,0,0,0.0,1,6,0
188,2005,2005-10-16,6,34.130,BUF,,NYJ,W 27-17,*,,,,,,,,,,,,0,8,0
189,2005,2005-10-23,7,34.137,BUF,@,OAK,L 17-38,*,,,,,,,,,,,,,,
190,2005,2005-10-30,8,34.144,BUF,@,NWE,L 16-21,*,,,,,,,,,,,,,,
191,2005,2005-11-13,9,34.158,BUF,,KAN,W 14-3,*,,,,,,,,,,,,,,
192,2005,2005-11-20,10,34.165,BUF,@,SDG,L 10-48,*,,,,,,,,,,,,,,
193,2005,2005-11-27,11,34.172,BUF,,CAR,L 9-13,*,,,,,,,,,,,,,,
194,2005,2005-12-04,12,34.179,BUF,@,MIA,L 23-24,*,,,,,,,,,,,,,,
195,2005,2005-12-11,13,34.186,BUF,,NWE,L 7-35,*,,,,,,,,,,,,,,
196,2005,2005-12-17,14,34.192,BUF,,DEN,L 17-28,*,,,,,,,,,,,,,,
197,2005,2005-12-24,15,34.199,BUF,@,CIN,W 37-27,*,0,0,,0,0,0,,0,0,0,0.0,1,42,0
198,2005,2006-01-01,16,34.207,BUF,@,NYJ,L 26-30,*,,,,,,,,,,,,,,
199,2006,2006-09-10,1,35.094,BUF,@,NWE,L 17-19,*,,,,,,,,,,,,,,
200,2006,2006-10-22,7,35.136,WAS,@,IND,L 22-36,,,,,,,,,,,,,,,
201,2006,2006-11-05,8,35.150,WAS,,DAL,W 22-19,*,,,,,,,,,,,,,,
202,2006,2006-11-12,9,35.157,WAS,@,PHI,L 3-27,*,,,,,,,,,,,,,,
203,2006,2006-11-19,10,35.164,WAS,@,TAM,L 17-20,*,,,,,,,,,,,,,,
204,2006,2006-12-10,13,35.185,WAS,,PHI,L 19-21,,,,,,,,,,,,,,,
205,2006,2006-12-17,14,35.192,WAS,@,NOR,W 16-10,,,,,,,,,,,,,,,
206,2006,2006-12-24,15,35.199,WAS,@,STL,L 31-37,,,,,,,,,,,,,,,
207,2006,2006-12-30,16,35.205,WAS,,NYG,L 28-34,,,,,,,,,,,,,,,
