ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring,sacks,tackles_solo,tackles_assists
41,2013,2013-12-15,14,26.103,MIA,,NWE,W 24-20,,1,1,11,11.00,0,100.0%,11.00,0,0,,0,0,0,,0,0,0,0.0,0,0
42,2013,2013-12-22,15,26.110,MIA,@,BUF,L 0-19,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,0.0,3,1
43,2013,2013-12-29,16,26.117,MIA,,NYJ,L 7-20,,7,3,25,8.33,0,42.9%,3.57,0,0,,0,0,0,,0,0,0,0.0,1,0
44,2014,2014-09-14,2,27.011,CLE,,NOR,W 26-24,,0,0,0,,0,0.0%,,0,0,,0,1,32,32.00,0,0,0,0.0,0,0
45,2014,2014-09-21,3,27.018,CLE,,BAL,L 21-23,,0,0,0,,0,0.0%,,0,0,,0,1,31,31.00,0,0,0,0.0,0,0
46,2014,2014-10-05,4,27.032,CLE,@,TEN,W 29-28,,0,0,0,,0,0.0%,,0,0,,0,2,45,22.50,0,0,0,0.0,0,0
47,2014,2014-10-12,5,27.039,CLE,,PIT,W 31-10,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,0.0,2,0
48,2014,2014-10-19,6,27.046,CLE,@,JAX,L 6-24,,0,0,0,,0,0.0%,,0,0,,0,1,32,32.00,0,0,0,0.0,2,0
49,2014,2014-10-26,7,27.053,CLE,,OAK,W 23-13,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,0.0,1,0
50,2014,2014-11-02,8,27.060,CLE,,TAM,W 22-17,,0,0,0,,0,0.0%,,0,0,,0,2,46,23.00,0,0,0,0.0,0,0
51,2014,2014-11-06,9,27.064,CLE,@,CIN,W 24-3,,0,0,0,,0,0.0%,,0,0,,0,1,25,25.00,0,0,0,0.0,0,0
52,2014,2014-11-16,10,27.074,CLE,,HOU,L 7-23,,0,0,0,,0,0.0%,,0,0,,0,4,89,22.25,0,0,0,0.0,0,0
53,2014,2014-12-07,13,27.095,CLE,,IND,L 24-25,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,0.0,3,0
54,2014,2014-12-14,14,27.102,CLE,,CIN,L 0-30,,0,0,0,,0,0.0%,,0,0,,0,1,22,22.00,0,0,0,0.0,0,0
55,2014,2014-12-21,15,27.109,CLE,@,CAR,L 13-17,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,0.0,1,0
56,2014,2014-12-28,16,27.116,CLE,@,BAL,L 10-20,,,,,,,0.0%,,,,,,,,,,,,,,
57,2015,2015-09-13,1,28.010,CLE,@,NYJ,L 10-31,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,0.0,0,0
58,2015,2015-09-20,2,28.017,CLE,,TEN,W 28-14,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,0.0,0,0
59,2015,2015-09-27,3,28.024,CLE,,OAK,L 20-27,,1,1,15,15.00,0,100.0%,15.00,0,0,,0,0,0,,0,0,0,0.0,0,0
60,2015,2015-10-04,4,28.031,CLE,@,SDG,L 27-30,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,0.0,0,0
61,2015,2015-10-11,5,28.038,CLE,@,BAL,W 33-30,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,0.0,0,0
62,2015,2015-10-25,7,28.052,CLE,@,STL,L 6-24,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,0.0,0,0
63,2015,2015-11-01,8,28.059,CLE,,ARI,L 20-34,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,0.0,0,0
64,2015,2015-11-05,9,28.063,CLE,@,CIN,L 10-31,,0,0,0,,0,0.0%,,0,0,,0,1,29,29.00,0,0,0,0.0,0,0
65,2015,2015-11-15,10,28.073,CLE,@,PIT,L 9-30,,0,0,0,,0,0.0%,,0,0,,0,2,48,24.00,0,0,0,0.0,0,0
66,2015,2015-11-30,11,28.088,CLE,,BAL,L 27-33,,2,1,10,10.00,1,50.0%,5.00,0,0,,0,0,0,,0,1,6,0.0,0,0
67,2015,2015-12-06,12,28.094,CLE,,CIN,L 3-37,,1,1,14,14.00,0,100.0%,14.00,0,0,,0,0,0,,0,0,0,0.0,0,0
68,2015,2015-12-13,13,28.101,CLE,,SFO,W 24-10,*,3,2,23,11.50,0,66.7%,7.67,0,0,,0,0,0,,0,0,0,0.0,0,0
69,2015,2015-12-20,14,28.108,CLE,@,SEA,L 13-30,,2,1,20,20.00,0,50.0%,10.00,0,0,,0,0,0,,0,0,0,0.0,0,0
70,2015,2015-12-27,15,28.115,CLE,@,KAN,L 13-17,*,1,1,-1,-1.00,0,100.0%,-1.00,0,0,,0,0,0,,0,0,0,0.0,0,0
