ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,all_td,scoring,sacks,tackles_solo,tackles_assists
1,2011,2011-09-11,1,23.033,IND,@,HOU,L 7-34,*,,0,0,,0,0.0%,,0,0,0.0,1,0
2,2011,2011-09-18,2,23.040,IND,,CLE,L 19-27,*,0,0,0,,0,0.0%,,0,0,0.0,1,0
3,2011,2011-09-25,3,23.047,IND,,PIT,L 20-23,*,,,,,,0.0%,,,,,,
4,2011,2011-10-03,4,23.055,IND,@,TAM,L 17-24,*,,,,,,0.0%,,,,,,
5,2011,2011-11-06,9,23.089,IND,,ATL,L 7-31,*,,0,0,,0,0.0%,,0,0,0.0,0,1
6,2011,2011-11-13,10,23.096,IND,,JAX,L 3-17,*,0,,,,,0.0%,,,,,,
7,2011,2011-11-27,11,23.110,IND,,CAR,L 19-27,*,,,,,,0.0%,,,,,,
8,2011,2011-12-04,12,23.117,IND,@,NWE,L 24-31,*,0,,,,,0.0%,,,,,,
9,2011,2011-12-11,13,23.124,IND,@,BAL,L 10-24,*,0,,,,,0.0%,,,,,,
10,2011,2011-12-18,14,23.131,IND,,TEN,W 27-13,*,,,,,,0.0%,,,,,,
11,2011,2011-12-22,15,23.135,IND,,HOU,W 19-16,*,,,,,,0.0%,,,,,,
12,2011,2012-01-01,16,23.145,IND,@,JAX,L 13-19,*,,,,,,0.0%,,,,,,
13,2012,2012-09-09,1,24.031,IND,@,CHI,L 21-41,*,,0,0,,0,0.0%,,0,0,0.0,0,0
14,2012,2012-09-16,2,24.038,IND,,MIN,W 23-20,*,0,,,,,0.0%,,,,,,
15,2012,2012-09-23,3,24.045,IND,,JAX,L 17-22,*,,,,,,0.0%,,,,,,
16,2012,2012-10-07,4,24.059,IND,,GNB,W 30-27,*,0,,,,,0.0%,,,,,,
17,2012,2012-10-14,5,24.066,IND,@,NYJ,L 9-35,*,,,,,,0.0%,,,,,,
18,2012,2012-10-21,6,24.073,IND,,CLE,W 17-13,*,,,,,,0.0%,,,,,,
19,2012,2012-10-28,7,24.080,IND,@,TEN,W 19-13,*,,0,0,,0,0.0%,,0,0,0.0,0,0
20,2012,2012-11-04,8,24.087,IND,,MIA,W 23-20,*,,,,,,0.0%,,,,,,
21,2012,2012-11-08,9,24.091,IND,@,JAX,W 27-10,*,,0,0,,0,0.0%,,0,0,0.0,0,0
22,2012,2012-11-18,10,24.101,IND,@,NWE,L 24-59,*,,,,,,0.0%,,,,,,
23,2012,2012-11-25,11,24.108,IND,,BUF,W 20-13,*,,,,,,0.0%,,,,,,
