ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,rush_att,rush_yds,rush_yds_per_att,rush_td,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,2001,2001-09-09,1,21.193,CLE,,SEA,L 6-9,,,,,,,,,,,0.0%,,,,,,,
2,2001,2001-09-23,2,21.207,CLE,,DET,W 24-14,,0,0,,0,0,0,0,,0,0.0%,,2,39,19.50,0,0,0
3,2001,2001-09-30,3,21.214,CLE,@,JAX,W 23-14,,0,0,,0,0,0,0,,0,0.0%,,2,27,13.50,0,0,0
4,2001,2001-10-07,4,21.221,CLE,,SDG,W 20-16,,0,0,,0,0,0,0,,0,0.0%,,2,67,33.50,0,0,0
5,2001,2001-10-14,5,21.228,CLE,@,CIN,L 14-24,,,,,,0,,,,,0.0%,,,,,,,
6,2001,2001-10-21,6,21.235,CLE,,BAL,W 24-14,,0,0,,0,0,0,0,,0,0.0%,,2,63,31.50,0,0,0
7,2001,2001-11-04,7,21.249,CLE,@,CHI,L 21-27,,,,,,,,,,,0.0%,,,,,,,
8,2001,2001-11-11,8,21.256,CLE,,PIT,L 12-15,,0,0,,0,0,0,0,,0,0.0%,,2,45,22.50,0,0,0
9,2001,2001-11-18,9,21.263,CLE,@,BAL,W 27-17,,18,56,3.11,1,2,1,7,7.00,0,50.0%,3.50,2,66,33.00,0,1,6
10,2001,2001-11-25,10,21.270,CLE,,CIN,W 18-0,,10,16,1.60,0,0,0,0,,0,0.0%,,0,0,,0,0,0
11,2001,2001-12-02,11,21.277,CLE,,TEN,L 15-31,,8,37,4.63,0,0,0,0,,0,0.0%,,3,62,20.67,0,0,0
12,2001,2001-12-09,12,21.284,CLE,@,NWE,L 16-27,,0,0,,0,0,0,0,,0,0.0%,,2,42,21.00,0,0,0
13,2001,2001-12-16,13,21.291,CLE,,JAX,L 10-15,,2,1,0.50,0,2,2,2,1.00,0,100.0%,1.00,1,6,6.00,0,0,0
14,2001,2001-12-23,14,21.298,CLE,@,GNB,L 7-30,,0,0,,0,0,0,0,,0,0.0%,,2,34,17.00,0,0,0
15,2001,2001-12-30,15,21.305,CLE,@,TEN,W 41-38,,7,46,6.57,0,3,1,2,2.00,0,33.3%,0.67,2,49,24.50,0,0,0
16,2001,2002-01-06,16,21.312,CLE,@,PIT,L 7-28,,6,16,2.67,0,0,0,0,,0,0.0%,,1,13,13.00,0,0,0
