ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,all_td,scoring
1,1983,1983-09-04,1,22.183,NYG,,RAM,L 6-16,0,0,,0,,
2,1983,1983-09-11,2,22.190,NYG,@,ATL,W 16-13,2,16,8.00,0,0,0
3,1983,1983-09-18,3,22.197,NYG,@,DAL,L 13-28,1,20,20.00,0,0,0
4,1983,1983-09-26,4,22.205,NYG,,GNB,W 27-3,2,34,17.00,0,0,0
5,1983,1983-10-02,5,22.211,NYG,,SDG,L 34-41,0,0,,0,,
6,1983,1983-10-09,6,22.218,NYG,,PHI,L 13-17,1,22,22.00,0,0,0
7,1983,1983-10-16,7,22.225,NYG,@,KAN,L 17-38,1,20,20.00,0,0,0
8,1983,1983-10-24,8,22.233,NYG,@,STL,T 20-20,3,14,4.67,0,0,0
9,1983,1983-10-30,9,22.239,NYG,,DAL,L 20-38,1,46,46.00,1,1,6
10,1983,1983-11-07,10,22.247,NYG,@,DET,L 9-15,1,13,13.00,0,0,0
11,1983,1983-11-13,11,22.253,NYG,,WAS,L 17-33,2,9,4.50,0,0,0
12,1983,1983-11-20,12,22.260,NYG,@,PHI,W 23-0,2,29,14.50,0,0,0
13,1983,1983-11-27,13,22.267,NYG,@,RAI,L 12-27,1,13,13.00,0,0,0
14,1983,1983-12-04,14,22.274,NYG,,STL,L 6-10,2,31,15.50,0,0,0
15,1983,1983-12-11,15,22.281,NYG,,SEA,L 12-17,1,7,7.00,0,0,0
16,1983,1983-12-17,16,22.287,NYG,@,WAS,L 22-31,1,6,6.00,0,0,0
17,1984,1984-09-02,1,23.181,NYG,,PHI,W 28-27,2,30,15.00,1,1,6
18,1984,1984-09-09,2,23.188,NYG,,DAL,W 28-7,3,47,15.67,1,1,6
19,1984,1984-09-16,3,23.195,NYG,@,WAS,L 14-30,0,0,,0,,
20,1984,1984-09-23,4,23.202,NYG,,TAM,W 17-14,4,42,10.50,1,1,6
21,1984,1984-09-30,5,23.209,NYG,@,RAM,L 12-33,4,41,10.25,0,0,0
22,1984,1984-10-08,6,23.217,NYG,,SFO,L 10-31,3,44,14.67,0,0,0
23,1984,1984-10-14,7,23.223,NYG,@,ATL,W 19-7,2,41,20.50,0,0,0
24,1984,1984-10-21,8,23.230,NYG,@,PHI,L 10-24,0,0,,0,,
25,1984,1984-10-28,9,23.237,NYG,,WAS,W 37-13,1,34,34.00,0,0,0
26,1984,1984-11-04,10,23.244,NYG,@,DAL,W 19-7,5,80,16.00,0,0,0
27,1984,1984-11-11,11,23.251,NYG,@,TAM,L 17-20,5,47,9.40,1,1,6
28,1984,1984-11-18,12,23.258,NYG,,STL,W 16-10,0,0,,0,,
29,1984,1984-11-25,13,23.265,NYG,,KAN,W 28-27,7,126,18.00,1,1,6
30,1984,1984-12-02,14,23.272,NYG,@,NYJ,W 20-10,4,45,11.25,0,0,0
