ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,punt,punt_yds,punt_yds_per_punt,punt_blocked
1,1979,1979-09-02,1,24.117,KAN,,BAL,W 14-0,0,0,,0,0,0,,0,0,0,,0,0,,,11,511,46.45,0
2,1979,1979-09-09,2,24.124,KAN,,CLE,L 24-27,0,0,,0,0,0,,0,0,0,,0,0,,,7,329,47.00,0
3,1979,1979-09-16,3,24.131,KAN,@,HOU,L 6-20,0,0,,0,0,0,,0,0,0,,0,0,,,5,204,40.80,0
4,1979,1979-09-23,4,24.138,KAN,,OAK,W 35-7,0,0,,0,0,0,,0,0,0,,0,0,,,3,139,46.33,0
5,1979,1979-09-30,5,24.145,KAN,@,SEA,W 24-6,0,0,,0,0,0,,0,0,0,,0,0,,,6,263,43.83,0
6,1979,1979-10-07,6,24.152,KAN,@,CIN,W 10-7,0,0,,0,0,0,,0,0,0,,0,0,,,7,308,44.00,0
7,1979,1979-10-14,7,24.159,KAN,,DEN,L 10-24,0,0,,0,0,0,,0,0,0,,0,0,,,6,251,41.83,0
8,1979,1979-10-21,8,24.166,KAN,,NYG,L 17-21,0,0,,0,0,0,,0,0,0,,0,0,,,2,94,47.00,0
9,1979,1979-10-28,9,24.173,KAN,@,DEN,L 3-20,0,0,,0,0,0,,0,0,0,,0,0,,,5,250,50.00,0
10,1979,1979-11-04,10,24.180,KAN,,SDG,L 14-20,0,0,,0,0,0,,0,0,0,,0,0,,,3,141,47.00,0
11,1979,1979-11-11,11,24.187,KAN,,PIT,L 3-30,0,0,,0,0,0,,0,0,0,,0,0,,,7,266,38.00,0
12,1979,1979-11-18,12,24.194,KAN,@,OAK,W 24-21,0,0,,0,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,3,149,49.67,0
13,1979,1979-11-25,13,24.201,KAN,@,SDG,L 7-28,0,0,,0,0,0,,0,0,0,,0,0,,,7,302,43.14,0
14,1979,1979-12-02,14,24.208,KAN,,SEA,W 37-21,0,0,,0,0,0,,0,0,0,,0,0,,,3,116,38.67,1
15,1979,1979-12-09,15,24.215,KAN,@,BAL,W 10-7,0,0,,0,0,0,,0,0,0,,0,0,,,7,259,37.00,0
16,1979,1979-12-16,16,24.222,KAN,@,TAM,L 0-3,0,0,,0,0,0,,0,0,0,,0,0,,,7,301,43.00,0
17,1980,1980-09-07,1,25.122,KAN,,OAK,L 14-27,0,0,,0,0,0,,0,0,0,,0,0,,,7,315,45.00,0
18,1980,1980-09-14,2,25.129,KAN,,SEA,L 16-17,0,0,,0,0,0,,0,0,0,,0,0,,,6,228,38.00,0
19,1980,1980-09-21,3,25.136,KAN,@,CLE,L 13-20,0,0,,0,0,0,,0,0,0,,0,0,,,5,197,39.40,0
20,1980,1980-09-28,4,25.143,KAN,,SDG,L 7-24,0,0,,0,0,0,,0,0,0,,0,0,,,9,334,37.11,0
21,1980,1980-10-05,5,25.150,KAN,@,OAK,W 31-17,0,0,,0,0,0,,0,0,0,,0,0,,,9,325,36.11,1
22,1980,1980-10-12,6,25.157,KAN,,HOU,W 21-20,0,0,,0,0,0,,0,0,0,,0,0,,,3,123,41.00,0
23,1980,1980-10-19,7,25.164,KAN,@,DEN,W 23-17,0,0,,0,0,0,,0,0,0,,0,0,,,4,159,39.75,0
24,1980,1980-10-26,8,25.171,KAN,,DET,W 20-17,0,0,,0,0,0,,0,0,0,,0,0,,,4,138,34.50,0
25,1980,1980-11-02,9,25.178,KAN,,BAL,L 24-31,0,0,,0,0,0,,0,0,0,,0,0,,,6,272,45.33,0
