ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,all_td,scoring,sacks,def_int,def_int_yds,def_int_td
1,1983,1983-09-04,1,21.305,RAI,@,CIN,W 20-10,,,,,,
2,1983,1983-09-11,2,21.312,RAI,,HOU,W 20-6,,,,,,
3,1983,1983-09-19,3,21.320,RAI,,MIA,W 27-14,,,,,,
4,1983,1983-09-25,4,21.326,RAI,@,DEN,W 22-7,0,0,2.0,0,0,0
5,1983,1983-10-02,5,21.333,RAI,@,WAS,L 35-37,0,0,1.0,0,0,0
6,1983,1983-10-09,6,21.340,RAI,,KAN,W 21-20,,,,,,
7,1983,1983-10-16,7,21.347,RAI,@,SEA,L 36-38,,,,,,
8,1983,1983-10-23,8,21.354,RAI,@,DAL,W 40-38,,,,,,
9,1983,1983-10-30,9,21.361,RAI,,SEA,L 21-34,,,,,,
10,1983,1983-11-06,10,22.003,RAI,@,KAN,W 28-20,,,,,,
11,1983,1983-11-13,11,22.010,RAI,,DEN,W 22-20,0,0,1.0,0,0,0
12,1983,1983-11-20,12,22.017,RAI,@,BUF,W 27-24,0,0,0.5,0,0,0
13,1983,1983-11-27,13,22.024,RAI,,NYG,W 27-12,0,0,3.0,0,0,0
14,1983,1983-12-01,14,22.028,RAI,@,SDG,W 42-10,0,0,2.0,0,0,0
15,1983,1983-12-11,15,22.038,RAI,,STL,L 24-34,,,,,,
16,1983,1983-12-18,16,22.045,RAI,,SDG,W 30-14,0,0,1.0,0,0,0
17,1984,1984-09-02,1,22.304,RAI,@,HOU,W 24-14,,,,,,
18,1984,1984-09-09,2,22.311,RAI,,GNB,W 28-7,,,,,,
19,1984,1984-09-16,3,22.318,RAI,@,KAN,W 22-20,,,,,,
20,1984,1984-09-24,4,22.326,RAI,,SDG,W 33-30,,,,,,
21,1984,1984-09-30,5,22.332,RAI,@,DEN,L 13-16,,,,,,
22,1984,1984-10-07,6,22.339,RAI,,SEA,W 28-14,0,0,1.0,0,0,0
23,1984,1984-10-14,7,22.346,RAI,,MIN,W 23-20,0,0,1.0,0,0,0
24,1984,1984-10-21,8,22.353,RAI,@,SDG,W 44-37,0,0,1.0,0,0,0
25,1984,1984-10-28,9,22.360,RAI,,DEN,L 19-22,,,,,,
26,1984,1984-11-04,10,23.001,RAI,@,CHI,L 6-17,,,,,,
27,1984,1984-11-12,11,23.009,RAI,@,SEA,L 14-17,0,0,1.0,0,0,0
28,1984,1984-11-18,12,23.015,RAI,,KAN,W 17-7,0,0,1.0,0,0,0
29,1984,1984-11-25,13,23.022,RAI,,IND,W 21-7,,,,,,
30,1984,1984-12-02,14,23.029,RAI,@,MIA,W 45-34,0,0,1.0,0,0,0
31,1984,1984-12-10,15,23.037,RAI,@,DET,W 24-3,0,0,1.0,0,0,0
32,1984,1984-12-16,16,23.043,RAI,,PIT,L 7-13,,,,,,
33,1985,1985-09-08,1,23.309,RAI,,NYJ,W 31-0,0,0,1.0,0,0,0
34,1985,1985-09-12,2,23.313,RAI,@,KAN,L 20-36,,,,,,
35,1985,1985-09-22,3,23.323,RAI,,SFO,L 10-34,0,0,1.0,0,0,0
36,1985,1985-09-29,4,23.330,RAI,@,NWE,W 35-20,,,,,,
37,1985,1985-10-06,5,23.337,RAI,,KAN,W 19-10,,,,,,
38,1985,1985-10-13,6,23.344,RAI,,NOR,W 23-13,0,0,1.0,0,0,0
39,1985,1985-10-20,7,23.351,RAI,@,CLE,W 21-20,0,0,1.0,0,0,0
40,1985,1985-10-28,8,23.359,RAI,,SDG,W 34-21,0,0,1.0,0,0,0
41,1985,1985-11-03,9,24.000,RAI,@,SEA,L 3-33,,,,,,
42,1985,1985-11-10,10,24.007,RAI,@,SDG,L 34-40,,,,,,
43,1985,1985-11-17,11,24.014,RAI,,CIN,W 13-6,0,0,1.0,0,0,0
44,1985,1985-11-24,12,24.021,RAI,,DEN,W 31-28,,,,,,
