ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,2017,2017-09-10,1,20.292,PIT,@,CLE,W 21-18,*,0,0,0,,0,0.0%,,1,4,4.00,0,0,0
2,2017,2017-09-17,2,20.299,PIT,,MIN,W 26-9,,4,3,16,5.33,1,75.0%,4.00,1,20,20.00,0,1,6
3,2017,2017-09-24,3,20.306,PIT,@,CHI,L 17-23,,6,2,39,19.50,0,33.3%,6.50,0,0,,0,0,0
4,2017,2017-10-01,4,20.313,PIT,@,BAL,W 26-9,,4,3,47,15.67,1,75.0%,11.75,0,0,,0,1,6
5,2017,2017-10-08,5,20.320,PIT,,JAX,L 9-30,,6,4,58,14.50,0,66.7%,9.67,1,9,9.00,0,0,0
6,2017,2017-10-15,6,20.327,PIT,@,KAN,W 19-13,,3,3,32,10.67,0,100.0%,10.67,1,11,11.00,0,0,0
7,2017,2017-10-22,7,20.334,PIT,,CIN,W 29-14,,3,2,39,19.50,1,66.7%,13.00,0,0,,0,1,6
8,2017,2017-10-29,8,20.341,PIT,@,DET,W 20-15,*,10,7,193,27.57,1,70.0%,19.30,0,0,,0,1,6
9,2017,2017-11-12,9,20.355,PIT,@,IND,W 20-17,*,7,5,97,19.40,1,71.4%,13.86,1,25,25.00,0,1,6
10,2017,2017-11-16,10,20.359,PIT,,TEN,W 40-17,*,8,4,47,11.75,0,50.0%,5.88,0,0,,0,0,0
11,2017,2017-12-04,12,21.012,PIT,@,CIN,W 23-20,,5,4,17,4.25,0,80.0%,3.40,0,0,,0,0,0
12,2017,2017-12-17,14,21.025,PIT,,NWE,L 24-27,*,6,6,114,19.00,0,100.0%,19.00,2,49,24.50,0,0,0
13,2017,2017-12-25,15,21.033,PIT,@,HOU,W 34-6,*,7,6,75,12.50,1,85.7%,10.71,0,0,,0,1,6
14,2017,2017-12-31,16,21.039,PIT,,CLE,W 28-24,*,10,9,143,15.89,1,90.0%,14.30,2,122,61.00,1,2,12
15,2018,2018-09-09,1,21.291,PIT,@,CLE,T 21-21,,8,5,119,23.80,0,62.5%,14.88,0,0,,0,0,0
16,2018,2018-09-16,2,21.298,PIT,,KAN,L 37-42,*,19,13,121,9.31,1,68.4%,6.37,0,0,,0,1,6
17,2018,2018-09-24,3,21.306,PIT,@,TAM,W 30-27,*,11,9,116,12.89,0,81.8%,10.55,0,0,,0,0,0
