ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
42,1994,1994-09-18,3,27.252,PHI,,GNB,W 13-7,4,2,18,9.00,0,50.0%,4.50,0,0,,0,0,0
43,1994,1994-10-02,4,27.266,PHI,@,SFO,W 40-8,2,1,5,5.00,0,50.0%,2.50,0,0,,0,0,0
44,1994,1994-10-09,5,27.273,PHI,,WAS,W 21-17,3,3,15,5.00,0,100.0%,5.00,0,0,,0,0,0
45,1994,1994-10-16,6,27.280,PHI,@,DAL,L 13-24,1,1,4,4.00,0,100.0%,4.00,0,0,,0,0,0
46,1994,1994-10-24,7,27.288,PHI,,HOU,W 21-6,,0,0,,0,0.0%,,0,0,,0,,
47,1994,1994-10-30,8,27.294,PHI,@,WAS,W 31-29,2,1,8,8.00,0,50.0%,4.00,0,0,,0,0,0
48,1994,1994-11-06,9,27.301,PHI,,ARI,W 17-7,2,1,14,14.00,0,50.0%,7.00,0,0,,0,0,0
49,1994,1994-11-13,10,27.308,PHI,,CLE,L 7-26,2,1,19,19.00,0,50.0%,9.50,0,0,,0,0,0
50,1994,1994-11-20,11,27.315,PHI,@,ARI,L 6-12,3,1,9,9.00,0,33.3%,3.00,0,0,,0,0,0
51,1994,1994-11-27,12,27.322,PHI,@,ATL,L 21-28,1,1,7,7.00,0,100.0%,7.00,0,0,,0,0,0
52,1994,1994-12-04,13,27.329,PHI,,DAL,L 19-31,3,2,15,7.50,1,66.7%,5.00,0,0,,0,1,6
53,1994,1994-12-11,14,27.336,PHI,@,PIT,L 3-14,3,1,9,9.00,0,33.3%,3.00,0,0,,0,0,0
54,1994,1994-12-18,15,27.343,PHI,,NYG,L 13-16,3,1,2,2.00,0,33.3%,0.67,1,0,0.00,0,0,0
55,1994,1994-12-24,16,27.349,PHI,@,CIN,L 30-33,3,3,50,16.67,0,100.0%,16.67,0,0,,0,0,0
