ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td
1,1965,1965-12-19,14,23.204,BUF,@,NYJ,L 12-14,1,43,43.00,0,0,0,,0
2,1966,1966-10-16,7,24.140,BUF,,SDG,T 17-17,0,0,,0,4,76,19.00,0
