ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring,sacks,tackles_solo,tackles_assists,def_int,def_int_yds,def_int_td
1,2013,2013-09-08,1,23.219,KAN,@,JAX,W 28-2,,0,0,,0,0,0,0.0,1,0,0,0,0
2,2013,2013-09-15,2,23.226,KAN,,DAL,W 17-16,,0,0,,0,0,0,0.0,1,0,0,0,0
3,2013,2013-09-19,3,23.230,KAN,@,PHI,W 26-16,,0,0,,0,0,0,0.0,1,0,0,0,0
4,2013,2013-09-29,4,23.240,KAN,,NYG,W 31-7,*,0,0,,0,0,0,0.0,1,0,0,0,0
5,2013,2013-10-06,5,23.247,KAN,@,TEN,W 26-17,,0,0,,0,0,6,0.0,2,1,1,0,0
6,2013,2013-10-13,6,23.254,KAN,,OAK,W 24-7,*,0,0,,0,0,0,0.0,5,0,1,12,0
7,2013,2013-10-20,7,23.261,KAN,,HOU,W 17-16,,0,0,,0,0,0,0.0,0,1,0,0,0
8,2013,2013-10-27,8,23.268,KAN,,CLE,W 23-17,*,0,0,,0,0,0,0.0,2,0,0,0,0
9,2013,2013-11-03,9,23.275,KAN,@,BUF,W 23-13,,0,0,,0,0,0,0.0,3,0,0,0,0
10,2013,2013-11-17,10,23.289,KAN,@,DEN,L 17-27,*,0,0,,0,0,0,0.0,5,0,0,0,0
11,2013,2013-11-24,11,23.296,KAN,,SDG,L 38-41,,0,0,,0,0,0,0.0,2,1,0,0,0
12,2013,2013-12-01,12,23.303,KAN,,DEN,L 28-35,*,0,0,,0,0,0,0.0,8,0,1,20,0
13,2013,2013-12-08,13,23.310,KAN,@,WAS,W 45-10,,0,0,,0,0,0,0.0,3,0,0,0,0
14,2013,2013-12-15,14,23.317,KAN,@,OAK,W 56-31,,0,0,,0,0,0,0.0,2,0,0,0,0
15,2013,2013-12-22,15,23.324,KAN,,IND,L 7-23,,0,0,,0,0,0,0.0,1,0,0,0,0
16,2013,2013-12-29,16,23.331,KAN,@,SDG,L 24-27,*,0,0,,0,0,0,0.0,4,0,0,0,0
17,2014,2014-09-14,2,24.225,KAN,@,DEN,L 17-24,*,0,0,,0,0,0,0.0,5,0,0,0,0
18,2014,2014-09-21,3,24.232,KAN,@,MIA,W 34-15,*,0,0,,0,0,0,0.0,6,0,0,0,0
19,2014,2014-09-29,4,24.240,KAN,,NWE,W 41-14,*,0,0,,0,0,0,0.0,1,0,0,0,0
20,2014,2014-10-05,5,24.246,KAN,@,SFO,L 17-22,*,0,0,,0,0,0,0.0,2,0,0,0,0
21,2014,2014-10-19,6,24.260,KAN,@,SDG,W 23-20,,,,,,,,,,,,,
22,2014,2014-10-26,7,24.267,KAN,,STL,W 34-7,,0,0,,0,0,0,0.0,1,0,0,0,0
23,2014,2014-11-02,8,24.274,KAN,,NYJ,W 24-10,,,,,,,,,,,,,
24,2014,2014-11-09,9,24.281,KAN,@,BUF,W 17-13,,0,0,,0,0,0,0.0,1,0,0,0,0
25,2014,2014-11-16,10,24.288,KAN,,SEA,W 24-20,,,,,,,,,,,,,
26,2014,2014-11-20,11,24.292,KAN,@,OAK,L 20-24,,0,0,,0,0,0,0.0,1,0,0,0,0
27,2014,2014-11-30,12,24.302,KAN,,DEN,L 16-29,,1,0,0.00,0,0,0,0.0,1,0,0,0,0
28,2014,2014-12-07,13,24.309,KAN,@,ARI,L 14-17,,,,,,,,,,,,,
29,2014,2014-12-14,14,24.316,KAN,,OAK,W 31-13,,0,0,,0,0,0,0.0,3,0,0,0,0
30,2015,2015-09-17,2,25.228,KAN,,DEN,L 24-31,,0,0,,0,0,0,0.0,0,0,0,0,0
31,2015,2015-09-28,3,25.239,KAN,@,GNB,L 28-38,*,0,0,,0,0,0,0.0,1,0,0,0,0
32,2015,2015-10-04,4,25.245,KAN,@,CIN,L 21-36,,0,0,,0,0,0,0.0,0,0,0,0,0
33,2015,2015-11-22,10,25.294,KAN,@,SDG,W 33-3,,0,0,,0,0,0,0.0,1,0,0,0,0
34,2015,2015-12-06,12,25.308,KAN,@,OAK,W 34-20,,0,0,,0,0,0,0.0,0,0,0,0,0
35,2015,2015-12-13,13,25.315,KAN,,SDG,W 10-3,,0,0,,0,0,0,0.0,0,0,0,0,0
36,2015,2015-12-20,14,25.322,KAN,@,BAL,W 34-14,,0,0,,0,0,0,0.0,0,0,0,0,0
37,2015,2015-12-27,15,25.329,KAN,,CLE,W 17-13,,0,0,,0,0,0,0.0,0,0,0,0,0
38,2015,2016-01-03,16,25.336,KAN,,OAK,W 23-17,,0,0,,0,0,0,0.0,0,0,0,0,0
39,2016,2016-09-11,1,26.223,ARI,,NWE,L 21-23,,0,0,,0,0,0,0.0,0,0,0,0,0
40,2016,2016-09-18,2,26.230,ARI,,TAM,W 40-7,,0,0,,0,1,6,0.0,5,2,2,83,1
41,2016,2016-09-25,3,26.237,ARI,@,BUF,L 18-33,*,0,0,,0,0,0,0.0,6,1,0,0,0
42,2016,2016-10-02,4,26.244,ARI,,LAR,L 13-17,*,0,0,,0,0,0,0.0,3,0,0,0,0
43,2016,2016-10-06,5,26.248,ARI,@,SFO,W 33-21,*,0,0,,0,0,0,0.0,3,0,1,12,0
44,2016,2016-10-17,6,26.259,ARI,,NYJ,W 28-3,*,0,0,,0,0,0,0.0,1,0,0,0,0
45,2016,2016-10-23,7,26.265,ARI,,SEA,T 6-6,*,0,0,,0,0,0,0.0,8,0,0,0,0
46,2016,2016-10-30,8,26.272,ARI,@,CAR,L 20-30,*,0,0,,0,0,0,0.0,5,1,0,0,0
47,2016,2016-11-13,9,26.286,ARI,,SFO,W 23-20,*,0,0,,0,0,0,0.0,5,1,0,0,0
48,2016,2016-11-20,10,26.293,ARI,@,MIN,L 24-30,*,0,0,,0,0,0,0.0,2,0,0,0,0
49,2016,2016-11-27,11,26.300,ARI,@,ATL,L 19-38,*,0,0,,0,0,0,0.0,9,0,0,0,0
50,2016,2016-12-04,12,26.307,ARI,,WAS,W 31-23,*,0,0,,0,0,0,0.0,5,1,0,0,0
51,2016,2016-12-11,13,26.314,ARI,@,MIA,L 23-26,*,0,0,,0,0,0,0.0,1,0,1,0,0
52,2016,2016-12-18,14,26.321,ARI,,NOR,L 41-48,*,0,0,,0,0,0,0.0,7,0,0,0,0
53,2016,2017-01-01,16,26.335,ARI,@,LAR,W 44-6,*,0,0,,0,0,0,0.0,3,0,0,0,0
54,2017,2017-09-10,1,27.221,CHI,,ATL,L 17-23,*,0,0,,0,0,0,0.0,4,0,0,0,0
55,2017,2017-09-17,2,27.228,CHI,@,TAM,L 7-29,*,0,0,,0,0,0,0.0,6,0,0,0,0
56,2017,2017-09-24,3,27.235,CHI,,PIT,W 23-17,*,0,0,,0,0,0,0.0,1,0,0,0,0
57,2017,2017-09-28,4,27.239,CHI,@,GNB,L 14-35,*,0,0,,0,0,0,0.0,1,0,0,0,0
58,2017,2017-10-15,6,27.256,CHI,@,BAL,W 27-24,,0,0,,0,0,0,0.0,0,0,0,0,0
59,2017,2017-10-22,7,27.263,CHI,,CAR,W 17-3,,0,0,,0,0,0,0.0,0,0,0,0,0
60,2017,2017-10-29,8,27.270,CHI,@,NOR,L 12-20,,0,0,,0,0,0,0.0,0,0,0,0,0
61,2017,2017-11-12,9,27.284,CHI,,GNB,L 16-23,,0,0,,0,0,0,0.0,0,0,0,0,0
62,2017,2017-11-19,10,27.291,CHI,,DET,L 24-27,,0,0,,0,0,0,0.0,2,0,0,0,0
63,2017,2017-11-26,11,27.298,CHI,@,PHI,L 3-31,,0,0,,0,0,0,0.0,0,0,0,0,0
64,2017,2017-12-03,12,27.305,CHI,,SFO,L 14-15,,0,0,,0,0,0,0.0,1,0,0,0,0
65,2017,2017-12-10,13,27.312,CHI,@,CIN,W 33-7,,0,0,,0,0,0,0.0,0,0,0,0,0
66,2017,2017-12-16,14,27.318,CHI,@,DET,L 10-20,,0,0,,0,0,0,0.0,0,0,0,0,0
67,2017,2017-12-24,15,27.326,CHI,,CLE,W 20-3,,0,0,,0,0,0,0.0,0,0,0,0,0
68,2017,2017-12-31,16,27.333,CHI,@,MIN,L 10-23,,0,0,,0,0,0,0.0,0,0,0,0,0
69,2018,2018-09-09,1,28.220,CHI,@,GNB,L 23-24,,0,0,,0,0,0,0.0,0,0,0,0,0
70,2018,2018-09-17,2,28.228,CHI,,SEA,W 24-17,,0,0,,0,0,0,0.0,0,0,0,0,0
