ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,rush_att,rush_yds,rush_yds_per_att,rush_td,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,punt,punt_yds,punt_yds_per_punt,punt_blocked
17,1997,1997-10-05,5,27.083,PIT,@,BAL,W 42-34,,1,-7,-7.00,0,0,0,,0,0,0,,,,,,4,202,50.50,0
18,1997,1997-10-12,6,27.090,PIT,,IND,W 24-22,,0,0,,0,0,0,,0,0,0,,,,,,3,117,39.00,0
19,1997,1997-10-19,7,27.097,PIT,@,CIN,W 26-10,,0,0,,0,0,0,,0,0,0,,,,,,3,127,42.33,0
20,1997,1997-10-26,8,27.104,PIT,,JAX,W 23-17,,0,0,,0,0,0,,0,0,0,,,,,,5,213,42.60,0
21,1997,1997-11-03,9,27.112,PIT,@,KAN,L 10-13,,0,0,,0,0,0,,0,0,0,,,,,,7,310,44.29,0
22,1997,1997-11-09,10,27.118,PIT,,BAL,W 37-0,,0,0,,0,0,0,,0,0,0,,,,,,6,188,31.33,0
23,1997,1997-11-16,11,27.125,PIT,,CIN,W 20-3,,0,0,,0,0,0,,0,0,0,,,,,,3,132,44.00,0
24,1997,1997-11-23,12,27.132,PIT,@,PHI,L 20-23,,0,0,,0,0,0,,0,0,0,,,,,,2,73,36.50,0
25,1997,1997-11-30,13,27.139,PIT,@,ARI,W 26-20,,0,0,,0,0,0,,0,0,0,,,,,,5,234,46.80,0
26,1997,1997-12-07,14,27.146,PIT,,DEN,W 35-24,,0,0,,0,0,0,,0,0,0,,,,,,3,136,45.33,0
27,1997,1997-12-13,15,27.152,PIT,@,NWE,W 24-21,,0,0,,0,0,0,,0,0,0,,,,,,5,215,43.00,0
28,1997,1997-12-21,16,27.160,PIT,@,TEN,L 6-16,,0,0,,0,0,0,,0,0,0,,,,,,4,161,40.25,0
29,1998,1998-09-06,1,28.054,PIT,@,BAL,W 20-13,,0,0,,0,0,0,,0,0,0,,0,0,,,4,176,44.00,0
30,1998,1998-09-13,2,28.061,PIT,,CHI,W 17-12,,0,0,,0,0,0,,0,0,0,,0,0,,,8,409,51.13,0
31,1998,1998-09-20,3,28.068,PIT,@,MIA,L 0-21,,0,0,,0,0,0,,0,0,0,,0,0,,,9,440,48.89,0
32,1998,1998-09-27,4,28.075,PIT,,SEA,W 13-10,,0,0,,0,0,0,,0,0,0,,0,0,,,5,209,41.80,0
33,1998,1998-10-11,5,28.089,PIT,@,CIN,L 20-25,,0,0,,0,0,0,,0,0,0,,0,0,,,2,98,49.00,0
34,1998,1998-10-18,6,28.096,PIT,,BAL,W 16-6,,0,0,,0,0,0,,0,0,0,,0,0,,,6,256,42.67,0
35,1998,1998-10-26,7,28.104,PIT,@,KAN,W 20-13,,0,0,,0,0,0,,0,0,0,,0,0,,,6,278,46.33,0
36,1998,1998-11-01,8,28.110,PIT,,TEN,L 31-41,,0,0,,0,0,0,,0,0,0,,0,0,,,2,108,54.00,0
37,1998,1998-11-09,9,28.118,PIT,,GNB,W 27-20,,0,0,,0,0,0,,0,0,0,,0,0,,,2,88,44.00,0
38,1998,1998-11-15,10,28.124,PIT,@,TEN,L 14-23,,0,0,,0,0,0,,0,0,0,,0,0,,,4,152,38.00,0
39,1998,1998-11-22,11,28.131,PIT,,JAX,W 30-15,,0,0,,0,0,0,,0,0,0,,0,0,,,7,258,36.86,0
40,1998,1998-11-26,12,28.135,PIT,@,DET,L 16-19,,0,0,,0,0,0,,0,0,0,,0,0,,,5,221,44.20,0
41,1998,1998-12-06,13,28.145,PIT,,NWE,L 9-23,,0,0,,0,0,0,,0,0,0,,0,0,,,5,208,41.60,0
42,1998,1998-12-13,14,28.152,PIT,@,TAM,L 3-16,,0,0,,0,0,0,,0,0,0,,0,0,,,4,181,45.25,0
43,1998,1998-12-20,15,28.159,PIT,,CIN,L 24-25,,0,0,,0,0,0,,0,0,0,,0,0,,,8,284,35.50,0
44,1998,1998-12-28,16,28.167,PIT,@,JAX,L 3-21,,0,0,,0,0,0,,0,0,0,,0,0,,,4,164,41.00,0
45,1999,1999-09-12,1,29.060,PIT,@,CLE,W 43-0,,0,0,,0,0,0,,0,0,0,,,,,,1,35,35.00,0
46,1999,1999-09-19,2,29.067,PIT,@,BAL,W 23-20,,0,0,,0,0,0,,0,0,0,,,,,,9,414,46.00,0
47,1999,1999-09-26,3,29.074,PIT,,SEA,L 10-29,,0,0,,0,0,0,,0,0,0,,,,,,5,280,56.00,0
48,1999,1999-10-03,4,29.081,PIT,,JAX,L 3-17,,0,0,,0,0,0,,0,0,0,,,,,,6,266,44.33,0
49,1999,1999-10-10,5,29.088,PIT,@,BUF,L 21-24,,0,0,,0,0,0,,0,0,0,,,,,,6,239,39.83,0
50,1999,1999-10-17,6,29.095,PIT,@,CIN,W 17-3,,0,0,,0,0,0,,0,0,0,,,,,,7,301,43.00,0
51,1999,1999-10-25,7,29.103,PIT,,ATL,W 13-9,,1,-9,-9.00,0,0,0,,0,0,0,,,,,,6,274,45.67,0
52,1999,1999-11-07,8,29.116,PIT,@,SFO,W 27-6,,0,0,,0,0,0,,0,0,0,,,,,,5,209,41.80,0
53,1999,1999-11-14,9,29.123,PIT,,CLE,L 15-16,,0,0,,0,0,0,,0,0,0,,,,,,6,240,40.00,0
54,1999,1999-11-21,10,29.130,PIT,@,TEN,L 10-16,,0,0,,0,0,0,,0,0,0,,,,,,4,211,52.75,0
55,1999,1999-11-28,11,29.137,PIT,,CIN,L 20-27,,0,0,,0,0,0,,0,0,0,,,,,,4,186,46.50,0
56,1999,1999-12-02,12,29.141,PIT,@,JAX,L 6-20,,0,0,,0,0,0,,0,0,0,,,,,,6,316,52.67,0
57,1999,1999-12-12,13,29.151,PIT,,BAL,L 24-31,,0,0,,0,0,0,,0,0,0,,,,,,7,299,42.71,0
58,1999,1999-12-18,14,29.157,PIT,@,KAN,L 19-35,,0,0,,0,0,0,,0,0,0,,,,,,5,203,40.60,0
59,1999,1999-12-26,15,29.165,PIT,,CAR,W 30-20,,0,0,,0,0,0,,0,0,0,,,,,,4,172,43.00,0
60,1999,2000-01-02,16,29.172,PIT,,TEN,L 36-47,,1,0,0.00,0,0,0,,0,0,0,,,,,,3,150,50.00,0
61,2000,2000-09-03,1,30.051,PIT,,BAL,L 0-16,,0,0,,0,0,0,,0,0,0,,,,,,6,305,50.83,0
62,2000,2000-09-17,2,30.065,PIT,@,CLE,L 20-23,,0,0,,0,0,0,,0,0,0,,,,,,4,155,38.75,0
63,2000,2000-09-24,3,30.072,PIT,,TEN,L 20-23,,0,0,,0,0,0,,0,0,0,,,,,,7,336,48.00,0
64,2000,2000-10-01,4,30.079,PIT,@,JAX,W 24-13,,0,0,,0,0,0,,0,0,0,,,,,,2,102,51.00,1
65,2000,2000-10-08,5,30.086,PIT,@,NYJ,W 20-3,,0,0,,0,0,0,,0,0,0,,,,,,5,165,33.00,0
66,2000,2000-10-15,6,30.093,PIT,,CIN,W 15-0,,0,0,,0,0,0,,0,0,0,,,,,,12,526,43.83,0
67,2000,2000-10-22,7,30.100,PIT,,CLE,W 22-0,,0,0,,0,0,0,,0,0,0,,,,,,5,227,45.40,0
68,2000,2000-10-29,8,30.107,PIT,@,BAL,W 9-6,,0,0,,0,0,0,,0,0,0,,,,,,7,278,39.71,0
69,2000,2000-11-05,9,30.114,PIT,@,TEN,L 7-9,,0,0,,0,0,0,,0,0,0,,,,,,6,274,45.67,0
70,2000,2000-11-12,10,30.121,PIT,,PHI,L 23-26,,0,0,,0,0,0,,0,0,0,,,,,,7,297,42.43,0
71,2000,2000-11-19,11,30.128,PIT,,JAX,L 24-34,,0,0,,0,0,0,,0,0,0,,,,,,4,184,46.00,0
72,2000,2000-11-26,12,30.135,PIT,@,CIN,W 48-28,,0,0,,0,0,0,,0,0,0,,,,,,4,164,41.00,0
73,2000,2000-12-03,13,30.142,PIT,,OAK,W 21-20,,0,0,,0,0,0,,0,0,0,,,,,,7,301,43.00,0
74,2000,2000-12-10,14,30.149,PIT,@,NYG,L 10-30,,0,0,,0,0,0,,0,0,0,,,,,,3,135,45.00,0
75,2000,2000-12-16,15,30.155,PIT,,WAS,W 24-3,,1,0,0.00,0,0,0,,0,0,0,,,,,,5,217,43.40,0
76,2000,2000-12-24,16,30.163,PIT,@,SDG,W 34-21,,0,0,,0,0,0,,0,0,0,,,,,,6,278,46.33,0
77,2001,2001-09-09,1,31.057,PIT,@,JAX,L 3-21,,0,0,,0,0,0,,0,0,0,,0,0,,,2,71,35.50,0
78,2001,2001-09-30,2,31.078,PIT,@,BUF,W 20-3,,0,0,,0,0,0,,0,0,0,,0,0,,,4,169,42.25,0
79,2001,2001-10-07,3,31.085,PIT,,CIN,W 16-7,,0,0,,0,0,0,,0,0,0,,0,0,,,2,69,34.50,0
80,2001,2001-10-14,4,31.092,PIT,@,KAN,W 20-17,,0,0,,0,0,0,,0,0,0,,0,0,,,5,221,44.20,1
81,2001,2001-10-21,5,31.099,PIT,@,TAM,W 17-10,,0,0,,0,0,0,,0,0,0,,0,0,,,2,76,38.00,0
82,2001,2001-10-29,6,31.107,PIT,,TEN,W 34-7,,0,0,,0,0,0,,0,0,0,,0,0,,,3,135,45.00,0
83,2001,2001-11-04,7,31.113,PIT,,BAL,L 10-13,,0,0,,0,0,0,,0,0,0,,0,0,,,5,262,52.40,0
84,2001,2001-11-11,8,31.120,PIT,@,CLE,W 15-12,,0,0,,0,0,0,,0,0,0,,0,0,,,4,187,46.75,0
85,2001,2001-11-18,9,31.127,PIT,,JAX,W 20-7,,0,0,,0,0,0,,0,0,0,,0,0,,,8,367,45.88,0
86,2001,2001-11-25,10,31.134,PIT,@,TEN,W 34-24,,0,0,,0,0,0,,0,0,0,,0,0,,,4,168,42.00,0
87,2001,2001-12-02,11,31.141,PIT,,MIN,W 21-16,,0,0,,0,0,0,,0,0,0,,0,0,,,4,153,38.25,0
88,2001,2001-12-09,12,31.148,PIT,,NYJ,W 18-7,,0,0,,0,0,0,,0,0,0,,0,0,,,2,69,34.50,0
89,2001,2001-12-16,13,31.155,PIT,@,BAL,W 26-21,,0,0,,0,0,0,,0,0,0,,0,0,,,2,83,41.50,0
90,2001,2001-12-23,14,31.162,PIT,,DET,W 47-14,,0,0,,0,0,0,,0,0,0,,0,0,,,1,39,39.00,0
91,2001,2001-12-30,15,31.169,PIT,@,CIN,L 23-26,,1,0,0.00,0,0,0,,0,0,0,,,,,,6,228,38.00,0
92,2001,2002-01-06,16,31.176,PIT,,CLE,W 28-7,,0,0,,0,0,0,,0,0,0,,0,0,,,5,208,41.60,0
93,2002,2002-09-09,1,32.057,PIT,@,NWE,L 14-30,,0,0,,0,0,0,,0,0,0,,,,,,5,197,39.40,0
94,2002,2002-09-15,2,32.063,PIT,,OAK,L 17-30,,0,0,,0,0,0,,0,0,0,,,,,,6,276,46.00,0
95,2002,2002-09-29,3,32.077,PIT,,CLE,W 16-13,,0,0,,0,0,0,,0,0,0,,,,,,4,169,42.25,1
96,2002,2002-10-06,4,32.084,PIT,@,NOR,L 29-32,,0,0,,0,0,0,,0,0,0,,,,,,4,189,47.25,0
97,2002,2002-10-13,5,32.091,PIT,@,CIN,W 34-7,,0,0,,0,0,0,,0,0,0,,,,,,2,65,32.50,0
98,2002,2002-10-21,6,32.099,PIT,,IND,W 28-10,,0,0,,0,0,0,,0,0,0,,,,,,2,96,48.00,0
99,2002,2002-10-27,7,32.105,PIT,@,BAL,W 31-18,,0,0,,0,0,0,,0,0,0,,,,,,4,175,43.75,0
100,2002,2002-11-03,8,32.112,PIT,@,CLE,W 23-20,,0,0,,0,0,0,,0,0,0,,,,,,3,127,42.33,0
101,2002,2002-11-10,9,32.119,PIT,,ATL,T 34-34,,0,0,,0,0,0,,0,0,0,,,,,,5,221,44.20,0
102,2002,2002-11-17,10,32.126,PIT,@,TEN,L 23-31,,0,0,,0,0,0,,0,0,0,,,,,,4,155,38.75,0
103,2002,2002-11-24,11,32.133,PIT,,CIN,W 29-21,,0,0,,0,0,0,,0,0,0,,,,,,3,125,41.67,0
104,2002,2002-12-01,12,32.140,PIT,@,JAX,W 25-23,,0,0,,0,0,0,,0,0,0,,,,,,1,53,53.00,0
105,2002,2002-12-08,13,32.147,PIT,,HOU,L 6-24,,0,0,,0,0,0,,0,0,0,,,,,,6,207,34.50,0
106,2002,2002-12-15,14,32.154,PIT,,CAR,W 30-14,,0,0,,0,0,0,,0,0,0,,,,,,6,212,35.33,0
107,2003,2003-09-07,1,33.055,PIT,,BAL,W 34-15,,0,0,,0,0,0,,0,0,0,,0,,,,5,231,46.20,0
108,2003,2003-09-14,2,33.062,PIT,@,KAN,L 20-41,,0,0,,0,0,0,,0,0,0,,0,,,,5,216,43.20,0
109,2003,2003-09-21,3,33.069,PIT,@,CIN,W 17-10,,0,0,,0,0,0,,0,0,0,,0,,,,3,132,44.00,0
110,2003,2003-09-28,4,33.076,PIT,,TEN,L 13-30,,0,0,,0,0,0,,0,0,0,,0,,,,3,120,40.00,0
111,2003,2003-10-05,5,33.083,PIT,,CLE,L 13-33,,0,0,,0,0,0,,0,0,0,,0,,,,5,214,42.80,0
112,2003,2003-10-12,6,33.090,PIT,@,DEN,L 14-17,,0,0,,0,0,0,,0,0,0,,0,,,,7,327,46.71,0
113,2003,2003-10-26,7,33.104,PIT,,STL,L 21-33,,0,0,,0,0,0,,0,0,0,,0,,,,6,258,43.00,0
114,2003,2003-11-02,8,33.111,PIT,@,SEA,L 16-23,,0,0,,0,0,0,,0,0,0,,0,,,,4,143,35.75,1
115,2003,2003-11-09,9,33.118,PIT,,ARI,W 28-15,,0,0,,0,0,0,,0,0,0,,0,,,,7,276,39.43,0
116,2003,2003-11-17,10,33.126,PIT,@,SFO,L 14-30,,0,0,,0,0,0,,0,0,0,,0,,,,6,216,36.00,0
117,2003,2003-11-23,11,33.132,PIT,@,CLE,W 13-6,,0,0,,0,0,0,,0,0,0,,0,,,,9,414,46.00,0
118,2003,2003-11-30,12,33.139,PIT,,CIN,L 20-24,,0,0,,0,0,0,,0,0,0,,0,,,,3,169,56.33,0
119,2003,2003-12-07,13,33.146,PIT,,OAK,W 27-7,,0,0,,0,0,0,,0,0,0,,0,,,,4,149,37.25,0
120,2003,2003-12-14,14,33.153,PIT,@,NYJ,L 0-6,,0,0,,0,0,0,,0,0,0,,0,,,,5,173,34.60,0
121,2003,2003-12-21,15,33.160,PIT,,SDG,W 40-24,,0,0,,0,0,0,,0,0,0,,0,,,,4,155,38.75,0
122,2003,2003-12-28,16,33.167,PIT,@,BAL,L 10-13,,0,0,,0,1,1,100.00,81,1,0,158.3,0,0,81.00,101.00,8,328,41.00,0
123,2004,2004-09-09,1,34.057,NWE,,IND,W 27-24,,0,0,,0,0,0,,0,0,0,,,,,,3,142,47.33,0
124,2004,2004-09-19,2,34.067,NWE,@,ARI,W 23-12,,0,0,,0,0,0,,0,0,0,,,,,,3,137,45.67,0
125,2004,2004-10-03,3,34.081,NWE,@,BUF,W 31-17,,0,0,,0,0,0,,0,0,0,,,,,,4,198,49.50,0
126,2004,2004-10-10,4,34.088,NWE,,MIA,W 24-10,,0,0,,0,0,0,,0,0,0,,,,,,5,216,43.20,0
127,2004,2004-10-17,5,34.095,NWE,,SEA,W 30-20,,0,0,,0,0,0,,0,0,0,,,,,,2,81,40.50,0
128,2004,2004-10-24,6,34.102,NWE,,NYJ,W 13-7,,0,0,,0,0,0,,0,0,0,,,,,,3,110,36.67,0
129,2004,2004-10-31,7,34.109,NWE,@,PIT,L 20-34,,0,0,,0,0,0,,0,0,0,,,,,,3,157,52.33,0
130,2004,2004-11-07,8,34.116,NWE,@,STL,W 40-22,,0,0,,0,0,0,,0,0,0,,,,,,2,91,45.50,0
131,2004,2004-11-14,9,34.123,NWE,,BUF,W 29-6,,0,0,,0,0,0,,0,0,0,,,,,,3,140,46.67,0
132,2004,2004-11-22,10,34.131,NWE,@,KAN,W 27-19,,0,0,,0,0,0,,0,0,0,,,,,,2,87,43.50,0
133,2004,2004-11-28,11,34.137,NWE,,BAL,W 24-3,,0,0,,0,0,0,,0,0,0,,,,,,8,257,32.13,0
134,2004,2004-12-05,12,34.144,NWE,@,CLE,W 42-15,,0,0,,0,0,0,,0,0,0,,,,,,3,101,33.67,0
135,2004,2004-12-12,13,34.151,NWE,,CIN,W 35-28,,0,0,,0,0,0,,0,0,0,,,,,,3,162,54.00,0
136,2004,2004-12-20,14,34.159,NWE,@,MIA,L 28-29,,0,0,,0,0,0,,0,0,0,,,,,,4,171,42.75,0
137,2004,2004-12-26,15,34.165,NWE,@,NYJ,W 23-7,,0,0,,0,0,0,,0,0,0,,,,,,4,147,36.75,0
138,2004,2005-01-02,16,34.172,NWE,,SFO,W 21-7,,0,0,,0,0,0,,0,0,0,,,,,,4,153,38.25,0
139,2005,2005-09-08,1,35.056,NWE,,OAK,W 30-20,,0,0,,0,0,0,,0,0,0,,,,,,6,269,44.83,1
140,2005,2005-09-18,2,35.066,NWE,@,CAR,L 17-27,,0,0,,0,0,0,,0,0,0,,,,,,7,336,48.00,0
141,2005,2005-09-25,3,35.073,NWE,@,PIT,W 23-20,,0,0,,0,0,0,,0,0,0,,,,,,4,180,45.00,0
142,2005,2005-10-02,4,35.080,NWE,,SDG,L 17-41,,0,0,,0,0,0,,0,0,0,,,,,,4,184,46.00,0
143,2005,2005-10-09,5,35.087,NWE,@,ATL,W 31-28,,0,0,,0,0,0,,0,0,0,,,,,,6,261,43.50,0
144,2005,2005-10-16,6,35.094,NWE,@,DEN,L 20-28,,0,0,,0,0,0,,0,0,0,,,,,,7,361,51.57,0
145,2005,2005-10-30,7,35.108,NWE,,BUF,W 21-16,,0,0,,0,0,0,,0,0,0,,,,,,5,232,46.40,0
146,2005,2005-11-07,8,35.116,NWE,,IND,L 21-40,,0,0,,0,0,0,,0,0,0,,,,,,3,143,47.67,0
147,2005,2005-11-13,9,35.122,NWE,@,MIA,W 23-16,,0,0,,0,0,0,,0,0,0,,,,,,6,262,43.67,0
148,2005,2005-11-20,10,35.129,NWE,,NOR,W 24-17,,0,0,,0,0,0,,0,0,0,,,,,,5,237,47.40,0
149,2005,2005-11-27,11,35.136,NWE,@,KAN,L 16-26,,0,0,,0,0,0,,0,0,0,,,,,,3,145,48.33,0
150,2005,2005-12-04,12,35.143,NWE,,NYJ,W 16-3,,0,0,,0,0,0,,0,0,0,,,,,,4,192,48.00,0
151,2005,2005-12-11,13,35.150,NWE,@,BUF,W 35-7,,0,0,,0,0,0,,0,0,0,,,,,,4,144,36.00,0
152,2005,2005-12-17,14,35.156,NWE,,TAM,W 28-0,,0,0,,0,0,0,,0,0,0,,,,,,6,237,39.50,0
153,2005,2005-12-26,15,35.165,NWE,@,NYJ,W 31-21,,0,0,,0,0,0,,0,0,0,,,,,,2,82,41.00,0
154,2005,2006-01-01,16,35.171,NWE,,MIA,L 26-28,,0,0,,0,0,0,,0,0,0,,,,,,4,166,41.50,0
155,2006,2006-09-10,1,36.058,NWE,,BUF,W 19-17,,0,0,,0,0,0,,0,0,0,,,,,,4,183,45.75,0
156,2006,2006-09-17,2,36.065,NWE,@,NYJ,W 24-17,,0,0,,0,0,0,,0,0,0,,,,,,3,158,52.67,0
157,2006,2006-09-24,3,36.072,NWE,,DEN,L 7-17,,0,0,,0,0,0,,0,0,0,,,,,,7,306,43.71,0
158,2006,2006-10-01,4,36.079,NWE,@,CIN,W 38-13,,0,0,,0,0,0,,0,0,0,,,,,,3,125,41.67,0
159,2006,2006-10-08,5,36.086,NWE,,MIA,W 20-10,,0,0,,0,0,0,,0,0,0,,,,,,5,182,36.40,0
160,2006,2006-10-22,6,36.100,NWE,@,BUF,W 28-6,,0,0,,0,0,0,,0,0,0,,,,,,6,286,47.67,0
161,2006,2006-10-30,7,36.108,NWE,@,MIN,W 31-7,,0,0,,0,0,0,,0,0,0,,,,,,4,187,46.75,0
162,2006,2006-11-05,8,36.114,NWE,,IND,L 20-27,,0,0,,0,0,0,,0,0,0,,,,,,1,46,46.00,0
163,2006,2006-11-12,9,36.121,NWE,,NYJ,L 14-17,,0,0,,0,0,0,,0,0,0,,,,,,4,161,40.25,0
164,2006,2006-11-19,10,36.128,NWE,@,GNB,W 35-0,,0,0,,0,0,0,,0,0,0,,,,,,6,214,35.67,0
165,2007,2007-09-24,3,37.072,TEN,@,NOR,W 31-14,,0,0,,0,0,0,,0,0,0,,,,,,3,121,40.33,0
