ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,rush_att,rush_yds,rush_yds_per_att,rush_td,all_td,scoring
1,1991,1991-10-21,7,23.333,CIN,@,BUF,L 16-35,,0,0,,0,0,0,,0,,,,0,0,,0,,
2,1991,1991-10-27,8,23.339,CIN,@,HOU,L 3-35,,3,9,33.33,40,0,0,48.4,0,0,4.44,4.44,0,0,,0,0,0
3,1991,1991-11-17,11,23.360,CIN,@,PHI,L 10-17,,7,10,70.00,67,0,1,48.7,2,18,6.70,2.20,2,21,10.50,0,0,0
4,1991,1991-11-24,12,24.002,CIN,,RAI,L 14-38,*,17,31,54.84,141,1,3,37.9,4,27,4.55,0.84,7,37,5.29,0,0,0
5,1991,1991-12-01,13,24.009,CIN,,NYG,W 27-24,,0,0,,0,0,0,,0,,,,0,0,,0,,
6,1991,1991-12-09,14,24.017,CIN,@,MIA,L 13-37,,3,3,100.00,30,0,0,108.3,1,12,10.00,10.00,0,0,,0,0,0
7,1991,1991-12-15,15,24.023,CIN,@,PIT,L 10-17,,0,0,,0,0,0,,0,,,,0,0,,0,,
8,1991,1991-12-22,16,24.030,CIN,,NWE,W 29-7,,2,2,100.00,32,0,0,118.7,0,0,16.00,16.00,3,8,2.67,0,0,0
9,1992,1992-09-06,1,24.289,CIN,@,SEA,W 21-3,,0,0,,0,0,0,,0,,,,0,0,,0,,
10,1992,1992-09-20,3,24.303,CIN,@,GNB,L 23-24,,1,1,100.00,9,0,0,104.2,0,0,9.00,9.00,0,0,,0,0,0
11,1992,1992-09-27,4,24.310,CIN,,MIN,L 7-42,,1,4,25.00,4,0,0,39.6,3,20,1.00,1.00,2,14,7.00,0,0,0
12,1992,1992-10-11,5,24.324,CIN,,HOU,L 24-38,,8,12,66.67,68,1,0,109.0,1,8,5.67,7.33,3,14,4.67,0,0,0
13,1992,1992-10-19,6,24.332,CIN,@,PIT,L 0-20,,0,2,0.00,0,0,0,39.6,1,8,0.00,0.00,0,0,,0,0,0
14,1992,1992-11-01,8,24.345,CIN,,CLE,W 30-10,,1,2,50.00,3,0,0,56.2,0,0,1.50,1.50,2,0,0.00,0,0,0
15,1992,1992-11-08,9,24.352,CIN,@,CHI,W 31-28,,0,0,,0,0,0,,0,,,,0,0,,0,,
16,1992,1992-12-06,13,25.014,CIN,@,CLE,L 21-37,,5,8,62.50,64,1,0,127.1,0,0,8.00,10.50,0,0,,0,0,0
17,1992,1992-12-20,15,25.028,CIN,,NWE,W 20-10,,7,12,58.33,84,0,0,79.9,1,3,7.00,7.00,4,4,1.00,0,0,0
18,1992,1992-12-27,16,25.035,CIN,,IND,L 17-21,*,12,17,70.59,103,0,0,86.2,2,6,6.06,6.06,9,77,8.56,0,0,0
19,1994,1994-10-16,6,26.328,CIN,@,PIT,L 10-14,,0,1,0.00,0,0,1,0.0,0,0,0.00,-45.00,0,0,,0,0,0
20,1994,1994-10-23,7,26.335,CIN,@,CLE,L 13-37,,0,1,0.00,0,0,0,39.6,1,20,0.00,0.00,0,0,,0,0,0
21,1998,1998-09-06,1,30.288,OAK,@,KAN,L 8-28,,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0,,0,0,0
22,1998,1998-09-20,3,30.302,OAK,,DEN,L 17-34,,1,1,100.00,8,0,0,100.0,0,0,8.00,8.00,0,0,,0,0,0
23,1998,1998-10-04,5,30.316,OAK,@,ARI,W 23-20,,12,22,54.55,104,0,0,67.2,3,9,4.73,4.73,3,8,2.67,1,1,6
24,1998,1998-10-11,6,30.323,OAK,,SDG,W 7-6,*,12,35,34.29,101,0,1,31.3,4,20,2.89,1.60,2,8,4.00,0,0,0
25,1998,1998-10-25,7,30.337,OAK,,CIN,W 27-10,*,9,21,42.86,173,2,0,103.9,2,13,8.24,10.14,8,45,5.63,0,0,0
26,1998,1998-11-01,8,30.344,OAK,@,SEA,W 31-18,*,12,22,54.55,237,2,1,103.8,3,16,10.77,10.55,0,0,,0,0,0
27,1998,1998-11-08,9,30.351,OAK,@,BAL,L 10-13,,17,26,65.38,249,1,2,77.2,5,39,9.58,6.88,4,10,2.50,0,0,0
28,1998,1998-11-15,10,30.358,OAK,,SEA,W 20-17,*,20,31,64.52,266,0,2,64.7,3,17,8.58,5.68,5,13,2.60,0,0,0
29,1998,1998-11-22,11,31.000,OAK,@,DEN,L 14-40,*,20,35,57.14,270,2,3,65.2,4,25,7.71,5.00,1,6,6.00,0,0,0
30,1998,1998-11-29,12,31.007,OAK,,WAS,L 19-29,,16,29,55.17,134,2,1,75.9,2,10,4.62,4.45,2,8,4.00,0,0,0
31,1998,1998-12-06,13,31.014,OAK,,MIA,L 17-27,*,12,31,38.71,152,1,6,25.9,8,47,4.90,-3.16,3,15,5.00,0,0,0
32,1998,1998-12-26,16,31.034,OAK,,KAN,L 24-31,,4,6,66.67,60,0,0,99.3,2,10,10.00,10.00,1,7,7.00,0,0,0
