ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1977,1977-09-25,2,22.216,SEA,@,CIN,L 20-42,0,0,,0,0,0,,0,7,146,20.86,0,0,0
2,1977,1977-10-02,3,22.223,SEA,,DEN,L 13-24,2,4,2.00,0,1,-5,-5.00,0,4,96,24.00,0,0,0
3,1977,1977-10-09,4,22.230,SEA,@,NWE,L 0-31,0,0,,0,0,0,,0,1,26,26.00,0,0,0
4,1977,1977-10-16,5,22.237,SEA,,TAM,W 30-23,0,0,,0,0,0,,0,2,47,23.50,0,0,0
5,1977,1977-10-23,6,22.244,SEA,@,MIA,L 13-31,0,0,,0,0,0,,0,3,75,25.00,0,0,0
6,1977,1977-10-30,7,22.251,SEA,,BUF,W 56-17,11,56,5.09,1,0,0,,0,3,48,16.00,0,1,6
7,1977,1977-11-06,8,22.258,SEA,@,OAK,L 7-44,5,29,5.80,0,1,2,2.00,0,2,37,18.50,0,0,0
8,1977,1977-11-13,9,22.265,SEA,@,NYJ,W 17-0,7,50,7.14,0,3,45,15.00,0,1,31,31.00,0,0,0
9,1977,1977-11-20,10,22.272,SEA,,HOU,L 10-22,1,2,2.00,0,0,0,,0,4,101,25.25,0,0,0
10,1977,1977-12-04,12,22.286,SEA,@,PIT,L 20-30,3,10,3.33,0,0,0,,0,4,104,26.00,0,0,0
11,1977,1977-12-11,13,22.293,SEA,@,KAN,W 34-31,1,9,9.00,0,0,0,,0,3,65,21.67,0,0,0
12,1977,1977-12-18,14,22.300,SEA,,CLE,W 20-19,2,19,9.50,0,0,0,,0,2,44,22.00,0,0,0
13,1978,1978-09-03,1,23.194,SEA,,SDG,L 20-24,9,18,2.00,0,2,30,15.00,0,0,0,,0,0,0
14,1978,1978-09-10,2,23.201,SEA,@,PIT,L 10-21,10,37,3.70,0,1,13,13.00,0,0,0,,0,0,0
15,1978,1978-09-17,3,23.208,SEA,@,NYJ,W 24-17,10,16,1.60,0,4,62,15.50,0,0,0,,0,0,0
16,1978,1978-09-24,4,23.215,SEA,,DET,W 28-16,10,10,1.00,0,0,0,,0,0,0,,0,0,0
17,1978,1978-10-01,5,23.222,SEA,@,DEN,L 7-28,8,24,3.00,0,4,47,11.75,0,0,0,,0,0,0
18,1978,1978-10-08,6,23.229,SEA,,MIN,W 29-28,2,24,12.00,0,0,0,,0,0,0,,0,0,0
19,1978,1978-10-15,7,23.236,SEA,@,GNB,L 28-45,0,0,,0,0,0,,0,2,38,19.00,0,0,0
20,1978,1978-10-22,8,23.243,SEA,,OAK,W 27-7,2,2,1.00,0,0,0,,0,1,18,18.00,0,0,0
21,1978,1978-10-29,9,23.250,SEA,,DEN,L 17-20,1,2,2.00,0,0,0,,0,4,110,27.50,0,0,0
22,1978,1978-11-05,10,23.257,SEA,@,CHI,W 31-29,11,40,3.64,0,0,0,,0,0,0,,0,0,0
23,1978,1978-11-12,11,23.264,SEA,,BAL,L 14-17,0,0,,0,0,0,,0,4,87,21.75,0,0,0
24,1978,1978-11-19,12,23.271,SEA,@,KAN,W 13-10,0,0,,0,0,0,,0,1,31,31.00,0,0,0
25,1978,1978-11-26,13,23.278,SEA,@,OAK,W 17-16,7,21,3.00,0,0,0,,0,0,0,,0,0,0
26,1978,1978-12-03,14,23.285,SEA,,CLE,W 47-24,2,0,0.00,0,0,0,,0,1,32,32.00,0,0,0
27,1978,1978-12-10,15,23.292,SEA,@,SDG,L 10-37,6,21,3.50,0,0,0,,0,2,49,24.50,0,0,0
28,1978,1978-12-17,16,23.299,SEA,,KAN,W 23-19,27,133,4.93,2,1,20,20.00,0,1,20,20.00,0,2,12
29,1979,1979-09-02,1,24.193,SEA,,SDG,L 16-33,0,0,,0,0,0,,0,6,111,18.50,0,0,0
30,1979,1979-09-09,2,24.200,SEA,@,MIA,L 10-19,0,0,,0,0,0,,0,4,99,24.75,0,0,0
31,1979,1979-09-16,3,24.207,SEA,,OAK,W 27-10,0,0,,0,0,0,,0,1,22,22.00,0,0,0
32,1979,1979-09-23,4,24.214,SEA,@,DEN,L 34-37,0,0,,0,0,0,,0,3,53,17.67,0,0,0
33,1979,1979-09-30,5,24.221,SEA,,KAN,L 6-24,0,0,,0,1,14,14.00,0,1,14,14.00,0,0,0
34,1979,1979-10-07,6,24.228,SEA,@,SFO,W 35-24,3,15,5.00,0,0,0,,0,0,0,,0,0,0
35,1979,1979-10-14,7,24.235,SEA,@,SDG,L 10-20,0,0,,0,1,9,9.00,0,0,0,,0,0,0
36,1979,1979-10-21,8,24.242,SEA,,HOU,W 34-14,6,25,4.17,0,0,0,,0,0,0,,0,0,0
37,1979,1979-10-29,9,24.250,SEA,@,ATL,W 31-28,,,,,,,,,,,,,,
38,1979,1979-11-04,10,24.256,SEA,,RAM,L 0-24,1,3,3.00,0,0,0,,0,0,0,,0,0,0
39,1979,1979-11-11,11,24.263,SEA,@,CLE,W 29-24,13,95,7.31,1,1,9,9.00,0,0,0,,0,1,6
40,1979,1979-11-26,13,24.278,SEA,,NYJ,W 30-7,3,23,7.67,0,2,28,14.00,0,0,0,,0,0,0
41,1979,1979-12-02,14,24.284,SEA,@,KAN,L 21-37,3,6,2.00,0,1,11,11.00,0,0,0,,0,0,0
42,1979,1979-12-08,15,24.290,SEA,,DEN,W 28-23,2,2,1.00,0,1,6,6.00,0,0,0,,0,0,0
43,1979,1979-12-16,16,24.298,SEA,@,OAK,W 29-24,3,5,1.67,0,0,0,,0,0,0,,0,0,0
44,1980,1980-10-19,7,25.241,SEA,@,NYJ,W 27-17,2,7,3.50,0,0,0,,0,0,0,,0,0,0
45,1980,1980-10-26,8,25.248,SEA,@,OAK,L 14-33,1,-1,-1.00,0,0,0,,0,0,0,,0,0,0
46,1980,1980-11-02,9,25.255,SEA,,PHI,L 20-27,0,0,,0,0,0,,0,2,35,17.50,0,0,0
47,1980,1980-11-09,10,25.262,SEA,,KAN,L 30-31,0,0,,0,0,0,,0,2,33,16.50,0,0,0
48,1980,1980-11-23,12,25.276,SEA,@,DEN,L 20-36,,,,,,,,,,,,,,
49,1980,1980-11-27,13,25.280,SEA,@,DAL,L 7-51,2,4,2.00,0,0,0,,0,0,0,,0,0,0
50,1980,1980-12-07,14,25.290,SEA,,NYG,L 21-27,0,0,,0,0,0,,0,3,76,25.33,0,0,0
51,1980,1980-12-13,15,25.296,SEA,@,SDG,L 14-21,2,2,1.00,0,1,13,13.00,0,4,69,17.25,0,0,0
52,1980,1980-12-21,16,25.304,SEA,,DEN,L 17-25,2,2,1.00,0,2,27,13.50,0,0,0,,0,0,0
