ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,all_td,scoring
17,1999,1999-09-19,2,24.035,NOR,@,SFO,L 21-28,*,4,2,32,16.00,0,50.0%,8.00,0,0,,0,0,0
18,1999,1999-10-03,3,24.049,NOR,@,CHI,L 10-14,*,3,1,13,13.00,0,33.3%,4.33,0,0,,0,0,0
19,1999,1999-10-10,4,24.056,NOR,,ATL,L 17-20,*,6,5,69,13.80,0,83.3%,11.50,0,0,,0,0,0
20,1999,1999-10-17,5,24.063,NOR,,TEN,L 21-24,*,7,7,84,12.00,0,100.0%,12.00,0,0,,0,0,0
21,1999,1999-10-31,7,24.077,NOR,,CLE,L 16-21,,3,1,8,8.00,0,33.3%,2.67,0,0,,0,0,0
22,1999,1999-11-07,8,24.084,NOR,,TAM,L 16-31,,7,2,39,19.50,0,28.6%,5.57,0,0,,0,0,0
23,1999,1999-11-28,11,24.105,NOR,@,STL,L 12-43,,7,5,62,12.40,0,71.4%,8.86,0,0,,0,0,0
24,1999,1999-12-05,12,24.112,NOR,@,ATL,L 12-35,*,4,,,,,0.0%,,,,,,,
25,1999,1999-12-12,13,24.119,NOR,,STL,L 14-30,*,2,1,2,2.00,1,50.0%,1.00,0,0,,0,1,6
26,1999,1999-12-19,14,24.126,NOR,@,BAL,L 8-31,*,2,1,11,11.00,0,50.0%,5.50,0,0,,0,0,0
27,1999,1999-12-24,15,24.131,NOR,,DAL,W 31-24,*,2,1,5,5.00,0,50.0%,2.50,0,0,,0,0,0
28,2001,2001-09-09,1,26.025,NOR,@,BUF,W 24-6,*,3,2,14,7.00,1,66.7%,4.67,0,0,,0,1,6
29,2001,2001-09-30,2,26.046,NOR,@,NYG,L 13-21,*,1,1,3,3.00,0,100.0%,3.00,0,0,,0,0,0
30,2001,2001-10-07,3,26.053,NOR,,MIN,W 28-15,,2,,,,,0.0%,,,,,,,
31,2001,2001-10-14,4,26.060,NOR,@,CAR,W 27-25,*,4,3,38,12.67,2,75.0%,9.50,0,0,,0,2,12
32,2001,2001-10-21,5,26.067,NOR,,ATL,L 13-20,*,2,1,19,19.00,1,50.0%,9.50,0,0,,0,1,6
33,2001,2001-10-28,6,26.074,NOR,@,STL,W 34-31,*,4,4,43,10.75,0,100.0%,10.75,0,0,,0,0,0
34,2001,2001-12-09,12,26.116,NOR,@,ATL,W 28-10,,1,,,,,0.0%,,,,,,,
35,2001,2001-12-17,13,26.124,NOR,,STL,L 21-34,*,5,2,21,10.50,0,40.0%,4.20,0,0,,0,0,0
36,2001,2001-12-23,14,26.130,NOR,@,TAM,L 21-48,*,,,,,,0.0%,,,,,,,
37,2002,2002-09-09,1,27.025,NWE,,PIT,W 30-14,,6,6,40,6.67,0,100.0%,6.67,0,0,,0,0,0
38,2002,2002-09-15,2,27.031,NWE,@,NYJ,W 44-7,,4,3,11,3.67,1,75.0%,2.75,0,0,,0,1,6
39,2002,2002-09-22,3,27.038,NWE,,KAN,W 41-38,*,1,1,5,5.00,0,100.0%,5.00,0,0,,0,0,0
40,2002,2002-10-06,5,27.052,NWE,@,MIA,L 13-26,,1,1,12,12.00,0,100.0%,12.00,0,0,,0,0,0
41,2002,2002-10-13,6,27.059,NWE,,GNB,L 10-28,,,,,,,0.0%,,,,,,,
42,2002,2002-10-27,7,27.073,NWE,,DEN,L 16-24,,,,,,,0.0%,,,,,,,
43,2002,2002-11-03,8,27.080,NWE,@,BUF,W 38-7,,1,1,3,3.00,0,100.0%,3.00,0,0,,0,0,0
44,2002,2002-11-10,9,27.087,NWE,@,CHI,W 33-30,,4,1,4,4.00,0,25.0%,1.00,0,0,,0,0,0
45,2002,2002-11-17,10,27.094,NWE,@,OAK,L 20-27,,2,2,27,13.50,0,100.0%,13.50,0,0,,0,0,0
46,2002,2002-11-28,12,27.105,NWE,@,DET,W 20-12,,,,,,,0.0%,,,,,,,
47,2002,2002-12-08,13,27.115,NWE,,BUF,W 27-17,,,,,,,0.0%,,,,,,,
48,2002,2002-12-16,14,27.123,NWE,@,TEN,L 7-24,,2,1,10,10.00,0,50.0%,5.00,0,0,,0,0,0
49,2003,2003-09-07,1,28.023,STL,@,NYG,L 13-23,,3,2,14,7.00,0,66.7%,4.67,0,0,,0,0,0
50,2003,2003-09-14,2,28.030,STL,,SFO,W 27-24,,1,1,3,3.00,0,100.0%,3.00,0,0,,0,0,0
51,2003,2003-09-21,3,28.037,STL,@,SEA,L 23-24,*,1,1,22,22.00,0,100.0%,22.00,0,0,,0,0,0
52,2003,2003-09-28,4,28.044,STL,,ARI,W 37-13,*,1,0,0,,0,0.0%,0.00,1,0,0.00,0,0,0
53,2003,2003-10-13,5,28.059,STL,,ATL,W 36-0,*,2,1,4,4.00,0,50.0%,2.00,0,0,,0,0,0
54,2003,2003-10-19,6,28.065,STL,,GNB,W 34-24,*,,,,,,0.0%,,,,,,,
55,2003,2003-10-26,7,28.072,STL,@,PIT,W 33-21,*,2,2,54,27.00,0,100.0%,27.00,0,0,,0,0,0
56,2003,2003-11-02,8,28.079,STL,@,SFO,L 10-30,*,,,,,,0.0%,,,,,,,
57,2003,2003-11-09,9,28.086,STL,,BAL,W 33-22,,,,,,,0.0%,,,,,,,
58,2003,2003-11-16,10,28.093,STL,@,CHI,W 23-21,*,0,0,0,,0,0.0%,,1,-5,-5.00,0,0,0
59,2003,2003-11-23,11,28.100,STL,@,ARI,W 30-27,,,,,,,0.0%,,,,,,,
60,2003,2003-11-30,12,28.107,STL,,MIN,W 48-17,,,,,,,0.0%,,,,,,,
61,2003,2003-12-08,13,28.115,STL,@,CLE,W 26-20,*,1,1,9,9.00,0,100.0%,9.00,0,0,,0,0,0
62,2003,2003-12-14,14,28.121,STL,,SEA,W 27-22,*,2,1,10,10.00,0,50.0%,5.00,0,0,,0,0,0
63,2003,2003-12-21,15,28.128,STL,,CIN,W 27-10,*,,,,,,0.0%,,,,,,,
64,2003,2003-12-28,16,28.135,STL,@,DET,L 20-30,,3,1,29,29.00,0,33.3%,9.67,0,0,,0,0,0
65,2004,2004-09-12,1,29.028,STL,,ARI,W 17-10,,1,0,0,,0,0.0%,0.00,1,-2,-2.00,0,0,0
66,2004,2004-09-19,2,29.035,STL,@,ATL,L 17-34,*,0,,,,,0.0%,,,,,,,
67,2004,2004-09-26,3,29.042,STL,,NOR,L 25-28,*,,,,,,0.0%,,,,,,,
68,2004,2004-10-03,4,29.049,STL,@,SFO,W 24-14,*,,,,,,0.0%,,,,,,,
69,2004,2004-10-10,5,29.056,STL,@,SEA,W 33-27,,2,1,5,5.00,0,50.0%,2.50,0,0,,0,0,0
70,2004,2004-10-18,6,29.064,STL,,TAM,W 28-21,,,,,,,0.0%,,,,,,,
71,2004,2004-10-24,7,29.070,STL,@,MIA,L 14-31,*,3,1,5,5.00,0,33.3%,1.67,0,0,,0,0,0
72,2004,2004-11-07,8,29.084,STL,,NWE,L 22-40,*,,,,,,0.0%,,,,,,,
73,2004,2004-11-14,9,29.091,STL,,SEA,W 23-12,,2,1,15,15.00,0,50.0%,7.50,0,0,,0,0,0
74,2004,2004-11-21,10,29.098,STL,@,BUF,L 17-37,*,,,,,,0.0%,,,,,,,
75,2004,2004-11-29,11,29.106,STL,@,GNB,L 17-45,,1,1,7,7.00,0,100.0%,7.00,0,0,,0,0,0
76,2004,2004-12-05,12,29.112,STL,,SFO,W 16-6,*,1,1,9,9.00,0,100.0%,9.00,0,0,,0,0,0
77,2004,2004-12-12,13,29.119,STL,@,CAR,L 7-20,*,,,,,,0.0%,,,,,,,
78,2004,2004-12-19,14,29.126,STL,@,ARI,L 7-31,,2,2,16,8.00,0,100.0%,8.00,0,0,,0,0,0
79,2004,2004-12-27,15,29.134,STL,,PHI,W 20-7,,,,,,,0.0%,,,,,,,
80,2004,2005-01-02,16,29.140,STL,,NYJ,W 32-29,*,,,,,,0.0%,,,,,,,
81,2005,2005-10-09,5,30.055,STL,,SEA,L 31-37,,1,1,2,2.00,0,100.0%,2.00,0,0,,0,0,0
82,2005,2005-10-17,6,30.063,STL,@,IND,L 28-45,*,2,2,18,9.00,1,100.0%,9.00,0,0,,0,1,6
83,2005,2005-10-23,7,30.069,STL,,NOR,W 28-17,*,1,0,0,,0,0.0%,0.00,0,0,,0,0,0
84,2005,2005-10-30,8,30.076,STL,,JAX,W 24-21,,,0,0,,0,0.0%,,0,0,,0,0,0
85,2005,2005-11-13,9,30.090,STL,@,SEA,L 16-31,,1,1,4,4.00,0,100.0%,4.00,0,0,,0,0,0
86,2005,2005-11-20,10,30.097,STL,,ARI,L 28-38,,,0,0,,0,0.0%,,0,0,,0,0,0
87,2005,2005-11-27,11,30.104,STL,@,HOU,W 33-27,,,0,0,,0,0.0%,,0,0,,0,0,0
88,2005,2005-12-04,12,30.111,STL,,WAS,L 9-24,*,1,1,-7,-7.00,0,100.0%,-7.00,0,0,,0,0,0
89,2005,2005-12-11,13,30.118,STL,@,MIN,L 13-27,,,0,0,,0,0.0%,,0,0,,0,0,0
