ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring
47,1977,1977-09-18,1,26.000,NWE,,KAN,W 21-17,2,42,21.00,1,1,34,34.00,1,0,0,,0,0,0,,0,2,12
48,1977,1977-09-26,2,26.008,NWE,@,CLE,L 27-30,1,9,9.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
49,1977,1977-10-02,3,26.014,NWE,@,NYJ,L 27-30,2,36,18.00,1,0,0,,0,0,0,,0,0,0,,0,1,6
50,1977,1977-10-09,4,26.021,NWE,,SEA,W 31-0,3,51,17.00,1,0,0,,0,0,0,,0,0,0,,0,1,6
51,1977,1977-10-16,5,26.028,NWE,@,SDG,W 24-20,2,20,10.00,0,1,-1,-1.00,0,0,0,,0,0,0,,0,0,0
52,1977,1977-10-23,6,26.035,NWE,,BAL,W 17-3,4,116,29.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
53,1977,1977-10-30,7,26.042,NWE,,NYJ,W 24-13,8,121,15.13,1,0,0,,0,0,0,,0,0,0,,0,1,6
54,1977,1977-11-06,8,26.049,NWE,,BUF,L 14-24,2,30,15.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
55,1977,1977-11-13,9,26.056,NWE,@,MIA,L 5-17,2,16,8.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
56,1977,1977-11-20,10,26.063,NWE,@,BUF,W 20-7,2,36,18.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
57,1977,1977-11-27,11,26.070,NWE,,PHI,W 14-6,2,30,15.00,1,1,0,0.00,0,0,0,,0,0,0,,0,1,6
58,1977,1977-12-04,12,26.077,NWE,@,ATL,W 16-10,4,71,17.75,0,0,0,,0,0,0,,0,0,0,,0,0,0
59,1977,1977-12-11,13,26.084,NWE,,MIA,W 14-10,2,42,21.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
60,1977,1977-12-18,14,26.091,NWE,@,BAL,L 24-30,3,37,12.33,0,0,0,,0,0,0,,0,0,0,,0,0,0
