ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring,sacks,tackles_solo,tackles_assists,def_int,def_int_yds,def_int_td
1,2010,2010-10-31,7,23.050,DAL,,JAX,L 17-35,,0,0,,0,0,0,0.5,2,1,0,0,0
2,2010,2010-11-07,8,23.057,DAL,@,GNB,L 7-45,,,,,,,,,,,,,
3,2011,2011-09-11,1,24.000,DAL,@,NYJ,L 24-27,,0,0,,0,0,0,0.0,0,1,0,0,0
4,2011,2011-09-18,2,24.007,DAL,@,SFO,W 27-24,,,,,,,,,,,,,
5,2011,2011-09-26,3,24.015,DAL,,WAS,W 18-16,,0,0,,0,0,0,0.0,0,1,0,0,0
6,2011,2011-10-02,4,24.021,DAL,,DET,L 30-34,,1,38,38.00,0,0,0,0.0,2,0,0,0,0
7,2011,2011-10-16,5,24.035,DAL,@,NWE,L 16-20,,0,0,,0,0,0,0.0,0,0,0,0,0
8,2011,2011-10-23,6,24.042,DAL,,STL,W 34-7,,0,0,,0,0,0,0.0,0,2,0,0,0
9,2011,2011-10-30,7,24.049,DAL,@,PHI,L 7-34,,0,0,,0,0,0,0.0,3,0,0,0,0
10,2011,2011-11-06,8,24.056,DAL,,SEA,W 23-13,,0,0,,0,0,0,0.0,2,0,0,0,0
11,2011,2011-11-13,9,24.063,DAL,,BUF,W 44-7,,0,0,,0,0,0,0.0,2,0,0,0,0
12,2011,2011-11-20,10,24.070,DAL,@,WAS,W 27-24,,0,0,,0,0,0,0.0,1,0,0,0,0
13,2011,2011-11-24,11,24.074,DAL,,MIA,W 20-19,,0,0,,0,0,0,0.0,2,0,0,0,0
14,2011,2011-12-04,12,24.084,DAL,@,ARI,L 13-19,,0,0,,0,0,0,1.0,2,0,0,0,0
15,2011,2011-12-11,13,24.091,DAL,,NYG,L 34-37,,0,0,,0,0,0,0.0,2,1,0,0,0
16,2011,2011-12-17,14,24.097,DAL,@,TAM,W 31-15,,0,0,,0,0,0,1.0,1,0,0,0,0
17,2011,2011-12-24,15,24.104,DAL,,PHI,L 7-20,,0,0,,0,0,0,0.0,1,3,0,0,0
18,2011,2012-01-01,16,24.112,DAL,@,NYG,L 14-31,,0,0,,0,0,0,0.0,1,1,0,0,0
19,2012,2012-09-05,1,24.360,DAL,@,NYG,W 24-17,,0,0,,0,0,0,0.0,1,1,0,0,0
20,2012,2012-09-16,2,25.005,DAL,@,SEA,L 7-27,,0,0,,0,0,0,0.0,3,7,0,0,0
21,2012,2012-09-23,3,25.012,DAL,,TAM,W 16-10,*,0,0,,0,0,0,0.0,2,1,0,0,0
22,2012,2012-10-01,4,25.020,DAL,,CHI,L 18-34,*,0,0,,0,0,0,0.0,3,1,0,0,0
23,2012,2012-10-14,5,25.033,DAL,@,BAL,L 29-31,,0,0,,0,0,0,0.0,1,0,0,0,0
24,2012,2012-12-02,12,25.082,DAL,,PHI,W 38-33,,0,0,,0,0,0,0.0,3,0,0,0,0
25,2012,2012-12-09,13,25.089,DAL,@,CIN,W 20-19,*,0,0,,0,0,0,0.0,0,1,0,0,0
26,2012,2012-12-16,14,25.096,DAL,,PIT,W 27-24,*,0,0,,0,0,0,1.0,1,2,0,0,0
27,2012,2012-12-23,15,25.103,DAL,,NOR,L 31-34,*,0,0,,0,0,0,0.0,1,2,0,0,0
28,2012,2012-12-30,16,25.110,DAL,@,WAS,L 18-28,*,0,0,,0,0,0,0.0,0,5,0,0,0
29,2013,2013-09-09,1,25.363,SDG,,HOU,L 28-31,,,,,,,,,,,,,
30,2013,2013-09-15,2,26.004,SDG,@,PHI,W 33-30,,,,,,,,,,,,,
31,2013,2013-09-22,3,26.011,SDG,@,TEN,L 17-20,,0,0,,0,0,0,0.0,1,0,0,0,0
32,2013,2013-09-29,4,26.018,SDG,,DAL,W 30-21,,0,0,,0,0,0,0.0,1,0,0,0,0
33,2013,2013-10-06,5,26.025,SDG,@,OAK,L 17-27,,0,0,,0,0,0,1.0,2,2,0,0,0
34,2013,2013-10-14,6,26.033,SDG,,IND,W 19-9,,0,0,,0,0,0,0.0,2,1,0,0,0
35,2013,2013-10-20,7,26.039,SDG,@,JAX,W 24-6,,0,0,,0,0,0,0.0,1,0,0,0,0
36,2013,2013-11-03,8,26.053,SDG,@,WAS,L 24-30,,0,0,,0,0,6,0.0,1,0,1,0,1
37,2013,2013-11-10,9,26.060,SDG,,DEN,L 20-28,,0,0,,0,0,0,0.0,2,0,0,0,0
38,2013,2013-11-17,10,26.067,SDG,@,MIA,L 16-20,,0,0,,0,0,0,1.0,2,0,0,0,0
39,2013,2013-11-24,11,26.074,SDG,@,KAN,W 41-38,,,,,,,,,,,,,
40,2013,2013-12-01,12,26.081,SDG,,CIN,L 10-17,,0,0,,0,0,0,0.0,3,1,0,0,0
41,2013,2013-12-08,13,26.088,SDG,,NYG,W 37-14,*,0,0,,0,0,0,0.0,1,1,0,0,0
42,2013,2013-12-12,14,26.092,SDG,@,DEN,W 27-20,,,,,,,,,,,,,
43,2013,2013-12-22,15,26.102,SDG,,OAK,W 26-13,*,0,0,,0,0,0,0.0,2,1,0,0,0
44,2013,2013-12-29,16,26.109,SDG,,KAN,W 27-24,,,,,,,,,,,,,
45,2014,2014-09-08,1,26.362,SDG,@,ARI,L 17-18,*,0,0,,0,0,0,0.0,1,0,0,0,0
46,2014,2014-09-14,2,27.003,SDG,,SEA,W 30-21,,0,0,,0,0,0,0.0,1,1,0,0,0
47,2014,2014-09-21,3,27.010,SDG,@,BUF,W 22-10,*,0,0,,0,0,0,0.0,1,2,0,0,0
48,2014,2014-09-28,4,27.017,SDG,,JAX,W 33-14,,0,0,,0,0,0,0.0,2,0,0,0,0
49,2014,2014-10-05,5,27.024,SDG,,NYJ,W 31-0,*,0,0,,0,0,0,1.0,1,0,0,0,0
50,2014,2014-10-12,6,27.031,SDG,@,OAK,W 31-28,,0,0,,0,0,0,0.0,0,1,0,0,0
51,2014,2014-10-19,7,27.038,SDG,,KAN,L 20-23,,,,,,,,,,,,,
52,2014,2014-10-23,8,27.042,SDG,@,DEN,L 21-35,,0,0,,0,0,0,0.0,1,0,0,0,0
53,2014,2014-11-02,9,27.052,SDG,@,MIA,L 0-37,,,,,,,,,,,,,
54,2014,2014-11-23,11,27.073,SDG,,STL,W 27-24,*,0,0,,0,0,0,0.0,2,1,0,0,0
55,2014,2014-11-30,12,27.080,SDG,@,BAL,W 34-33,*,0,0,,0,0,0,0.0,2,4,0,0,0
56,2014,2014-12-07,13,27.087,SDG,,NWE,L 14-23,*,0,0,,0,0,0,0.0,2,0,0,0,0
57,2014,2014-12-14,14,27.094,SDG,,DEN,L 10-22,,0,0,,0,0,0,0.0,0,2,0,0,0
58,2014,2014-12-20,15,27.100,SDG,@,SFO,W 38-35,*,0,0,,0,0,0,0.0,2,1,0,0,0
59,2014,2014-12-28,16,27.108,SDG,@,KAN,L 7-19,*,0,0,,0,0,0,0.0,1,1,0,0,0
60,2015,2015-09-13,1,28.002,SDG,,DET,W 33-28,*,0,0,,0,0,0,0.0,0,0,0,0,0
61,2015,2015-09-20,2,28.009,SDG,@,CIN,L 19-24,*,0,0,,0,0,0,0.0,0,4,0,0,0
62,2015,2015-09-27,3,28.016,SDG,@,MIN,L 14-31,*,0,0,,0,0,0,0.0,0,0,0,0,0
63,2015,2015-10-04,4,28.023,SDG,,CLE,W 30-27,,0,0,,0,0,0,0.0,0,0,0,0,0
64,2015,2015-10-12,5,28.031,SDG,,PIT,L 20-24,*,0,0,,0,0,0,0.0,2,0,0,0,0
65,2015,2015-10-18,6,28.037,SDG,@,GNB,L 20-27,,0,0,,0,0,0,0.0,1,1,0,0,0
66,2015,2015-10-25,7,28.044,SDG,,OAK,L 29-37,*,0,0,,0,0,0,0.0,0,0,0,0,0
67,2015,2015-11-01,8,28.051,SDG,@,BAL,L 26-29,,0,0,,0,0,0,0.0,1,1,0,0,0
