ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring,sacks,tackles_solo,tackles_assists,def_int,def_int_yds,def_int_td
44,2016,2016-12-24,15,24.329,WAS,@,CHI,W 41-21,*,1,18,18.00,0,0,0,0.0,2,0,2,6,0
45,2016,2017-01-01,16,24.337,WAS,,NYG,L 10-19,*,0,0,,0,0,0,0.0,5,0,0,0,0
46,2017,2017-09-10,1,25.223,WAS,,PHI,L 17-30,*,3,59,19.67,0,0,0,0.0,1,1,0,0,0
47,2017,2017-09-17,2,25.230,WAS,@,LAR,W 27-20,*,0,0,,0,0,0,0.0,1,0,0,0,0
48,2017,2017-09-24,3,25.237,WAS,,OAK,W 27-10,*,0,0,,0,0,0,0.0,1,2,0,0,0
49,2017,2017-10-02,4,25.245,WAS,@,KAN,L 20-29,*,0,0,,0,0,0,0.0,6,0,0,0,0
50,2017,2017-10-15,5,25.258,WAS,,SFO,W 26-24,*,0,0,,0,0,0,0.0,6,0,0,0,0
51,2017,2017-10-23,6,25.266,WAS,@,PHI,L 24-34,*,0,0,,0,0,0,0.0,2,0,0,0,0
52,2017,2017-11-05,8,25.279,WAS,@,SEA,W 17-14,*,0,0,,0,0,0,0.0,1,1,0,0,0
53,2017,2017-11-12,9,25.286,WAS,,MIN,L 30-38,*,0,0,,0,0,0,0.0,1,2,0,0,0
54,2017,2017-11-19,10,25.293,WAS,@,NOR,L 31-34,*,0,0,,0,0,0,0.0,2,0,0,0,0
55,2017,2017-11-23,11,25.297,WAS,,NYG,W 20-10,*,0,0,,0,0,0,0.0,1,1,0,0,0
56,2017,2017-11-30,12,25.304,WAS,@,DAL,L 14-38,*,0,0,,0,0,0,0.0,2,0,0,0,0
57,2017,2017-12-10,13,25.314,WAS,@,LAC,L 13-30,*,4,88,22.00,0,1,6,0.0,4,2,1,96,1
58,2017,2017-12-17,14,25.321,WAS,,ARI,W 20-15,*,3,61,20.33,0,0,0,0.0,3,1,0,0,0
59,2017,2017-12-24,15,25.328,WAS,,DEN,W 27-11,*,0,0,,0,0,0,0.0,2,2,0,0,0
60,2017,2017-12-31,16,25.335,WAS,@,NYG,L 10-18,*,0,0,,0,0,0,0.0,1,1,0,0,0
