ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks,tackles_solo,tackles_assists
1,2008,2008-09-21,3,24.092,CIN,@,NYG,L 23-26,,,,
2,2008,2008-10-19,7,24.120,CIN,,PIT,L 10-38,,0.0,0,0
3,2008,2008-10-26,8,24.127,CIN,@,HOU,L 6-35,,,,
4,2008,2008-11-30,12,24.162,CIN,,BAL,L 3-34,,,,
5,2008,2008-12-07,13,24.169,CIN,@,IND,L 3-35,,0.0,0,0
6,2008,2008-12-14,14,24.176,CIN,,WAS,W 20-13,,,,
7,2008,2008-12-21,15,24.183,CIN,@,CLE,W 14-0,,,,
8,2008,2008-12-28,16,24.190,CIN,,KAN,W 16-6,,,,
9,2009,2009-09-13,1,25.084,CIN,,DEN,L 7-12,,,,
10,2009,2009-09-20,2,25.091,CIN,@,GNB,W 31-24,,,,
11,2009,2009-09-27,3,25.098,CIN,,PIT,W 23-20,,0.0,0,0
12,2009,2009-10-04,4,25.105,CIN,@,CLE,W 23-20,,,,
13,2009,2009-12-06,12,25.168,PHI,@,ATL,W 34-7,,0.0,1,1
