ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td
1,1960,1960-09-10,1,24.180,DTX,@,LAC,L 20-21,6,12,2.00,0,2,10,5.00,0,0,0,,0
2,1960,1960-09-16,2,24.186,DTX,@,OAK,W 34-16,3,3,1.00,0,0,0,,0,0,0,,0
3,1960,1960-09-25,3,24.195,DTX,,LAC,W 17-0,1,0,0.00,0,1,-5,-5.00,0,0,0,,0
4,1960,1960-10-02,4,24.202,DTX,,NYT,L 35-37,0,0,,0,1,32,32.00,0,1,36,36.00,0
