ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring
1,1977,1977-09-18,1,23.359,SDG,@,OAK,L 0-24,0,0,,0,2,13,6.50,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
2,1977,1977-09-25,2,24.001,SDG,@,KAN,W 23-7,2,8,4.00,0,2,18,9.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
3,1977,1977-10-02,3,24.008,SDG,,CIN,W 24-3,0,0,,0,2,39,19.50,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
4,1977,1977-10-09,4,24.015,SDG,@,NOR,W 14-0,3,10,3.33,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
5,1977,1977-10-16,5,24.022,SDG,,NWE,L 20-24,1,-1,-1.00,0,1,-2,-2.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
6,1977,1977-10-23,6,24.029,SDG,,KAN,L 16-21,6,13,2.17,0,2,20,10.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
7,1977,1977-10-30,7,24.036,SDG,@,MIA,W 14-13,2,4,2.00,0,4,30,7.50,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
8,1977,1977-11-06,8,24.043,SDG,@,DET,L 0-20,9,54,6.00,0,5,12,2.40,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
9,1977,1977-11-13,9,24.050,SDG,,DEN,L 14-17,16,26,1.63,0,2,12,6.00,0,1,1,100.00,32,1,0,158.3,0,0,32.00,52.00,0,0,,0,0,0,,0,0,0
10,1977,1977-11-20,10,24.057,SDG,,OAK,W 12-7,6,55,9.17,0,2,22,11.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
11,1977,1977-11-27,11,24.064,SDG,@,SEA,W 30-28,9,26,2.89,0,4,35,8.75,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
12,1977,1977-12-11,13,24.078,SDG,@,DEN,L 9-17,5,12,2.40,0,4,36,9.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
13,1977,1977-12-18,14,24.085,SDG,,PIT,L 9-10,3,10,3.33,0,1,9,9.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
14,1978,1978-09-04,1,24.345,BAL,@,DAL,L 0-38,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,,,1,26,26.00,0,0,0,,0,0,0
15,1978,1978-09-10,2,24.351,BAL,,MIA,L 0-42,3,25,8.33,0,2,16,8.00,0,0,0,,0,0,0,,0,0,,,1,21,21.00,0,0,0,,0,0,0
16,1978,1978-09-18,3,24.359,BAL,@,NWE,W 34-27,16,53,3.31,0,2,41,20.50,1,1,1,100.00,54,1,0,158.3,0,0,54.00,74.00,2,112,56.00,1,0,0,,0,2,12
