ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td
1,1967,1967-10-29,7,24.264,CHI,,RAM,L 17-28,1,0,0.00,0
2,1968,1968-11-10,9,25.277,CHI,,SFO,W 27-19,1,0,0.00,0
3,1969,1969-11-02,7,26.268,CHI,@,MIN,L 14-31,1,0,0.00,0
4,1970,1970-10-11,4,27.246,CLE,,CIN,W 30-27,,,,
5,1970,1970-10-18,5,27.253,CLE,,DET,L 24-41,,,,
6,1970,1970-10-25,6,27.260,CLE,@,MIA,W 28-0,,,,
7,1970,1970-11-15,9,27.281,GNB,,CHI,W 20-19,,,,
8,1970,1970-11-22,10,27.288,GNB,@,MIN,L 3-10,,,,
9,1970,1970-11-26,11,27.292,GNB,@,DAL,L 3-16,,,,
10,1970,1970-12-06,12,27.302,GNB,@,PIT,W 20-12,,,,
11,1970,1970-12-13,13,27.309,GNB,@,CHI,L 17-35,,,,
12,1970,1970-12-20,14,27.316,GNB,@,DET,L 0-20,,,,
13,1971,1971-12-05,12,28.301,ATL,,OAK,W 24-13,,,,
14,1971,1971-12-12,13,28.308,ATL,@,SFO,L 3-24,,,,
15,1971,1971-12-19,14,28.315,ATL,@,NOR,W 24-20,,,,
