ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td
1,2006,2006-12-31,16,23.245,DAL,,DET,L 31-39,,,,,
2,2007,2007-09-09,1,24.132,DAL,,NYG,W 45-35,,,,,
3,2007,2007-09-16,2,24.139,DAL,@,MIA,W 37-20,,,,,
4,2007,2007-09-23,3,24.146,DAL,@,CHI,W 34-10,,,,,
5,2007,2007-09-30,4,24.153,DAL,,STL,W 35-7,,,,,
6,2007,2007-10-08,5,24.161,DAL,@,BUF,W 25-24,,,,,
7,2007,2007-10-14,6,24.167,DAL,,NWE,L 27-48,,,,,
8,2007,2007-10-21,7,24.174,DAL,,MIN,W 24-14,,,,,
9,2007,2007-11-04,8,24.188,DAL,@,PHI,W 38-17,,,,,
10,2007,2007-11-11,9,24.195,DAL,@,NYG,W 31-20,,,,,
11,2007,2007-11-18,10,24.202,DAL,,WAS,W 28-23,,,,,
12,2007,2007-11-22,11,24.206,DAL,,NYJ,W 34-3,,,,,
13,2007,2007-11-29,12,24.213,DAL,,GNB,W 37-27,,,,,
14,2007,2007-12-09,13,24.223,DAL,@,DET,W 28-27,,,,,
15,2007,2007-12-16,14,24.230,DAL,,PHI,L 6-10,,1,12,12.00,0
16,2007,2007-12-22,15,24.236,DAL,@,CAR,W 20-13,,,,,
17,2007,2007-12-30,16,24.244,DAL,@,WAS,L 6-27,,,,,
18,2008,2008-09-07,1,25.130,DAL,@,CLE,W 28-10,,,,,
19,2008,2008-09-15,2,25.138,DAL,,PHI,W 41-37,,,,,
20,2008,2008-09-21,3,25.144,DAL,@,GNB,W 27-16,,,,,
21,2008,2008-09-28,4,25.151,DAL,,WAS,L 24-26,,,,,
22,2008,2008-10-05,5,25.158,DAL,,CIN,W 31-22,,,,,
23,2008,2008-10-12,6,25.165,DAL,@,ARI,L 24-30,,,,,
24,2008,2008-10-19,7,25.172,DAL,@,STL,L 14-34,,,,,
25,2008,2008-10-26,8,25.179,DAL,,TAM,W 13-9,,,,,
26,2008,2008-11-02,9,25.186,DAL,@,NYG,L 14-35,,,,,
27,2008,2008-11-16,10,25.200,DAL,@,WAS,W 14-10,,,,,
28,2008,2008-11-23,11,25.207,DAL,,SFO,W 35-22,,,,,
29,2008,2008-11-27,12,25.211,DAL,,SEA,W 34-9,,,,,
30,2008,2008-12-07,13,25.221,DAL,@,PIT,L 13-20,,,,,
31,2008,2008-12-14,14,25.228,DAL,,NYG,W 20-8,,,,,
32,2008,2008-12-20,15,25.234,DAL,,BAL,L 24-33,,,,,
33,2008,2008-12-28,16,25.242,DAL,@,PHI,L 6-44,,,,,
34,2009,2009-11-22,10,26.206,DAL,,WAS,W 7-6,,,,,
35,2009,2009-11-26,11,26.210,DAL,,OAK,W 24-7,,,,,
36,2009,2009-12-06,12,26.220,DAL,@,NYG,L 24-31,,,,,
37,2009,2009-12-13,13,26.227,DAL,,SDG,L 17-20,,,,,
38,2009,2009-12-19,14,26.233,DAL,@,NOR,W 24-17,,,,,
39,2009,2009-12-27,15,26.241,DAL,@,WAS,W 17-0,,,,,
40,2009,2010-01-03,16,26.248,DAL,,PHI,W 24-0,,,,,
41,2010,2010-09-12,1,27.135,MIA,@,BUF,W 15-10,,,,,
42,2010,2010-09-19,2,27.142,MIA,@,MIN,W 14-10,,,,,
43,2010,2010-09-26,3,27.149,MIA,,NYJ,L 23-31,*,,,,
44,2010,2010-10-04,4,27.157,MIA,,NWE,L 14-41,*,,,,
45,2010,2010-10-17,5,27.170,MIA,@,GNB,W 23-20,*,,,,
46,2010,2010-10-24,6,27.177,MIA,,PIT,L 22-23,*,,,,
47,2010,2010-10-31,7,27.184,MIA,@,CIN,W 22-14,,,,,
48,2010,2010-11-07,8,27.191,MIA,@,BAL,L 10-26,,,,,
49,2010,2010-11-14,9,27.198,MIA,,TEN,W 29-17,,,,,
50,2010,2010-11-18,10,27.202,MIA,,CHI,L 0-16,,,,,
51,2010,2010-11-28,11,27.212,MIA,@,OAK,W 33-17,,,,,
52,2010,2010-12-05,12,27.219,MIA,,CLE,L 10-13,*,,,,
53,2010,2010-12-12,13,27.226,MIA,@,NYJ,W 10-6,*,,,,
54,2010,2010-12-19,14,27.233,MIA,,BUF,L 14-17,,,,,
55,2010,2010-12-26,15,27.240,MIA,,DET,L 27-34,*,0,0,,0
56,2010,2011-01-02,16,27.247,MIA,@,NWE,L 7-38,*,,,,
57,2011,2011-10-16,6,28.169,NOR,@,TAM,L 20-26,,,,,
58,2011,2011-10-23,7,28.176,NOR,,IND,W 62-7,,,,,
59,2011,2011-10-30,8,28.183,NOR,@,STL,L 21-31,,,,,
60,2011,2011-11-13,10,28.197,NOR,@,ATL,W 26-23,,,,,
61,2011,2011-11-28,11,28.212,NOR,,NYG,W 49-24,,,,,
62,2011,2011-12-04,12,28.218,NOR,,DET,W 31-17,,,,,
63,2011,2011-12-11,13,28.225,NOR,@,TEN,W 22-17,,,,,
64,2011,2011-12-18,14,28.232,NOR,@,MIN,W 42-20,,,,,
65,2011,2011-12-26,15,28.240,NOR,,ATL,W 45-16,,,,,
66,2011,2012-01-01,16,28.246,NOR,,CAR,W 45-17,,,,,
67,2012,2012-10-21,7,29.174,ARI,@,MIN,L 14-21,,,,,
68,2012,2012-10-29,8,29.182,ARI,,SFO,L 3-24,,,,,
69,2012,2012-11-04,9,29.188,ARI,@,GNB,L 17-31,,,,,
70,2012,2012-12-16,14,29.230,ARI,,DET,W 38-10,*,,,,
71,2012,2012-12-23,15,29.237,ARI,,CHI,L 13-28,*,,,,
72,2012,2012-12-30,16,29.244,ARI,@,SFO,L 13-27,*,,,,
