ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,rush_att,rush_yds,rush_yds_per_att,rush_td,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,sacks,tackles_solo,tackles_assists,punt,punt_yds,punt_yds_per_punt,punt_blocked
15,2013,2013-12-22,15,23.298,DET,,NYG,L 20-23,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,6,270,45.00,0
16,2013,2013-12-29,16,23.305,DET,@,MIN,L 13-14,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,7,355,50.71,0
17,2014,2014-09-08,1,24.193,DET,,NYG,W 35-14,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,2,109,54.50,0
18,2014,2014-09-14,2,24.199,DET,@,CAR,L 7-24,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,5,233,46.60,0
19,2014,2014-09-21,3,24.206,DET,,GNB,W 19-7,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,2,104,52.00,0
20,2014,2014-09-28,4,24.213,DET,@,NYJ,W 24-17,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,6,306,51.00,0
21,2014,2014-10-05,5,24.220,DET,,BUF,L 14-17,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,7,330,47.14,0
22,2014,2014-10-12,6,24.227,DET,@,MIN,W 17-3,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,7,341,48.71,0
23,2014,2014-10-19,7,24.234,DET,,NOR,W 24-23,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,5,213,42.60,0
24,2014,2014-10-26,8,24.241,DET,@,ATL,W 22-21,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,3,124,41.33,0
25,2014,2014-11-09,9,24.255,DET,,MIA,W 20-16,,0,0,,0,2,2,100.00,27,0,0,118.7,0,0,13.50,13.50,0.0,0,0,3,137,45.67,0
26,2014,2014-11-16,10,24.262,DET,@,ARI,L 6-14,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,6,249,41.50,0
27,2014,2014-11-23,11,24.269,DET,@,NWE,L 9-34,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,5,231,46.20,0
28,2014,2014-11-27,12,24.273,DET,,CHI,W 34-17,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,3,153,51.00,0
29,2014,2014-12-07,13,24.283,DET,,TAM,W 34-17,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,3,155,51.67,0
30,2014,2014-12-14,14,24.290,DET,,MIN,W 16-14,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,6,266,44.33,0
31,2014,2014-12-21,15,24.297,DET,@,CHI,W 20-14,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,1,35,35.00,0
32,2014,2014-12-28,16,24.304,DET,@,GNB,L 20-30,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,4,152,38.00,0
33,2015,2015-09-13,1,25.198,DET,@,SDG,L 28-33,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,5,176,35.20,0
34,2015,2015-09-20,2,25.205,DET,@,MIN,L 16-26,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,4,177,44.25,0
35,2015,2015-09-27,3,25.212,DET,,DEN,L 12-24,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,5,266,53.20,0
36,2015,2015-10-05,4,25.220,DET,@,SEA,L 10-13,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,8,367,45.88,0
37,2015,2015-10-11,5,25.226,DET,,ARI,L 17-42,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,4,172,43.00,0
38,2015,2015-10-18,6,25.233,DET,,CHI,W 37-34,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,4,221,55.25,0
39,2015,2015-10-25,7,25.240,DET,,MIN,L 19-28,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,6,296,49.33,0
40,2015,2015-11-01,8,25.247,DET,@,KAN,L 10-45,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,6,282,47.00,0
41,2015,2015-11-15,9,25.261,DET,@,GNB,W 18-16,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,7,297,42.43,0
42,2015,2015-11-22,10,25.268,DET,,OAK,W 18-13,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,5,238,47.60,0
43,2015,2015-11-26,11,25.272,DET,,PHI,W 45-14,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,4,184,46.00,0
44,2015,2015-12-03,12,25.279,DET,,GNB,L 23-27,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,6,274,45.67,0
45,2015,2015-12-13,13,25.289,DET,@,STL,L 14-21,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,7,322,46.00,0
46,2015,2015-12-21,14,25.297,DET,@,NOR,W 35-27,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,3,133,44.33,0
47,2015,2015-12-27,15,25.303,DET,,SFO,W 32-17,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,3,131,43.67,0
48,2015,2016-01-03,16,25.310,DET,@,CHI,W 24-20,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,3,143,47.67,0
49,2016,2016-09-11,1,26.197,DET,@,IND,W 39-35,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,4,235,58.75,0
50,2016,2016-09-18,2,26.204,DET,,TEN,L 15-16,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,5,217,43.40,0
51,2016,2016-09-25,3,26.211,DET,@,GNB,L 27-34,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,2,95,47.50,0
52,2016,2016-10-02,4,26.218,DET,@,CHI,L 14-17,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,5,245,49.00,0
53,2016,2016-10-09,5,26.225,DET,,PHI,W 24-23,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,3,159,53.00,0
54,2016,2016-10-16,6,26.232,DET,,LAR,W 31-28,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,2,104,52.00,0
55,2016,2016-10-23,7,26.239,DET,,WAS,W 20-17,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,3,153,51.00,0
56,2016,2016-10-30,8,26.246,DET,@,HOU,L 13-20,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,5,223,44.60,0
57,2016,2016-11-06,9,26.253,DET,@,MIN,W 22-16,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,5,262,52.40,0
58,2016,2016-11-20,10,26.267,DET,,JAX,W 26-19,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,6,291,48.50,0
59,2016,2016-11-24,11,26.271,DET,,MIN,W 16-13,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,4,168,42.00,0
60,2016,2016-12-04,12,26.281,DET,@,NOR,W 28-13,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,2,85,42.50,0
61,2016,2016-12-11,13,26.288,DET,,CHI,W 20-17,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,2,102,51.00,0
62,2016,2016-12-18,14,26.295,DET,@,NYG,L 6-17,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,6,275,45.83,0
63,2016,2016-12-26,15,26.303,DET,@,DAL,L 21-42,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,4,196,49.00,0
64,2016,2017-01-01,16,26.309,DET,,GNB,L 24-31,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,4,200,50.00,0
65,2017,2017-10-29,7,27.244,DET,,PIT,L 15-20,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,3,119,39.67,0
66,2017,2017-11-06,8,27.252,DET,@,GNB,W 30-17,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,0,0,,0
67,2017,2017-11-12,9,27.258,DET,,CLE,W 38-24,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,4,176,44.00,0
68,2017,2017-11-19,10,27.265,DET,@,CHI,W 27-24,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,4,172,43.00,0
69,2017,2017-11-23,11,27.269,DET,,MIN,L 23-30,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,4,180,45.00,0
70,2017,2017-12-03,12,27.279,DET,@,BAL,L 20-44,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,6,275,45.83,0
71,2017,2017-12-10,13,27.286,DET,@,TAM,W 24-21,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,5,207,41.40,0
72,2017,2017-12-16,14,27.292,DET,,CHI,W 20-10,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,4,182,45.50,0
73,2017,2017-12-24,15,27.300,DET,@,CIN,L 17-26,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,5,202,40.40,0
74,2017,2017-12-31,16,27.307,DET,,GNB,W 35-11,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,6,266,44.33,0
75,2018,2018-09-10,1,28.195,DET,,NYJ,L 17-48,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,3,152,50.67,0
76,2018,2018-09-16,2,28.201,DET,@,SFO,L 27-30,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,5,211,42.20,0
77,2018,2018-09-23,3,28.208,DET,,NWE,W 26-10,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,2,90,45.00,0
