ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td
1,1970,1970-10-18,5,22.033,NOR,@,SFO,T 20-20,0,0,,0,2,45,22.50,0
2,1970,1970-10-25,6,22.040,NOR,@,ATL,L 14-32,0,0,,0,2,18,9.00,0
3,1970,1970-11-15,9,22.061,NOR,@,MIA,L 10-21,,,,,,,,
4,1970,1970-11-22,10,22.068,NOR,,DEN,L 6-31,4,6,1.50,0,0,0,,0
5,1970,1970-11-29,11,22.075,NOR,@,CIN,L 6-26,,,,,,,,
6,1970,1970-12-06,12,22.082,NOR,@,RAM,L 16-34,0,0,,0,2,45,22.50,0
7,1970,1970-12-13,13,22.089,NOR,,SFO,L 27-38,0,0,,0,3,49,16.33,0
8,1970,1970-12-20,14,22.096,NOR,,CHI,L 3-24,0,0,,0,1,26,26.00,0
