ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,all_td,scoring
35,1991,1991-09-15,3,25.217,DAL,,PHI,L 0-24,,,1,6,6.00,0,,,1,1,1.00,0,0,0
36,1991,1991-09-22,4,25.224,DAL,@,PHO,W 17-9,,,4,47,11.75,0,,,1,-1,-1.00,0,0,0
37,1991,1991-09-29,5,25.231,DAL,,NYG,W 21-16,,,2,17,8.50,0,,,0,0,,0,0,0
38,1991,1991-10-06,6,25.238,DAL,@,GNB,W 20-17,,,4,47,11.75,0,,,1,1,1.00,0,0,0
39,1991,1991-10-13,7,25.245,DAL,,CIN,W 35-23,,,1,15,15.00,0,,,2,13,6.50,0,0,0
40,1991,1991-10-27,8,25.259,DAL,@,DET,L 10-34,,,1,4,4.00,0,,,0,0,,0,0,0
41,1991,1991-11-03,9,25.266,DAL,,PHO,W 27-7,,,1,17,17.00,0,,,3,19,6.33,0,0,0
42,1991,1991-11-10,10,25.273,DAL,@,HOU,L 23-26,,,2,14,7.00,0,,,1,1,1.00,0,0,0
43,1991,1991-11-17,11,25.280,DAL,@,NYG,L 9-22,,,3,35,11.67,0,,,2,4,2.00,0,0,0
44,1991,1991-11-24,12,25.287,DAL,@,WAS,W 24-21,,,0,0,,0,,,0,0,,0,0,
45,1991,1991-11-28,13,25.291,DAL,,PIT,W 20-10,,,0,0,,0,,,2,8,4.00,0,0,0
46,1991,1991-12-08,14,25.301,DAL,,NOR,W 23-14,,,2,8,4.00,1,,,1,1,1.00,0,1,6
47,1991,1991-12-15,15,25.308,DAL,@,PHI,W 25-13,,,1,6,6.00,0,,,0,0,,0,0,0
48,1991,1991-12-22,16,25.315,DAL,,ATL,W 31-27,,,4,23,5.75,0,,,1,3,3.00,0,0,0
49,1992,1992-09-07,1,26.210,DAL,,WAS,W 23-10,,5,4,39,9.75,0,80.0%,7.80,1,14,14.00,0,0,0
50,1992,1992-09-13,2,26.216,DAL,@,NYG,W 34-28,,2,1,7,7.00,0,50.0%,3.50,1,1,1.00,0,0,0
51,1992,1992-09-20,3,26.223,DAL,,PHO,W 31-20,,,0,0,,0,0.0%,,3,7,2.33,0,0,0
52,1992,1992-10-05,4,26.238,DAL,@,PHI,L 7-31,,,0,0,,0,0.0%,,1,2,2.00,0,0,0
53,1992,1992-10-11,5,26.244,DAL,,SEA,W 27-0,,,0,0,,0,0.0%,,4,9,2.25,0,0,0
54,1992,1992-10-18,6,26.251,DAL,,KAN,W 17-10,,5,5,29,5.80,1,100.0%,5.80,0,0,,0,1,6
55,1992,1992-10-25,7,26.258,DAL,@,RAI,W 28-13,,3,2,11,5.50,0,66.7%,3.67,1,4,4.00,0,0,0
56,1992,1992-11-01,8,26.265,DAL,,PHI,W 20-10,,4,4,46,11.50,1,100.0%,11.50,1,1,1.00,0,1,6
57,1992,1992-11-08,9,26.272,DAL,@,DET,W 37-3,,3,3,9,3.00,0,100.0%,3.00,0,0,,0,0,0
58,1992,1992-11-15,10,26.279,DAL,,RAM,L 23-27,,2,2,13,6.50,0,100.0%,6.50,0,0,,0,0,0
59,1992,1992-11-22,11,26.286,DAL,@,PHO,W 16-10,,2,1,8,8.00,0,50.0%,4.00,2,6,3.00,0,0,0
60,1992,1992-11-26,12,26.290,DAL,,NYG,W 30-3,,3,3,30,10.00,0,100.0%,10.00,1,1,1.00,0,0,0
61,1992,1992-12-06,13,26.300,DAL,@,DEN,W 31-27,,5,3,18,6.00,0,60.0%,3.60,0,0,,0,0,0
62,1992,1992-12-13,14,26.307,DAL,@,WAS,L 17-20,,1,1,15,15.00,0,100.0%,15.00,2,16,8.00,0,0,0
63,1992,1992-12-21,15,26.315,DAL,@,ATL,W 41-17,,,0,0,,0,0.0%,,0,0,,0,0,
64,1992,1992-12-27,16,26.321,DAL,,CHI,W 27-14,,3,3,24,8.00,0,100.0%,8.00,0,0,,0,0,0
65,1993,1993-09-06,1,27.208,DAL,@,WAS,L 16-35,,,0,0,,0,0.0%,,2,2,1.00,0,0,0
66,1993,1993-09-12,2,27.214,DAL,,BUF,L 10-13,,5,4,24,6.00,0,80.0%,4.80,1,4,4.00,0,0,0
67,1993,1993-09-19,3,27.221,DAL,@,PHO,W 17-10,,7,6,49,8.17,0,85.7%,7.00,2,5,2.50,0,0,0
68,1993,1993-10-03,4,27.235,DAL,,GNB,W 36-14,,2,2,19,9.50,0,100.0%,9.50,2,11,5.50,0,0,0
69,1993,1993-10-10,5,27.242,DAL,@,IND,W 27-3,,5,5,37,7.40,1,100.0%,7.40,0,0,,0,1,6
70,1993,1993-10-17,6,27.249,DAL,,SFO,W 26-17,,2,1,4,4.00,0,50.0%,2.00,5,15,3.00,0,0,0
71,1993,1993-10-31,7,27.263,DAL,@,PHI,W 23-10,,1,0,0,,0,0.0%,0.00,2,14,7.00,0,0,0
72,1993,1993-11-07,8,27.270,DAL,,NYG,W 31-9,,3,3,18,6.00,0,100.0%,6.00,3,7,2.33,0,0,0
73,1993,1993-11-14,9,27.277,DAL,,PHO,W 20-15,,2,2,24,12.00,0,100.0%,12.00,1,4,4.00,0,0,0
74,1993,1993-11-21,10,27.284,DAL,@,ATL,L 14-27,,6,4,30,7.50,0,66.7%,5.00,0,0,,0,0,0
75,1993,1993-11-25,11,27.288,DAL,,MIA,L 14-16,,11,11,75,6.82,0,100.0%,6.82,1,3,3.00,0,0,0
76,1993,1993-12-06,12,27.299,DAL,,PHI,W 23-17,,2,2,25,12.50,0,100.0%,12.50,2,4,2.00,1,1,6
77,1993,1993-12-12,13,27.305,DAL,@,MIN,W 37-20,,2,2,12,6.00,0,100.0%,6.00,1,1,1.00,1,1,6
78,1993,1993-12-18,14,27.311,DAL,@,NYJ,W 28-7,,4,2,8,4.00,0,50.0%,2.00,2,4,2.00,1,1,6
79,1993,1993-12-26,15,27.319,DAL,,WAS,W 38-3,,,0,0,,0,0.0%,,0,0,,0,0,
80,1993,1994-01-02,16,27.326,DAL,@,NYG,W 16-13,,8,6,47,7.83,0,75.0%,5.88,0,0,,0,0,0
81,1994,1994-09-04,1,28.206,DAL,@,PIT,W 26-9,,2,2,9,4.50,1,100.0%,4.50,6,21,3.50,0,1,6
82,1994,1994-09-11,2,28.213,DAL,,HOU,W 20-17,,2,1,15,15.00,0,50.0%,7.50,4,17,4.25,0,0,0
83,1994,1994-09-19,3,28.221,DAL,,DET,L 17-20,,10,6,44,7.33,0,60.0%,4.40,4,10,2.50,0,0,0
84,1994,1994-10-02,4,28.234,DAL,@,WAS,W 34-7,,5,5,43,8.60,0,100.0%,8.60,3,17,5.67,0,0,0
85,1994,1994-10-09,5,28.241,DAL,,ARI,W 38-3,,2,1,2,2.00,1,50.0%,1.00,1,3,3.00,0,1,6
86,1994,1994-10-16,6,28.248,DAL,,PHI,W 24-13,,2,1,15,15.00,0,50.0%,7.50,1,3,3.00,0,0,0
87,1994,1994-10-23,7,28.255,DAL,@,ARI,W 28-21,,2,1,6,6.00,0,50.0%,3.00,1,3,3.00,0,0,0
88,1994,1994-10-30,8,28.262,DAL,@,CIN,W 23-20,,8,6,30,5.00,0,75.0%,3.75,3,13,4.33,0,0,0
89,1994,1994-11-07,9,28.270,DAL,,NYG,W 38-10,,6,5,57,11.40,0,83.3%,9.50,2,12,6.00,1,1,6
90,1994,1994-11-13,10,28.276,DAL,@,SFO,L 14-21,,1,0,0,,0,0.0%,0.00,1,0,0.00,0,0,0
91,1994,1994-11-20,11,28.283,DAL,,WAS,W 31-7,,4,2,14,7.00,0,50.0%,3.50,3,12,4.00,0,0,0
92,1994,1994-11-24,12,28.287,DAL,,GNB,W 42-31,,2,1,24,24.00,0,50.0%,12.00,3,4,1.33,1,1,6
93,1994,1994-12-04,13,28.297,DAL,@,PHI,W 31-19,,1,1,7,7.00,0,100.0%,7.00,2,5,2.50,0,0,0
94,1994,1994-12-10,14,28.303,DAL,,CLE,L 14-19,,3,3,15,5.00,0,100.0%,5.00,0,0,,0,0,0
95,1994,1994-12-19,15,28.312,DAL,@,NOR,W 24-16,,5,4,21,5.25,0,80.0%,4.20,4,11,2.75,0,0,0
96,1994,1994-12-24,16,28.317,DAL,@,NYG,L 10-15,,5,5,23,4.60,0,100.0%,4.60,2,7,3.50,0,0,0
97,1995,1995-09-04,1,29.206,DAL,@,NYG,W 35-0,,2,1,7,7.00,0,50.0%,3.50,1,4,4.00,0,0,0
98,1995,1995-09-10,2,29.212,DAL,,DEN,W 31-21,,1,1,5,5.00,1,100.0%,5.00,3,22,7.33,0,1,6
99,1995,1995-09-17,3,29.219,DAL,@,MIN,W 23-17,,6,4,43,10.75,0,66.7%,7.17,1,4,4.00,0,0,0
100,1995,1995-09-24,4,29.226,DAL,,ARI,W 34-20,,2,2,9,4.50,0,100.0%,4.50,1,4,4.00,0,0,0
101,1995,1995-10-01,5,29.233,DAL,@,WAS,L 23-27,,2,0,0,,0,0.0%,0.00,1,0,0.00,0,0,0
102,1995,1995-10-08,6,29.240,DAL,,GNB,W 34-24,,3,3,43,14.33,0,100.0%,14.33,2,20,10.00,0,0,0
103,1995,1995-10-15,7,29.247,DAL,@,SDG,W 23-9,,5,3,18,6.00,0,60.0%,3.60,4,16,4.00,1,1,6
104,1995,1995-10-29,8,29.261,DAL,@,ATL,W 28-13,,0,0,0,,0,0.0%,,4,23,5.75,1,1,6
105,1995,1995-11-06,9,29.269,DAL,,PHI,W 34-12,,1,1,8,8.00,0,100.0%,8.00,1,0,0.00,0,0,0
106,1995,1995-11-12,10,29.275,DAL,,SFO,L 20-38,,2,2,17,8.50,0,100.0%,8.50,0,0,,0,0,0
107,1995,1995-11-19,11,29.282,DAL,@,OAK,W 34-21,,4,3,29,9.67,0,75.0%,7.25,1,3,3.00,0,0,0
108,1995,1995-11-23,12,29.286,DAL,,KAN,W 24-12,,4,2,4,2.00,0,50.0%,1.00,5,11,2.20,0,0,0
109,1995,1995-12-03,13,29.296,DAL,,WAS,L 17-24,,2,2,7,3.50,0,100.0%,3.50,1,4,4.00,0,0,0
110,1995,1995-12-10,14,29.303,DAL,@,PHI,L 17-20,,1,1,3,3.00,0,100.0%,3.00,0,0,,0,0,0
111,1995,1995-12-17,15,29.310,DAL,,NYG,W 21-20,,4,2,18,9.00,0,50.0%,4.50,0,0,,0,0,0
112,1995,1995-12-25,16,29.318,DAL,@,ARI,W 37-13,,7,3,37,12.33,0,42.9%,5.29,0,0,,0,0,0
113,1996,1996-09-02,1,30.205,DAL,@,CHI,L 6-22,,6,3,27,9.00,0,50.0%,4.50,2,6,3.00,0,0,0
114,1996,1996-09-08,2,30.211,DAL,,NYG,W 27-0,,2,2,13,6.50,0,100.0%,6.50,1,7,7.00,0,0,0
115,1996,1996-09-15,3,30.218,DAL,,IND,L 24-25,,5,4,24,6.00,1,80.0%,4.80,1,2,2.00,0,1,6
116,1996,1996-09-22,4,30.225,DAL,@,BUF,L 7-10,,5,4,25,6.25,0,80.0%,5.00,1,-1,-1.00,0,0,0
117,1996,1996-09-30,5,30.233,DAL,@,PHI,W 23-19,,2,2,2,1.00,0,100.0%,1.00,1,1,1.00,0,0,0
118,1996,1996-10-13,6,30.246,DAL,,ARI,W 17-3,,4,3,17,5.67,0,75.0%,4.25,3,6,2.00,0,0,0
119,1996,1996-10-20,7,30.253,DAL,,ATL,W 32-28,,0,0,0,,0,0.0%,,1,6,6.00,0,0,0
120,1996,1996-10-27,8,30.260,DAL,@,MIA,W 29-10,,3,2,28,14.00,0,66.7%,9.33,1,1,1.00,0,0,0
121,1996,1996-11-03,9,30.267,DAL,,PHI,L 21-31,,1,1,6,6.00,0,100.0%,6.00,1,3,3.00,0,0,0
122,1996,1996-11-10,10,30.274,DAL,@,SFO,W 20-17,,5,5,33,6.60,0,100.0%,6.60,1,1,1.00,0,0,0
123,1996,1996-11-18,11,30.282,DAL,,GNB,W 21-6,,5,4,18,4.50,0,80.0%,3.60,3,9,3.00,0,0,0
124,1996,1996-11-24,12,30.288,DAL,@,NYG,L 6-20,,7,7,57,8.14,0,100.0%,8.14,2,5,2.50,0,0,0
125,1996,1996-11-28,13,30.292,DAL,,WAS,W 21-10,,2,2,11,5.50,0,100.0%,5.50,2,1,0.50,0,0,0
126,1996,1996-12-08,14,30.302,DAL,@,ARI,W 10-6,,2,0,0,,0,0.0%,0.00,2,1,0.50,0,0,0
127,1996,1996-12-15,15,30.309,DAL,,NWE,W 12-6,,4,3,15,5.00,0,75.0%,3.75,0,0,,0,0,0
128,1996,1996-12-22,16,30.316,DAL,@,WAS,L 10-37,,2,1,2,2.00,0,50.0%,1.00,0,0,,0,0,0
129,1997,1997-08-31,1,31.202,DAL,@,PIT,W 37-7,,5,5,65,13.00,1,100.0%,13.00,1,3,3.00,0,1,6
130,1997,1997-09-07,2,31.209,DAL,@,ARI,L 22-25,,3,2,11,5.50,0,66.7%,3.67,1,0,0.00,0,0,0
131,1997,1997-09-15,3,31.217,DAL,,PHI,W 21-20,,6,2,10,5.00,0,33.3%,1.67,0,0,,0,0,0
132,1997,1997-09-28,4,31.230,DAL,,CHI,W 27-3,,6,2,25,12.50,0,33.3%,4.17,0,0,,0,0,0
133,1997,1997-10-05,5,31.237,DAL,@,NYG,L 17-20,,9,7,55,7.86,0,77.8%,6.11,0,0,,0,0,0
134,1997,1997-10-13,6,31.245,DAL,@,WAS,L 16-21,,,0,0,,0,0.0%,,0,0,,0,0,
135,1998,1998-09-06,1,32.208,DAL,,ARI,W 38-10,,1,1,3,3.00,0,100.0%,3.00,2,11,5.50,0,0,0
136,1998,1998-09-13,2,32.215,DAL,@,DEN,L 23-42,,3,3,7,2.33,0,100.0%,2.33,1,0,0.00,0,0,0
137,1998,1998-09-21,3,32.223,DAL,@,NYG,W 31-7,,1,1,4,4.00,0,100.0%,4.00,0,0,,0,0,0
138,1998,1998-09-27,4,32.229,DAL,,OAK,L 12-13,,2,2,6,3.00,0,100.0%,3.00,1,0,0.00,0,0,0
139,1998,1998-10-04,5,32.236,DAL,@,WAS,W 31-10,,1,1,1,1.00,0,100.0%,1.00,0,0,,0,0,0
140,1998,1998-10-11,6,32.243,DAL,,CAR,W 27-20,,0,0,0,,0,0.0%,,1,3,3.00,0,0,0
141,1998,1998-10-18,7,32.250,DAL,@,CHI,L 12-13,,1,1,0,0.00,0,100.0%,0.00,2,3,1.50,0,0,0
142,1998,1998-11-02,8,32.265,DAL,@,PHI,W 34-0,,2,1,5,5.00,0,50.0%,2.50,1,0,0.00,0,0,0
143,1998,1998-11-08,9,32.271,DAL,,NYG,W 16-6,,1,1,5,5.00,0,100.0%,5.00,0,0,,0,0,0
144,1998,1998-11-15,10,32.278,DAL,@,ARI,W 35-28,,2,1,1,1.00,1,50.0%,0.50,0,0,,0,1,6
145,1998,1998-11-22,11,32.285,DAL,,SEA,W 30-22,,2,1,7,7.00,0,50.0%,3.50,0,0,,0,0,0
146,1998,1998-11-26,12,32.289,DAL,,MIN,L 36-46,,6,5,21,4.20,0,83.3%,3.50,0,0,,0,0,0
147,1998,1998-12-06,13,32.299,DAL,@,NOR,L 3-22,,1,,,,,0.0%,,,,,,,
148,1998,1998-12-13,14,32.306,DAL,@,KAN,L 17-20,,,,,,,0.0%,,,,,,,
149,1998,1998-12-20,15,32.313,DAL,,PHI,W 13-9,,,,,,,0.0%,,,,,,,
150,1998,1998-12-27,16,32.320,DAL,,WAS,W 23-7,,,,,,,0.0%,,,,,,,
151,1999,1999-09-12,1,33.214,DAL,@,WAS,W 41-35,,2,1,4,4.00,0,50.0%,2.00,0,0,,0,0,0
