ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring,sacks,tackles_solo,tackles_assists
1,2009,2009-09-27,3,22.222,JAX,@,HOU,W 31-24,,0,0,0,,0,0.0%,,0,0,,0,2,38,19.00,0,0,0,0.0,0,0
2,2009,2009-10-11,5,22.236,JAX,@,SEA,L 0-41,,,,,,,0.0%,,,,,,,,,,,,,,
3,2009,2009-11-29,11,22.285,JAX,@,SFO,L 3-20,,,,,,,0.0%,,,,,,,,,,,,,,
4,2010,2010-09-12,1,23.207,JAX,,DEN,W 24-17,,0,0,0,,0,0.0%,,0,0,,0,3,115,38.33,0,0,0,0.0,0,0
5,2010,2010-09-19,2,23.214,JAX,@,SDG,L 13-38,,2,0,0,,0,0.0%,0.00,0,0,,0,6,112,18.67,0,0,0,0.0,0,0
6,2010,2010-09-26,3,23.221,JAX,,PHI,L 3-28,,2,1,22,22.00,0,50.0%,11.00,0,0,,0,3,67,22.33,0,0,0,0.0,0,0
7,2010,2010-10-03,4,23.228,JAX,,IND,W 31-28,,5,3,41,13.67,0,60.0%,8.20,0,0,,0,5,127,25.40,0,0,0,0.0,0,0
8,2010,2010-10-10,5,23.235,JAX,@,BUF,W 36-26,,,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,0.0,0,2
9,2010,2010-10-18,6,23.243,JAX,,TEN,L 3-30,,5,1,11,11.00,0,20.0%,2.20,0,0,,0,0,0,,0,0,0,0.0,1,0
10,2010,2010-10-24,7,23.249,JAX,@,KAN,L 20-42,,2,2,30,15.00,0,100.0%,15.00,0,0,,0,2,52,26.00,0,0,0,0.0,1,0
11,2010,2010-10-31,8,23.256,JAX,@,DAL,W 35-17,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,0.0,0,0
12,2010,2010-11-14,9,23.270,JAX,,HOU,W 31-24,,1,,,,,0.0%,,,,,,,,,,,,,,
13,2010,2010-11-21,10,23.277,JAX,,CLE,W 24-20,,5,1,7,7.00,0,20.0%,1.40,0,0,,0,5,88,17.60,0,0,0,0.0,1,0
14,2011,2011-11-27,11,24.283,NWE,@,PHI,W 38-20,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,0.0,0,0
15,2011,2011-12-04,12,24.290,NWE,,IND,W 31-24,,1,1,10,10.00,0,100.0%,10.00,0,0,,0,0,0,,0,0,0,0.0,0,0
16,2011,2011-12-11,13,24.297,NWE,@,WAS,W 34-27,,2,1,7,7.00,0,50.0%,3.50,0,0,,0,0,0,,0,0,0,0.0,1,0
17,2011,2011-12-18,14,24.304,NWE,@,DEN,W 41-23,,2,1,13,13.00,0,50.0%,6.50,0,0,,0,0,0,,0,0,0,0.0,0,0
18,2011,2011-12-24,15,24.310,NWE,,MIA,W 27-24,,,,,,,0.0%,,,,,,,,,,,,,,
19,2011,2012-01-01,16,24.318,NWE,,BUF,W 49-21,,,,,,,0.0%,,,,,,,,,,,,,,
20,2012,2012-09-23,3,25.219,TAM,@,DAL,L 10-16,,1,1,7,7.00,0,100.0%,7.00,0,0,,0,0,0,,0,0,0,0.0,0,0
21,2012,2012-09-30,4,25.226,TAM,,WAS,L 22-24,,3,3,39,13.00,0,100.0%,13.00,0,0,,0,0,0,,0,0,0,0.0,0,0
22,2012,2012-10-14,5,25.240,TAM,,KAN,W 38-10,,3,2,68,34.00,0,66.7%,22.67,0,0,,0,0,0,,0,0,0,0.0,0,0
23,2012,2012-10-21,6,25.247,TAM,,NOR,L 28-35,*,6,2,35,17.50,1,33.3%,5.83,0,0,,0,0,0,,0,1,6,0.0,0,0
24,2012,2012-10-25,7,25.251,TAM,@,MIN,W 36-17,,5,3,27,9.00,0,60.0%,5.40,0,0,,0,0,0,,0,0,0,0.0,0,0
25,2012,2012-11-04,8,25.261,TAM,@,OAK,W 42-32,*,2,1,12,12.00,0,50.0%,6.00,0,0,,0,0,0,,0,0,0,0.0,0,0
26,2012,2012-11-11,9,25.268,TAM,,SDG,W 34-24,,2,2,22,11.00,1,100.0%,11.00,0,0,,0,0,0,,0,1,6,0.0,0,0
27,2012,2012-11-18,10,25.275,TAM,@,CAR,W 27-21,,2,1,18,18.00,0,50.0%,9.00,0,0,,0,0,0,,0,0,0,0.0,0,0
28,2012,2012-11-25,11,25.282,TAM,,ATL,L 23-24,,9,5,77,15.40,0,55.6%,8.56,0,0,,0,0,0,,0,0,0,0.0,0,0
29,2012,2012-12-02,12,25.289,TAM,@,DEN,L 23-31,,6,1,12,12.00,0,16.7%,2.00,0,0,,0,0,0,,0,0,0,0.0,0,0
30,2012,2012-12-09,13,25.296,TAM,,PHI,L 21-23,*,4,1,17,17.00,0,25.0%,4.25,0,0,,0,2,47,23.50,0,0,0,0.0,0,0
31,2012,2012-12-16,14,25.303,TAM,@,NOR,L 0-41,,6,3,46,15.33,0,50.0%,7.67,0,0,,0,0,0,,0,0,0,0.0,0,0
32,2012,2012-12-23,15,25.310,TAM,,STL,L 13-28,,2,1,18,18.00,0,50.0%,9.00,0,0,,0,0,0,,0,0,0,0.0,0,0
33,2012,2012-12-30,16,25.317,TAM,@,ATL,W 22-17,,4,2,27,13.50,0,50.0%,6.75,1,1,1.00,0,0,0,,0,0,0,0.0,0,0
34,2013,2013-10-13,5,26.238,TAM,,PHI,L 20-31,*,4,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,0.0,0,0
35,2013,2013-10-20,6,26.245,TAM,@,ATL,L 23-31,,1,1,6,6.00,0,100.0%,6.00,0,0,,0,0,0,,0,0,0,0.0,0,0
36,2013,2013-10-24,7,26.249,TAM,,CAR,L 13-31,,4,3,47,15.67,0,75.0%,11.75,0,0,,0,0,0,,0,0,0,0.0,1,0
37,2013,2013-11-03,8,26.259,TAM,@,SEA,L 24-27,,3,2,29,14.50,1,66.7%,9.67,0,0,,0,0,0,,0,1,6,0.0,0,0
38,2013,2013-11-11,9,26.267,TAM,,MIA,W 22-19,*,5,3,64,21.33,0,60.0%,12.80,0,0,,0,0,0,,0,0,0,0.0,0,0
39,2013,2013-11-17,10,26.273,TAM,,ATL,W 41-28,*,1,1,20,20.00,0,100.0%,20.00,0,0,,0,0,0,,0,0,0,0.0,0,0
40,2013,2013-11-24,11,26.280,TAM,@,DET,W 24-21,*,5,3,108,36.00,2,60.0%,21.60,0,0,,0,0,0,,0,2,12,0.0,0,0
41,2013,2013-12-01,12,26.287,TAM,@,CAR,L 6-27,*,4,3,51,17.00,0,75.0%,12.75,0,0,,0,0,0,,0,0,0,0.0,0,0
42,2013,2013-12-08,13,26.294,TAM,,BUF,W 27-6,*,5,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,0.0,0,0
43,2013,2013-12-15,14,26.301,TAM,,SFO,L 14-33,,5,2,15,7.50,0,40.0%,3.00,0,0,,0,0,0,,0,0,0,0.0,0,0
44,2013,2013-12-22,15,26.308,TAM,@,STL,L 13-23,,2,1,7,7.00,0,50.0%,3.50,0,0,,0,0,0,,0,0,0,0.0,0,0
45,2013,2013-12-29,16,26.315,TAM,@,NOR,L 17-42,*,7,5,93,18.60,1,71.4%,13.29,0,0,,0,0,0,,0,1,6,0.0,0,0
