ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,rush_att,rush_yds,rush_yds_per_att,rush_td,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring
11,1964,1964-11-22,11,23.055,WAS,,DAL,W 28-16,7,86,12.29,0,17,27,1.59,0,0,2,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0,,0,0,0,,0,0,0
12,1964,1964-11-29,12,23.062,WAS,,NYG,W 36-21,3,54,18.00,1,17,85,5.00,0,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,1,20,20.00,0,0,0,,0,1,6
13,1964,1964-12-06,13,23.069,WAS,,PIT,L 7-14,4,34,8.50,0,14,81,5.79,1,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
14,1964,1964-12-13,14,23.076,WAS,@,BAL,L 17-45,4,94,23.50,0,8,11,1.38,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
15,1965,1965-09-19,1,23.356,WAS,,CLE,L 7-17,2,41,20.50,0,8,21,2.63,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
16,1965,1965-10-03,3,24.005,WAS,@,DET,L 10-14,3,60,20.00,0,13,30,2.31,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
17,1965,1965-10-10,4,24.012,WAS,,STL,L 16-37,3,21,7.00,0,13,15,1.15,0,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,1,15,15.00,0,0,0,,0,0,0
18,1965,1965-10-17,5,24.019,WAS,,BAL,L 7-38,5,22,4.40,0,12,18,1.50,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
19,1965,1965-10-24,6,24.026,WAS,@,STL,W 24-20,3,61,20.33,1,16,53,3.31,0,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0,,0,0,0,,0,1,6
20,1965,1965-10-31,7,24.033,WAS,,PHI,W 23-21,3,81,27.00,1,12,23,1.92,1,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0,,0,0,0,,0,2,12
21,1965,1965-11-07,8,24.040,WAS,@,NYG,W 23-7,2,32,16.00,0,10,49,4.90,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
22,1965,1965-11-14,9,24.047,WAS,@,PHI,L 14-21,5,44,8.80,0,5,18,3.60,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
23,1965,1965-11-21,10,24.054,WAS,@,PIT,W 31-3,1,24,24.00,0,12,62,5.17,1,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
24,1965,1965-11-28,11,24.061,WAS,,DAL,W 34-31,7,139,19.86,1,12,17,1.42,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
25,1965,1965-12-05,12,24.068,WAS,@,CLE,L 16-24,3,25,8.33,0,16,70,4.38,1,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
26,1965,1965-12-12,13,24.075,WAS,,NYG,L 10-27,2,20,10.00,0,10,24,2.40,0,1,1,100.00,45,1,0,158.3,0,0,45.00,65.00,0,0,,0,0,0,,0,0,0
27,1965,1965-12-19,14,24.082,WAS,,PIT,W 35-14,1,7,7.00,0,6,2,0.33,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
28,1966,1966-09-11,1,24.348,WAS,,CLE,L 14-38,5,94,18.80,1,9,62,6.89,1,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,2,12
29,1966,1966-09-18,2,24.355,WAS,@,STL,L 7-23,0,0,,0,10,8,0.80,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
30,1966,1966-09-25,3,24.362,WAS,@,PIT,W 33-27,5,52,10.40,1,16,62,3.88,1,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,2,12
31,1966,1966-10-02,4,25.004,WAS,,PIT,W 24-10,3,80,26.67,1,18,34,1.89,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
32,1966,1966-10-09,5,25.011,WAS,,ATL,W 33-20,3,105,35.00,1,8,58,7.25,1,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,2,12
33,1966,1966-10-16,6,25.018,WAS,@,NYG,L 10-13,2,17,8.50,0,11,20,1.82,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
34,1966,1966-10-23,7,25.025,WAS,,STL,W 26-20,5,51,10.20,0,6,9,1.50,0,0,0,,0,0,0,,0,0,,,1,21,21.00,0,1,58,58.00,0,0,0
35,1966,1966-10-30,8,25.032,WAS,@,PHI,W 27-13,3,7,2.33,0,7,3,0.43,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
36,1966,1966-11-06,9,25.039,WAS,@,BAL,L 10-37,8,111,13.88,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
37,1966,1966-11-13,10,25.046,WAS,,DAL,L 30-31,11,199,18.09,2,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,1,1.00,0,2,12
38,1966,1966-11-20,11,25.053,WAS,@,CLE,L 3-14,9,60,6.67,0,2,6,3.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,0,0.00,0,0,0
39,1966,1966-11-27,12,25.060,WAS,,NYG,W 72-41,6,124,20.67,2,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,2,2.00,0,2,12
40,1966,1966-12-11,13,25.074,WAS,@,DAL,W 34-31,4,145,36.25,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,,,0,0,2,,0,1,6
41,1966,1966-12-18,14,25.081,WAS,,PHI,L 28-37,8,74,9.25,2,0,0,,0,0,0,,0,0,0,,0,0,,,2,77,38.50,0,1,0,0.00,0,2,12
42,1967,1967-09-17,1,25.354,WAS,@,PHI,L 24-35,8,144,18.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
43,1967,1967-09-24,2,25.361,WAS,@,NOR,W 30-10,3,45,15.00,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
44,1967,1967-10-01,3,26.003,WAS,,NYG,W 38-34,7,106,15.14,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
45,1967,1967-10-08,4,26.010,WAS,,DAL,L 14-17,7,73,10.43,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
46,1967,1967-10-15,5,26.017,WAS,@,ATL,T 20-20,7,73,10.43,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
47,1967,1967-10-22,6,26.024,WAS,@,RAM,T 28-28,3,148,49.33,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
48,1967,1967-11-05,8,26.038,WAS,,STL,L 21-27,2,29,14.50,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
49,1967,1967-11-19,10,26.052,WAS,@,DAL,W 27-20,5,25,5.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
50,1967,1967-11-26,11,26.059,WAS,@,CLE,L 37-42,11,123,11.18,2,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,2,12
51,1967,1967-12-03,12,26.066,WAS,,PHI,T 35-35,6,58,9.67,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
52,1967,1967-12-10,13,26.073,WAS,@,PIT,W 15-10,3,75,25.00,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
53,1967,1967-12-17,14,26.080,WAS,,NOR,L 14-30,8,91,11.38,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
54,1968,1968-09-15,1,26.353,WAS,@,CHI,W 38-28,4,81,20.25,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
55,1968,1968-09-22,2,26.360,WAS,@,NOR,L 17-37,3,18,6.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
56,1968,1968-09-29,3,27.001,WAS,@,NYG,L 21-48,8,74,9.25,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
57,1968,1968-10-06,4,27.008,WAS,,PHI,W 17-14,6,75,12.50,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
58,1968,1968-10-13,5,27.015,WAS,,PIT,W 16-13,3,27,9.00,0,1,4,4.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
59,1968,1968-10-20,6,27.022,WAS,@,STL,L 14-41,6,58,9.67,0,1,-7,-7.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
60,1968,1968-10-27,7,27.029,WAS,,NYG,L 10-13,1,11,11.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
61,1968,1968-11-03,8,27.036,WAS,@,MIN,L 14-27,2,38,19.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
62,1968,1968-11-17,10,27.050,WAS,,DAL,L 24-44,5,114,22.80,2,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,2,12
63,1968,1968-11-24,11,27.057,WAS,,GNB,L 7-27,5,51,10.20,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
64,1968,1968-11-28,12,27.061,WAS,@,DAL,L 20-29,3,59,19.67,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
65,1968,1968-12-08,13,27.071,WAS,,CLE,L 21-24,2,44,22.00,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
66,1969,1969-09-21,1,27.358,WAS,@,NOR,W 26-20,5,92,18.40,2,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,2,12
67,1969,1969-09-28,2,28.000,WAS,@,CLE,L 23-27,2,19,9.50,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
68,1969,1969-10-05,3,28.007,WAS,@,SFO,T 17-17,8,92,11.50,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
69,1969,1969-10-12,4,28.014,WAS,,STL,W 33-17,4,51,12.75,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
70,1969,1969-10-19,5,28.021,WAS,,NYG,W 20-14,1,14,14.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
71,1969,1969-10-26,6,28.028,WAS,@,PIT,W 14-7,5,55,11.00,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
72,1969,1969-11-02,7,28.035,WAS,@,BAL,L 17-41,5,52,10.40,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
73,1969,1969-11-09,8,28.042,WAS,,PHI,T 28-28,6,67,11.17,1,1,18,18.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
74,1969,1969-11-16,9,28.049,WAS,,DAL,L 28-41,6,155,25.83,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
75,1969,1969-11-23,10,28.056,WAS,,ATL,W 27-20,5,43,8.60,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
76,1969,1969-11-30,11,28.063,WAS,,RAM,L 13-24,3,36,12.00,0,1,0,0.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
77,1969,1969-12-07,12,28.070,WAS,@,PHI,W 34-29,10,87,8.70,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
78,1969,1969-12-14,13,28.077,WAS,,NOR,W 17-14,5,60,12.00,0,1,6,6.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
79,1969,1969-12-21,14,28.084,WAS,@,DAL,L 10-20,6,60,10.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
80,1970,1970-09-20,1,28.357,WAS,@,SFO,L 17-26,3,22,7.33,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
81,1970,1970-09-27,2,28.364,WAS,@,STL,L 17-27,5,54,10.80,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
82,1970,1970-10-04,3,29.006,WAS,@,PHI,W 33-21,2,25,12.50,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
83,1970,1970-10-11,4,29.013,WAS,,DET,W 31-10,6,124,20.67,2,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,2,12
84,1970,1970-10-19,5,29.021,WAS,@,OAK,L 20-34,7,102,14.57,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
85,1970,1970-10-25,6,29.027,WAS,,CIN,W 20-0,5,70,14.00,2,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,2,12
86,1970,1970-11-01,7,29.034,WAS,@,DEN,W 19-3,3,34,11.33,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
87,1970,1970-11-08,8,29.041,WAS,,MIN,L 10-19,4,26,6.50,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
88,1970,1970-11-15,9,29.048,WAS,@,NYG,L 33-35,5,100,20.00,1,1,17,17.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
89,1970,1970-11-22,10,29.055,WAS,,DAL,L 21-45,2,36,18.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
90,1971,1971-09-19,1,29.356,WAS,@,STL,W 24-17,2,11,5.50,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
91,1971,1971-09-26,2,29.363,WAS,@,NYG,W 30-3,6,125,20.83,2,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,2,12
92,1971,1971-10-03,3,30.005,WAS,@,DAL,W 20-16,2,17,8.50,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
93,1971,1971-10-10,4,30.012,WAS,,HOU,W 22-13,4,59,14.75,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
94,1971,1971-10-17,5,30.019,WAS,,STL,W 20-0,3,33,11.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
95,1971,1971-10-24,6,30.026,WAS,@,KAN,L 20-27,7,125,17.86,2,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,2,12
96,1972,1972-09-18,1,30.356,WAS,@,MIN,W 24-21,2,9,4.50,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
97,1972,1972-09-24,2,30.362,WAS,,STL,W 24-10,5,39,7.80,0,1,8,8.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
98,1972,1972-10-01,3,31.003,WAS,@,NWE,L 23-24,7,134,19.14,2,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,2,12
99,1972,1972-10-08,4,31.010,WAS,,PHI,W 14-0,4,60,15.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
100,1972,1972-10-15,5,31.017,WAS,@,STL,W 33-3,5,52,10.40,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
101,1972,1972-10-22,6,31.024,WAS,,DAL,W 24-20,2,26,13.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
102,1972,1972-10-29,7,31.031,WAS,@,NYG,W 23-16,1,13,13.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
103,1972,1972-11-05,8,31.038,WAS,@,NYJ,W 35-17,2,75,37.50,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
104,1972,1972-11-12,9,31.045,WAS,,NYG,W 27-13,2,50,25.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
105,1972,1972-11-20,10,31.053,WAS,,ATL,W 24-13,4,37,9.25,0,1,14,14.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
106,1972,1972-11-26,11,31.059,WAS,,GNB,W 21-16,5,53,10.60,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
107,1972,1972-12-03,12,31.066,WAS,@,PHI,W 23-7,5,75,15.00,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
108,1972,1972-12-09,13,31.072,WAS,@,DAL,L 24-34,5,50,10.00,2,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,2,12
109,1972,1972-12-17,14,31.080,WAS,,BUF,L 17-24,0,0,,0,1,17,17.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
110,1973,1973-09-16,1,31.353,WAS,,SDG,W 38-0,3,60,20.00,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
111,1973,1973-09-23,2,31.360,WAS,@,STL,L 27-34,9,132,14.67,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
112,1973,1973-09-30,3,32.002,WAS,@,PHI,W 28-7,7,69,9.86,2,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,2,12
113,1973,1973-10-08,4,32.010,WAS,,DAL,W 14-7,4,29,7.25,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
114,1973,1973-10-14,5,32.016,WAS,@,NYG,W 21-3,5,48,9.60,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
115,1973,1973-10-21,6,32.023,WAS,,STL,W 31-13,7,153,21.86,1,1,-7,-7.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
116,1973,1973-10-28,7,32.030,WAS,@,NOR,L 3-19,1,16,16.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
117,1973,1973-11-05,8,32.038,WAS,@,PIT,L 16-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,1973,1973-11-11,9,32.044,WAS,,SFO,W 33-9,7,72,10.29,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
119,1973,1973-11-18,10,32.051,WAS,,BAL,W 22-14,2,31,15.50,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
120,1973,1973-11-22,11,32.055,WAS,@,DET,W 20-0,5,34,6.80,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
121,1973,1973-12-02,12,32.065,WAS,,NYG,W 27-24,3,73,24.33,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
122,1973,1973-12-09,13,32.072,WAS,@,DAL,L 7-27,3,48,16.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
123,1973,1973-12-16,14,32.079,WAS,,PHI,W 38-20,3,36,12.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
124,1974,1974-09-15,1,32.352,WAS,@,NYG,W 13-10,2,15,7.50,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
125,1974,1974-09-22,2,32.359,WAS,,STL,L 10-17,4,48,12.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
126,1974,1974-09-30,3,33.002,WAS,,DEN,W 30-3,6,59,9.83,2,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,2,12
127,1974,1974-10-06,4,33.008,WAS,@,CIN,L 17-28,4,78,19.50,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
128,1974,1974-10-13,5,33.015,WAS,,MIA,W 20-17,3,43,14.33,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
129,1974,1974-10-20,6,33.022,WAS,,NYG,W 24-3,6,59,9.83,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
130,1974,1974-10-27,7,33.029,WAS,@,STL,L 20-23,3,57,19.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
131,1974,1974-11-03,8,33.036,WAS,@,GNB,W 17-6,3,46,15.33,0,1,-1,-1.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
132,1974,1974-11-10,9,33.043,WAS,@,PHI,W 27-20,9,155,17.22,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
133,1974,1974-11-17,10,33.050,WAS,,DAL,W 28-21,3,34,11.33,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
134,1974,1974-11-24,11,33.057,WAS,,PHI,W 26-7,3,51,17.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
135,1974,1974-11-28,12,33.061,WAS,@,DAL,L 23-24,1,13,13.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
136,1974,1974-12-09,13,33.072,WAS,@,RAM,W 23-17,3,39,13.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
137,1974,1974-12-15,14,33.078,WAS,,CHI,W 42-0,4,41,10.25,2,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,2,12
138,1975,1975-09-21,1,33.358,WAS,,NOR,W 41-3,6,58,9.67,2,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,2,12
139,1975,1975-09-28,2,34.000,WAS,,NYG,W 49-13,5,51,10.20,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
140,1975,1975-10-05,3,34.007,WAS,@,PHI,L 10-26,1,24,24.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
141,1975,1975-10-13,4,34.015,WAS,,STL,W 27-17,2,42,21.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
142,1975,1975-10-19,5,34.021,WAS,@,HOU,L 10-13,4,93,23.25,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
143,1975,1975-10-26,6,34.028,WAS,@,CLE,W 23-7,3,49,16.33,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
144,1975,1975-11-02,7,34.035,WAS,,DAL,W 30-24,7,69,9.86,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
145,1975,1975-11-09,8,34.042,WAS,@,NYG,W 21-13,4,49,12.25,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
146,1975,1975-11-16,9,34.049,WAS,@,STL,L 17-20,3,70,23.33,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
147,1975,1975-11-23,10,34.056,WAS,,OAK,L 23-26,6,61,10.17,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
148,1975,1975-11-30,11,34.063,WAS,,MIN,W 31-30,3,59,19.67,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
149,1975,1975-12-07,12,34.070,WAS,@,ATL,W 30-27,5,65,13.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
150,1975,1975-12-13,13,34.076,WAS,@,DAL,L 10-31,2,38,19.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
151,1975,1975-12-21,14,34.084,WAS,,PHI,L 3-26,2,16,8.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
152,1977,1977-09-18,1,35.355,WAS,@,NYG,L 17-20,2,18,9.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
