ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1976,1976-09-12,1,24.165,CLE,,NYJ,W 38-17,0,0,,0,1,7,7.00,0,0,0,,0,0,0
2,1976,1976-09-19,2,24.172,CLE,@,PIT,L 14-31,1,3,3.00,0,0,0,,0,0,0,,0,0,0
3,1976,1976-09-26,3,24.179,CLE,@,DEN,L 13-44,2,2,1.00,0,2,11,5.50,0,3,74,24.67,0,0,0
4,1976,1976-10-03,4,24.186,CLE,,CIN,L 24-45,2,14,7.00,0,0,0,,0,1,25,25.00,0,0,0
5,1976,1976-10-10,5,24.193,CLE,,PIT,W 18-16,0,0,,0,0,0,,0,1,22,22.00,0,0,0
6,1976,1976-10-17,6,24.200,CLE,@,ATL,W 20-17,0,0,,0,0,0,,0,1,24,24.00,0,0,0
7,1976,1976-10-24,7,24.207,CLE,,SDG,W 21-17,,,,,,,,,,,,,,
8,1976,1976-10-31,8,24.214,CLE,@,CIN,L 6-21,,,,,,,,,,,,,,
9,1976,1976-11-07,9,24.221,CLE,@,HOU,W 21-7,1,2,2.00,0,1,10,10.00,1,0,0,,0,1,6
10,1976,1976-11-14,10,24.228,CLE,,PHI,W 24-3,1,0,0.00,0,0,0,,0,0,0,,0,0,0
11,1976,1976-11-21,11,24.235,CLE,@,TAM,W 24-7,1,4,4.00,0,1,4,4.00,0,0,0,,0,0,0
12,1976,1976-11-28,12,24.242,CLE,,MIA,W 17-13,,,,,,,,,,,,,,
13,1976,1976-12-05,13,24.249,CLE,,HOU,W 13-10,,,,,,,,,,,,,,
14,1976,1976-12-12,14,24.256,CLE,@,KAN,L 14-39,3,19,6.33,0,1,17,17.00,0,0,0,,0,0,0
15,1977,1977-09-18,1,25.171,CLE,@,CIN,W 13-3,,,,,,,,,,,,,,
16,1977,1977-09-26,2,25.179,CLE,,NWE,W 30-27,0,0,,0,1,5,5.00,1,1,17,17.00,0,1,6
17,1977,1977-10-02,3,25.185,CLE,,PIT,L 14-28,0,0,,0,0,0,,0,3,79,26.33,0,0,0
18,1977,1977-10-09,4,25.192,CLE,,OAK,L 10-26,,,,,,,,,,,,,,
19,1977,1977-10-16,5,25.199,CLE,@,HOU,W 24-23,0,0,,0,0,0,,0,1,13,13.00,0,0,0
20,1977,1977-10-23,6,25.206,CLE,@,BUF,W 27-16,0,0,,0,0,0,,0,3,25,8.33,0,0,0
21,1977,1977-10-30,7,25.213,CLE,,KAN,W 44-7,3,21,7.00,0,0,0,,0,0,0,,0,0,0
22,1977,1977-11-06,8,25.220,CLE,,CIN,L 7-10,,,,,,,,,,,,,,
23,1977,1977-11-13,9,25.227,CLE,@,PIT,L 31-35,0,0,,0,0,0,,0,2,34,17.00,0,0,0
24,1977,1977-11-20,10,25.234,CLE,@,NYG,W 21-7,0,0,,0,0,0,,0,1,36,36.00,0,0,0
25,1977,1977-11-27,11,25.241,CLE,,RAM,L 0-9,0,0,,0,0,0,,0,2,58,29.00,0,0,0
26,1977,1977-12-04,12,25.248,CLE,@,SDG,L 14-37,0,0,,0,0,0,,0,1,15,15.00,0,0,0
27,1977,1977-12-11,13,25.255,CLE,,HOU,L 15-19,0,0,,0,0,0,,0,1,21,21.00,0,0,0
28,1977,1977-12-18,14,25.262,CLE,@,SEA,L 19-20,2,-5,-2.50,0,0,0,,0,0,0,,0,0,0
29,1978,1978-11-20,12,26.234,HOU,,MIA,W 35-30,,,,,,,,,,,,,,
30,1978,1978-11-26,13,26.240,HOU,,CIN,W 17-10,,,,,,,,,,,,,,
31,1978,1978-12-03,14,26.247,HOU,,PIT,L 3-13,0,0,,0,0,0,,0,2,38,19.00,0,0,0
32,1978,1978-12-10,15,26.254,HOU,@,NOR,W 17-12,,,,,,,,,,,,,,
33,1978,1978-12-17,16,26.261,HOU,,SDG,L 24-45,1,0,0.00,0,2,0,0.00,0,0,0,,0,0,0
