ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring
40,1997,1997-10-19,8,24.066,NYJ,,NWE,W 24-19,,5,2,39,19.50,0,40.0%,7.80,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
41,1997,1997-11-02,9,24.080,NYJ,,BAL,W 19-16,,7,5,46,9.20,0,71.4%,6.57,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
42,1997,1997-11-09,10,24.087,NYJ,@,MIA,L 17-24,,12,4,30,7.50,0,33.3%,2.50,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
43,1997,1997-11-16,11,24.094,NYJ,@,CHI,W 23-15,,5,2,12,6.00,0,40.0%,2.40,0,0,,0,0,0,,0,0,0,,,,,,1,5,5.00,0,0,0,,0,0,0
44,1997,1997-11-23,12,24.101,NYJ,,MIN,W 23-21,,6,4,66,16.50,0,66.7%,11.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
45,1997,1997-11-30,13,24.108,NYJ,@,BUF,L 10-20,,11,6,86,14.33,0,54.5%,7.82,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
46,1997,1997-12-07,14,24.115,NYJ,,IND,L 14-22,,2,0,0,,0,0.0%,0.00,,,,,,,,,,,,,,,,0,0,,0,,,,,,
47,1997,1997-12-14,15,24.122,NYJ,,TAM,W 31-0,,1,0,0,,0,0.0%,0.00,,,,,,,,,,,,,,,,0,0,,0,,,,,,
48,1997,1997-12-21,16,24.129,NYJ,@,DET,L 10-13,,4,4,67,16.75,0,100.0%,16.75,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
49,1998,1998-09-06,1,25.023,NYJ,@,SFO,L 30-36,,15,6,125,20.83,1,40.0%,8.33,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
50,1998,1998-09-13,2,25.030,NYJ,,BAL,L 10-24,,7,6,91,15.17,0,85.7%,13.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
51,1998,1998-09-20,3,25.037,NYJ,,IND,W 44-6,,5,3,25,8.33,1,60.0%,5.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
52,1998,1998-10-04,4,25.051,NYJ,,MIA,W 20-9,,3,2,18,9.00,0,66.7%,6.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
53,1998,1998-10-11,5,25.058,NYJ,@,STL,L 10-30,,8,5,42,8.40,0,62.5%,5.25,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
54,1998,1998-10-19,6,25.066,NYJ,@,NWE,W 24-14,,8,5,59,11.80,0,62.5%,7.38,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
55,1998,1998-10-25,7,25.072,NYJ,,ATL,W 28-3,,6,4,54,13.50,0,66.7%,9.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
56,1998,1998-11-01,8,25.079,NYJ,@,KAN,W 20-17,,8,6,101,16.83,0,75.0%,12.63,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
57,1998,1998-11-08,9,25.086,NYJ,,BUF,W 34-12,,7,4,58,14.50,1,57.1%,8.29,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
58,1998,1998-11-15,10,25.093,NYJ,@,IND,L 23-24,,8,4,112,28.00,1,50.0%,14.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
59,1998,1998-11-22,11,25.100,NYJ,@,TEN,W 24-3,,6,4,38,9.50,0,66.7%,6.33,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
60,1998,1998-11-29,12,25.107,NYJ,,CAR,W 48-21,,8,7,107,15.29,2,87.5%,13.38,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,2,12
61,1998,1998-12-06,13,25.114,NYJ,,SEA,W 32-31,,11,7,74,10.57,0,63.6%,6.73,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
62,1998,1998-12-13,14,25.121,NYJ,@,MIA,W 21-16,,6,5,105,21.00,1,83.3%,17.50,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
63,1998,1998-12-19,15,25.127,NYJ,@,BUF,W 17-10,,5,3,30,10.00,1,60.0%,6.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
64,1998,1998-12-27,16,25.135,NYJ,,NWE,W 31-10,,4,4,44,11.00,0,100.0%,11.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
65,1999,1999-10-17,6,26.064,NYJ,,IND,L 13-16,*,1,5,51,10.20,0,500.0%,51.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
66,1999,1999-10-24,7,26.071,NYJ,@,OAK,L 23-24,*,4,2,49,24.50,0,50.0%,12.25,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
67,1999,1999-11-07,8,26.085,NYJ,,ARI,W 12-7,*,3,2,19,9.50,0,66.7%,6.33,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
68,1999,1999-11-15,9,26.093,NYJ,@,NWE,W 24-17,*,10,7,70,10.00,0,70.0%,7.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
69,1999,1999-11-21,10,26.099,NYJ,,BUF,W 17-7,*,0,3,37,12.33,0,,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
70,1999,1999-11-28,11,26.106,NYJ,@,IND,L 6-13,*,4,3,21,7.00,0,75.0%,5.25,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
71,1999,1999-12-05,12,26.113,NYJ,@,NYG,L 28-41,*,11,7,84,12.00,2,63.6%,7.64,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,2,12
72,1999,1999-12-12,13,26.120,NYJ,,MIA,W 28-20,*,7,3,42,14.00,0,42.9%,6.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
73,1999,1999-12-19,14,26.127,NYJ,@,DAL,W 22-21,*,13,8,108,13.50,0,61.5%,8.31,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
74,1999,1999-12-27,15,26.135,NYJ,@,MIA,W 38-31,*,4,3,62,20.67,1,75.0%,15.50,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
75,1999,2000-01-02,16,26.141,NYJ,,SEA,W 19-9,*,9,5,88,17.60,0,55.6%,9.78,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
76,2000,2000-09-03,1,27.020,NYJ,@,GNB,W 20-16,*,9,5,47,9.40,0,55.6%,5.22,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
77,2000,2000-09-11,2,27.028,NYJ,,NWE,W 20-19,*,7,4,71,17.75,2,57.1%,10.14,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,2,12
78,2000,2000-09-17,3,27.034,NYJ,,BUF,W 27-14,,12,4,36,9.00,0,33.3%,3.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
79,2000,2000-09-24,4,27.041,NYJ,@,TAM,W 21-17,*,7,2,32,16.00,1,28.6%,4.57,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
80,2000,2000-10-08,5,27.055,NYJ,,PIT,L 3-20,,12,4,32,8.00,0,33.3%,2.67,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
81,2000,2000-10-15,6,27.062,NYJ,@,NWE,W 34-17,*,3,2,22,11.00,0,66.7%,7.33,2,5,2.50,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
82,2000,2000-10-23,7,27.070,NYJ,,MIA,W 40-37,*,13,6,104,17.33,2,46.2%,8.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,2,12
83,2000,2000-10-29,8,27.076,NYJ,@,BUF,L 20-23,*,9,6,69,11.50,1,66.7%,7.67,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
84,2000,2000-11-05,9,27.083,NYJ,,DEN,L 23-30,*,10,5,82,16.40,0,50.0%,8.20,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
85,2000,2000-11-12,10,27.090,NYJ,@,IND,L 15-23,*,13,8,140,17.50,0,61.5%,10.77,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
86,2000,2000-11-19,11,27.097,NYJ,@,MIA,W 20-3,*,8,3,33,11.00,0,37.5%,4.13,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
87,2000,2000-11-26,12,27.104,NYJ,,CHI,W 17-10,,6,1,8,8.00,0,16.7%,1.33,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
88,2000,2000-12-03,13,27.111,NYJ,,IND,W 27-17,*,12,8,77,9.63,1,66.7%,6.42,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
89,2000,2000-12-10,14,27.118,NYJ,@,OAK,L 7-31,,7,3,44,14.67,1,42.9%,6.29,1,-8,-8.00,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
90,2000,2000-12-17,15,27.125,NYJ,,DET,L 7-10,,5,3,43,14.33,0,60.0%,8.60,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
91,2000,2000-12-24,16,27.132,NYJ,@,BAL,L 20-34,,10,5,97,19.40,0,50.0%,9.70,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
92,2001,2001-09-09,1,28.026,NYJ,,IND,L 24-45,*,2,1,20,20.00,0,50.0%,10.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
93,2001,2001-09-23,2,28.040,NYJ,@,NWE,W 10-3,*,6,5,53,10.60,0,83.3%,8.83,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
94,2001,2001-10-01,3,28.048,NYJ,,SFO,L 17-19,*,4,3,64,21.33,0,75.0%,16.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
95,2001,2001-10-07,4,28.054,NYJ,@,BUF,W 42-36,*,4,2,49,24.50,0,50.0%,12.25,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
96,2001,2001-10-14,5,28.061,NYJ,,MIA,W 21-17,*,5,3,34,11.33,0,60.0%,6.80,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
97,2001,2001-10-21,6,28.068,NYJ,,STL,L 14-34,*,1,1,6,6.00,0,100.0%,6.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
98,2001,2001-11-04,8,28.082,NYJ,@,NOR,W 16-9,*,6,4,55,13.75,0,66.7%,9.17,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
99,2001,2001-11-11,9,28.089,NYJ,,KAN,W 27-7,*,9,6,67,11.17,0,66.7%,7.44,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
100,2001,2001-11-18,10,28.096,NYJ,@,MIA,W 24-0,*,3,,,,,0.0%,,,,,,,,,,,,,,,,,,,,,,,,,,
101,2001,2001-12-02,11,28.110,NYJ,,NWE,L 16-17,*,8,5,48,9.60,0,62.5%,6.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
102,2001,2001-12-09,12,28.117,NYJ,@,PIT,L 7-18,*,8,5,63,12.60,1,62.5%,7.88,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
103,2001,2001-12-16,13,28.124,NYJ,,CIN,W 15-14,*,6,4,52,13.00,0,66.7%,8.67,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
104,2001,2001-12-23,14,28.131,NYJ,@,IND,W 29-28,*,15,8,118,14.75,0,53.3%,7.87,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
105,2001,2001-12-30,15,28.138,NYJ,,BUF,L 9-14,*,8,4,38,9.50,0,50.0%,4.75,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
106,2001,2002-01-06,16,28.145,NYJ,@,OAK,W 24-22,*,7,5,83,16.60,0,71.4%,11.86,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
107,2002,2002-09-08,1,29.025,NYJ,@,BUF,W 37-31,*,7,5,58,11.60,1,71.4%,8.29,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,1,6
108,2002,2002-09-15,2,29.032,NYJ,,NWE,L 7-44,*,2,1,33,33.00,0,50.0%,16.50,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0
109,2002,2002-09-22,3,29.039,NYJ,@,MIA,L 3-30,*,10,5,64,12.80,0,50.0%,6.40,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0
110,2002,2002-09-29,4,29.046,NYJ,@,JAX,L 3-28,*,5,2,42,21.00,0,40.0%,8.40,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0
111,2002,2002-10-20,6,29.067,NYJ,,MIN,W 20-7,*,5,4,53,13.25,0,80.0%,10.60,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0
112,2002,2002-10-27,7,29.074,NYJ,,CLE,L 21-24,*,6,4,40,10.00,1,66.7%,6.67,0,0,,0,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0,,0,0,0,,0,1,6
113,2002,2002-11-03,8,29.081,NYJ,@,SDG,W 44-13,*,4,3,47,15.67,0,75.0%,11.75,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0
114,2002,2002-11-10,9,29.088,NYJ,,MIA,W 13-10,*,3,2,30,15.00,0,66.7%,10.00,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0
115,2002,2002-11-17,10,29.095,NYJ,@,DET,W 31-14,*,5,4,46,11.50,2,80.0%,9.20,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,2,12
116,2002,2002-11-24,11,29.102,NYJ,,BUF,W 31-13,*,1,1,15,15.00,0,100.0%,15.00,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0
117,2002,2002-12-02,12,29.110,NYJ,@,OAK,L 20-26,*,7,5,66,13.20,1,71.4%,9.43,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,1,6
118,2002,2002-12-08,13,29.116,NYJ,,DEN,W 19-13,*,7,5,69,13.80,0,71.4%,9.86,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0
119,2002,2002-12-15,14,29.123,NYJ,@,CHI,L 13-20,*,8,3,30,10.00,1,37.5%,3.75,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,1,6
120,2002,2002-12-22,15,29.130,NYJ,@,NWE,W 30-17,*,7,4,61,15.25,1,57.1%,8.71,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,1,6
121,2002,2002-12-29,16,29.137,NYJ,,GNB,W 42-17,*,3,3,37,12.33,2,100.0%,12.33,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,2,12
122,2003,2003-09-04,1,30.021,NYJ,@,WAS,L 13-16,*,6,4,40,10.00,0,66.7%,6.67,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
123,2003,2003-09-14,2,30.031,NYJ,,MIA,L 10-21,*,10,7,69,9.86,0,70.0%,6.90,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
124,2003,2003-09-21,3,30.038,NYJ,@,NWE,L 16-23,*,6,4,55,13.75,1,66.7%,9.17,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
125,2003,2003-09-28,4,30.045,NYJ,,DAL,L 6-17,*,6,4,37,9.25,0,66.7%,6.17,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
126,2003,2003-10-12,5,30.059,NYJ,,BUF,W 30-3,*,1,1,10,10.00,0,100.0%,10.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
127,2003,2003-10-26,7,30.073,NYJ,@,PHI,L 17-24,,5,3,44,14.67,0,60.0%,8.80,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
128,2003,2003-11-02,8,30.080,NYJ,,NYG,L 28-31,,10,4,34,8.50,0,40.0%,3.40,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
129,2004,2004-09-12,1,31.029,NYJ,,CIN,W 31-24,,2,2,21,10.50,0,100.0%,10.50,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
130,2004,2004-09-19,2,31.036,NYJ,@,SDG,W 34-28,,,,,,,0.0%,,,,,,,,,,,,,,,,,,,,,,,,,,
131,2004,2004-10-03,3,31.050,NYJ,@,MIA,W 17-9,,5,3,48,16.00,0,60.0%,9.60,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
132,2004,2004-10-10,4,31.057,NYJ,,BUF,W 16-14,,8,8,90,11.25,0,100.0%,11.25,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
133,2004,2004-10-17,5,31.064,NYJ,,SFO,W 22-14,*,6,1,25,25.00,0,16.7%,4.17,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
134,2004,2004-10-24,6,31.071,NYJ,@,NWE,L 7-13,,3,1,18,18.00,0,33.3%,6.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
135,2004,2004-11-01,7,31.079,NYJ,,MIA,W 41-14,,3,2,41,20.50,1,66.7%,13.67,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
136,2004,2004-11-07,8,31.085,NYJ,@,BUF,L 17-22,,1,,,,,0.0%,,,,,,,,,,,,,,,,,,,,,,,,,,
137,2004,2004-11-14,9,31.092,NYJ,,BAL,L 17-20,,4,3,19,6.33,0,75.0%,4.75,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
