ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result
1,1980,1980-10-12,6,23.262,CHI,@,MIN,L 7-13
2,1980,1980-10-19,7,23.269,CHI,,DET,W 24-7
3,1980,1980-10-26,8,23.276,CHI,@,PHI,L 14-17
4,1980,1980-11-03,9,23.284,CHI,@,CLE,L 21-27
5,1980,1980-11-09,10,23.290,CHI,,WAS,W 35-21
6,1980,1980-11-16,11,23.297,CHI,,HOU,L 6-10
7,1980,1980-11-23,12,23.304,CHI,@,ATL,L 17-28
8,1980,1980-11-27,13,23.308,CHI,@,DET,W 23-17
9,1980,1980-12-07,14,23.318,CHI,,GNB,W 61-7
10,1980,1980-12-14,15,23.325,CHI,,CIN,L 14-17
11,1980,1980-12-20,16,23.331,CHI,@,TAM,W 14-13
