ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring
35,1975,1975-10-12,4,26.252,DET,,CHI,W 27-7,2,54,27.00,1,0,0,,0,0,0,,0,0,0,,0,1,6
36,1975,1975-10-19,5,26.259,DET,@,MIN,L 19-25,6,100,16.67,0,0,0,,0,0,0,,0,0,0,,0,0,0
37,1975,1975-10-26,6,26.266,DET,@,HOU,L 8-24,1,9,9.00,0,1,0,0.00,0,0,0,,0,0,0,,0,0,0
38,1975,1975-11-02,7,26.273,DET,@,SFO,W 28-17,2,17,8.50,1,0,0,,0,0,0,,0,0,0,,0,1,6
39,1975,1975-11-09,8,26.280,DET,,CLE,W 21-10,3,78,26.00,1,0,0,,0,0,0,,0,0,0,,0,1,6
40,1975,1975-11-16,9,26.287,DET,,GNB,W 13-10,3,62,20.67,0,0,0,,0,0,0,,0,0,0,,0,0,0
41,1975,1975-11-23,10,26.294,DET,@,KAN,L 21-24,2,32,16.00,1,0,0,,0,0,0,,0,0,0,,0,1,6
42,1975,1975-11-27,11,26.298,DET,,RAM,L 0-20,2,18,9.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
43,1975,1975-12-07,12,26.308,DET,@,CHI,L 21-25,1,17,17.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
44,1975,1975-12-14,13,26.315,DET,,MIN,W 17-10,,,,,,,,,,,,,,,,,,
45,1975,1975-12-21,14,26.322,DET,,STL,L 13-24,1,29,29.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
46,1976,1976-09-12,1,27.223,DET,@,CHI,L 3-10,4,85,21.25,0,0,0,,0,0,0,,0,0,0,,0,0,0
47,1976,1976-09-19,2,27.230,DET,,ATL,W 24-10,1,15,15.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
48,1976,1976-09-26,3,27.237,DET,,MIN,L 9-10,3,49,16.33,0,0,0,,0,0,0,,0,0,0,,0,0,0
49,1976,1976-10-03,4,27.244,DET,@,GNB,L 14-24,3,37,12.33,1,0,0,,0,0,0,,0,0,0,,0,1,6
50,1976,1976-10-10,5,27.251,DET,,NWE,W 30-10,1,3,3.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
51,1976,1976-10-17,6,27.258,DET,@,WAS,L 7-20,4,96,24.00,1,0,0,,0,0,0,,0,0,0,,0,1,6
52,1976,1976-10-24,7,27.265,DET,@,SEA,W 41-14,1,7,7.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
53,1976,1976-10-31,8,27.272,DET,,GNB,W 27-6,6,163,27.17,2,0,0,,0,0,0,,0,0,0,,0,2,12
54,1976,1976-11-07,9,27.279,DET,@,MIN,L 23-31,3,65,21.67,0,0,0,,0,0,0,,0,0,0,,0,0,0
55,1976,1976-11-14,10,27.286,DET,@,NOR,L 16-17,5,111,22.20,0,0,0,,0,0,0,,0,0,0,,0,0,0
56,1976,1976-11-21,11,27.293,DET,,CHI,W 14-10,4,48,12.00,1,0,0,,0,0,0,,0,0,0,,0,1,6
57,1976,1976-11-25,12,27.297,DET,,BUF,W 27-14,,,,,,,,,,,,,,,,,,
58,1976,1976-12-05,13,27.307,DET,@,NYG,L 10-24,3,86,28.67,0,0,0,,0,0,0,,0,0,0,,0,0,0
59,1976,1976-12-11,14,27.313,DET,,RAM,L 17-20,1,57,57.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
60,1977,1977-09-18,1,28.228,DET,@,CHI,L 20-30,3,43,14.33,0,0,0,,0,0,0,,0,0,0,,0,0,0
61,1977,1977-09-25,2,28.235,DET,,NOR,W 23-19,3,46,15.33,0,0,0,,0,0,0,,0,0,0,,0,0,0
62,1977,1977-10-02,3,28.242,DET,,PHI,W 17-13,2,18,9.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
63,1977,1977-10-09,4,28.249,DET,@,MIN,L 7-14,5,59,11.80,0,0,0,,0,0,0,,0,0,0,,0,0,0
64,1977,1977-10-16,5,28.256,DET,,GNB,W 10-6,3,20,6.67,1,0,0,,0,0,0,,0,0,0,,0,1,6
65,1977,1977-10-23,6,28.263,DET,@,SFO,L 7-28,4,79,19.75,0,0,0,,0,0,0,,0,0,0,,0,0,0
66,1977,1977-10-30,7,28.270,DET,@,DAL,L 0-37,2,19,9.50,0,0,0,,0,0,0,,0,0,0,,0,0,0
67,1977,1977-11-06,8,28.277,DET,,SDG,W 20-0,,,,,,,,,,,,,,,,,,
68,1977,1977-11-13,9,28.284,DET,@,ATL,L 6-17,,,,,,,,,,,,,,,,,,
69,1977,1977-11-20,10,28.291,DET,,TAM,W 16-7,,,,,,,,,,,,,,,,,,
70,1977,1977-11-24,11,28.295,DET,,CHI,L 14-31,2,22,11.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
71,1977,1977-12-04,12,28.305,DET,@,GNB,L 9-10,2,14,7.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
72,1977,1977-12-11,13,28.312,DET,@,BAL,W 13-10,1,19,19.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
73,1977,1977-12-17,14,28.318,DET,,MIN,L 21-30,1,14,14.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
74,1978,1978-09-03,1,29.213,DET,,GNB,L 7-13,,,,,,,,,,,,,,,,,,
75,1978,1978-09-09,2,29.219,DET,@,TAM,W 15-7,1,9,9.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
76,1979,1979-10-01,5,30.241,NWE,@,GNB,L 14-27,1,15,15.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
77,1979,1979-10-07,6,30.247,NWE,,DET,W 24-17,,,,,,,,,,,,,,,,,,
78,1979,1979-10-14,7,30.254,NWE,@,CHI,W 27-7,,,,,,,,,,,,,,,,,,
79,1979,1979-10-21,8,30.261,NWE,,MIA,W 28-13,1,15,15.00,1,0,0,,0,0,0,,0,0,0,,0,1,6
80,1979,1979-10-28,9,30.268,NWE,@,BAL,L 26-31,,,,,,,,,,,,,,,,,,
81,1979,1979-11-04,10,30.275,NWE,@,BUF,W 26-6,,,,,,,,,,,,,,,,,,
82,1979,1979-11-11,11,30.282,NWE,@,DEN,L 10-45,,,,,,,,,,,,,,,,,,
