ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,def_int,def_int_yds,def_int_td
1,1991,1991-09-01,1,27.045,PHO,@,RAM,W 24-14,,,
2,1991,1991-09-08,2,27.052,PHO,@,PHI,W 26-10,,,
3,1991,1991-09-15,3,27.059,PHO,@,WAS,L 0-34,,,
4,1991,1991-09-22,4,27.066,PHO,,DAL,L 9-17,,,
5,1991,1991-09-29,5,27.073,PHO,,NWE,W 24-10,,,
6,1991,1991-10-06,6,27.080,PHO,@,NYG,L 9-20,,,
7,1991,1991-10-13,7,27.087,PHO,@,MIN,L 7-34,,,
8,1991,1991-10-20,8,27.094,PHO,,ATL,W 16-10,,,
9,1991,1991-10-27,9,27.101,PHO,,MIN,L 0-28,,,
10,1991,1991-11-03,10,27.108,PHO,@,DAL,L 7-27,,,
11,1991,1991-11-10,11,27.115,PHO,,NYG,L 14-21,,,
12,1991,1991-11-17,12,27.122,PHO,@,SFO,L 10-14,,,
13,1991,1991-11-24,13,27.129,PHO,,PHI,L 14-34,,,
14,1991,1991-12-08,14,27.143,PHO,,WAS,L 14-20,,,
15,1991,1991-12-15,15,27.150,PHO,@,DEN,L 19-24,1,0,0
16,1991,1991-12-22,16,27.157,PHO,,NOR,L 3-27,,,
