ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks,def_int,def_int_yds,def_int_td
1,1995,1995-12-09,14,26.153,ARI,@,SDG,L 25-28,,,,,
2,1995,1995-12-17,15,26.161,ARI,@,PHI,L 20-21,,,,,
3,1996,1996-09-01,1,27.054,ARI,@,IND,L 13-20,,,,,
4,1996,1996-09-08,2,27.061,ARI,,MIA,L 10-38,,,,,
5,1996,1996-09-15,3,27.068,ARI,@,NWE,L 0-31,,,,,
6,1996,1996-09-22,4,27.075,ARI,@,NOR,W 28-14,,,,,
7,1996,1996-09-29,5,27.082,ARI,,STL,W 31-28,,,,,
8,1996,1996-10-27,8,27.110,ARI,,NYJ,L 21-31,,,,,
9,1996,1996-11-03,9,27.117,ARI,@,NYG,L 8-16,,,,,
10,1996,1996-12-01,13,27.145,ARI,@,MIN,L 17-41,,,,,
11,1996,1996-12-08,14,27.152,ARI,,DAL,L 6-10,,,,,
12,1996,1996-12-15,15,27.159,ARI,,WAS,W 27-26,,,,,
13,1996,1996-12-22,16,27.166,ARI,@,PHI,L 19-29,,,,,
14,1998,1998-09-06,1,29.059,ARI,@,DAL,L 10-38,,,,,
15,1999,1999-09-12,1,30.065,ARI,@,PHI,W 25-24,*,1.0,0,0,0
16,1999,1999-09-19,2,30.072,ARI,@,MIA,L 16-19,*,,,,
17,1999,1999-09-27,3,30.080,ARI,,SFO,L 10-24,*,0.0,1,0,0
18,1999,1999-10-03,4,30.086,ARI,@,DAL,L 7-35,*,,,,
19,1999,1999-10-10,5,30.093,ARI,,NYG,W 14-3,*,,,,
20,1999,1999-10-17,6,30.100,ARI,,WAS,L 10-24,*,,,,
21,1999,1999-10-31,7,30.114,ARI,,NWE,L 3-27,*,,,,
22,1999,1999-11-07,8,30.121,ARI,@,NYJ,L 7-12,*,,,,
23,1999,1999-11-14,9,30.128,ARI,,DET,W 23-19,*,,,,
24,1999,1999-11-21,10,30.135,ARI,,DAL,W 13-9,*,,,,
25,1999,1999-11-28,11,30.142,ARI,@,NYG,W 34-24,*,,,,
26,1999,1999-12-05,12,30.149,ARI,,PHI,W 21-17,*,,,,
27,1999,1999-12-12,13,30.156,ARI,@,WAS,L 3-28,*,,,,
28,1999,1999-12-19,14,30.163,ARI,,BUF,L 21-31,*,,,,
29,1999,1999-12-26,15,30.170,ARI,@,ATL,L 14-37,*,,,,
30,1999,2000-01-02,16,30.177,ARI,@,GNB,L 24-49,*,,,,
