ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks
1,1991,1991-09-01,1,23.106,CLE,,DAL,L 14-26,,
2,1991,1991-09-08,2,23.113,CLE,@,NWE,W 20-0,,
3,1991,1991-09-15,3,23.120,CLE,,CIN,W 14-13,,
4,1991,1991-09-22,4,23.127,CLE,@,NYG,L 10-13,,
5,1991,1991-10-06,5,23.141,CLE,,NYJ,L 14-17,,
6,1991,1991-10-13,6,23.148,CLE,@,WAS,L 17-42,,
7,1991,1991-10-20,7,23.155,CLE,@,SDG,W 30-24,,
8,1991,1991-10-27,8,23.162,CLE,,PIT,W 17-14,,
9,1991,1991-11-03,9,23.169,CLE,@,CIN,L 21-23,,
10,1991,1991-11-10,10,23.176,CLE,,PHI,L 30-32,,
11,1991,1991-11-17,11,23.183,CLE,@,HOU,L 24-28,,
12,1991,1991-11-24,12,23.190,CLE,,KAN,W 20-15,,
13,1991,1991-12-01,13,23.197,CLE,@,IND,W 31-0,,
14,1991,1991-12-08,14,23.204,CLE,,DEN,L 7-17,,0.5
15,1991,1991-12-22,16,23.218,CLE,@,PIT,L 10-17,,
16,1992,1992-09-06,1,24.111,CLE,@,IND,L 3-14,,
17,1992,1992-09-14,2,24.119,CLE,,MIA,L 23-27,,1.0
18,1992,1992-09-20,3,24.125,CLE,@,RAI,W 28-16,,
19,1992,1992-09-27,4,24.132,CLE,,DEN,L 0-12,,
20,1992,1992-10-11,5,24.146,CLE,,PIT,W 17-9,,
21,1992,1992-10-18,6,24.153,CLE,,GNB,W 17-6,,
22,1992,1992-10-25,7,24.160,CLE,@,NWE,W 19-17,,
23,1992,1992-11-01,8,24.167,CLE,@,CIN,L 10-30,,
24,1992,1992-11-08,9,24.174,CLE,@,HOU,W 24-14,,
25,1992,1992-11-15,10,24.181,CLE,,SDG,L 13-14,,
26,1992,1992-11-22,11,24.188,CLE,@,MIN,L 13-17,,
27,1992,1992-11-29,12,24.195,CLE,,CHI,W 27-14,,
28,1992,1992-12-06,13,24.202,CLE,,CIN,W 37-21,,
29,1992,1992-12-13,14,24.209,CLE,@,DET,L 14-24,,
30,1992,1992-12-20,15,24.216,CLE,,HOU,L 14-17,,
31,1992,1992-12-27,16,24.223,CLE,@,PIT,L 13-23,,
32,1993,1993-10-14,6,25.149,ATL,,RAM,W 30-24,,
33,1993,1993-11-21,10,25.187,ATL,,DAL,W 27-14,,
34,1993,1993-11-28,11,25.194,ATL,,CLE,W 17-14,,
35,1993,1993-12-05,12,25.201,ATL,@,HOU,L 17-33,,
36,1993,1993-12-11,13,25.207,ATL,,SFO,W 27-24,,
37,1993,1993-12-19,14,25.215,ATL,@,WAS,L 17-30,,
38,1993,1993-12-26,15,25.222,ATL,@,CIN,L 17-21,,1.0
39,1993,1994-01-02,16,25.229,ATL,,PHO,L 10-27,,
40,1995,1995-09-10,2,27.115,JAX,@,CIN,L 17-24,,
41,1995,1995-09-17,3,27.122,JAX,@,NYJ,L 10-27,,
42,1995,1995-09-24,4,27.129,JAX,,GNB,L 14-24,,
43,1995,1995-10-01,5,27.136,JAX,@,HOU,W 17-16,,1.0
44,1995,1995-10-08,6,27.143,JAX,,PIT,W 20-16,,
45,1995,1995-10-15,7,27.150,JAX,,CHI,L 27-30,,
46,1995,1995-10-22,8,27.157,JAX,@,CLE,W 23-15,,
47,1995,1995-10-29,9,27.164,JAX,@,PIT,L 7-24,,
48,1995,1995-11-12,10,27.178,JAX,,SEA,L 30-47,,
49,1995,1995-11-19,11,27.185,JAX,@,TAM,L 16-17,,
50,1995,1995-11-26,12,27.192,JAX,,CIN,L 13-17,,
51,1995,1995-12-03,13,27.199,JAX,@,DEN,L 23-31,,
52,1995,1995-12-10,14,27.206,JAX,,IND,L 31-41,,1.0
53,1995,1995-12-17,15,27.213,JAX,@,DET,L 0-44,,
54,1995,1995-12-24,16,27.220,JAX,,CLE,W 24-21,,1.0
55,1996,1996-09-15,3,28.120,JAX,@,OAK,L 3-17,,
56,1996,1996-09-22,4,28.127,JAX,@,NWE,L 25-28,,
57,1996,1996-10-06,6,28.141,JAX,@,NOR,L 13-17,,
58,1996,1996-10-13,7,28.148,JAX,,NYJ,W 21-17,,
59,1997,1997-08-31,1,29.105,NYJ,@,SEA,W 41-3,,
60,1997,1997-09-07,2,29.112,NYJ,,BUF,L 22-28,,
61,1997,1997-09-14,3,29.119,NYJ,@,NWE,L 24-27,,
62,1997,1997-09-21,4,29.126,NYJ,,OAK,W 23-22,,
63,1997,1997-09-28,5,29.133,NYJ,@,CIN,W 31-14,,
64,1997,1997-10-05,6,29.140,NYJ,@,IND,W 16-12,,
65,1997,1997-10-12,7,29.147,NYJ,,MIA,L 20-31,,
66,1997,1997-10-19,8,29.154,NYJ,,NWE,W 24-19,,
67,1997,1997-11-02,9,29.168,TAM,@,IND,W 31-28,,
68,1997,1997-11-09,10,29.175,NYJ,@,MIA,L 17-24,,
69,1997,1997-11-16,11,29.182,NYJ,@,CHI,W 23-15,,
70,1997,1997-11-23,12,29.189,NYJ,,MIN,W 23-21,,
71,1997,1997-11-30,13,29.196,NYJ,@,BUF,L 10-20,,
72,1997,1997-12-07,14,29.203,NYJ,,IND,L 14-22,,
73,1997,1997-12-14,15,29.210,NYJ,,TAM,W 31-0,,
74,1998,1998-09-06,1,30.111,NYJ,@,SFO,L 30-36,,
75,1998,1998-09-20,3,30.125,NYJ,,IND,W 44-6,,
76,1998,1998-10-04,4,30.139,NYJ,,MIA,W 20-9,,1.0
