ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,sacks,def_int,def_int_yds,def_int_td
1,1990,1990-09-09,1,23.065,NYG,,PHI,W 27-20,1,0,0.00,0,0.0,0,0,0
2,1990,1990-09-16,2,23.072,NYG,@,DAL,W 28-7,0,0,,0,,,,
3,1990,1990-09-23,3,23.079,NYG,,MIA,W 20-3,0,0,,0,,,,
4,1990,1990-09-30,4,23.086,NYG,,DAL,W 31-17,0,0,,0,,,,
5,1990,1990-10-14,5,23.100,NYG,@,WAS,W 24-20,0,0,,0,,,,
6,1990,1990-10-21,6,23.107,NYG,,PHO,W 20-19,0,0,,0,,,,
7,1990,1990-10-28,7,23.114,NYG,,WAS,W 21-10,0,0,,0,,,,
8,1990,1990-11-05,8,23.122,NYG,@,IND,W 24-7,0,0,,0,,,,
9,1990,1990-11-11,9,23.128,NYG,@,RAM,W 31-7,0,0,,0,,,,
10,1990,1990-11-18,10,23.135,NYG,,DET,W 20-0,0,0,,0,,,,
11,1990,1990-11-25,11,23.142,NYG,@,PHI,L 13-31,0,0,,0,,,,
12,1990,1990-12-03,12,23.150,NYG,@,SFO,L 3-7,0,0,,0,,,,
13,1990,1990-12-09,13,23.156,NYG,,MIN,W 23-15,0,0,,0,,,,
14,1990,1990-12-15,14,23.162,NYG,,BUF,L 13-17,0,0,,0,,,,
15,1990,1990-12-23,15,23.170,NYG,@,PHO,W 24-21,0,0,,0,,,,
16,1990,1990-12-30,16,23.177,NYG,@,NWE,W 13-10,0,0,,0,,,,
17,1991,1991-09-02,1,24.058,SFO,@,NYG,L 14-16,0,0,,0,,,,
18,1991,1991-09-08,2,24.064,SFO,,SDG,W 34-14,0,0,,0,0.0,1,5,0
19,1991,1991-09-15,3,24.071,SFO,@,MIN,L 14-17,0,0,,0,,,,
20,1991,1991-09-22,4,24.078,SFO,,RAM,W 27-10,0,0,,0,,,,
21,1991,1991-09-29,5,24.085,SFO,@,RAI,L 6-12,0,0,,0,,,,
22,1991,1991-10-13,6,24.099,SFO,,ATL,L 34-39,0,0,,0,,,,
23,1991,1991-11-25,12,24.142,SFO,@,RAM,W 33-10,0,0,,0,,,,
24,1991,1991-12-01,13,24.148,SFO,,NOR,W 38-24,1,7,7.00,0,0.0,0,0,0
25,1991,1991-12-08,14,24.155,SFO,@,SEA,W 24-22,0,0,,0,1.0,0,0,0
26,1991,1991-12-14,15,24.161,SFO,,KAN,W 28-14,0,0,,0,,,,
27,1991,1991-12-23,16,24.170,SFO,,CHI,W 52-14,0,0,,0,,,,
28,1992,1992-09-27,4,25.083,SFO,@,NOR,W 16-10,0,0,,0,0.0,1,0,0
