ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring,sacks,tackles_solo,tackles_assists
1,2009,2009-11-15,9,24.219,MIA,,TAM,W 25-23,*,3,3,31,10.33,1,100.0%,10.33,0,0,,0,1,6,0.0,0,0
2,2009,2009-11-19,10,24.223,MIA,@,CAR,W 24-17,,1,,,,,0.0%,,,,,,,,,,
3,2009,2009-11-29,11,24.233,MIA,@,BUF,L 14-31,,,,,,,0.0%,,,,,,,,,,
4,2009,2009-12-06,12,24.240,MIA,,NWE,W 22-21,,,,,,,0.0%,,,,,,,,,,
5,2009,2009-12-13,13,24.247,MIA,@,JAX,W 14-10,,,,,,,0.0%,,,,,,,,,,
6,2009,2009-12-20,14,24.254,MIA,@,TEN,L 24-27,,,,,,,0.0%,,,,,,,,,,
7,2009,2009-12-27,15,24.261,MIA,,HOU,L 20-27,,1,,,,,0.0%,,,,,,,,,,
8,2009,2010-01-03,16,24.268,MIA,,PIT,L 24-30,,1,,,,,0.0%,,,,,,,,,,
9,2010,2010-11-22,10,25.226,SDG,,DEN,W 35-14,*,2,2,21,10.50,0,100.0%,10.50,0,0,,0,0,0,0.0,0,0
10,2010,2010-11-28,11,25.232,SDG,@,IND,W 36-14,,,,,,,0.0%,,,,,,,,,,
11,2010,2010-12-05,12,25.239,SDG,,OAK,L 13-28,,,,,,,0.0%,,,,,,,,,,
12,2010,2010-12-12,13,25.246,SDG,,KAN,W 31-0,,,,,,,0.0%,,,,,,,,,,
13,2010,2010-12-16,14,25.250,SDG,,SFO,W 34-7,,1,1,35,35.00,0,100.0%,35.00,0,0,,0,0,0,0.0,0,0
14,2010,2010-12-26,15,25.260,SDG,@,CIN,L 20-34,,,,,,,0.0%,,,,,,,,,,
15,2010,2011-01-02,16,25.267,SDG,@,DEN,W 33-28,,1,1,17,17.00,0,100.0%,17.00,0,0,,0,0,0,0.0,0,0
16,2011,2011-09-11,1,26.154,SDG,,MIN,W 24-17,,0,0,0,,0,0.0%,,1,13,13.00,0,0,0,0.0,0,0
17,2011,2011-09-18,2,26.161,SDG,@,NWE,L 21-35,,,,,,,0.0%,,,,,,,,,,
18,2011,2011-09-25,3,26.168,SDG,,KAN,W 20-17,*,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,0,0
19,2011,2011-10-02,4,26.175,SDG,,MIA,W 26-16,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,0,0
20,2011,2011-10-09,5,26.182,SDG,@,DEN,W 29-24,*,1,1,32,32.00,0,100.0%,32.00,0,0,,0,0,0,0.0,0,0
21,2011,2011-10-23,6,26.196,SDG,@,NYJ,L 21-27,,,,,,,0.0%,,,,,,,,,,
22,2011,2011-10-31,7,26.204,SDG,@,KAN,L 20-23,*,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
23,2011,2011-11-06,8,26.210,SDG,,GNB,L 38-45,,,,,,,0.0%,,,,,,,,,,
24,2011,2011-11-10,9,26.214,SDG,,OAK,L 17-24,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,0,0
25,2011,2011-11-20,10,26.224,SDG,@,CHI,L 20-31,,,,,,,0.0%,,,,,,,,,,
26,2011,2011-11-27,11,26.231,SDG,,DEN,L 13-16,,,,,,,0.0%,,,,,,,,,,
27,2011,2011-12-05,12,26.239,SDG,@,JAX,W 38-14,,,,,,,0.0%,,,,,,,,,,
28,2011,2011-12-11,13,26.245,SDG,,BUF,W 37-10,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,0,0
29,2011,2011-12-18,14,26.252,SDG,,BAL,W 34-14,*,,,,,,0.0%,,,,,,,,,,
30,2011,2011-12-24,15,26.258,SDG,@,DET,L 10-38,,,,,,,0.0%,,,,,,,,,,
31,2011,2012-01-01,16,26.266,SDG,@,OAK,W 38-26,,,,,,,0.0%,,,,,,,,,,
32,2012,2012-12-30,16,27.264,ARI,@,SFO,L 13-27,,,,,,,0.0%,,,,,,,,,,
33,2013,2013-09-08,1,28.151,ARI,@,STL,L 24-27,*,1,1,16,16.00,0,100.0%,16.00,0,0,,0,0,0,0.0,1,0
34,2013,2013-09-15,2,28.158,ARI,,DET,W 25-21,*,,,,,,0.0%,,,,,,,,,,
35,2013,2013-09-22,3,28.165,ARI,@,NOR,L 7-31,,,,,,,0.0%,,,,,,,,,,
36,2013,2013-09-29,4,28.172,ARI,@,TAM,W 13-10,,,,,,,0.0%,,,,,,,,,,
37,2013,2013-10-06,5,28.179,ARI,,CAR,W 22-6,,,,,,,0.0%,,,,,,,,,,
38,2013,2013-10-13,6,28.186,ARI,@,SFO,L 20-32,,,,,,,0.0%,,,,,,,,,,
39,2013,2013-10-17,7,28.190,ARI,,SEA,L 22-34,,,,,,,0.0%,,,,,,,,,,
40,2013,2013-12-15,14,28.249,ARI,@,TEN,W 37-34,,,,,,,0.0%,,,,,,,,,,
