ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs
1,1999,1999-09-12,1,23.102,SFO,@,JAX,L 3-41,
2,1999,1999-09-19,2,23.109,SFO,,NOR,W 28-21,
3,1999,1999-09-27,3,23.117,SFO,@,ARI,W 24-10,
4,1999,1999-10-03,4,23.123,SFO,,TEN,W 24-22,
5,1999,1999-10-10,5,23.130,SFO,@,STL,L 20-42,
6,1999,1999-10-17,6,23.137,SFO,,CAR,L 29-31,
7,1999,1999-10-24,7,23.144,SFO,@,MIN,L 16-40,
8,1999,1999-11-07,8,23.158,SFO,,PIT,L 6-27,
9,1999,1999-11-14,9,23.165,SFO,@,NOR,L 6-24,
10,2000,2000-11-12,11,24.163,SFO,,KAN,W 21-7,
11,2000,2000-12-23,16,24.204,SFO,@,DEN,L 9-38,
