ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring,sacks,tackles_solo,tackles_assists
1,2010,2010-09-12,1,22.004,TAM,,CLE,W 17-14,,0,,,,,0.0%,,,,,,,,,,,,,,
2,2010,2010-09-19,2,22.011,TAM,@,CAR,W 20-7,,,,,,,0.0%,,,,,,,,,,,,,,
3,2010,2010-09-26,3,22.018,TAM,,PIT,L 13-38,,3,3,33,11.00,0,100.0%,11.00,0,0,,0,0,0,,0,0,0,0.0,0,0
4,2010,2010-10-10,4,22.032,TAM,@,CIN,W 24-21,*,3,2,25,12.50,0,66.7%,8.33,0,0,,0,0,0,,0,0,0,0.0,1,0
5,2010,2010-10-17,5,22.039,TAM,,NOR,L 6-31,,3,1,9,9.00,0,33.3%,3.00,1,4,4.00,0,0,0,,0,0,0,0.0,0,0
6,2010,2010-10-24,6,22.046,TAM,,STL,W 18-17,*,2,1,9,9.00,0,50.0%,4.50,0,0,,0,0,0,,0,0,0,0.0,0,0
7,2010,2010-10-31,7,22.053,TAM,@,ARI,W 38-35,*,1,1,53,53.00,0,100.0%,53.00,1,0,0.00,0,0,0,,0,0,0,0.0,0,0
8,2010,2010-11-07,8,22.060,TAM,@,ATL,L 21-27,*,1,1,14,14.00,1,100.0%,14.00,1,4,4.00,0,0,0,,0,1,6,0.0,0,0
9,2010,2010-11-14,9,22.067,TAM,,CAR,W 31-16,*,2,2,29,14.50,1,100.0%,14.50,0,0,,0,0,0,,0,1,6,0.0,0,0
10,2010,2010-11-21,10,22.074,TAM,@,SFO,W 21-0,*,3,2,14,7.00,0,66.7%,4.67,0,0,,0,0,0,,0,0,0,0.0,0,0
11,2010,2010-11-28,11,22.081,TAM,@,BAL,L 10-17,,6,3,9,3.00,0,50.0%,1.50,0,0,,0,0,0,,0,0,0,0.0,0,0
12,2010,2010-12-05,12,22.088,TAM,,ATL,L 24-28,*,5,1,28,28.00,0,20.0%,5.60,2,10,5.00,0,0,0,,0,0,0,0.0,0,0
13,2010,2010-12-12,13,22.095,TAM,@,WAS,W 17-16,*,4,4,122,30.50,0,100.0%,30.50,1,17,17.00,0,0,0,,0,0,0,0.0,0,1
14,2010,2010-12-19,14,22.102,TAM,,DET,L 20-23,,4,3,34,11.33,0,75.0%,8.50,0,0,,0,0,0,,0,0,0,0.0,0,0
15,2010,2010-12-26,15,22.109,TAM,,SEA,W 38-15,*,1,1,16,16.00,0,100.0%,16.00,0,0,,0,0,0,,0,0,0,0.0,0,0
16,2011,2011-09-11,1,23.003,TAM,,DET,L 20-27,*,7,4,27,6.75,0,57.1%,3.86,0,0,,0,0,0,,0,0,0,0.0,1,0
17,2011,2011-09-18,2,23.010,TAM,@,MIN,W 24-20,*,2,1,25,25.00,1,50.0%,12.50,0,0,,0,0,0,,0,1,6,0.0,0,0
18,2011,2011-09-25,3,23.017,TAM,,ATL,W 16-13,*,4,3,19,6.33,0,75.0%,4.75,0,0,,0,0,0,,0,0,0,0.0,0,0
19,2011,2011-10-03,4,23.025,TAM,,IND,W 24-17,*,1,1,43,43.00,0,100.0%,43.00,1,3,3.00,0,0,0,,0,0,0,0.0,0,0
20,2011,2011-10-09,5,23.031,TAM,@,SFO,L 3-48,*,4,3,46,15.33,0,75.0%,11.50,0,0,,0,0,0,,0,0,0,0.0,0,0
21,2011,2011-10-16,6,23.038,TAM,,NOR,W 26-20,*,6,3,83,27.67,1,50.0%,13.83,1,-5,-5.00,0,0,0,,0,1,6,0.0,0,0
22,2011,2011-10-23,7,23.045,TAM,,CHI,L 18-24,*,1,0,0,,0,0.0%,0.00,1,2,2.00,0,0,0,,0,0,0,0.0,0,0
23,2011,2011-11-06,8,23.059,TAM,@,NOR,L 16-27,*,2,2,22,11.00,0,100.0%,11.00,1,-4,-4.00,0,0,0,,0,0,0,0.0,0,0
24,2011,2011-11-13,9,23.066,TAM,,HOU,L 9-37,*,6,2,47,23.50,0,33.3%,7.83,0,0,,0,0,0,,0,0,0,0.0,1,0
25,2011,2011-11-20,10,23.073,TAM,@,GNB,L 26-35,*,6,5,75,15.00,0,83.3%,12.50,1,9,9.00,0,0,0,,0,0,0,0.0,1,0
26,2011,2011-11-27,11,23.080,TAM,@,TEN,L 17-23,*,5,1,-3,-3.00,0,20.0%,-0.60,0,0,,0,0,0,,0,0,0,0.0,0,0
27,2011,2011-12-04,12,23.087,TAM,,CAR,L 19-38,*,4,3,46,15.33,0,75.0%,11.50,1,-12,-12.00,0,0,0,,0,0,0,0.0,0,0
28,2011,2011-12-11,13,23.094,TAM,@,JAX,L 14-41,*,1,1,7,7.00,0,100.0%,7.00,0,0,,0,0,0,,0,0,0,0.0,0,0
29,2011,2011-12-24,15,23.107,TAM,@,CAR,L 16-48,*,2,1,4,4.00,1,50.0%,2.00,0,0,,0,0,0,,0,1,6,0.0,0,0
30,2012,2012-09-16,2,24.008,TAM,@,NYG,L 34-41,,0,0,0,,0,0.0%,,0,0,,0,7,180,25.71,0,0,0,0.0,0,0
31,2012,2012-09-23,3,24.015,TAM,@,DAL,L 10-16,*,1,1,8,8.00,0,100.0%,8.00,0,0,,0,1,15,15.00,0,0,0,0.0,0,0
32,2012,2012-09-30,4,24.022,TAM,,WAS,L 22-24,,4,3,18,6.00,0,75.0%,4.50,1,5,5.00,0,0,0,,0,0,0,0.0,0,0
33,2012,2012-10-14,5,24.036,TAM,,KAN,W 38-10,,0,0,0,,0,0.0%,,0,0,,0,2,36,18.00,0,0,0,0.0,0,0
34,2012,2012-10-21,6,24.043,TAM,,NOR,L 28-35,,0,0,0,,0,0.0%,,1,2,2.00,0,1,16,16.00,0,0,0,0.0,0,0
35,2012,2012-10-25,7,24.047,TAM,@,MIN,W 36-17,,1,0,0,,0,0.0%,0.00,1,9,9.00,0,0,0,,0,0,0,0.0,0,0
36,2012,2012-11-04,8,24.057,TAM,@,OAK,W 42-32,,0,0,0,,0,0.0%,,0,0,,0,2,59,29.50,0,0,0,0.0,0,0
37,2012,2012-11-18,10,24.071,TAM,@,CAR,W 27-21,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,0.0,1,0
38,2016,2016-09-11,1,28.003,JAX,,GNB,L 23-27,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,0.0,0,0
39,2016,2016-09-18,2,28.010,JAX,@,SDG,L 14-38,,2,1,9,9.00,0,50.0%,4.50,0,0,,0,0,0,,0,0,0,0.0,0,0
40,2016,2016-09-25,3,28.017,JAX,,BAL,L 17-19,,0,0,0,,0,0.0%,,0,0,,0,1,0,0.00,0,0,0,0.0,0,0
41,2016,2016-10-02,4,28.024,JAX,,IND,W 30-27,,2,1,1,1.00,0,50.0%,0.50,0,0,,0,0,0,,0,0,0,0.0,0,0
42,2016,2016-10-16,5,28.038,JAX,@,CHI,W 17-16,,1,1,51,51.00,1,100.0%,51.00,0,0,,0,0,0,,0,1,6,0.0,0,0
43,2016,2016-10-23,6,28.045,JAX,,OAK,L 16-33,,2,1,39,39.00,0,50.0%,19.50,0,0,,0,0,0,,0,0,0,0.0,0,0
44,2016,2016-10-27,7,28.049,JAX,@,TEN,L 22-36,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,0.0,0,0
45,2016,2016-11-06,8,28.059,JAX,@,KAN,L 14-19,,1,1,16,16.00,0,100.0%,16.00,0,0,,0,0,0,,0,0,0,0.0,0,0
46,2016,2016-11-13,9,28.066,JAX,,HOU,L 21-24,,0,0,0,,0,0.0%,,0,0,,0,1,16,16.00,0,0,0,0.0,0,0
47,2016,2016-11-20,10,28.073,JAX,@,DET,L 19-26,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,0.0,0,0
48,2016,2016-11-27,11,28.080,JAX,@,BUF,L 21-28,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,0.0,0,0
49,2016,2016-12-04,12,28.087,JAX,,DEN,L 10-20,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,0.0,0,0
50,2016,2016-12-11,13,28.094,JAX,,MIN,L 16-25,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,0.0,0,0
51,2016,2016-12-18,14,28.101,JAX,@,HOU,L 20-21,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,0.0,0,0
52,2016,2017-01-01,16,28.115,JAX,@,IND,L 20-24,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,0.0,0,0
53,2017,2017-09-10,1,29.002,JAX,@,HOU,W 29-7,,1,1,12,12.00,0,100.0%,12.00,0,0,,0,0,0,,0,0,0,0.0,0,0
54,2017,2017-09-17,2,29.009,JAX,,TEN,L 16-37,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,0.0,0,0
55,2017,2017-09-24,3,29.016,JAX,,BAL,W 44-7,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,0.0,0,0
56,2017,2017-10-01,4,29.023,JAX,@,NYJ,L 20-23,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,0.0,0,0
57,2017,2017-10-08,5,29.030,JAX,@,PIT,W 30-9,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,0.0,0,0
58,2017,2017-10-15,6,29.037,JAX,,LAR,L 17-27,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,0.0,0,0
59,2017,2017-10-22,7,29.044,JAX,@,IND,W 27-0,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,0.0,0,0
60,2017,2017-11-05,8,29.058,JAX,,CIN,W 23-7,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,0.0,0,0
61,2017,2017-11-12,9,29.065,JAX,,LAC,W 20-17,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,0.0,0,0
