ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,sacks
1,1982,1982-09-12,1,23.211,CHI,@,DET,L 10-17,
2,1982,1982-09-19,2,23.218,CHI,,NOR,L 0-10,
3,1982,1982-11-21,3,23.281,CHI,,DET,W 20-17,
4,1982,1982-11-28,4,23.288,CHI,@,MIN,L 7-35,
5,1982,1982-12-05,5,23.295,CHI,,NWE,W 26-13,
6,1982,1982-12-12,6,23.302,CHI,@,SEA,L 14-20,
7,1982,1982-12-19,7,23.309,CHI,,STL,L 7-10,
8,1982,1982-12-26,8,23.316,CHI,@,RAM,W 34-26,
9,1982,1983-01-02,9,23.323,CHI,@,TAM,L 23-26,
10,1983,1983-10-02,5,24.231,BAL,@,CIN,W 34-31,
11,1983,1983-10-16,7,24.245,BAL,,BUF,L 7-30,
12,1983,1983-10-23,8,24.252,BAL,,MIA,L 7-21,
13,1983,1983-10-30,9,24.259,BAL,@,PHI,W 22-21,
14,1983,1983-11-06,10,24.266,BAL,@,NYJ,W 17-14,
15,1983,1983-11-13,11,24.273,BAL,,PIT,L 13-24,0.5
16,1983,1983-11-20,12,24.280,BAL,@,MIA,L 0-37,
17,1983,1983-11-27,13,24.287,BAL,@,CLE,L 23-41,
18,1983,1983-12-04,14,24.294,BAL,,NYJ,L 6-10,
19,1983,1983-12-11,15,24.301,BAL,@,DEN,L 19-21,1.0
20,1983,1983-12-18,16,24.308,BAL,,HOU,W 20-10,
21,1984,1984-09-02,1,25.202,IND,,NYJ,L 14-23,
22,1984,1984-12-09,15,25.300,CHI,,GNB,L 14-20,
23,1984,1984-12-16,16,25.307,CHI,@,DET,W 30-13,2.0
24,1985,1985-09-08,1,26.207,CHI,,TAM,W 38-28,
25,1985,1985-09-19,3,26.218,CHI,@,MIN,W 33-24,
26,1985,1985-09-29,4,26.228,CHI,,WAS,W 45-10,
27,1985,1985-10-06,5,26.235,CHI,@,TAM,W 27-19,
28,1985,1985-10-13,6,26.242,CHI,@,SFO,W 26-10,
29,1985,1985-10-27,8,26.256,CHI,,MIN,W 27-9,
30,1985,1985-11-03,9,26.263,CHI,@,GNB,W 16-10,
31,1985,1985-11-17,11,26.277,CHI,@,DAL,W 44-0,
32,1985,1985-11-24,12,26.284,CHI,,ATL,W 36-0,2.5
33,1985,1985-12-02,13,26.292,CHI,@,MIA,L 24-38,
34,1985,1985-12-08,14,26.298,CHI,,IND,W 17-10,
35,1985,1985-12-14,15,26.304,CHI,@,NYJ,W 19-6,
36,1985,1985-12-22,16,26.312,CHI,@,DET,W 37-17,
37,1986,1986-09-07,1,27.206,CHI,,CLE,W 41-31,
38,1986,1986-09-14,2,27.213,CHI,,PHI,W 13-10,
39,1986,1986-09-22,3,27.221,CHI,@,GNB,W 25-12,
40,1986,1986-09-28,4,27.227,CHI,@,CIN,W 44-7,
41,1986,1986-10-05,5,27.234,CHI,,MIN,W 23-0,
42,1986,1986-10-12,6,27.241,CHI,@,HOU,W 20-7,
43,1986,1986-10-19,7,27.248,CHI,@,MIN,L 7-23,
44,1986,1986-10-26,8,27.255,CHI,,DET,W 13-7,
45,1986,1986-11-03,9,27.263,CHI,,RAM,L 17-20,
46,1986,1986-11-09,10,27.269,CHI,@,TAM,W 23-3,
47,1986,1986-11-16,11,27.276,CHI,@,ATL,W 13-10,
48,1986,1986-11-23,12,27.283,CHI,,GNB,W 12-10,
49,1986,1986-11-30,13,27.290,CHI,,PIT,W 13-10,
50,1986,1986-12-07,14,27.297,CHI,,TAM,W 48-14,
51,1986,1986-12-15,15,27.305,CHI,@,DET,W 16-13,
52,1986,1986-12-21,16,27.311,CHI,@,DAL,W 24-10,
53,1987,1987-10-19,5,28.248,WAS,@,DAL,W 13-7,1.0
