ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,rush_att,rush_yds,rush_yds_per_att,rush_td,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,all_td,scoring
18,1999,2000-01-02,16,26.290,BUF,,IND,W 31-6,*,24,32,75.00,287,2,0,122.8,0,0,8.97,10.22,7,36,5.14,0,0,0,0,,0,0.0%,,0,0
19,2000,2000-09-03,1,27.169,BUF,,TEN,W 16-13,*,9,18,50.00,107,1,0,87.0,5,37,5.94,7.06,6,60,10.00,0,0,0,0,,0,0.0%,,0,0
20,2000,2000-09-10,2,27.176,BUF,,GNB,W 27-18,*,18,26,69.23,259,3,1,123.7,5,39,9.96,10.54,7,31,4.43,0,0,0,0,,0,0.0%,,0,0
21,2000,2000-09-17,3,27.183,BUF,@,NYJ,L 14-27,*,21,36,58.33,291,2,1,91.3,2,17,8.08,7.94,3,18,6.00,0,0,0,0,,0,0.0%,,0,0
22,2000,2000-10-01,4,27.197,BUF,,IND,L 16-18,*,21,32,65.63,246,1,0,99.2,4,31,7.69,8.31,5,41,8.20,0,1,1,-6,-6.00,0,100.0%,-6.00,0,0
23,2000,2000-10-08,5,27.204,BUF,@,MIA,L 13-22,*,11,26,42.31,178,0,0,65.9,5,40,6.85,6.85,4,44,11.00,0,0,0,0,,0,0.0%,,0,0
24,2000,2000-10-15,6,27.211,BUF,,SDG,W 27-24,*,29,47,61.70,321,1,1,80.2,4,22,6.83,6.30,3,3,1.00,0,0,0,0,,0,0.0%,,0,0
25,2000,2000-11-12,10,27.239,BUF,,CHI,W 20-3,,2,3,66.67,29,0,0,97.9,0,0,9.67,9.67,1,19,19.00,0,0,0,0,,0,0.0%,,0,0
26,2000,2000-11-19,11,27.246,BUF,@,KAN,W 21-17,*,21,36,58.33,196,2,0,91.9,4,16,5.44,6.56,4,42,10.50,1,0,0,0,,0,0.0%,,1,6
27,2000,2000-11-26,12,27.253,BUF,@,TAM,L 17-31,*,24,39,61.54,262,2,0,98.5,6,25,6.72,7.74,4,19,4.75,0,0,0,0,,0,0.0%,,0,0
28,2000,2000-12-03,13,27.260,BUF,,MIA,L 6-33,*,6,18,33.33,44,0,2,2.8,5,26,2.44,-2.56,3,16,5.33,0,0,0,0,,0,0.0%,,0,0
29,2000,2000-12-11,14,27.268,BUF,@,IND,L 20-44,*,12,22,54.55,188,0,2,45.3,8,37,8.55,4.45,2,14,7.00,0,0,0,0,,0,0.0%,,0,0
30,2000,2000-12-17,15,27.274,BUF,,NWE,L 10-13,*,1,3,33.33,4,0,0,42.4,1,2,1.33,1.33,0,0,,0,0,0,0,,0,0.0%,,0,0
31,2001,2001-09-09,1,28.175,BUF,,NOR,L 6-24,*,16,27,59.26,160,0,3,36.6,5,34,5.93,0.93,3,23,7.67,0,0,0,0,,0,0.0%,,0,0
32,2001,2001-09-23,2,28.189,BUF,@,IND,L 26-42,*,24,37,64.86,257,1,1,82.8,4,28,6.95,6.27,5,63,12.60,0,0,0,0,,0,0.0%,,0,0
33,2001,2001-09-30,3,28.196,BUF,,PIT,L 3-20,*,13,22,59.09,104,0,0,71.0,4,28,4.73,4.73,2,15,7.50,0,0,0,0,,0,0.0%,,0,0
34,2001,2001-10-07,4,28.203,BUF,,NYJ,L 36-42,*,3,4,75.00,57,1,1,116.7,1,7,14.25,8.00,3,27,9.00,0,0,0,0,,0,0.0%,,0,0
35,2001,2001-10-18,5,28.214,BUF,@,JAX,W 13-10,*,23,30,76.67,238,1,0,110.1,2,19,7.93,8.60,5,22,4.40,0,0,0,0,,0,0.0%,,0,0
36,2001,2001-10-28,6,28.224,BUF,@,SDG,L 24-27,*,24,37,64.86,310,1,1,88.8,4,25,8.38,7.70,11,67,6.09,1,0,0,0,,0,0.0%,,1,6
37,2001,2001-11-04,7,28.231,BUF,,IND,L 14-30,*,17,33,51.52,172,1,0,76.8,6,24,5.21,5.82,2,6,3.00,0,0,0,0,,0,0.0%,,0,0
38,2001,2001-11-11,8,28.238,BUF,@,NWE,L 11-21,*,14,26,53.85,167,0,1,57.7,5,31,6.42,4.69,5,18,3.60,0,0,0,0,,0,0.0%,,0,0
39,2002,2002-09-29,4,29.195,TAM,@,CIN,W 35-7,,0,0,,0,0,0,,0,,,,1,4,4.00,0,0,0,0,,0,0.0%,,0,0
40,2002,2002-10-20,7,29.216,TAM,@,PHI,L 10-20,,4,7,57.14,31,0,0,68.2,1,2,4.43,4.43,3,10,3.33,0,0,0,0,,0,0.0%,,0,0
41,2002,2002-10-27,8,29.223,TAM,@,CAR,W 12-9,*,22,33,66.67,179,0,1,67.6,6,31,5.42,4.06,4,17,4.25,0,0,0,0,,0,0.0%,,0,0
42,2002,2002-11-24,11,29.251,TAM,,GNB,W 21-7,,3,5,60.00,33,0,1,40.0,2,14,6.60,-2.40,2,8,4.00,0,0,0,0,,0,0.0%,,0,0
43,2002,2002-12-23,15,29.280,TAM,,PIT,L 7-17,,12,18,66.67,159,1,0,113.0,5,24,8.83,9.94,1,5,5.00,0,0,0,0,,0,0.0%,,0,0
44,2002,2002-12-29,16,29.286,TAM,@,CHI,W 15-0,*,16,25,64.00,134,0,0,77.7,5,23,5.36,5.36,3,29,9.67,0,0,0,0,,0,0.0%,,0,0
45,2003,2003-10-12,6,30.208,WAS,,TAM,L 13-35,,4,4,100.00,35,0,0,103.1,2,9,8.75,8.75,0,0,,0,0,0,0,,0,0.0%,,0,0
46,2003,2003-10-19,7,30.215,WAS,@,BUF,L 7-24,,1,3,33.33,4,0,0,42.4,1,6,1.33,1.33,1,6,6.00,0,0,0,0,,0,0.0%,,0,0
47,2003,2003-11-30,12,30.257,OAK,,DEN,L 8-22,,,,,,,,,0,,,,,,,,,,,,,0.0%,,,
48,2003,2003-12-22,15,30.279,OAK,,GNB,L 7-41,,6,13,46.15,54,0,1,25.8,1,6,4.15,0.69,2,15,7.50,0,0,0,0,,0,0.0%,,0,0
