ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1956,1956-09-30,1,21.313,DET,@,GNB,W 20-16,14,45,3.21,1,0,0,,0,0,0,,0,0,,,,,,,,,,,1,
2,1956,1956-10-06,2,21.319,DET,@,BAL,W 31-14,11,60,5.45,0,2,22,11.00,1,0,0,,0,0,,,,,,,,,,,1,
3,1956,1956-10-14,3,21.327,DET,,RAM,W 24-21,22,77,3.50,1,3,39,13.00,1,0,0,,0,0,,,,,,,,,,,2,
4,1956,1956-10-21,4,21.334,DET,,SFO,W 20-17,13,104,8.00,1,1,21,21.00,0,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,,,,,1,
5,1956,1956-10-28,5,21.341,DET,@,RAM,W 16-7,6,16,2.67,0,1,-5,-5.00,0,0,0,,0,0,,,,,,,,,,,0,
6,1956,1956-11-04,6,21.348,DET,@,SFO,W 17-13,2,4,2.00,0,0,0,,0,0,0,,0,0,,,,,,,,,,,0,
7,1956,1956-12-02,10,22.010,DET,,CHI,W 42-10,5,8,1.60,0,0,0,,0,0,0,,0,0,,,,,,,,,,,0,
8,1956,1956-12-09,11,22.017,DET,,PIT,W 45-7,14,58,4.14,0,1,-7,-7.00,0,0,0,,0,0,,,,,,,,,,,0,
9,1957,1957-09-29,1,22.311,GNB,,CHI,W 21-17,3,7,2.33,0,0,0,,0,0,0,,0,0,,,,,,,,,,,0,
10,1957,1957-10-06,2,22.318,GNB,,DET,L 14-24,2,2,1.00,0,0,0,,0,0,0,,0,0,,,,,,,,,,,0,
11,1957,1957-10-13,3,22.325,GNB,,BAL,L 17-45,0,0,,0,1,9,9.00,0,0,0,,0,0,,,,,,,,,,,0,
