ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring
1,1967,1967-09-03,1,25.061,DEN,,BOS,W 26-21,25,66,2.64,0,0,0,,0,0,0,,0,0,0,,0,0,,,1,26,26.00,0,2,11,5.50,0,0,0
2,1967,1967-09-10,2,25.068,DEN,@,OAK,L 0-51,7,4,0.57,0,0,0,,0,0,0,,0,0,0,,0,0,,,3,30,10.00,0,0,0,,0,0,0
3,1967,1967-09-17,3,25.075,DEN,@,MIA,L 21-35,6,3,0.50,0,1,7,7.00,0,0,0,,0,0,0,,0,0,,,5,185,37.00,0,0,0,,0,0,0
4,1967,1967-09-24,4,25.082,DEN,,NYJ,L 24-38,10,55,5.50,0,0,0,,0,0,0,,0,0,0,,0,0,,,1,32,32.00,0,1,9,9.00,0,0,0
5,1967,1967-10-01,5,25.089,DEN,@,HOU,L 6-10,13,44,3.38,0,0,0,,0,0,0,,0,0,0,,0,0,,,3,86,28.67,0,1,18,18.00,0,0,0
6,1967,1967-10-08,6,25.096,DEN,,BUF,L 16-17,4,16,4.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,3,70,23.33,0,0,0,,0,0,0
7,1967,1967-10-22,7,25.110,DEN,,SDG,L 21-38,9,30,3.33,0,2,5,2.50,0,0,0,,0,0,0,,0,0,,,3,89,29.67,0,1,14,14.00,0,0,0
8,1967,1967-10-29,8,25.117,DEN,@,KAN,L 9-52,6,26,4.33,0,1,-3,-3.00,0,0,0,,0,0,0,,0,0,,,3,72,24.00,0,3,50,16.67,0,0,0
9,1967,1967-11-05,9,25.124,DEN,,OAK,L 17-21,11,16,1.45,0,1,-6,-6.00,0,0,0,,0,0,0,,0,0,,,4,118,29.50,0,2,7,3.50,0,0,0
10,1967,1967-11-12,10,25.131,DEN,,HOU,L 18-20,2,2,1.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,2,52,26.00,0,0,0
11,1967,1967-11-19,11,25.138,DEN,@,BUF,W 21-20,11,25,2.27,1,1,5,5.00,0,0,0,,0,0,0,,0,0,,,5,119,23.80,0,2,7,3.50,0,1,6
12,1967,1967-11-23,12,25.142,DEN,@,SDG,L 20-24,22,79,3.59,0,1,3,3.00,0,0,0,,0,0,0,,0,0,,,4,115,28.75,0,0,0,,0,0,0
13,1967,1967-12-03,13,25.152,DEN,@,NYJ,W 33-24,4,15,3.75,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,2,102,51.00,1,1,6
14,1968,1968-09-15,1,26.073,DEN,@,CIN,L 10-24,13,30,2.31,0,2,32,16.00,0,0,2,0.00,0,0,0,39.6,0,0,0.00,0.00,3,79,26.33,0,1,4,4.00,0,0,0
15,1968,1968-09-22,2,26.080,DEN,@,KAN,L 2-34,7,10,1.43,0,2,39,19.50,0,0,0,,0,0,0,,0,0,,,2,41,20.50,0,2,21,10.50,0,0,0
16,1968,1968-09-29,3,26.087,DEN,,BOS,L 17-20,11,36,3.27,0,0,0,,0,0,0,,0,0,0,,0,0,,,2,42,21.00,0,3,6,2.00,0,0,0
17,1968,1968-10-27,7,26.115,DEN,,MIA,W 21-14,25,126,5.04,1,0,0,,0,0,0,,0,0,0,,0,0,,,2,60,30.00,0,1,16,16.00,0,1,6
18,1968,1968-11-03,8,26.122,DEN,@,BOS,W 35-14,30,147,4.90,1,1,3,3.00,0,0,0,,0,0,0,,0,0,,,1,16,16.00,0,6,62,10.33,0,1,6
19,1968,1968-11-10,9,26.129,DEN,,OAK,L 7-43,12,35,2.92,0,1,-3,-3.00,0,0,0,,0,0,0,,0,0,,,5,152,30.40,0,2,8,4.00,0,0,0
20,1968,1968-11-17,10,26.136,DEN,@,HOU,L 17-38,5,22,4.40,0,3,34,11.33,0,0,0,,0,0,0,,0,0,,,3,74,24.67,0,4,90,22.50,1,1,6
21,1968,1968-11-24,11,26.143,DEN,,BUF,W 34-32,27,71,2.63,0,4,165,41.25,1,0,0,,0,0,0,,0,0,,,2,39,19.50,0,2,20,10.00,0,1,6
22,1968,1968-12-01,12,26.150,DEN,,SDG,L 23-47,12,43,3.58,0,0,0,,0,0,0,,0,0,0,,0,0,,,1,30,30.00,0,1,16,16.00,0,0,0
23,1968,1968-12-08,13,26.157,DEN,@,OAK,L 27-33,10,31,3.10,1,5,52,10.40,0,0,0,,0,0,0,,0,0,,,2,44,22.00,0,1,9,9.00,0,1,6
24,1968,1968-12-14,14,26.163,DEN,,KAN,L 7-30,6,33,5.50,0,1,9,9.00,0,0,0,,0,0,0,,0,0,,,3,72,24.00,0,1,9,9.00,0,0,0
25,1969,1969-09-14,1,27.072,DEN,,BOS,W 35-7,21,105,5.00,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,-2,-2.00,0,1,6
26,1969,1969-09-21,2,27.079,DEN,,NYJ,W 21-19,15,104,6.93,1,0,0,,0,0,0,,0,0,0,,0,0,,,1,25,25.00,0,1,52,52.00,0,1,6
27,1969,1969-10-05,4,27.093,DEN,,KAN,L 13-26,13,63,4.85,0,8,70,8.75,0,0,0,,0,0,0,,0,0,,,2,56,28.00,0,0,0,,0,0,0
28,1969,1969-10-12,5,27.100,DEN,,OAK,L 14-24,20,92,4.60,1,1,-9,-9.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,6,6.00,0,1,6
